schema_version	broad_network	key_driver	significant_runs	fine_cell_types	primary_runs	secondary_runs	global_calls	minimum_adjusted_p_value	maximum_fold_enrichment
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DGKQ	1	1	1	0	0	0.0428920125704494	269.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CEP120	1	1	1	0	1	0.0428920125704494	269.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GSTK1	2	2	2	0	1	0.035412204694962	512.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZFYVE27	1	1	1	0	1	0.0428920125704494	230.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TPCN1	3	3	2	1	3	0.0357279123822863	277
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MTR	1	1	1	0	1	0.0449228939659297	201.83
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FBLL1	1	1	1	0	1	0.0466386595257233	179.41
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DYNLT1	14	4	5	9	6	1.60675740045906e-05	99.79
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SRSF7	8	2	2	6	3	1.71913480572911e-05	83.16
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CASP9	1	1	1	0	1	0.0435916779180994	134.1
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NECAP1	12	4	5	7	3	0.00411294724056339	54.19
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	OST4	13	3	5	8	0	0.00698467429646471	10.02
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	UQCRC1	11	3	5	6	5	0.00878098298510824	100.98
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PTGES2	4	1	2	2	0	0.0214606996027272	6.74
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SSB	6	2	2	4	6	0.0325377618763657	8.47
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NHP2	9	4	5	4	0	0.0130793808371655	43.69
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MRPL57	18	6	7	11	5	0.00684885480217371	222.45
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ERP29	10	4	3	7	0	0.027856808365317	24.24
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ISOC2	11	3	5	6	4	0.00768390955155323	115.68
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	UBXN1	5	3	2	3	3	0.0329423719951026	270.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SPHKAP	4	2	3	1	0	0.00433125405029735	1194.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LUZP2	4	2	3	1	2	0.00433125405029735	1194.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TENM1	2	2	2	0	0	0.0145967154881204	240.45
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EPHA7	2	2	2	0	2	0.0145967154881204	213.73
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LRP1B	1	1	1	0	1	0.0402070235218902	68.7
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ADHFE1	24	6	12	12	16	0.000370574144530802	778.42
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TTC8	13	6	9	4	11	0.000296228066137333	95.1
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ACSS3	4	4	4	0	0	0.0417675298921956	1556.83
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NUP85	2	2	2	0	1	0.0432520442570768	686.71
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	COX15	2	2	2	0	0	0.0417675298921956	457.81
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMAP2	1	1	1	0	0	0.0494030829387254	274.69
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ALG8	3	2	3	0	0	0.0118854498877596	274.69
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NAF1	1	1	1	0	0	0.0494030829387254	228.9
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AL035071.1	3	2	3	0	1	0.0118854498877596	228.9
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LIPE	1	1	1	0	0	0.0494030829387254	228.9
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZNHIT6	1	1	1	0	1	0.0494030829387254	196.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	KIF2A	1	1	1	0	1	0.0494030829387254	196.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CCDC92	1	1	1	0	1	0.0494030829387254	171.68
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	VAT1	1	1	1	0	1	0.0494030829387254	171.68
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	KAT7	1	1	1	0	1	0.0494030829387254	171.68
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EIF3G	2	1	0	2	0	0.036594096105642	12.48
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FBXW5	1	1	0	1	0	0.0270512268969787	16.16
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	JMJD8	1	1	0	1	1	0.0340766855796266	14.14
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MT3	6	2	4	2	4	0.0247927685710427	18.76
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SCAND1	1	1	1	0	1	0.0464185120783132	35.59
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ADCK1	1	1	1	0	0	0.0414261738607494	958
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ALKBH1	1	1	1	0	0	0.0414261738607494	638.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PIK3CA	1	1	1	0	0	0.0414261738607494	383.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CEP152	1	1	1	0	0	0.0414261738607494	319.33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MSH4	1	1	1	0	1	0.0414261738607494	273.71
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZNF675	1	1	1	0	1	0.0414261738607494	239.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CWC27	1	1	1	0	0	0.0414261738607494	212.89
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AVL9	1	1	1	0	0	0.0414261738607494	191.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NOXA1	4	2	3	1	1	0.015436820158156	191.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	STXBP5	1	1	1	0	1	0.0414261738607494	174.18
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TM2D2	1	1	1	0	1	0.0414261738607494	174.18
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MIPEP	1	1	1	0	1	0.0419554144219763	159.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PHF3	3	2	3	0	1	0.0155919661921409	127.73
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MRPS26	6	1	2	4	6	0.00720529371168792	24.34
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SF3B6	2	1	1	1	0	0.0155947213831398	7.61
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ATP6V1G1	21	6	9	12	0	0.00242067559497965	354.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TXNRD1	7	2	3	4	0	0.0297378924462564	33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CROT	2	2	2	0	0	0.0172144809351267	1161.62
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RECK	2	2	2	0	1	0.0172144809351267	1161.62
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AQP11	1	1	1	0	0	0.0193631647113781	774.42
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TRNT1	2	2	2	0	0	0.00482350339572914	232.32
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ANKRD28	1	1	1	0	1	0.0354533119156019	211.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TMEM179B	1	1	1	0	1	0.0489267841186612	122.28
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	HMGN4	2	2	2	0	1	0.00895383637544197	110.63
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PGAM1	11	3	7	4	5	0.000608199755420723	23.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RRAGA	6	3	4	2	6	0.00211327509387985	17.22
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	COX10	1	1	1	0	1	0.0449486249855318	778.42
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	UBC	6	2	2	4	6	0.0149762673939594	8.59
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MPC2	3	2	1	2	0	0.0237666319758063	34.68
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EIF1B	14	5	3	11	1	0.00279768357236038	10.94
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BAD	1	1	0	1	1	0.0355013525701824	42.7
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GATAD1	3	2	1	2	0	0.00895383637544197	107.81
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMIM19	3	2	1	2	0	0.0173929883814161	58.53
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	B3GALNT1	3	2	1	2	2	0.0173929883814161	53.91
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CSTF2	3	2	1	2	3	0.0173929883814161	52.52
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CALM3	1	1	0	1	0	0.0436138824962386	32.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TSC22D3	1	1	1	0	1	0.047749008272774	51.77
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ACP1	6	1	2	4	0	0.0180276503575084	16.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EDF1	8	3	3	5	0	0.000221061259596211	12.31
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TIMM13	3	1	2	1	0	0.0240322137581489	14.85
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GGH	4	1	2	2	4	0.0297378924462564	33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SEPHS2	3	1	1	2	3	0.0369965741731501	13.14
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NDUFB9	19	5	10	9	0	0.00773718677601018	53.03
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NDUFB7	3	1	2	1	1	0.0330814605769221	886.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZNF738	3	1	2	1	3	0.0330814605769221	886.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ELOB	2	1	2	0	2	0.0413238411814447	354.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AHSA1	5	3	2	3	2	0.00850203038920989	129.51
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CACYBP	3	2	2	1	3	0.016525356918059	66.19
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TOPORS	2	1	1	1	2	0.0362375467325328	744.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PPP4C	3	2	2	1	3	0.0314820334255727	639.64
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PIM1	2	1	1	1	2	0.0362375467325328	496.44
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DUS2	3	2	3	0	0	0.00858732418027079	148.02
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EVA1C	2	1	2	0	1	0.0109000533320793	108.55
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ARSG	2	2	2	0	0	0.023786630982044	54.27
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AC010542.3	1	1	1	0	0	0.0398130397225799	40.7
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RBM4	1	1	1	0	1	0.0432520442570768	33.92
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RFLNA	3	3	3	0	2	0.0432520442570768	119.49
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EIF3D	2	2	2	0	2	0.0274109119730416	802.4
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MIEF1	2	1	0	2	2	0.0359606149431471	70.02
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RAB3A	1	1	0	1	0	0.0314728938574301	6.24
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NEDD9	1	1	1	0	1	0.0314882112008451	969.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SLC25A25	1	1	1	0	0	0.0314882112008451	969.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MCCC2	1	1	1	0	0	0.0314882112008451	646.33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MECR	1	1	1	0	0	0.0368576710214862	323.17
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SECISBP2	1	1	1	0	0	0.0368576710214862	277
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CEBPG	1	1	1	0	1	0.0368576710214862	277
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CUTA	6	2	3	3	0	0.00980979680471816	13.91
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TIMM17B	12	4	5	7	0	0.00732079965614726	120.14
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CHID1	2	1	1	1	1	0.0108077948485874	1194.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EIF3K	1	1	1	0	0	0.0323826985152087	273.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SBNO2	1	1	1	0	1	0.0323826985152087	238.98
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CERS4	1	1	1	0	1	0.0382854848455983	92.36
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TAF12	1	1	1	0	0	0.0466253758140441	600.31
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TFB1M	4	2	2	2	4	0.0266224858818029	600.31
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ETHE1	1	1	1	0	0	0.0466253758140441	600.31
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AP000311.1	1	1	0	1	1	0.0209259735062598	47.78
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ATP5PB	5	2	3	2	0	0.0302597812474428	297.12
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SLC25A3	12	4	6	6	4	0.0047350106298239	297.12
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RYBP	2	1	1	1	2	0.0465060496396259	178.27
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TRAF3	2	1	1	1	2	0.0204237897229479	1223.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MRPL32	2	1	1	1	0	0.0204237897229479	815.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GPT2	2	1	1	1	0	0.0204237897229479	815.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CSTB	2	1	1	1	0	0.0204237897229479	815.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RAD21	2	1	1	1	0	0.0204237897229479	611.75
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SERF2	2	1	1	1	0	0.0204237897229479	611.75
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BUB3	2	1	1	1	2	0.0218792778434568	489.4
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BANF1	2	1	1	1	2	0.0374034574163826	222.45
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMIM13	2	1	1	1	2	0.0397714813391213	188.23
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MUTYH	2	1	1	1	0	0.0436140697047214	1631.33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FASTK	2	1	1	1	0	0.0436140697047214	543.78
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZER1	2	1	1	1	2	0.0436140697047214	466.1
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CSNK1E	2	1	1	1	2	0.0436140697047214	466.1
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NDFIP2	2	1	1	1	2	0.0436140697047214	407.83
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TK2	2	2	1	1	1	0.0307090605437827	256.06
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EFCAB7	1	1	1	0	0	0.0302251433029071	1215.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EME2	1	1	1	0	0	0.0302251433029071	1215.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FRG1	1	1	1	0	0	0.0302251433029071	810.33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SCNM1	1	1	1	0	0	0.0329423719951026	405.17
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMARCAD1	1	1	1	0	0	0.0329423719951026	405.17
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SLIRP	1	1	1	0	0	0.0329423719951026	405.17
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AUP1	1	1	1	0	0	0.0329423719951026	347.29
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RPS7	1	1	1	0	1	0.0329423719951026	270.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ACAP3	3	2	2	1	2	0.0368962689979288	221
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ZNF251	1	1	1	0	1	0.0424341925769162	173.64
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DRAP1	2	2	1	1	0	0.0413251040533293	162.07
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RPL23A	1	1	1	0	1	0.0424341925769162	143
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RPL7A	2	2	1	1	2	0.0424341925769162	135.06
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ACD	1	1	1	0	0	0.0424341925769162	127.95
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RAB11A	1	1	1	0	1	0.0442004256189689	110.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CXXC1	1	1	1	0	0	0.0442004256189689	110.5
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NIPBL	1	1	1	0	1	0.0456404589325348	101.29
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PQBP1	1	1	1	0	1	0.0456404589325348	97.24
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	REC8	1	1	1	0	0	0.0471340259446184	90.04
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RPS6	5	2	3	2	5	0.0309885768526242	55.86
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SNAP25-AS1	7	2	4	3	5	0.00642663666149252	85.16
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RC3H1	1	1	1	0	1	0.0466234506912551	339.64
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RIOK2	1	1	1	0	1	0.0466234506912551	339.64
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MRPL11	1	1	1	0	0	0.0466234506912551	339.64
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NDUFB4	9	2	4	5	1	0.00216490051118041	176.72
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	IDH3G	3	1	1	2	0	0.0119235131109157	117.81
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DAB2IP	4	1	1	3	4	0.00653415725706246	117.81
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DHTKD1	3	2	0	3	3	0.0174424623083989	32.22
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ATP13A1	1	1	0	1	1	0.0497075529271423	50.01
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	BEX5	4	1	1	3	0	0.0107874888033397	16.03
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SAP18	12	3	6	6	0	0.0047350106298239	55.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ATP5F1B	22	5	8	14	18	7.65677204080832e-05	74.22
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RAN	12	4	7	5	0	0.00254908758643306	74.22
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ADCY10	3	1	1	2	3	0.0104711551704938	227.07
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NSUN3	1	1	1	0	0	0.0417675298921956	605.88
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FBXL4	1	1	1	0	0	0.0417675298921956	605.88
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RCC1L	3	1	1	2	1	0.0348054874347511	605.88
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ASPSCR1	2	1	1	1	1	0.0348054874347511	605.88
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ETFA	1	1	1	0	0	0.0417675298921956	403.92
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	AC008438.1	2	2	2	0	1	0.0328766970136783	401.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PEX7	1	1	1	0	0	0.0417675298921956	302.94
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MANBA	1	1	1	0	1	0.0447347684873541	242.35
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	WDR31	1	1	1	0	0	0.0447347684873541	242.35
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PSMG3-AS1	1	1	1	0	0	0.0469545496965995	201.96
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SNAPC5	1	1	0	1	0	0.0271292860504677	27.34
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PSAP	18	4	7	11	8	0.00100880447616119	55.67
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GRINA	10	3	5	5	10	0.0012310237638779	47.71
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DEXI	3	2	1	2	3	0.0319264735806452	8.45
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LAMTOR1	1	1	1	0	1	0.0481878815692984	40.05
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	VPS37A	2	1	2	0	2	0.0155919661921409	94.55
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMARCA1	2	1	2	0	2	0.0155919661921409	84.05
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MAP2K2	2	1	1	1	0	0.0107036169577784	1004.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PCYOX1	5	3	2	3	1	0.0144528557942647	430.33
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	THY1	4	2	2	2	3	0.0163012489634681	376.54
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CNIH2	2	1	1	1	0	0.0190097037253493	273.85
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CHD3	2	1	1	1	2	0.0190097037253493	251.03
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PURB	2	1	1	1	0	0.0207286757964174	200.82
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CLCN4	2	1	1	1	2	0.0207286757964174	188.27
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	UBL4A	1	1	1	0	1	0.0296599307607699	120.49
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	IGIP	1	1	1	0	1	0.0415552666587424	79.27
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PGAM5	2	1	0	2	1	0.0236598287847861	61.38
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NAB2	4	2	2	2	4	0.0217090339816094	57.65
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PNPLA8	1	1	0	1	0	0.0233126064118208	900.4
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	TMF1	1	1	0	1	0	0.0233126064118208	600.27
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DNAAF4	1	1	0	1	0	0.0271859581669085	450.2
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SEC22B	1	1	0	1	1	0.0271859581669085	360.16
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMNDC1	1	1	0	1	1	0.0398196222367218	163.71
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SMARCA5	1	1	0	1	0	0.0413251040533293	138.52
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	NAA30	1	1	0	1	1	0.0413251040533293	128.63
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RAB6B	1	1	1	0	1	0.0405272520042359	277.85
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	GABRA1	1	1	1	0	1	0.0405272520042359	277.85
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DHX33	2	1	1	1	0	0.00482350339572914	227.6
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PHF10	2	1	1	1	2	0.00648963375175391	146.32
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DHDDS	2	1	1	1	0	0.012433557785466	75.87
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	POP1	2	1	1	1	0	0.0181215925665607	46.56
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	POLR3F	2	1	1	1	2	0.0181215925665607	46.56
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	EARS2	1	1	1	0	1	0.035412204694962	512.11
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ELP6	1	1	1	0	0	0.0412963105274172	341.41
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RIPK1	1	1	1	0	1	0.0412963105274172	341.41
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	POLL	1	1	1	0	1	0.0412963105274172	341.41
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	HMGN1	1	1	1	0	0	0.0412963105274172	341.41
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	ACIN1	1	1	1	0	1	0.0451849433040832	21.34
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	FOXRED1	1	1	1	0	0	0.0451849433040832	256.06
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	DIDO1	1	1	1	0	1	0.0451849433040832	20.69
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SNED1	1	1	1	0	1	0.0387768382264589	1127.12
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	RNF121	1	1	1	0	1	0.0387768382264589	563.56
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	MIPOL1	1	1	1	0	1	0.0387768382264589	375.71
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	PPP2R1B	1	1	1	0	1	0.0387768382264589	322.04
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	SLC25A29	1	1	0	1	0	0.0312979940368783	76.69
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	LAS1L	1	1	0	1	1	0.0457025056400801	54.78
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CHKA	1	1	0	1	1	0.0457025056400801	54.78
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	CNOT9	1	1	0	1	1	0.0451454720610418	237.31
mitochondrial_kda_key_driver_summary_v1	Excitatory_neurons	HSPA13	3	1	2	1	3	0.0112090921388016	24.71
