node_order	source_symbol
357	LINC00466
358	ALG6
359	ITGB3BP
360	EFCAB7
361	DLEU2L
362	ROR1
363	ROR1-AS1
364	UBE2U
365	LINC01359
366	AK4
367	DNAJC6
368	AL139294.1
369	LEPR
370	TCTEX1D1
371	WDR78
372	C1orf141
373	IL12RB2
374	GADD45A
375	GNG12-AS1
376	DIRAS3
377	RPE65
378	LRRC7
379	HHLA3
380	CTH
381	ZRANB2-AS1
382	ZRANB2-AS2
383	NEGR1
384	LRRIQ3
385	TNNI3K
386	LRRC53
387	ERICH3
388	CRYZ
389	SLC44A5
390	MSH4
391	ST6GALNAC3
392	ST6GALNAC5
393	AK5
394	NEXN-AS1
395	NEXN
396	DNAJB4
397	GIPC2
398	IFI44L
399	IFI44
400	ADGRL4
401	ADGRL2
402	LINC01362
403	LINC01725
404	TTLL7
405	SAMD13
406	GNG5
407	SPATA1
408	CTBS
409	SSX2IP
410	LPAR3
411	MCOLN2
412	WDR63
413	BCL10
414	CCN1
415	COL24A1
416	LINC02795
417	ODF2L
418	CLCA4-AS1
419	LINC01140
420	LINC01364
421	PKN2-AS1
422	GBP3
423	GBP1
424	GBP2
425	GBP7
426	GBP4
427	LRRC8B
428	LRRC8C-DT
429	LRRC8C
430	LINC02609
431	HFM1
432	CDC7
433	TGFBR3
434	BRDT
435	EPHX4
436	C1orf146
437	RPL5
438	CCDC18
439	BCAR3
440	DNTTIP2
441	GCLM
442	ABCA4
443	ARHGAP29
444	F3
445	SLC44A3
446	CNN3
447	RWDD3
448	LINC02607
449	DPYD
450	DPYD-AS1
451	MIR137HG
452	SNX7
453	PLPPR5
454	PLPPR4
455	PALMD
456	FRRS1
457	LRRC39
458	RTCA-AS1
459	VCAM1
460	S1PR1
461	OLFM3
462	COL11A1
463	AMY2B
464	LINC01676
465	PRMT6
466	NTNG1
467	VAV3
468	SLC25A24
469	HENMT1
470	FNDC7
471	C1orf194
472	KIAA1324
473	SARS
474	PSRC1
475	MYBPHL
476	SYPL2
477	ATXN7L2
478	AMIGO1
479	GPR61
480	AMPD2
481	GSTM4
482	GSTM2
483	GSTM1
484	GSTM5
485	GSTM3
486	LINC01768
487	CSF1
488	AHCYL1
489	SLC6A17
490	RBM15-AS1
491	RBM15
492	LAMTOR5-AS1
493	SLC16A4
494	LAMTOR5
495	KCNA2
496	CD53
497	LRIF1
498	DENND2D
499	CHI3L2
500	PIFO
501	OVGP1
502	WDR77
503	C1orf162
504	INKA2
505	INKA2-AS1
506	DDX20
507	KCND3
508	LINC01750
509	CTTNBP2NL
510	WNT2B
511	RHOC
512	SLC16A1
513	LRIG2-DT
514	PTPN22
515	AP4B1-AS1
516	BCL2L15
517	AP4B1
518	DCLRE1B
519	HIPK1-AS1
520	DENND2C
521	NGF
522	VANGL1
523	LINC01649
524	ATP1A1
525	ATP1A1-AS1
526	LINC01762
527	CD58
528	IGSF3
529	PTGFRN
530	CD101
531	TTF2
532	TRIM45
533	TENT5C
534	WDR3
535	SPAG17
536	TBX15
537	WARS2-IT1
538	LINC01780
539	ZNF697
540	PHGDH
541	NBPF26
542	LINC00623
543	LINC02798
544	LINC02591
545	HIST2H3PS2
546	LINC02802
547	NBPF15
548	SRGAP2B
549	NBPF20
550	PDZK1
551	CD160
552	NUDT17
553	ANKRD35
554	ITGA10
555	LIX1L-AS1
556	LIX1L
557	ANKRD34A
558	TXNIP
559	HJV
560	LINC01719
561	NBPF10
562	NOTCH2NLA
563	FMO5
564	CHD1L
565	LINC00624
566	LINC02805
567	LINC01731
568	PPIAL4G
569	NBPF14
570	PDE4DIP
571	NOTCH2NLC
572	NBPF19
573	HIST2H2BF
574	HIST2H2AA4
575	HIST2H2BE
576	HIST2H2AC
577	BOLA1
578	SV2A
579	SF3B4
580	MTMR11
581	OTUD7B
582	CA14
583	APH1A
584	C1orf54
585	CIART
586	ECM1
587	FALEC
588	ADAMTSL4
589	ADAMTSL4-AS1
590	MCL1
591	CTSS
592	CTSK
593	MINDY1
594	BNIPL
595	C1orf56
596	MLLT11
597	GABPB2
598	SEMA6C
599	SCNM1
600	ZNF687
601	RFX5
602	SELENBP1
603	PSMB4
604	CGN
605	TUFT1
606	CELF3
607	MRPL9
608	TDRKH
609	TDRKH-AS1
610	C2CD4D-AS1
611	S100A10
612	FLG-AS1
613	HRNR
614	FLG
615	FLG2
616	S100A6
617	S100A2
618	S100A16
619	S100A14
620	S100A13
621	S100A1
622	SNAPIN
623	SLC27A3
624	SLC39A1
625	CREB3L4
626	JTB
627	RAB13
628	RPS27
629	NUP210L
630	HAX1
631	ATP8B2
632	IL6R-AS1
633	IL6R
634	SHE
635	TDRD10
636	UBE2Q1
637	CHRNB2
638	KCNN3
639	PMVK
640	PBXIP1
641	PYGO2
642	AL451085.2
643	SHC1
644	CKS1B
645	ZBTB7B
646	DCST2
647	ADAM15
648	EFNA4
649	EFNA3
650	EFNA1
651	SLC50A1
652	DPM3
653	KRTCAP2
654	TRIM46
655	MUC1
656	THBS3
657	MTX1
658	FAM189B
659	HCN3
660	FDPS
661	RUSC1-AS1
662	RUSC1
663	ASH1L-AS1
664	MSTO1
665	DAP3
666	ARHGEF2
667	UBQLN4
668	LAMTOR2
669	MEX3A
670	LMNA
671	SEMA4A
672	BGLAP
673	PAQR6
674	TMEM79
675	GLMP
676	CCT3
677	TSACC
678	RHBG
679	C1orf61
680	NAXE
681	GPATCH4
682	HAPLN2
683	BCAN
684	AL590666.2
685	NES
686	CRABP2
687	MRPL24
688	NTRK1
689	KIRREL1
690	IFI16
691	AIM2
692	CADM3
693	CADM3-AS1
694	ACKR1
695	DUSP23
696	VSIG8
697	TAGLN2
698	LINC01133
699	KCNJ10
700	PIGM
701	KCNJ9
702	IGSF8
703	ATP1A2
704	ATP1A4
705	CASQ1
706	PEA15
707	VANGL2
708	F11R
709	TSTD1
710	ARHGAP30
711	KLHDC9
712	UFC1
713	USP21
714	B4GALT3
715	ADAMTS4
716	NDUFS2
717	TOMM40L
718	PCP4L1
719	MPZ
720	NOS1AP
721	UAP1
722	DDR2
723	HSD17B7
724	CCDC190
725	RGS4
726	RGS5
727	NUF2
728	PBX1
729	RXRG
730	TMCO1-AS1
731	UCK2
732	FAM78B
733	POGK
734	ILDR2
735	MAEL
736	CD247
737	RCSD1
738	ADCY10
739	GPR161
740	TBX19
741	LINC00970
742	ATP1B1
743	CCDC181
744	SLC19A2
745	F5
746	SELP
747	C1orf112
748	SELL
749	METTL18
750	GORAB-AS1
751	PRRX1
752	MROH9
753	FMO2
754	FMO4
755	DNM3
756	DNM3-IT1
757	DNM3OS
758	PIGC
759	C1orf105
760	TNFSF18
761	TNFSF4
762	PRDX6
763	SLC9C2
764	ANKRD45
765	CENPL
766	CACYBP
767	KIAA0040
768	TNR
769	LINC02803
770	PAPPA2
771	BRINP2
772	SEC16B
773	C1orf220
774	ANGPTL1
775	SOAT1
776	AXDND1
777	TDRD5
778	FAM163A
779	LINC02818
780	CEP350
781	QSOX1
782	LHX4
783	IER5
784	CACNA1E
785	LINC01344
786	GLUL
787	RNASEL
788	RGS16
789	NPL
790	LAMC1
791	NMNAT2
792	RGL1
793	APOBEC4
794	COLGALT2
795	TSEN15
796	NIBAN1
797	PRG4
798	PDC
799	PLA2G4A
800	BRINP3
801	LINC01351
802	RGS2
803	GLRX2
804	B3GALT2
805	LINC01031
806	KCNT2
807	CRB1
808	C1orf53
809	PTPRC
810	MIR181A1HG
811	LINC00862
812	ZNF281
813	KIF14
814	DDX59-AS1
815	INAVA
816	KIF21B
817	CACNA1S
818	IGFN1
819	TNNT2
820	PHLDA3
821	CSRP1
822	AC096677.1
823	NAV1
824	IPO9-AS1
825	SHISA4
826	LMOD1
827	ELF3-AS1
828	GPR37L1
829	PTPN7
830	LGR6
831	UBE2T
832	SYT2
833	PCAT6
834	RABIF
835	PPFIA4
836	ADORA1
837	MYBPH
838	CHI3L1
839	CHIT1
840	BTG2
841	PRELP
842	ATP2B4
843	ZC3H11A
844	ZBED6
845	SNRPE
846	SOX13
847	ETNK2
848	REN
849	GOLT1A
850	PLEKHA6
851	AL606489.1
852	PPP1R15B
853	PIK3C2B
854	LRRN2
855	NFASC
856	CNTN2
857	TMEM81
858	TMCC2
859	NUAK2
860	KLHDC8A
861	LEMD1
862	CDK18
863	MFSD4A
864	SLC45A3
865	PM20D1
866	SLC26A9
867	RAB7B
868	IKBKE
869	C1orf147
870	RASSF5
871	DYRK3
872	MAPKAPK2
873	PFKFB2
874	YOD1
875	C4BPA
876	CD55
877	CR1L
878	LINC02767
879	PLXNA2
880	LINC01717
881	CAMK1G
882	LAMB3
883	HSD11B1-AS1
884	G0S2
885	HSD11B1
886	TRAF3IP3
887	C1orf74
888	SYT14
889	SERTAD4
890	HHAT
891	KCNH1
892	TRAF5
893	LINC00467
894	SLC30A1
895	INTS7
896	LINC02608
897	PACC1
898	ATF3
899	BATF3
900	SPATA45
901	FLVCR1-DT
902	VASH2
903	PROX1-AS1
904	PROX1
905	SMYD2
906	KCNK2
907	KCTD3
908	USH2A
909	ESRRG
910	SPATA17
911	TGFB2
912	C1orf143
913	LYPLAL1-DT
914	LYPLAL1-AS1
915	ZC3H11B
916	SLC30A10
917	C1orf115
918	MARC2
919	MARC1
920	HLX-AS1
921	DUSP10
922	TAF1A-AS1
923	DISP1
924	TLR5
925	SUSD4
926	CAPN8
927	CAPN2
928	CNIH3
929	LINC02813
930	DNAH14
931	EPHX1
932	LEFTY1
933	SDE2
934	H3F3A
935	LINC01703
936	ACBD3-AS1
937	STUM
938	ITPKB
939	ITPKB-IT1
940	ITPKB-AS1
941	ZNF678
942	WNT9A
943	C1orf35
944	MRPL55
945	GUK1
946	GJC2
947	OBSCN
948	TRIM11
949	TRIM17
950	RNF187
951	RHOU
952	GALNT2
953	AGT
954	CAPN9
955	FAM89A
956	C1orf131
957	EXOC8
958	SPRTN
959	DISC1
960	SIPA1L2
961	MAP10
962	PCNX2
963	MAP3K21
964	KCNK1
965	SLC35F3
966	COA6-AS1
967	COA6
968	TARBP1
969	LINC01354
970	RBM34
971	TBCE
972	GNG4
973	LINC02768
974	NID1
975	EDARADD
976	ACTN2
977	RYR2
978	CHRM3
979	CHRM3-AS2
980	GREM2
981	RGS7
982	KMO
983	WDR64
984	PLD5
985	AKT3-IT1
986	LINC02774
987	CATSPERE
988	EFCAB2
989	KIF26B
990	KIF26B-AS1
991	LINC01341
992	ZNF695
993	ZNF669
994	NLRP3
995	TRIM58
996	OR2L5
997	OR2L2
998	OR2L3
999	OR2M4
1000	ZNF672
1001	PGBD2
1002	FAM110C
1003	ALKAL2
1004	TMEM18
1005	AC092159.2
1006	SNTG2
1007	PXDN
1008	MYT1L
1009	LINC01250
1010	TRAPPC12-AS1
1011	ADI1
1012	RPS7
1013	COLEC11
1014	SOX11
1015	SILC1
1016	NRIR
1017	CMPK2
1018	RSAD2
1019	RNF144A-AS1
1020	LINC00298
1021	LINC00299
1022	LINC01814
1023	ID2-AS1
1024	ID2
1025	GRHL1
1026	KLF11
1027	CYS1
1028	RRM2
1029	HPCAL1
1030	ODC1
1031	ODC1-DT
1032	RN7SL832P
1033	ATP6V1C2
1034	PDIA6
1035	LINC01954
1036	KCNF1
1037	C2orf50
1038	SLC66A3
1039	ROCK2
1040	NTSR2
1041	MIR3681HG
1042	TRIB2
1043	LINC00276
1044	LRATD1
1045	GACAT3
1046	FAM49A
1047	VSNL1
1048	GEN1
1049	KCNS3
1050	RDH14
1051	NT5C1B
1052	LINC01376
1053	LINC00954
1054	WDR35
1055	LAPTM4A
1056	LAPTM4A-DT
1057	RHOB
1058	KLHL29
1059	MFSD2B
1060	FKBP1B
1061	SF3B6
1062	TP53I3
1063	PFN4
1064	FAM228A
1065	PTRHD1
1066	ADCY3
1067	DNAJC27-AS1
1068	GAREM2
1069	ADGRF3
1070	DRC1
1071	KCNK3
1072	CENPA
1073	DPYSL5
1074	TMEM214
1075	AGBL5
1076	OST4
1077	EMILIN1
1078	KHK
1079	CGREF1
1080	ABHD1
1081	PREB
1082	SLC5A6
1083	ATRAID
1084	SLC30A3
1085	TRIM54
1086	UCN
1087	AC074117.1
1088	SNX17
1089	ZNF513
1090	KRTCAP3
1091	FNDC4
1092	GCKR
1093	C2orf16
1094	CCDC121
1095	GPN1
1096	RBKS
1097	FOSL2
1098	PLB1
1099	SPDYA
1100	TOGARAM2
1101	PCARE
1102	ALK
1103	GALNT14
1104	CAPN14
1105	EHD3
1106	NLRC4
1107	LINC00486
1108	LTBP1
1109	RASGRP3
1110	LINC01320
1111	CRIM1-DT
1112	QPCT
1113	CDC42EP3
1114	RMDN2-AS1
1115	CYP1B1
1116	CYP1B1-AS1
1117	ATL2
1118	LINC02613
1119	GALM
1120	SRSF7
1121	MORN2
1122	ARHGEF33
1123	SOS1-IT1
1124	CDKL4
1125	TMEM178A
1126	SLC8A1-AS1
1127	SLC8A1
1128	PKDCC
1129	KCNG3
1130	HAAO
1131	LINC02580
1132	ZFP36L2
1133	PLEKHH2
1134	C1GALT1C1L
1135	ABCG5
1136	ABCG8
1137	SLC3A1
1138	LINC01833
1139	SIX3
1140	LINC01121
1141	EPAS1
1142	ATP6V1E2
1143	RHOQ
1144	CRIPT
1145	LINC01118
1146	SOCS5
1147	LINC01119
1148	STPG4
1149	CALM2
1150	EPCAM-DT
1151	EPCAM
1152	KCNK12
1153	FOXN2
1154	STON1
1155	STON1-GTF2A1L
1156	AC009975.1
1157	NRXN1
1158	ASB3
1159	CHAC2
1160	ERLEC1
1161	GPR75
1162	C2orf73
1163	RPS27A
1164	EFEMP1
1165	CCDC85A
1166	VRK2
1167	LINC01122
1168	BCL11A
1169	LINC01185
1170	AC016747.2
1171	AC016727.1
1172	XPO1
1173	FAM161A
1174	CCT4
1175	TMEM17
1176	OTX1
1177	PELI1
1178	LGALSL-DT
1179	LGALSL
1180	LINC02576
1181	SPRED2
1182	AC007389.3
1183	MEIS1-AS3
1184	MEIS1
1185	MEIS1-AS2
1186	LINC01798
1187	LINC01829
1188	PNO1
1189	PLEK
1190	FBXO48
1191	ARHGAP25
1192	ANTXR1
1193	MXD1
1194	ASPRV1
1195	PCBP1
1196	ADD2
1197	VAX2
1198	ANKRD53
1199	PAIP2B
1200	DYSF
1201	SPR
1202	EMX1
1203	PRADC1
1204	FBXO41
1205	ALMS1-IT1
1206	DGUOK-AS1
1207	TET3
1208	BOLA3
1209	BOLA3-AS1
1210	MTHFD2
1211	SLC4A5
1212	C2orf81
1213	WDR54
1214	INO80B
1215	WBP1
1216	MOGS
1217	PCGF1
1218	AUP1
1219	HTRA2
1220	DOK1
1221	SEMA4F
1222	HK2
1223	LINC01291
1224	POLE4
1225	TACR1
1226	EVA1A
1227	LRRTM4
1228	CTNNA2
1229	LRRTM1
1230	DNAH6
1231	TRABD2A
1232	TMSB10
1233	CAPG
1234	SH2D6
1235	PARTICL
1236	MAT2A
1237	GGCX
1238	VAMP8
1239	VAMP5
1240	RNF181
1241	TMEM150A
1242	GNLY
1243	ATOH8
1244	ST3GAL5-AS1
1245	REEP1
1246	RMND5A
1247	RGPD1
1248	PLGLB1
1249	CYTOR
1250	PLGLB2
1251	RGPD2
1252	FABP1
1253	THNSL2
1254	EIF2AK3-DT
1255	PROM2
1256	KCNIP3
1257	GPAT2
1258	NEURL3
1259	ARID5A
1260	FER1L5
1261	SEMA4C
1262	FAM178B
1263	AC092683.1
1264	COX5B
1265	C2orf92
1266	VWA3B
1267	CNGA3
1268	KIAA1211L
1269	C2orf15
1270	LIPT1
1271	LYG2
1272	LYG1
1273	AFF3
1274	NPAS2
1275	CREG2
1276	RFX8
1277	IL1R1
1278	IL1RL2
1279	SLC9A2
1280	MFSD9
1281	TMEM182
1282	LINC01965
1283	LINC01102
1284	LINC01103
1285	PANTR1
1286	LINC01114
1287	LINC01159
1288	AC012360.1
1289	FHL2
1290	NCK2
1291	ECRG4
1292	ST6GAL2
1293	LINC01885
1294	LINC01594
1295	SULT1C2
1296	SULT1C4
1297	GCC2-AS1
1298	EDAR
1299	SH3RF3
1300	SOWAHC
1301	MTLN
1302	LINC01106
1303	ACOXL
1304	MIR4435-2HG
1305	BCL2L11
1306	MERTK
1307	FBLN7
1308	ZC3H6
1309	RGPD8
1310	CHCHD5
1311	PSD4
1312	PAX8-AS1
1313	PAX8
1314	AC017074.1
1315	AC104653.1
1316	LINC01191
1317	DPP10
1318	DPP10-AS3
1319	DPP10-AS2
1320	DPP10-AS1
1321	DDX18
1322	C1QL2
1323	STEAP3
1324	STEAP3-AS1
1325	DBI
1326	CFAP221
1327	TMEM177
1328	TMEM185B
1329	INHBB
1330	GLI2
1331	TFCP2L1
1332	NIFK
1333	CNTNAP5
1334	GYPC
1335	BIN1
1336	MAP3K2-DT
1337	LIMS2
1338	SFT2D3
1339	HS6ST1
1340	LINC02572
1341	CCDC74B
1342	MZT2B
1343	CCDC115
1344	IMP4
1345	AMER3
1346	ARHGEF4
1347	CCDC74A
1348	ANKRD30BL
1349	GPR39
1350	LYPD1
1351	NCKAP5
1352	NCKAP5-AS1
1353	NCKAP5-AS2
1354	MGAT5
1355	TMEM163
1356	ACMSD
1357	MAP3K19
1358	ZRANB3
1359	MCM6
1360	DARS-AS1
1361	CXCR4
1362	THSD7B
1363	HNMT
1364	NXPH2
1365	LRP1B
1366	ARHGAP15
1367	LINC01412
1368	TEX41
1369	KIF5C
1370	LYPD6B
1371	LYPD6
1372	LINC01931
1373	RND3
1374	NMI
1375	TNFAIP6
1376	NEB
1377	GALNT13
1378	KCNJ3
1379	LINC01876
1380	NR4A2
1381	ERMN
1382	ACVR1C
1383	ACVR1
1384	UPP2
1385	CCDC148-AS1
1386	CCDC148
1387	DAPL1
1388	TANC1
1389	CD302
1390	PLA2R1
1391	RBMS1
1392	TBR1
1393	SLC4A10
1394	FAP
1395	IFIH1
1396	GCA
1397	KCNH7
1398	FIGN
1399	GRB14
1400	COBLL1
1401	SLC38A11
1402	SCN3A
1403	SCN2A
1404	GALNT3
1405	TTC21B-AS1
1406	SCN1A-AS1
1407	SCN1A
1408	SCN9A
1409	SCN7A
1410	XIRP2
1411	B3GALT1
1412	STK39
1413	CERS6
1414	ABCB11
1415	LRP2
1416	KLHL41
1417	CCDC173
1418	PHOSPHO2
1419	MYO3B
1420	ERICH2
1421	GAD1
1422	CYBRD1
1423	METAP1D
1424	DLX1
1425	PDK1
1426	RAPGEF4-AS1
1427	RAPGEF4
1428	MAP3K20
1429	MAP3K20-AS1
1430	CDCA7
1431	SCRN3
1432	WIPF1
1433	ATP5MC3
1434	LINC01117
1435	LINC01116
1436	TTC30B
1437	TTC30A
1438	PDE11A
1439	CHROMR
1440	PJVK
1441	FKBP7
1442	TTN
1443	CCDC141
1444	ZNF385B
1445	SCHLAP1
1446	LINC01934
1447	ITGA4
1448	CERKL
1449	NEUROD1
1450	PPP1R1C
1451	PDE1A
1452	FRZB
1453	DUSP19
1454	ZNF804A
1455	FSIP2
1456	ITGAV
1457	FAM171B
1458	CALCRL
1459	TFPI
1460	LINC01090
1461	GULP1
1462	COL5A2
1463	SLC40A1
1464	OSGEPL1
1465	OSGEPL1-AS1
1466	ORMDL1
1467	C2orf88
1468	MSTN
1469	INPP1
1470	MFSD6
1471	NEMP2
1472	STAT1
1473	STAT4
1474	MYO1B
1475	NABP1
1476	TMEFF2
1477	LINC01821
1478	DNAH7
1479	STK17B
1480	HECW2
1481	CCDC150
1482	C2orf66
1483	HSPD1
1484	HSPE1
1485	RFTN2
1486	MARS2
1487	PLCL1
1488	SATB2-AS1
1489	LINC01877
1490	FTCDNL1
1491	MAIP1
1492	SGO2
1493	AOX1
1494	NIF3L1
1495	NDUFB3
1496	CFLAR-AS1
1497	CASP10
1498	CASP8
1499	FLACC1
1500	STRADB
1501	C2CD6
1502	MPP4
1503	CDK15
1504	FZD7
1505	KIAA2012
1506	KIAA2012-AS1
1507	WDR12
1508	RAPH1
1509	NRP2
1510	AC007383.2
1511	EEF1B2
1512	ADAM23
1513	DYTN
1514	MDH1B
1515	CPO
1516	KLF7
1517	KLF7-IT1
1518	MYOSLID
1519	FZD5
1520	C2orf80
1521	IDH1-AS1
1522	PTH2R
1523	MAP2
1524	UNC80
1525	ACADL
1526	LANCL1-AS1
1527	CPS1
1528	ERBB4
1529	LINC01878
1530	SPAG16-DT
1531	SPAG16
1532	VWC2L
1533	BARD1
1534	SNHG31
1535	ABCA12
1536	FN1
1537	PECR
1538	TMEM169
1539	LINC01963
1540	MARCH4
1541	RPL37A
1542	LINC01280
1543	IGFBP2
1544	IGFBP5
1545	DIRC3-AS1
1546	DIRC3
1547	TNS1
1548	RUFY4
1549	AAMP
1550	PNKD
1551	TMBIM1
1552	CATIP-AS2
1553	CATIP
1554	SLC11A1
1555	VIL1
1556	PLCD4
1557	BCS1L
1558	CDK5R2
1559	NHEJ1
1560	CNPPD1
1561	ZFAND2B
1562	ABCB6
1563	ANKZF1
1564	GLB1L
1565	STK16
1566	TUBA4A
1567	DNAJB2
1568	PTPRN
1569	SPEGNB
1570	GMPPA
1571	ASIC4
1572	CHPF
1573	TMEM198
1574	INHA
1575	SLC4A3
1576	LINC02832
1577	EPHA4
1578	SGPP2
1579	MOGAT1
1580	KCNE4
1581	SCG2
1582	AP1S3
1583	DOCK10
1584	NYAP2
1585	IRS1
1586	COL4A4
1587	COL4A3
1588	SLC19A3
1589	SPHKAP
1590	LINC01807
1591	PID1
1592	DNER
1593	SLC16A14
1594	SP110
1595	SP140
1596	SP140L
1597	SP100
1598	ITM2C
1599	GCSIR
1600	SPATA3
1601	C2orf72
1602	HTR2B
1603	LINC00471
1604	PTMA
1605	TIGD1
1606	EFHD1
1607	KCNJ13
1608	SNORC
1609	NGEF
1610	INPP5D
1611	DGKD
1612	ARL4C
1613	SH3BP4
1614	IQCA1
1615	IQCA1-AS1
1616	ACKR3
1617	COL6A3
1618	RBM44
