feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
6839	TRMT10C	ENSG00000174173	phase18_exact	phase18	78	49	TRUE	TRUE	TRUE	0.3461010574351	TRUE		TRUE		-1.06943704205929	-0.151083842128144	0.547851880715412	1948
6842	ZBTB11-AS1	ENSG00000256628	phase18_exact	phase18	72	22	TRUE	TRUE	TRUE	0.724931676834316	TRUE		TRUE		-2.10354070484969	-0.346072096975556	0.676241234551988	1949
6843	RPL24	ENSG00000114391	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.341132684252049	TRUE		TRUE		-0.862051527291571	-0.110736626814189	0.600234101709649	1950
6848	NFKBIZ	ENSG00000144802	phase18_exact	phase18	78	59	TRUE	TRUE	TRUE	0.203172861118542	TRUE		TRUE		-0.572134863476093	-0.0189031031656261	0.526274168709512	1951
6852	ZPLD1	ENSG00000170044	phase18_exact	phase18	38	16	TRUE	TRUE	TRUE	2.07420370734293	TRUE		TRUE		-1.32544275492655	0.597384439275571	3.1997157906298	1952
6864	LINC01990	ENSG00000273125	phase18_exact	phase18	40	15	TRUE	TRUE	TRUE	1.03679064138635	TRUE		TRUE		-1.17638147700834	0.278748270543713	1.60928268748842	1953
6866	LINC00636	ENSG00000240423	phase18_exact	phase18	37	11	TRUE	TRUE	TRUE	1.17052591818184	TRUE		TRUE		-1.54238670268556	0.0382929960966886	1.19581030893936	1954
6873	MYH15	ENSG00000144821	phase18_exact	phase18	61	19	TRUE	TRUE	TRUE	1.30299374018656	TRUE		TRUE		-2.12547639965984	-0.274710051208627	1.1023605515081	1955
6874	CIP2A	ENSG00000163507	phase18_exact	phase18	77	37	TRUE	TRUE	TRUE	0.657589132841658	TRUE		TRUE		-4.52864986991161	-0.572768302397085	0.399867880692659	1956
6883	LINC00488	ENSG00000214381	phase18_exact	phase18	21	10	TRUE	TRUE	TRUE	1.58465102875993	TRUE		TRUE		-1.62135933558455	-0.28494611080298	1.34685592713915	1957
6889	NECTIN3-AS1	ENSG00000242242	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.335809703144329	TRUE		TRUE		-0.937928492190103	-0.0824605168173742	0.574984910574532	1958
6891	CD96	ENSG00000153283	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.561369829557972	TRUE		TRUE		-0.777638019100229	0.103032101429926	1.26805285990657	1959
6894	PLCXD2	ENSG00000240891	phase18_exact	phase18	77	50	TRUE	TRUE	TRUE	0.472581667342875	TRUE		TRUE		-4.59235479116959	-0.387970679832937	0.345350535875695	1960
6896	PHLDB2	ENSG00000144824	phase18_exact	phase18	76	34	TRUE	TRUE	TRUE	0.718035556761306	TRUE		TRUE		-1.54957276272381	-0.117589546750891	0.985402132765399	1961
6904	SLC9C1	ENSG00000172139	phase18_exact	phase18	60	22	TRUE	TRUE	TRUE	1.74655020026449	TRUE		TRUE		-2.60527798424971	0.0096386786594638	1.34355612421007	1962
6908	BTLA	ENSG00000186265	phase18_exact	phase18	18	11	TRUE	TRUE	TRUE	1.78394489686058	TRUE		TRUE		-1.35139983180033	0.349485183677086	2.04685603921805	1963
6910	SLC35A5	ENSG00000138459	phase18_exact	phase18	77	60	TRUE	TRUE	TRUE	0.629261251725932	TRUE		TRUE		-5.58392632152776	-0.329569514707258	0.374084552428802	1964
6915	CD200R1	ENSG00000163606	phase18_exact	phase18	16	8	TRUE	TRUE	TRUE	1.41411501131068	TRUE		TRUE		-1.19793337679988	0.177363743799683	1.62076067020029	1965
6917	GTPBP8	ENSG00000163607	phase18_exact	phase18	77	52	TRUE	TRUE	TRUE	0.567486410419025	TRUE		TRUE		-5.24692580559946	-0.217536439069845	0.469877048866952	1966
6921	LINC02044	ENSG00000243795	phase18_exact	phase18	19	12	TRUE	TRUE	TRUE	1.57078532907551	TRUE		TRUE		-1.62124102078447	0.0705632125413077	1.2636905978367	1967
6922	BOC	ENSG00000144857	phase18_exact	phase18	78	61	TRUE	TRUE	TRUE	0.724538289006895	TRUE		TRUE		-1.19204287186403	-0.204482845645307	0.732343333028884	1968
6925	CFAP44-AS1	ENSG00000243849	phase18_exact	phase18	61	25	TRUE	TRUE	TRUE	1.79332331335546	TRUE		TRUE		-2.46065630752039	-0.171127873679919	1.31090239244619	1969
6927	SIDT1	ENSG00000072858	phase18_exact	phase18	78	52	TRUE	TRUE	TRUE	0.496321227565891	TRUE		TRUE		-1.13551670375218	-0.179397422722983	0.730117946732126	1970
6933	GRAMD1C	ENSG00000178075	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.171855254616228	TRUE		TRUE		-0.83499507246159	-0.167065521715869	0.308996394547862	1971
6935	ZDHHC23	ENSG00000184307	phase18_exact	phase18	63	21	TRUE	TRUE	TRUE	0.998934664991376	TRUE		TRUE		-1.80813855429946	-0.150405865616089	0.959472545256948	1972
6936	CCDC191	ENSG00000163617	phase18_exact	phase18	78	63	TRUE	TRUE	TRUE	0.161358402756463	TRUE		TRUE		-1.20899446513707	-0.211016605146924	0.314746334891738	1973
6939	QTRT2	ENSG00000151576	phase18_exact	phase18	78	58	TRUE	TRUE	TRUE	0.168656605666901	TRUE		TRUE		-0.542199860043983	-0.0213666003066268	0.423342121190553	1974
6946	ZBTB20-AS1	ENSG00000241560	phase18_exact	phase18	77	63	TRUE	TRUE	TRUE	1.46969394833275	TRUE		TRUE		-3.46604928532029	-0.705124497439383	0.762506834822738	1975
6947	ZBTB20-AS5	ENSG00000242290	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.83708646258819	TRUE		TRUE		-1.3692324678049	-0.150918113757372	0.891236637503809	1976
6948	ZBTB20-AS2	ENSG00000241295	phase18_exact	phase18	75	56	TRUE	TRUE	TRUE	1.72672078275984	TRUE		TRUE		-4.09613099879031	-0.530808614752156	0.973633587594351	1977
6949	ZBTB20-AS3	ENSG00000239946	phase18_exact	phase18	70	28	TRUE	TRUE	TRUE	1.13852171868827	TRUE		TRUE		-3.12904799469698	-0.894945658010692	0.635215708687165	1978
6950	ZBTB20-AS4	ENSG00000242767	phase18_exact	phase18	39	13	TRUE	TRUE	TRUE	1.65222623876767	TRUE		TRUE		-1.59632538346135	0.175760536356853	1.30882817189835	1979
6954	GAP43	ENSG00000172020	phase18_exact	phase18	78	66	TRUE	TRUE	TRUE	0.639065038977339	TRUE		TRUE		-0.537969632169442	0.244771979894873	1.99012198714809	1980
6957	LSAMP-AS1	ENSG00000240922	phase18_exact	phase18	77	69	TRUE	TRUE	TRUE	1.61596432846405	TRUE		TRUE		-3.20008595839561	-0.346576307403198	1.18307184935278	1981
6958	LINC00903	ENSG00000241397	phase18_exact	phase18	78	59	TRUE	TRUE	TRUE	1.27902475618875	TRUE		TRUE		-2.14412754702462	-0.425570166723103	0.964758102623058	1982
6959	TUSC7	ENSG00000243197	phase18_exact	phase18	75	54	TRUE	TRUE	TRUE	2.28713658310301	TRUE		TRUE		-3.99256944548901	-0.635361412590511	1.15772589407307	1983
6960	LINC00901	ENSG00000242385	phase18_exact	phase18	70	30	TRUE	TRUE	TRUE	1.41460387937456	TRUE		TRUE		-2.86050642926309	-0.709284180314995	0.942722752417758	1984
6962	LINC02024	ENSG00000241213	phase18_exact	phase18	77	48	TRUE	TRUE	TRUE	0.562033314821489	TRUE		TRUE		-4.56200472869956	-0.338895741548403	0.512686948116225	1985
6966	IGSF11	ENSG00000144847	phase18_exact	phase18	78	69	TRUE	TRUE	TRUE	0.237775267356923	TRUE		TRUE		-0.779382710010635	-0.167972240922607	0.451384135471929	1986
6967	IGSF11-AS1	ENSG00000239877	phase18_exact	phase18	33	14	TRUE	TRUE	TRUE	1.821113352271	TRUE		TRUE		-1.76397555786637	-0.0190962901916399	1.40507708565807	1987
6969	UPK1B	ENSG00000114638	phase18_exact	phase18	55	22	TRUE	TRUE	TRUE	1.71738708929945	TRUE		TRUE		-1.64659817741292	0.246583947204711	1.84775958003474	1988
6971	B4GALT4-AS1	ENSG00000240254	phase18_exact	phase18	76	33	TRUE	TRUE	TRUE	0.786299034585831	TRUE		TRUE		-3.04866264303803	-0.609538290403953	0.638610170471677	1989
6973	ARHGAP31-AS1	ENSG00000241155	phase18_exact	phase18	76	46	TRUE	TRUE	TRUE	1.37146960812544	TRUE		TRUE		-2.6865520844891	-0.269346276756974	1.15114350058049	1990
6980	ADPRH	ENSG00000144843	phase18_exact	phase18	23	10	TRUE	TRUE	TRUE	1.11005583132618	TRUE		TRUE		-1.73965134727281	-0.368045875167252	0.922435379927386	1991
6982	POPDC2	ENSG00000121577	phase18_exact	phase18	63	20	TRUE	TRUE	TRUE	1.03871370805163	TRUE		TRUE		-2.23407933624089	-0.208074368028669	0.873186980369129	1992
6983	COX17	ENSG00000138495	phase18_exact	phase18	77	58	TRUE	TRUE	TRUE	0.557544919722487	TRUE		TRUE		-5.07224133238489	-0.304132946768511	0.445616480430443	1993
