node_order	source_symbol
233	DNALI1
234	CDCA8
235	YRDC
236	C1orf122
237	FHL3
238	UTP11
239	POU3F1
240	MIR3659HG
241	LINC01685
242	MYCBP
243	GJA9
244	RHBDL2
245	NDUFS5
246	BMP8A
247	PABPC4
248	NT5C1A
249	HPCAL4
250	BMP8B
251	LINC02811
252	MFSD2A
253	ZFP69
254	ZNF684
255	NFYC-AS1
256	KCNQ4
257	CITED4
258	SLFNL1-AS1
259	SLFNL1
260	FOXO6
261	HIVEP3
262	ZMYND12
263	PPCS
264	CCDC30
265	TMEM269
266	SVBP
267	ERMAP
268	ZNF691
269	SLC2A1-AS1
270	EBNA1BP2
271	CFAP57
272	ELOVL1
273	MED8
274	HYI
275	KDM4A-AS1
276	AL357079.1
277	DPH2
278	ATP6V0B
279	CCDC24
280	SLC6A9
281	RNF220
282	TMEM53
283	ARMH1
284	RPS8
285	BEST4
286	PLK3
287	BTBD19
288	PTCH2
289	UROD
290	MUTYH
291	TOE1
292	TESK2
293	PRDX1
294	AKR1A1
295	PIK3R3
296	TSPAN1
297	POMGNT1
298	LURAP1
299	RAD54L
300	UQCRH
301	FAAH
302	TMEM275
303	MKNK1-AS1
304	MOB3C
305	EFCAB14-AS1
306	CYP4X1
307	CYP4Z1
308	CYP4A22-AS1
309	LINC01389
310	SPATA6
311	BEND5
312	LINC02808
313	CDKN2C
314	LINC01562
315	RNF11
316	RAB3B
317	KTI12
318	CC2D1B
319	GPX7
320	SHISAL2A
321	COA7
322	ECHDC2
323	CPT2
324	CZIB
325	LRP8
326	LINC01771
327	GLIS1
328	DIO1
329	CDCP2
330	SSBP3
331	ACOT11
332	FAM151A
333	MROH7
334	PARS2
335	LEXM
336	DHCR24
337	MIR4422HG
338	PLPP3
339	FYB2
340	DAB1
341	DAB1-AS1
342	OMA1
343	JUN
344	LINC01135
345	LINC02777
346	LINC01358
347	FGGY
348	LINC01748
349	NFIA
350	NFIA-AS2
351	L1TD1
352	KANK4
353	USP1
354	ATG4C
355	ALG6
356	ITGB3BP
357	DLEU2L
358	ROR1
359	ROR1-AS1
360	CACHD1
361	JAK1
362	LINC01359
363	AK4
364	AL139294.1
365	LEPROT
366	LEPR
367	PDE4B
368	TCTEX1D1
369	IL12RB2
370	GADD45A
371	GNG12-AS1
372	DIRAS3
373	WLS
374	DEPDC1
375	DEPDC1-AS1
376	LINC01707
377	HHLA3
378	PTGER3
379	ZRANB2-AS1
380	ZRANB2-AS2
381	NEGR1
382	LRRIQ3
383	FPGT
384	TNNI3K
385	LRRC53
386	ERICH3-AS1
387	CRYZ
388	SLC44A5
389	RABGGTB
390	MSH4
391	ASB17
392	ST6GALNAC3
393	ST6GALNAC5
394	NEXN-AS1
395	NEXN
396	DNAJB4
397	GIPC2
398	ADGRL4
399	ADGRL2
400	LINC01362
401	LINC01361
402	LINC01712
403	LINC01725
404	PRKACB
405	SAMD13
406	GNG5
407	SPATA1
408	MCOLN2
409	WDR63
410	MCOLN3
411	C1orf52
412	DDAH1
413	CCN1
414	COL24A1
415	LINC02795
416	CLCA4-AS1
417	LINC01140
418	LINC02801
419	LMO4
420	LINC01364
421	PKN2-AS1
422	KYAT3
423	GBP2
424	GBP4
425	LRRC8C-DT
426	LINC02788
427	LINC01763
428	HFM1
429	CDC7
430	TGFBR3
431	BRDT
432	EPHX4
433	C1orf146
434	RPL5
435	CCDC18
436	CCDC18-AS1
437	FNBP1L
438	BCAR3
439	DNTTIP2
440	ABCA4
441	ARHGAP29
442	SLC44A3
443	CNN3
444	TLCD4
445	RWDD3
446	LINC02607
447	DPYD
448	DPYD-AS1
449	MIR137HG
450	LINC01776
451	SNX7
452	PLPPR5
453	LINC01708
454	PALMD
455	AGL
456	LRRC39
457	RTCA-AS1
458	CDC14A
459	GPR88
460	LINC01709
461	OLFM3
462	COL11A1
463	LINC01676
464	PRMT6
465	NTNG1
466	VAV3
467	GPSM2
468	TAF13
469	TMEM167B
470	C1orf194
471	SARS
472	CELSR2
473	PSRC1
474	MYBPHL
475	PSMA5
476	ATXN7L2
477	CYB561D1
478	AMIGO1
479	AMPD2
480	GSTM2
481	GSTM3
482	RBM15-AS1
483	SLC16A4
484	LAMTOR5
485	KCNA2
486	CD53
487	LRIF1
488	OVGP1
489	WDR77
490	C1orf162
491	INKA2-AS1
492	DDX20
493	KCND3
494	LINC01750
495	WNT2B
496	MOV10
497	PPM1J
498	LINC01356
499	SLC16A1
500	LRIG2-DT
501	PTPN22
502	AP4B1-AS1
503	BCL2L15
504	DCLRE1B
505	HIPK1-AS1
506	SYT6
507	DENND2C
508	TSPAN2
509	NGF
510	VANGL1
511	NHLH2
512	LINC01649
513	MAB21L3
514	ATP1A1-AS1
515	LINC01762
516	CD58
517	PTGFRN
518	CD101
519	TTF2
520	TRIM45
521	SPAG17
522	WARS2-AS1
523	LINC01780
524	HSD3B1
525	LINC00622
526	PHGDH
527	NOTCH2
528	NBPF26
529	LINC00623
530	SRGAP2-AS1
531	LINC02798
532	LINC02591
533	HIST2H3PS2
534	LINC02802
535	NBPF15
536	SRGAP2B
537	GPR89A
538	PDZK1
539	CD160
540	NUDT17
541	ANKRD35
542	ITGA10
543	PEX11B
544	RBM8A
545	LIX1L-AS1
546	LIX1L
547	ANKRD34A
548	TXNIP
549	HJV
550	NOTCH2NLA
551	FMO5
552	CHD1L
553	LINC00624
554	ACP6
555	GPR89B
556	NBPF11
557	LINC02805
558	PPIAL4G
559	NBPF14
560	NBPF9
561	NOTCH2NLC
562	NBPF19
563	HIST2H2BF
564	BOLA1
565	SV2A
566	SF3B4
567	MTMR11
568	ANP32E
569	APH1A
570	C1orf54
571	CIART
572	MRPS21
573	TARS2
574	ECM1
575	FALEC
576	ADAMTSL4-AS1
577	MCL1
578	ENSA
579	GOLPH3L
580	HORMAD1
581	CTSS
582	BNIPL
583	C1orf56
584	CDC42SE1
585	MLLT11
586	GABPB2
587	SCNM1
588	RFX5
589	PSMB4
590	CGN
591	RIIAD1
592	MRPL9
593	TDRKH-AS1
594	C2CD4D-AS1
595	FLG-AS1
596	HRNR
597	FLG
598	LOR
599	S100A6
600	S100A13
601	SNAPIN
602	ILF2
603	SLC27A3
604	CRTC2
605	SLC39A1
606	JTB
607	RPS27
608	NUP210L
609	HAX1
610	IL6R
611	UBE2Q1
612	CHRNB2
613	KCNN3
614	PMVK
615	PBXIP1
616	PYGO2
617	AL451085.2
618	SHC1
619	CKS1B
620	ZBTB7B
621	ADAM15
622	EFNA3
623	EFNA1
624	SLC50A1
625	DPM3
626	KRTCAP2
627	TRIM46
628	THBS3
629	MTX1
630	GBA
631	HCN3
632	FDPS
633	RUSC1
634	ASH1L-AS1
635	MSTO1
636	SSR2
637	UBQLN4
638	LAMTOR2
639	LMNA
640	SEMA4A
641	SLC25A44
642	BGLAP
643	PAQR6
644	TMEM79
645	GLMP
646	CCT3
647	TSACC
648	IQGAP3
649	NAXE
650	GPATCH4
651	HAPLN2
652	BCAN
653	NES
654	CRABP2
655	MRPL24
656	NTRK1
657	ETV3
658	IFI16
659	CADM3-AS1
660	ACKR1
661	DUSP23
662	VSIG8
663	LINC01133
664	KCNJ10
665	KCNJ9
666	IGSF8
667	ATP1A2
668	ATP1A4
669	CASQ1
670	PEA15
671	NHLH1
672	VANGL2
673	F11R
674	TSTD1
675	USF1
676	KLHDC9
677	PFDN2
678	NIT1
679	DEDD
680	UFC1
681	USP21
682	PPOX
683	B4GALT3
684	NDUFS2
685	PCP4L1
686	MPZ
687	FCRLB
688	DUSP12
689	OLFML2B
690	C1orf226
691	SH2D1B
692	DDR2
693	HSD17B7
694	CCDC190
695	RGS4
696	RGS5
697	NUF2
698	PBX1
699	ALDH9A1
700	TMCO1-AS1
701	FAM78B
702	MAEL
703	GPA33
704	CD247
705	RCSD1
706	ADCY10
707	MPC2
708	GPR161
709	SFT2D2
710	TBX19
711	DPT
712	LINC00626
713	LINC00970
714	ATP1B1
715	F5
716	SELP
717	C1orf112
718	SELE
719	METTL18
720	SCYL3
721	GORAB-AS1
722	PRRX1
723	MYOCOS
724	DNM3
725	DNM3OS
726	PIGC
727	TNFSF18
728	TNFSF4
729	PRDX6
730	SLC9C2
731	ANKRD45
732	GAS5
733	RC3H1-IT1
734	RABGAP1L-IT1
735	CACYBP
736	TNN
737	TNR
738	LINC02803
739	PAPPA2
740	SEC16B
741	RASAL2-AS1
742	C1orf220
743	ANGPTL1
744	AXDND1
745	TDRD5
746	FAM163A
747	LINC02818
748	LHX4
749	KIAA1614
750	MR1
751	IER5
752	LINC01344
753	GLUL
754	RGSL1
755	RNASEL
756	NPL
757	ARPC5
758	APOBEC4
759	TSEN15
760	NIBAN1
761	RNF2
762	HMCN1
763	PDC
764	PTGS2
765	PACERR
766	PLA2G4A
767	BRINP3
768	LINC01351
769	LINC01680
770	RGS2
771	GLRX2
772	B3GALT2
773	LINC01031
774	KCNT2
775	ASPM
776	CRB1
777	C1orf53
778	NEK7
779	PTPRC
780	MIR181A1HG
781	LINC00862
782	ZNF281
783	KIF14
784	DDX59
785	DDX59-AS1
786	PKP1
787	TNNT2
788	PHLDA3
789	CSRP1
790	AC096677.1
791	IPO9-AS1
792	SHISA4
793	TIMM17A
794	ELF3-AS1
795	ARL8A
796	PTPN7
797	UBE2T
798	SYT2
799	CYB5R1
800	TMEM183A
801	CHI3L1
802	CHIT1
803	LINC01353
804	BTG2
805	PRELP
806	ATP2B4
807	ZC3H11A
808	ZBED6
809	SNRPE
810	SOX13
811	ETNK2
812	REN
813	GOLT1A
814	AL606489.1
815	PPP1R15B
816	CNTN2
817	TMEM81
818	KLHDC8A
819	LEMD1
820	CDK18
821	RAB29
822	SLC41A1
823	PM20D1
824	RAB7B
825	RHEX
826	IKBKE
827	DYRK3
828	MAPKAPK2
829	YOD1
830	C4BPA
831	CR1L
832	MIR29B2CHG
833	PLXNA2
834	LAMB3
835	HSD11B1-AS1
836	HSD11B1
837	TRAF3IP3
838	C1orf74
839	SERTAD4-AS1
840	SERTAD4
841	HHAT
842	KCNH1-IT1
843	TRAF5
844	LINC00467
845	SLC30A1
846	INTS7
847	PACC1
848	NENF
849	ATF3
850	BATF3
851	TATDN3
852	SPATA45
853	FLVCR1-DT
854	FLVCR1
855	VASH2
856	PROX1-AS1
857	PROX1
858	SMYD2
859	PTPN14
860	CENPF
861	KCNK2
862	USH2A
863	ESRRG
864	GPATCH2
865	SPATA17
866	TGFB2
867	LYPLAL1-DT
868	LYPLAL1-AS1
869	SLC30A10
870	C1orf115
871	HLX-AS1
872	DISP1
873	TLR5
874	SUSD4
875	CAPN8
876	TP53BP2
877	DEGS1
878	CNIH3
879	LINC02813
880	DNAH14
881	SRP9
882	EPHX1
883	TMEM63A
884	LEFTY1
885	PYCR2
886	H3F3A
887	LINC01703
888	ACBD3-AS1
889	LIN9
890	STUM
891	ITPKB
892	PSEN2
893	JMJD4
894	WNT9A
895	ARF1
896	C1orf35
897	MRPL55
898	GUK1
899	GJC2
900	OBSCN-AS1
901	OBSCN
902	TRIM17
903	HIST3H2A
904	HIST3H2BB
905	RNF187
906	RHOU
907	C1orf198
908	TRIM67
909	C1orf131
910	EXOC8
911	SPRTN
912	DISC1
913	MAP10
914	KCNK1
915	SLC35F3
916	COA6-AS1
917	TARBP1
918	IRF2BP2
919	TOMM20
920	RBM34
921	TBCE
922	GNG4
923	EDARADD
924	CHRM3
925	CHRM3-AS2
926	GREM2
927	KMO
928	OPN3
929	CHML
930	WDR64
931	PLD5
932	AKT3-IT1
933	LINC02774
934	ZBTB18
935	C1orf100
936	CATSPERE
937	COX20
938	EFCAB2
939	KIF26B
940	KIF26B-AS1
941	LINC01341
942	ZNF695
943	ZNF669
944	ZNF124
945	ZNF496
946	NLRP3
947	TRIM58
948	OR2AJ1
949	OR2L8
950	OR2L5
951	OR2L2
952	OR2L3
953	OR2L13
954	OR2M2
955	OR2M3
956	OR2M4
957	OR2T12
958	OR2T6
959	OR2G6
960	OR2T10
961	OR2T11
962	OR14I1
963	LYPD8
964	ZNF672
965	ZNF692
966	PGBD2
967	FAM110C
968	SH3YL1
969	ALKAL2
970	LINC01865
971	TMEM18
972	AC092159.2
973	LINC01115
974	SNTG2
975	TPO
976	PXDN
977	MYT1L
978	MYT1L-AS1
979	LINC01250
980	TRAPPC12-AS1
981	ADI1
982	RPS7
983	COLEC11
984	ALLC
985	DCDC2C
986	SILC1
987	NRIR
988	CMPK2
989	RSAD2
990	LINC00298
991	LINC00299
992	LINC01814
993	ID2-AS1
994	ID2
995	KLF11
996	CYS1
997	RRM2
998	HPCAL1
999	ODC1
1000	RN7SL832P
1001	ATP6V1C2
1002	PDIA6
1003	LINC01954
1004	KCNF1
1005	C2orf50
1006	SLC66A3
1007	GREB1
1008	MIR3681HG
1009	TRIB2
1010	LINC00276
1011	LRATD1
1012	MYCN
1013	RAD51AP2
1014	KCNS3
1015	RDH14
1016	LINC01376
1017	TTC32
1018	WDR35
1019	LAPTM4A
1020	RHOB
1021	HS1BP3
1022	GDF7
1023	KLHL29
1024	MFSD2B
1025	FKBP1B
1026	SF3B6
1027	TP53I3
1028	PFN4
1029	FAM228A
1030	PTRHD1
1031	CENPO
1032	DNAJC27-AS1
1033	EFR3B
1034	DNMT3A
1035	ADGRF3
1036	DRC1
1037	OTOF
1038	CIB4
1039	KCNK3
1040	AGBL5
1041	OST4
1042	KHK
1043	ABHD1
1044	PREB
1045	ATRAID
1046	CAD
1047	SLC30A3
1048	DNAJC5G
1049	TRIM54
1050	GTF3C2-AS1
1051	EIF2B4
1052	SNX17
1053	ZNF513
1054	KRTCAP3
1055	FNDC4
1056	GCKR
1057	C2orf16
1058	RBKS
1059	BABAM2
1060	FOSL2
1061	PPP1CB
1062	SPDYA
1063	TOGARAM2
1064	ALK
1065	YPEL5
1066	LBH
1067	CAPN13
1068	GALNT14
1069	CAPN14
1070	EHD3
1071	NLRC4
1072	TTC27
1073	LINC00486
1074	LTBP1
1075	RASGRP3
1076	LINC01320
1077	CRIM1-DT
1078	CRIM1
1079	VIT
1080	GPATCH11
1081	CEBPZ
1082	PRKD3
1083	QPCT
1084	LINC00211
1085	RMDN2-AS1
1086	CYP1B1
1087	CYP1B1-AS1
1088	LINC02613
1089	HNRNPLL
1090	GALM
1091	SRSF7
1092	MORN2
1093	SOS1-IT1
1094	CDKL4
1095	MAP4K3-DT
1096	SLC8A1-AS1
1097	SLC8A1
1098	LINC01794
1099	KCNG3
1100	MTA3
1101	HAAO
1102	THADA
1103	PLEKHH2
1104	DYNC2LI1
1105	ABCG5
1106	ABCG8
1107	SLC3A1
1108	CAMKMT
1109	SRBD1
1110	EPAS1
1111	ATP6V1E2
1112	RHOQ
1113	LINC01118
1114	SOCS5
1115	LINC01119
1116	MCFD2
1117	STPG4
1118	CALM2
1119	EPCAM-DT
1120	EPCAM
1121	KCNK12
1122	FOXN2
1123	STON1-GTF2A1L
1124	LHCGR
1125	AC009975.1
1126	FSHR
1127	NRXN1
1128	CHAC2
1129	ERLEC1
1130	PSME4
1131	C2orf73
1132	CLHC1
1133	RPS27A
1134	EFEMP1
1135	VRK2
1136	FANCL
1137	LINC01122
1138	LINC01793
1139	LINC01185
1140	KIAA1841
1141	C2orf74
1142	AC016747.2
1143	AC016727.1
1144	XPO1
1145	TMEM17
1146	MDH1
1147	LGALSL-DT
1148	LGALSL
1149	SERTAD2
1150	LINC01800
1151	LINC02576
1152	SPRED2
1153	AC007389.3
1154	MEIS1
1155	LINC01828
1156	LINC01829
1157	ETAA1
1158	APLF
1159	ARHGAP25
1160	ANTXR1
1161	ANXA4
1162	SNRNP27
1163	ASPRV1
1164	PCBP1
1165	FAM136A
1166	TGFA
1167	VAX2
1168	ANKRD53
1169	MCEE
1170	PAIP2B
1171	DYSF
1172	CYP26B1
1173	SPR
1174	PRADC1
1175	CCT7
1176	EGR4
1177	DUSP11
1178	DGUOK-AS1
1179	TET3
1180	BOLA3
1181	BOLA3-AS1
1182	MTHFD2
1183	SLC4A5
1184	DCTN1
1185	DCTN1-AS1
1186	C2orf81
1187	WDR54
1188	INO80B
1189	WBP1
1190	MOGS
1191	PCGF1
1192	AUP1
1193	HTRA2
1194	LOXL3
1195	M1AP
1196	POLE4
1197	TACR1
1198	EVA1A
1199	MRPL19
1200	LRRTM4
1201	CTNNA2
1202	LRRTM1
1203	DNAH6
1204	TRABD2A
1205	TMSB10
1206	TCF7L1
1207	TGOLN2
1208	RETSAT
1209	PARTICL
1210	MAT2A
1211	GGCX
1212	VAMP8
1213	RNF181
1214	TMEM150A
1215	C2orf68
1216	GNLY
1217	ATOH8
1218	MRPL35
1219	KDM3A
1220	CD8A
1221	RGPD1
1222	CYTOR
1223	PLGLB2
1224	RGPD2
1225	KRCC1
1226	SMYD1
1227	THNSL2
1228	MAL
1229	ZNF2
1230	PROM2
1231	KCNIP3
1232	LINC00342
1233	GPAT2
1234	DUSP2
1235	STARD7-AS1
1236	ITPRIPL1
1237	NEURL3
1238	ARID5A
1239	KANSL3
1240	FER1L5
1241	LMAN2L
1242	SEMA4C
1243	FAM178B
1244	FAHD2B
1245	AC092683.1
1246	ANKRD36B
1247	COX5B
1248	ACTR1B
1249	C2orf92
1250	VWA3B
1251	CNGA3
1252	UNC50
1253	LINC02611
1254	C2orf15
1255	LIPT1
1256	MITD1
1257	LYG2
1258	LYG1
1259	TXNDC9
1260	AFF3
1261	LONRF2
1262	PDCL3
1263	LINC01868
1264	NPAS2
1265	RPL31
1266	TBC1D8
1267	TBC1D8-AS1
1268	CNOT11
1269	CREG2
1270	RFX8
1271	IL1RL2
1272	SLC9A2
1273	MFSD9
1274	TMEM182
1275	LINC01965
1276	LINC01102
1277	LINC01103
1278	PANTR1
1279	LINC01114
1280	POU3F3
1281	LINC01918
1282	C2orf49
1283	ECRG4
1284	RGPD3
1285	ST6GAL2
1286	LINC01885
1287	LINC01886
1288	RGPD4
1289	GCC2-AS1
1290	SH3RF3
1291	SEPTIN10
1292	LINC01123
1293	MTLN
1294	LINC01106
1295	ACOXL
1296	MIR4435-2HG
1297	BCL2L11
1298	MERTK
1299	TMEM87B
1300	FBLN7
1301	ZC3H6
1302	RGPD8
1303	CHCHD5
1304	PSD4
1305	PAX8-AS1
1306	PAX8
1307	CBWD2
1308	AC017074.1
1309	AC104653.1
1310	LINC01191
1311	DPP10
1312	DPP10-AS3
1313	DPP10-AS1
1314	DDX18
1315	THORLNC
1316	C1QL2
1317	STEAP3
1318	STEAP3-AS1
1319	DBI
1320	SCTR
1321	CFAP221
1322	TMEM177
1323	GLI2
1324	NIFK
1325	CNTNAP5
1326	BIN1
1327	CYP27C1
1328	MAP3K2-DT
1329	LIMS2
1330	SFT2D3
1331	HS6ST1
1332	LINC02572
1333	CCDC74B
1334	MZT2B
1335	CCDC115
1336	IMP4
1337	CCDC74A
1338	LINC01945
1339	ANKRD30BL
1340	GPR39
1341	NCKAP5
1342	NCKAP5-AS2
1343	TMEM163
1344	CCNT2-AS1
1345	ACMSD
1346	MAP3K19
1347	ZRANB3
1348	MCM6
1349	DARS-AS1
1350	THSD7B
1351	HNMT
1352	LINC02631
1353	NXPH2
1354	LRP1B
1355	ARHGAP15
1356	ZEB2
1357	LINC01412
1358	TEX41
1359	EPC2
1360	LYPD6B
1361	LYPD6
1362	LINC01931
1363	LINC01818
1364	RBM43
1365	NEB
1366	RPRM
1367	GALNT13
1368	AC009227.1
1369	KCNJ3
1370	LINC01876
1371	NR4A2
1372	ACVR1C
1373	ACVR1
1374	UPP2
1375	CCDC148-AS1
1376	CCDC148
1377	PKP4-AS1
1378	DAPL1
1379	TANC1
1380	BAZ2B
1381	CD302
1382	LY75
1383	PLA2R1
1384	RBMS1
1385	TBR1
1386	DPP4
1387	FAP
1388	IFIH1
1389	GCA
1390	KCNH7
1391	FIGN
1392	GRB14
1393	COBLL1
1394	SLC38A11
1395	SCN3A
1396	GALNT3
1397	TTC21B-AS1
1398	SCN1A-AS1
1399	SCN1A
1400	SCN9A
1401	SCN7A
1402	XIRP2
1403	CERS6-AS1
1404	NOSTRIN
1405	SPC25
1406	ABCB11
1407	LRP2
1408	BBS5
1409	CCDC173
1410	PHOSPHO2
1411	SSB
1412	MYO3B
1413	ERICH2
1414	GAD1
1415	CYBRD1
1416	DYNC1I2
1417	HAT1
1418	METAP1D
1419	ITGA6
1420	PDK1
1421	RAPGEF4-AS1
1422	MAP3K20
1423	MAP3K20-AS1
1424	WIPF1
1425	CHRNA1
1426	ATP5MC3
1427	LINC01117
1428	LINC01116
1429	TTC30A
1430	PDE11A
1431	CHROMR
1432	PJVK
1433	FKBP7
1434	TTN-AS1
1435	TTN
1436	CCDC141
1437	ZNF385B
1438	SCHLAP1
1439	UBE2E3
1440	LINC01934
1441	ITGA4
1442	CERKL
1443	NEUROD1
1444	PPP1R1C
1445	PDE1A
1446	FRZB
1447	DUSP19
1448	ZNF804A
1449	FSIP2
1450	LINC01473
1451	ITGAV
1452	CALCRL
1453	TFPI
1454	LINC01090
1455	COL5A2
1456	ASNSD1
1457	OSGEPL1
1458	OSGEPL1-AS1
1459	ORMDL1
1460	C2orf88
1461	MSTN
1462	HIBCH
1463	INPP1
1464	NEMP2
1465	STAT1
1466	STAT4
1467	MYO1B
1468	NABP1
1469	TMEFF2
1470	LINC01821
1471	DNAH7
1472	STK17B
1473	CCDC150
1474	PGAP1
1475	ANKRD44
1476	HSPD1
1477	HSPE1
1478	RFTN2
1479	MARS2
1480	PLCL1
1481	LINC01923
1482	SATB2-AS1
1483	LINC01877
1484	FTCDNL1
1485	C2orf69
1486	MAIP1
1487	CLK1
1488	PPIL3
1489	NIF3L1
1490	NDUFB3
1491	CFLAR
1492	CFLAR-AS1
1493	CASP8
1494	FLACC1
1495	STRADB
1496	C2CD6
1497	MPP4
1498	CDK15
1499	KIAA2012
1500	KIAA2012-AS1
1501	CARF
1502	CYP20A1
1503	RAPH1
1504	PARD3B
1505	NRP2
1506	AC007383.2
1507	EEF1B2
1508	GPR1
1509	DYTN
1510	MDH1B
1511	CPO
1512	MYOSLID
1513	METTL21A
1514	CCNYL1
1515	FZD5
1516	C2orf80
1517	PTH2R
1518	MAP2
1519	KANSL1L
1520	LANCL1-AS1
1521	CPS1
1522	ERBB4
1523	IKZF2
1524	SPAG16-DT
1525	VWC2L
1526	BARD1
1527	SNHG31
1528	ABCA12
1529	FN1
1530	LINC00607
1531	MREG
1532	LINC01963
1533	MARCH4
1534	RPL37A
1535	LINC01280
1536	IGFBP2
1537	IGFBP5
1538	DIRC3-AS1
1539	DIRC3
1540	TNS1
1541	AAMP
1542	TMBIM1
1543	CATIP-AS2
1544	CATIP
1545	SLC11A1
1546	CTDSP1
1547	VIL1
1548	PLCD4
1549	BCS1L
1550	RNF25
1551	CYP27A1
1552	WNT10A
1553	LINC01494
1554	CDK5R2
1555	CFAP65
1556	NHEJ1
1557	CNPPD1
1558	RETREG2
1559	ZFAND2B
1560	ABCB6
1561	ATG9A
1562	ANKZF1
1563	GLB1L
1564	STK16
1565	TUBA4A
1566	DNAJB2
1567	PTPRN
1568	DNPEP
1569	GMPPA
1570	ASIC4
1571	CHPF
1572	TMEM198
1573	OBSL1
1574	INHA
1575	STK11IP
1576	SLC4A3
1577	MOGAT1
1578	KCNE4
1579	SCG2
1580	MRPL44
1581	SERPINE2
1582	DOCK10
1583	NYAP2
1584	IRS1
1585	RHBDD1
1586	COL4A4
1587	COL4A3
1588	SLC19A3
1589	DAW1
1590	SPHKAP
1591	LINC01807
1592	PID1
1593	FBXO36
1594	SP110
1595	SP140
1596	SP140L
1597	SP100
1598	ITM2C
1599	GCSIR
1600	GPR55
1601	C2orf72
1602	HTR2B
1603	NCL
1604	LINC00471
1605	PTMA
1606	TIGD1
1607	EFHD1
1608	KCNJ13
1609	INPP5D
1610	DGKD
1611	USP40
1612	ARL4C
1613	SH3BP4
1614	ASB18
1615	IQCA1
1616	COPS8
1617	COL6A3
1618	RAB17
1619	RBM44
