FAM41C	LINC01002
KLHL17	ARHGEF25
AGRN	NEK7
INTS11	EGFL8
DVL1	ZNF513
DVL1	LINC00571
AURKAIP1	IGFBP6
AURKAIP1	ERP29
AURKAIP1	NDUFA11
MRPL20	ZDHHC2
TMEM240	SNHG12
TMEM240	C2CD4C
TMEM240	DAPK3
TMEM240	MRGBP
SSU72	AP2S1
SSU72	MIF
FNDC10	LINC02327
MIB2	HYI
MIB2	BRICD5
MIB2	QTRT1
MIB2	TNFRSF6B
FAAP20	CLDN10
FAAP20	MYH3
PEX10	ILF3-DT
PANK4	XKR4
PANK4	RNASEH2C
PRXL2B	BHLHE22
TPRG1L	WBP11
TPRG1L	RTL6
C1orf174	RBMS2
AJAP1	OPRD1
AJAP1	HORMAD1
AJAP1	NIPAL1
AJAP1	MARVELD2
AJAP1	FAM163B
AJAP1	KIAA1549L
GPR153	HCN4
TAS1R1	USF1
TAS1R1	LINC01818
TAS1R1	LINC00200
TAS1R1	SLC6A4
TAS1R1	NEURL2
ZBTB48	PLSCR3
ZBTB48	TMUB2
PHF13	RAB37
AL512330.1	INO80-AS1
AL512330.1	BICRA-AS1
PER3	CUZD1
PARK7	NT5C3B
RERE-AS1	STX19
RERE-AS1	CH25H
RERE-AS1	LINC01586
RERE-AS1	C16orf71
RERE-AS1	PDZD9
LNCTAM34A	SLC16A13
NMNAT1	GNG7
DFFA	PSMG2
MASP2	POMZP3
FBXO2	HEXIM2
KAZN	SLC6A16
KAZN-AS1	PEX5L-AS2
CELA2B	AL137003.1
FBLIM1	GRIN2D
NECAP2	PLPPR5
NECAP2	SOS1-IT1
NECAP2	IL17RE
NECAP2	CREBZF
NECAP2	LINC02259
IGSF21-AS1	LINC02700
EMC1-AS1	AL357079.1
EMC1-AS1	FGFBP3
NBL1	SYP
TMCO4	PTAFR
TMCO4	NEURL1B
TMCO4	SPATS1
TMCO4	OR9Q1
TMCO4	NPHS1
TMCO4	SPECC1L
CAMK2N1	YIPF5
PINK1-AS	RN7SL832P
PINK1-AS	LUCAT1
PINK1-AS	NANS
HP1BP3	PJVK
HP1BP3	INHA
HP1BP3	LINC01807
HP1BP3	GALNT15
HP1BP3	AK9
HP1BP3	STEAP2-AS1
HP1BP3	RFLNA
HP1BP3	ANKFN1
HP1BP3	RRP7A
ECE1	LOXHD1
EPHB2	B4GALNT3
TEX46	ZMYM1
TEX46	ERICH5
TEX46	ADAP2
LINC01355	AMH
ZNF436-AS1	PACERR
ZNF436-AS1	SLC25A21-AS1
ZNF436-AS1	TEPP
TCEA3	UQCRHL
TCEA3	ASAP3
TCEA3	SESN2
RPL11	RPL7
RPL11	PFDN5
PITHD1	ILF2
PITHD1	VDAC1
PITHD1	SKP1
PITHD1	VDAC2
PITHD1	ATP6AP2
SYF2	TAF7
SYF2	POMP
SYF2	H3F3B
RHCE	LIN28B-AS1
PAQR7	TYSND1
PAQR7	TMPRSS5
STMN1	ACTG1
SH3BGRL3	AC090912.1
DHDDS	NNT-AS1
DHDDS	AP003469.4
DHDDS	ZNF10
HMGN2	EFCAB5
NUDC	MIPEP
KDF1	CCDC69
FAM76A	CCNJL
FAM76A	EPM2A
FAM76A	GARS
ATP5IF1	EEF1B2
ATP5IF1	TMEM147
ATP5IF1	ZSCAN18
ATP5IF1	SNRPB
ATP5IF1	TSPYL2
RCC1	ALDH2
RCC1	LINC02080
RCC1	CCDC151
RCC1	DUSP18
SNHG3	REPIN1
SNHG3	ZNF674-AS1
LINC01715	VAMP8
OPRD1	TAF11
OPRD1	FAM201A
OPRD1	RBFOX3
ADGRB2	CBARP
CCDC28B	RASSF7
IQCC	PUSL1
IQCC	FBXO6
DCDC2B	FREM3
DCDC2B	LINC00866
FAM229A	STXBP2
ZBTB8A	COX7B2
ZBTB8A	SLC27A6
ZBTB8A	ADGRE2
ZBTB8A	UPB1
ZBTB8A	PLAC1
ZSCAN20	CHRNA10
ZSCAN20	NCOA5
ZSCAN20	C22orf24
CSMD2	AFF3
CSMD2	TG
SMIM12	DNAH10
DLGAP3	MCM6
DLGAP3	NEK6
TMEM35B	ZNF684
TMEM35B	C1orf112
TMEM35B	C1orf74
TMEM35B	SNRK-AS1
TMEM35B	THAP9-AS1
TMEM35B	PEBP4
TMEM35B	REXO5
TMEM35B	ZNF843
TMEM35B	ZNF540
TMEM35B	ZMYND8
ZMYM1	ZNF709
ZMYM1	ZNF630
ZMYM4-AS1	ITPK1-AS1
ZMYM4-AS1	TCF4-AS1
NCDN	PEA15
NCDN	PSPN
TFAP2E	LINC00504
TFAP2E	TNXB
TFAP2E	PPP1R32
TFAP2E	LRRC37A3
C1orf216	NXT1
MAP7D1	AMPD2
MAP7D1	GDE1
MAP7D1	RTN4R
LSM10	BCAN
LSM10	IFI27L2
GRIK3	SHB
GRIK3	VAV2
GRIK3	RBM20
SNIP1	NME5
CDCA8	IMPA2
YRDC	CEBPA
C1orf122	RNF25
C1orf122	CYHR1
C1orf122	MARCH9
C1orf122	TMED1
MYCBP	ELMO1-AS1
GJA9	COX20
NDUFS5	MRPL54
HPCAL4	PEA15
LINC02811	USP50
ZFP69	TAF7L
ZNF684	LHCGR
ZNF684	GLB1L2
SLFNL1-AS1	C1orf54
SLFNL1-AS1	TTYH3
ZMYND12	RHCE
SLC2A1-AS1	SERINC5
SLC2A1-AS1	TRPV1
EBNA1BP2	ICAM5
MED8	TDG
HYI	BRICD5
HYI	ZNF768
KDM4A-AS1	HAT1
KDM4A-AS1	ECM2
KDM4A-AS1	ARHGAP9
KDM4A-AS1	WASF3-AS1
KDM4A-AS1	LINC01586
KDM4A-AS1	AC005253.1
KDM4A-AS1	RHOXF1-AS1
RPS8	RPL10A
RPS8	NDUFB8
RPS8	UBXN1
RPS8	DRAP1
RPS8	NOP53
RPS8	RPL3
RPS8	RPS4X
BEST4	POMT1
UROD	PTGES2
UROD	STX10
AKR1A1	LINC00609
AKR1A1	PRSS27
POMGNT1	DGKQ
POMGNT1	INTS1
POMGNT1	KRBA1
POMGNT1	SPAG8
POMGNT1	CCR10
