schema_version	library	network	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_nonredundant_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ARGININE_AND_PROLINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ARGININE_AND_PROLINE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	24	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	39	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_AXON_GUIDANCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_AXON_GUIDANCE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	68	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BASAL_CELL_CARCINOMA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BASAL_CELL_CARCINOMA	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BASAL_TRANSCRIPTION_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BASAL_TRANSCRIPTION_FACTORS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	21	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BASE_EXCISION_REPAIR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BASE_EXCISION_REPAIR	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	17	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BLADDER_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BLADDER_CANCER	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_BUTANOATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_BUTANOATE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	19	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	37	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CALCIUM_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CALCIUM_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	72	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CELL_ADHESION_MOLECULES_CAMS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_ADHESION_MOLECULES_CAMS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	43	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CELL_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CELL_CYCLE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	56	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CHEMOKINE_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CHEMOKINE_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	74	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CHRONIC_MYELOID_LEUKEMIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CHRONIC_MYELOID_LEUKEMIA	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	44	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CITRATE_CYCLE_TCA_CYCLE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CITRATE_CYCLE_TCA_CYCLE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_COLORECTAL_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_COLORECTAL_CANCER	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	43	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	33	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_DILATED_CARDIOMYOPATHY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_DILATED_CARDIOMYOPATHY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	43	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ECM_RECEPTOR_INTERACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ECM_RECEPTOR_INTERACTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	28	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ENDOCYTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ENDOCYTOSIS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	110	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ENDOMETRIAL_CANCER	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ENDOMETRIAL_CANCER	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	36	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	44	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_ERBB_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ERBB_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	53	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_FATTY_ACID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FATTY_ACID_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	26	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	35	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	56	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_FOCAL_ADHESION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FOCAL_ADHESION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	104	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GAP_JUNCTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GAP_JUNCTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	49	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLIOMA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLIOMA	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	33	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLUTATHIONE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLUTATHIONE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	21	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLYCEROLIPID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCEROLIPID_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	39	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCOLYSIS_GLUCONEOGENESIS	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	25	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_GNRH_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_GNRH_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	51	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_HEDGEHOG_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_HEDGEHOG_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	38	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_INOSITOL_PHOSPHATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_INOSITOL_PHOSPHATE_METABOLISM	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	40	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_INSULIN_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_INSULIN_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	86	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_JAK_STAT_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_JAK_STAT_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	47	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LEISHMANIA_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LEISHMANIA_INFECTION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	49	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LONG_TERM_DEPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LONG_TERM_DEPRESSION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	35	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LONG_TERM_POTENTIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LONG_TERM_POTENTIATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	45	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LYSINE_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LYSINE_DEGRADATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	37	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_LYSOSOME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LYSOSOME	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	79	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MAPK_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MAPK_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	135	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	17	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	15	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	21	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	29	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ACTH_CORTISOL_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	23	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ADRB3_UCP1_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	22	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	16	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ARL8_REGULATED_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	20	0		0.0	1.0	1.0	False				
phase18_cox7c_astrocyte_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Astrocytes	KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all astrocyte Bayesian-network genes represented in MSigDB C2:CP	5769	22	18	0		0.0	1.0	1.0	False				
