schema_version	scope_id	context_id	endpoint_id	contrast_id	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_pass	balance_planned	balance_successful	balance_same_direction_fraction	balance_pass	loo_planned	loo_successful	loo_sign_reversals	loo_largest_absolute_change	loo_largest_change_donor	loo_pass	stability_pass
phase15_modifier_stability_v1	modifier	excitatory_neurons	nci_reference_residual	apoe_e2_minus_e33__Male	-0.571222880858615	1000	1000	-0.429040103747575	-1.95154470626076	0.7471472785485	0.747	FALSE	1000	1000	0.851	TRUE	276	276	0	0.336082118543823	66406040	TRUE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	nci_reference_residual	apoe_e4_minus_e33__Female	-0.510041933505419	1000	1000	-0.519705590169469	-1.16824143093179	0.131912765271812	0.938	TRUE	1000	1000	0.893	TRUE	276	276	0	0.134411127649471	83034844	TRUE	TRUE
phase15_modifier_stability_v1	modifier	excitatory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	0.0522939353581268	1000	1000	0.0723962458221921	-0.806076154780102	0.97117838690358	0.555	FALSE	1000	1000	0.614	FALSE	276	276	7	0.199635895600838	10100862	FALSE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e2	-1.13798851312593	1000	997	-1.21145510002567	-3.65248946697683	-0.0292662779564711	0.977933801404213	TRUE	1000	1000	0.997	TRUE	276	276	0	0.26553294225751	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e33	0.117119932210917	1000	997	0.136771315685607	-0.602643087147817	0.944480636839413	0.634904714142427	FALSE	1000	1000	0.679	FALSE	276	276	2	0.164630737535215	20261901	FALSE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	sex_F_minus_M__e4	0.461488391691157	1000	997	0.418233936713033	-0.670580882402836	1.7447711912752	0.792377131394183	FALSE	1000	1000	0.768	FALSE	276	276	0	0.185910692111384	20112377	TRUE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	0.0131038403849244	1000	997	-0.0267931765664841	-1.19385296975959	0.684357023333672	0.474423269809428	FALSE	1000	1000	0.523	FALSE	276	276	46	0.166463541442746	20261901	FALSE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	1.26821228572177	1000	997	1.32757482775179	0.11735526405783	3.50882239218644	0.978936810431294	TRUE	1000	1000	0.932	TRUE	276	276	0	0.259486973815154	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	0.13074054924995	1000	997	0.10901691408981	-0.865255875803947	1.3765270270849	0.584754262788365	FALSE	1000	1000	0.582	FALSE	276	276	3	0.182918673131494	20112377	FALSE	FALSE
phase15_modifier_stability_v1	modifier	excitatory_neurons	coupling_slope_change	apoe_e4_minus_e33__Male	-0.213627910230289	1000	997	-0.160760261984529	-0.967795641659174	0.63755209038268	0.66900702106319	FALSE	1000	1000	0.609	FALSE	276	276	0	0.156613517314054	10100862	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	sex_F_minus_M__e2	0.493442886331236	1000	1000	0.380202196714174	-1.60941425161393	2.44664471279957	0.642	FALSE	1000	1000	0.827	TRUE	276	276	1	0.602203091288333	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	sex_F_minus_M__e33	0.421747762655298	1000	1000	0.434270543706895	-0.361556827352669	1.19878531555789	0.862	TRUE	1000	1000	0.94	TRUE	276	276	0	0.132679640990424	83984043	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	sex_F_minus_M__e4	-0.287009925712173	1000	1000	-0.347477055235179	-1.63590733840934	1.09857640223856	0.687	FALSE	1000	1000	0.714	FALSE	276	276	0	0.276604484835636	11697592	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	apoe_e2_minus_e33__Female	-0.344518468660007	1000	1000	-0.323779908374001	-1.61528139054694	0.757723410103703	0.692	FALSE	1000	1000	0.738	FALSE	276	276	0	0.33829168823048	20104101	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	apoe_e2_minus_e33__Male	-0.416213592335945	1000	1000	-0.325143788648661	-2.10733024870688	1.44027116209157	0.649	FALSE	1000	1000	0.703	FALSE	276	276	2	0.589546243083695	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	apoe_e4_minus_e33__Female	-0.684302378654396	1000	1000	-0.690828132067158	-1.67236584211703	0.258570218678644	0.922	TRUE	1000	1000	0.894	TRUE	276	276	0	0.16710244830134	20947550	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	standardized_difference	apoe_e4_minus_e33__Male	0.0244553097130748	1000	1000	0.0598768426475362	-1.21141762815329	1.14027765709956	0.55	FALSE	1000	1000	0.512	FALSE	276	276	32	0.283266972188252	11697592	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	sex_F_minus_M__e2	0.193665147421631	1000	1000	0.072920812332023	-1.38747068251081	1.57748937147289	0.529	FALSE	1000	1000	0.728	FALSE	276	276	2	0.284261083163796	09650662	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	sex_F_minus_M__e33	0.205501612372232	1000	1000	0.225640539793055	-0.347411085769826	0.77291354514823	0.787	FALSE	1000	1000	0.878	TRUE	276	276	0	0.0802279412527123	11371707	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	sex_F_minus_M__e4	0.0114173378506437	1000	1000	-0.0264742647925063	-0.953220316180084	0.900628893866564	0.483	FALSE	1000	1000	0.515	FALSE	276	276	63	0.186506054898925	11681508	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e2_minus_e33__Female	-0.460088394536618	1000	1000	-0.482998386840577	-1.35740935301651	0.364105210650901	0.871	TRUE	1000	1000	0.872	TRUE	276	276	0	0.290931798631997	09650662	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e2_minus_e33__Male	-0.448251929586017	1000	1000	-0.323566467090912	-1.66405881292768	1.08061430738617	0.689	FALSE	1000	1000	0.751	FALSE	276	276	0	0.229072697790534	50102114	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Female	-0.410616873816714	1000	1000	-0.427192815124914	-1.17238484094806	0.207747234923247	0.9	TRUE	1000	1000	0.861	TRUE	276	276	0	0.132637816139843	20963578	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	-0.216532599295125	1000	1000	-0.220587327507875	-0.996826600339885	0.675536892157312	0.672	FALSE	1000	1000	0.758	FALSE	276	276	0	0.17858022072014	11681508	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	-1.46041999002204	1000	997	-1.46502904530196	-3.11942294357218	-0.0646572144009638	0.980942828485456	TRUE	1000	1000	1	TRUE	276	276	0	0.615657871602283	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	0.202314842590327	1000	997	0.267143597945841	-0.585684556631961	1.11398241278687	0.74222668004012	FALSE	1000	1000	0.785	FALSE	276	276	0	0.153378429145162	10290265	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	0.578990916219548	1000	997	0.54307008038048	-0.856331131790291	2.00272812156699	0.784353059177533	FALSE	1000	1000	0.745	FALSE	276	276	0	0.453584856668625	20112377	TRUE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	-0.0448519348336066	1000	997	0.00895887072083942	-0.866816737010024	0.960001024732395	0.493480441323972	FALSE	1000	1000	0.492	FALSE	276	276	11	0.241283996318302	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	1.61788289777876	1000	997	1.76896949191555	0.437231134925662	3.24714585248473	0.99197592778335	TRUE	1000	1000	0.975	TRUE	276	276	0	0.612715865037429	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	0.0337039128651036	1000	997	-0.0264384581448343	-1.30836972322012	1.40035271236032	0.484453360080241	FALSE	1000	1000	0.502	FALSE	276	276	18	0.428187259778702	20112377	FALSE	FALSE
phase15_modifier_stability_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Male	-0.342972160764117	1000	997	-0.258419867559189	-1.17565205364358	0.569870269083491	0.72617853560682	FALSE	1000	1000	0.541	FALSE	276	276	0	0.256718608775939	10290265	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	sex_F_minus_M__e2	0.244340776860313	1000	1000	0.27524266677599	-2.23731265999979	2.21263178585166	0.582	FALSE	1000	1000	0.642	FALSE	276	276	3	1.00226588568698	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	sex_F_minus_M__e33	-0.0106078567119532	1000	1000	0.000765290345245449	-0.938357141665083	0.924537547489842	0.499	FALSE	1000	1000	0.559	FALSE	276	276	65	0.166660068852643	11444465	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	sex_F_minus_M__e4	0.357152812533479	1000	1000	0.318140106889968	-0.955216940291524	1.7040148251583	0.682	FALSE	1000	1000	0.704	FALSE	276	276	0	0.217967575030013	21001519	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	apoe_e2_minus_e33__Female	-0.7879436112014	1000	1000	-0.832691340636627	-2.06763551269107	0.358483326311269	0.893	TRUE	1000	1000	0.836	TRUE	276	276	0	0.363314774603488	51826377	TRUE	TRUE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	apoe_e2_minus_e33__Male	-1.04289224477367	1000	1000	-1.01675713445936	-2.76095659026026	1.13673959652901	0.842	TRUE	1000	1000	0.891	TRUE	276	276	0	1.01099079714843	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	apoe_e4_minus_e33__Female	-0.278734993064192	1000	1000	-0.310469923976322	-1.41231881463905	0.796968825245638	0.7	FALSE	1000	1000	0.743	FALSE	276	276	0	0.219851631420638	20947550	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	standardized_difference	apoe_e4_minus_e33__Male	-0.646495662309625	1000	1000	-0.627541263238723	-1.81909774257822	0.572616354484779	0.84	TRUE	1000	1000	0.802	TRUE	276	276	0	0.221646574209906	11609672	TRUE	TRUE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	sex_F_minus_M__e2	0.342997691405431	1000	995	0.459031026374522	-1.40179135414531	1.71971738093237	0.725628140703518	FALSE	1000	1000	0.785	FALSE	276	276	0	0.396605557111423	50400835	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	sex_F_minus_M__e33	0.148824120463446	1000	995	0.170786269549653	-0.487038589533986	0.750093135901852	0.715577889447236	FALSE	1000	1000	0.757	FALSE	276	276	0	0.144207257673729	11444465	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	sex_F_minus_M__e4	0.285657058105074	1000	995	0.288566585861698	-0.911201852296867	1.54211588483822	0.691457286432161	FALSE	1000	1000	0.734	FALSE	276	276	1	0.308735931139302	10202345	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	apoe_e2_minus_e33__Female	-0.554170507875894	1000	995	-0.497131053369096	-1.39055331887166	0.272188104919223	0.894472361809045	TRUE	1000	1000	0.819	TRUE	276	276	0	0.207059705269818	20730959	TRUE	TRUE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	apoe_e2_minus_e33__Male	-0.74834407881788	1000	995	-0.796893642821722	-2.01917204585828	0.931849000994235	0.871356783919598	TRUE	1000	1000	0.901	TRUE	276	276	0	0.369705207444464	50400835	TRUE	TRUE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	apoe_e4_minus_e33__Female	-0.166965292248092	1000	995	-0.125957657466433	-0.907267501942832	0.638752663943158	0.619095477386935	FALSE	1000	1000	0.71	FALSE	276	276	1	0.178159872604456	21001519	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	nci_reference_residual	apoe_e4_minus_e33__Male	-0.30379822988972	1000	995	-0.248456802914792	-1.43592008058185	0.821819700183979	0.683417085427136	FALSE	1000	1000	0.716	FALSE	276	276	1	0.337915874353123	10202345	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	sex_F_minus_M__e2	-0.485116062834393	1000	922	-0.61935179641726	-2.90785821641816	1.26262996121949	0.77765726681128	FALSE	1000	1000	0.843	TRUE	276	276	1	0.880970950061282	51826377	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	sex_F_minus_M__e33	0.323184445056452	1000	922	0.317109486805001	-0.577991882320262	1.02564928481395	0.775488069414317	FALSE	1000	1000	0.892	TRUE	276	276	0	0.156098626687866	29933130	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	sex_F_minus_M__e4	0.132334485589181	1000	922	-0.0217812280756975	-1.92265432154184	1.5041302306526	0.492407809110629	FALSE	1000	1000	0.498	FALSE	276	276	5	0.62211124345389	10684501	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	apoe_e2_minus_e33__Female	0.245915752949987	1000	922	0.126203869408399	-1.6899595544742	1.90088384188331	0.578091106290672	FALSE	1000	1000	0.514	FALSE	276	276	2	0.893235760653875	51826377	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	apoe_e2_minus_e33__Male	1.05421626084083	1000	922	1.06043869153546	-0.318758253780762	2.76882619278001	0.942516268980477	FALSE	1000	1000	0.824	TRUE	276	276	0	0.517262432658374	34726040	TRUE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	apoe_e4_minus_e33__Female	-0.0569259154532419	1000	922	-0.0513287691046197	-1.3099948418738	1.48712527376569	0.527114967462039	FALSE	1000	1000	0.439	FALSE	276	276	10	0.36274046664871	20288196	FALSE	FALSE
phase15_modifier_stability_v1	modifier	immune_cells	coupling_slope_change	apoe_e4_minus_e33__Male	0.13392404401403	1000	922	0.273812465089174	-0.860217798931085	1.82681668370979	0.657266811279826	FALSE	1000	1000	0.621	FALSE	276	276	3	0.592001615745959	10684501	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	sex_F_minus_M__e2	0.293638018317186	1000	1000	0.222281853210588	-1.87599297218741	2.45389610636189	0.566	FALSE	1000	1000	0.641	FALSE	276	276	2	0.781174255658506	34726040	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	sex_F_minus_M__e33	-0.299435453176705	1000	1000	-0.271742312376418	-1.21456969072548	0.612736535562439	0.738	FALSE	1000	1000	0.894	TRUE	276	276	0	0.144381239098354	83984043	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	sex_F_minus_M__e4	-0.276451304307951	1000	1000	-0.338551176312554	-1.50685878707968	0.948871555165602	0.707	FALSE	1000	1000	0.732	FALSE	276	276	0	0.274419112490717	20947550	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	apoe_e2_minus_e33__Female	-0.397084114220385	1000	1000	-0.380694443327832	-1.60250847569756	0.731140299043861	0.728	FALSE	1000	1000	0.751	FALSE	276	276	1	0.4456312561628	20104101	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	apoe_e2_minus_e33__Male	-0.990157585714275	1000	1000	-0.926490256142829	-2.93624142032104	1.19077405520786	0.822	TRUE	1000	1000	0.83	TRUE	276	276	0	0.77429113117354	34726040	TRUE	TRUE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	apoe_e4_minus_e33__Female	0.055079592725793	1000	1000	0.0444503731814723	-0.877172263913683	0.980540218241389	0.534	FALSE	1000	1000	0.462	FALSE	276	276	5	0.286756177592288	20947550	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	standardized_difference	apoe_e4_minus_e33__Male	0.0320954438570389	1000	1000	0.0627243846518972	-1.21130800980777	1.26799906799706	0.543	FALSE	1000	1000	0.538	FALSE	276	276	24	0.203505858187262	15218541	FALSE	FALSE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	sex_F_minus_M__e2	1.04181772087059	1000	995	0.985242662211735	-0.679583450675253	2.67977341872404	0.879396984924623	TRUE	1000	1000	0.989	TRUE	276	276	0	0.493599889974234	50400835	TRUE	TRUE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	sex_F_minus_M__e33	0.445901630250387	1000	995	0.41793322425143	-0.218126317806113	1.04820211656267	0.88643216080402	TRUE	1000	1000	0.983	TRUE	276	276	0	0.130937280209788	11444465	TRUE	TRUE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	sex_F_minus_M__e4	-0.254877787630302	1000	995	-0.178615370149942	-1.11811155294255	0.737531063093758	0.642211055276382	FALSE	1000	1000	0.742	FALSE	276	276	0	0.226450035400871	11681508	TRUE	FALSE
phase15_modifier_stability_v1	modifier	opcs	nci_reference_residual	apoe_e2_minus_e33__Female	-0.683315951021281	1000	995	-0.666746540000896	-1.42264879694491	0.188189270195042	0.930653266331658	TRUE	1000	1000	0.935	TRUE	276	276	0	0.215755574172445	21189544	TRUE	TRUE
