schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	context_display_order	network_label	network_color	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	explicit_query_count	implicit_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	3	Inhibitory_neurons	6	Inhibitory neurons	#0072B2	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	4	1	0	1.0	1	0.2	5.104754682926403e-07	5.104754682926403e-07	6.292025123784967	6.292025123784967	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	3	Inhibitory_neurons	6	Inhibitory neurons	#0072B2	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	8	8	0	0	1.0	7	0.875	8.227358078373164e-07	8.227358078373164e-07	6.084739600532951	6.084739600532951	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	3	Inhibitory_neurons	6	Inhibitory neurons	#0072B2	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	3	Inhibitory_neurons	6	Inhibitory neurons	#0072B2	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	2	1.0	8.886173492648992e-07	8.886173492648992e-07	6.051285211895894	6.051285211895894	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	0	0.0	0.006990540640293048	0.006990540640293048	2.155489235124667	2.155489235124667	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	1	1.0	2.9964601306694247e-10	2.9964601306694247e-10	9.523391496424182	8.0	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	1	0	0	1.0	0	0.0	0.015522632449396532	0.015522632449396532	1.8090346257775736	1.8090346257775736	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	1	0	0	1.0	0	0.0	0.2442542019777241	0.2442542019777241	0.6121579562477094	0.6121579562477094	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	9.773756827138063e-17	9.773756827138063e-17	16.00993847049977	8.0	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	2	RPS15	5	OPCs	7	OPCs	#56B4E9	TRUE	1	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	10	2	0	1.0	5	0.4166666666666667	1.6595023388639766e-05	1.6595023388639766e-05	4.78002213117041	4.78002213117041	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	7	6	0	1.0	0	0.0	0.4624774684381768	0.4624774684381768	0.3349094209170172	0.3349094209170172	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	11	5	6	1	0.9166666666666666	0	0.0	0.05718199336665441	0.062417807960203756	1.2427407091905356	1.2427407091905356	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	7	1	6	1	0.875	0	0.0	0.48948181739395075	0.5011431334027292	0.310263436143046	0.310263436143046	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	2	8	0	1.0	0	0.0	0.23281929174719762	0.23281929174719762	0.6329810362548572	0.6329810362548572	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	1	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	10	1	0	1.0	2	0.18181818181818182	0.0002655944053055562	0.0002655944053055562	3.5757810775363836	3.5757810775363836	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	12	9	3	1	0.9230769230769231	5	0.4166666666666667	5.451405767616806e-07	5.905689689292879e-07	6.263491490678539	6.263491490678539	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	4	2	2	1	0.8	0	0.0	0.17704682532022378	0.21554955200585063	0.7519118563007863	0.7519118563007863	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	2	Excitatory_neurons	8	Excitatory neurons	#E69F00	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	1	6	0	1.0	0	0.0	0.29757337150849555	0.29757337150849555	0.5264059344310597	0.5264059344310597	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	1	1	0	1.0	0	0.0	0.05260325379051499	0.05260325379051499	1.2789873915960508	1.2789873915960508	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	1	0	1	1	0.5	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	4	2	0	1.0	0	0.0	0.037961957110455836	0.037961957110455836	1.4206514058242663	1.4206514058242663	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	4	1	0	1.0	1	0.2	0.0004094614246450507	0.0004094614246450507	3.3877870068533067	3.3877870068533067	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	7	7	0	1	0.875	4	0.5714285714285714	1.3985783418868877e-06	1.5983753007155779e-06	5.854313201443873	5.854313201443873	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	1	0	0	1.0	0	0.0	0.10151362288377343	0.10151362288377343	0.9934756725660083	0.9934756725660083	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	3	LAMTOR5	3	Inhibitory_neurons	9	Inhibitory neurons	#0072B2	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	0	0.0	0.004904607741249236	0.004904607741249236	2.309395720725027	2.309395720725027	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	1	1.0	3.6332323880785724e-06	3.6332323880785724e-06	5.439706822992654	5.439706822992654	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	0	0.0	0.166587826604803	0.166587826604803	0.7783567378123228	0.7783567378123228	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	1	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	3	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	3	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	1	0	0	1.0	0	0.0	0.15493770386493172	0.15493770386493172	0.8098428844489317	0.8098428844489317	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	1	0	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	2	1	0	1.0	0	0.0	0.21671852541922812	0.21671852541922812	0.6641039629604504	0.6641039629604504	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	2	0	0	1.0	1	0.5	2.422256881010681e-07	2.422256881010681e-07	6.615779801700958	6.615779801700958	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	1	0	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	1	Astrocytes	10	Astrocytes	#009E73	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	1	0.5	0.0003169235032477212	0.0003169235032477212	3.49904555206154	3.49904555206154	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	1	1	0	1.0	1	0.5	2.697997467700986e-05	2.697997467700986e-05	4.568958462286059	4.568958462286059	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	0	6	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	3	2	0	1.0	1	0.2	1.4427177038800782e-05	1.4427177038800782e-05	4.840818638858606	4.840818638858606	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	8	8	0	0	1.0	7	0.875	2.5477001415147353e-06	2.5477001415147353e-06	5.593851688797011	5.593851688797011	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	4	RPLP1	3	Inhibitory_neurons	11	Inhibitory neurons	#0072B2	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	2	1.0	0.0003134575950437947	0.0003134575950437947	3.5038212027889766	3.5038212027889766	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	8	4	0	1.0	5	0.4166666666666667	1.1675898927430908e-08	1.1675898927430908e-08	7.932709673143514	7.932709673143514	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	13	7	6	0	1.0	0	0.0	0.05457953191837709	0.05457953191837709	1.2629701932197612	1.2629701932197612	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	12	5	7	0	1.0	1	0.08333333333333333	0.0005103614868806734	0.0005103614868806734	3.2921221059684815	3.2921221059684815	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	8	3	5	0	1.0	0	0.0	0.09285092670628053	0.09285092670628053	1.0322137573909151	1.0322137573909151	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	10	7	3	0	1.0	0	0.0	0.0036411945360601806	0.0036411945360601806	2.4387561176382793	2.4387561176382793	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	5	SELENOW	2	Excitatory_neurons	12	Excitatory neurons	#E69F00	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	10	1	0	1.0	2	0.18181818181818182	7.203936190084879e-06	7.203936190084879e-06	5.14243014266216	5.14243014266216	supporting_tested
