node_order	source_symbol
358	LINC01359
359	AK4
360	AL139294.1
361	LEPR
362	TCTEX1D1
363	WDR78
364	IL12RB2
365	GADD45A
366	GNG12
367	GNG12-AS1
368	DIRAS3
369	WLS
370	DEPDC1
371	LRRC7
372	HHLA3
373	CTH
374	PTGER3
375	ZRANB2-AS1
376	ZRANB2-AS2
377	NEGR1
378	LRRIQ3
379	TNNI3K
380	LRRC53
381	ERICH3
382	CRYZ
383	SLC44A5
384	MSH4
385	ST6GALNAC3
386	ST6GALNAC5
387	PIGK
388	AK5
389	NEXN-AS1
390	NEXN
391	DNAJB4
392	GIPC2
393	IFI44
394	ADGRL4
395	ADGRL2
396	LINC01362
397	LINC01725
398	TTLL7
399	TTLL7-IT1
400	SAMD13
401	DNASE2B
402	GNG5
403	SPATA1
404	CTBS
405	MCOLN2
406	WDR63
407	SYDE2
408	DDAH1
409	COL24A1
410	LINC02795
411	CLCA2
412	CLCA4
413	CLCA4-AS1
414	PKN2-AS1
415	GBP3
416	GBP2
417	GBP4
418	LRRC8C-DT
419	LINC02609
420	LINC02788
421	LINC01763
422	HFM1
423	CDC7
424	TGFBR3
425	EPHX4
426	BTBD8
427	C1orf146
428	RPL5
429	CCDC18
430	FNBP1L
431	BCAR3
432	DNTTIP2
433	GCLM
434	ARHGAP29
435	F3
436	SLC44A3
437	LINC02607
438	DPYD-AS1
439	MIR137HG
440	SNX7
441	PLPPR5
442	PLPPR4
443	LRRC39
444	RTCA-AS1
445	RTCA
446	CDC14A
447	DPH5
448	OLFM3
449	COL11A1
450	AMY2B
451	PRMT6
452	NTNG1
453	VAV3
454	SLC25A24
455	HENMT1
456	FNDC7
457	TAF13
458	C1orf194
459	KIAA1324
460	PSRC1
461	MYBPHL
462	ATXN7L2
463	CYB561D1
464	AMIGO1
465	GPR61
466	AMPD2
467	GSTM4
468	GSTM2
469	GSTM3
470	CSF1
471	SLC6A17
472	KCNC4
473	RBM15-AS1
474	SLC16A4
475	LAMTOR5
476	KCNA2
477	CD53
478	LRIF1
479	OVGP1
480	WDR77
481	C1orf162
482	TMIGD3
483	INKA2
484	INKA2-AS1
485	DDX20
486	KCND3
487	LINC01750
488	WNT2B
489	MOV10
490	RHOC
491	SLC16A1
492	LRIG2-DT
493	MAGI3
494	PHTF1
495	PTPN22
496	AP4B1-AS1
497	BCL2L15
498	AP4B1
499	DCLRE1B
500	HIPK1-AS1
501	DENND2C
502	NRAS
503	NGF
504	CASQ2
505	NHLH2
506	LINC01649
507	MAB21L3
508	ATP1A1-AS1
509	CD58
510	IGSF3
511	PTGFRN
512	TTF2
513	TRIM45
514	WDR3
515	SPAG17
516	WARS2
517	WARS2-IT1
518	WARS2-AS1
519	LINC00622
520	ZNF697
521	PHGDH
522	NOTCH2
523	NBPF26
524	LINC00623
525	SRGAP2-AS1
526	LINC02798
527	LINC02591
528	HIST2H3PS2
529	LINC02802
530	NBPF15
531	SRGAP2B
532	NBPF20
533	PDZK1
534	NUDT17
535	ANKRD35
536	ITGA10
537	PEX11B
538	LIX1L-AS1
539	ANKRD34A
540	POLR3GL
541	TXNIP
542	HJV
543	LINC01719
544	FMO5
545	CHD1L
546	LINC00624
547	BCL9
548	ACP6
549	NBPF11
550	LINC02805
551	LINC01138
552	PPIAL4G
553	NBPF14
554	NBPF9
555	NOTCH2NLC
556	NBPF19
557	HIST2H2BF
558	HIST2H2AA4
559	HIST2H2BE
560	HIST2H2AC
561	BOLA1
562	SV2A
563	MTMR11
564	PLEKHO1
565	ANP32E
566	CA14
567	APH1A
568	C1orf54
569	CIART
570	ECM1
571	FALEC
572	ADAMTSL4-AS1
573	ENSA
574	GOLPH3L
575	CTSS
576	CTSK
577	CERS2
578	ANXA9
579	BNIPL
580	C1orf56
581	MLLT11
582	SEMA6C
583	SCNM1
584	LYSMD1
585	VPS72
586	ZNF687
587	RFX5
588	SELENBP1
589	PSMB4
590	CGN
591	TUFT1
592	CELF3
593	MRPL9
594	TDRKH
595	TDRKH-AS1
596	C2CD4D
597	C2CD4D-AS1
598	FLG-AS1
599	S100A6
600	S100A16
601	S100A13
602	S100A1
603	SNAPIN
604	ILF2
605	SLC27A3
606	CRTC2
607	SLC39A1
608	CREB3L4
609	JTB
610	RAB13
611	RPS27
612	NUP210L
613	HAX1
614	ATP8B2
615	IL6R
616	CHRNB2
617	KCNN3
618	PMVK
619	PBXIP1
620	AL451085.2
621	SHC1
622	CKS1B
623	ZBTB7B
624	DCST2
625	ADAM15
626	EFNA4
627	EFNA3
628	EFNA1
629	SLC50A1
630	DPM3
631	KRTCAP2
632	TRIM46
633	THBS3
634	MTX1
635	FAM189B
636	HCN3
637	FDPS
638	RUSC1-AS1
639	RUSC1
640	ASH1L-AS1
641	MSTO1
642	LAMTOR2
643	MEX3A
644	LMNA
645	SEMA4A
646	PMF1
647	BGLAP
648	PAQR6
649	TMEM79
650	GLMP
651	CCT3
652	TSACC
653	C1orf61
654	NAXE
655	GPATCH4
656	HAPLN2
657	BCAN
658	NES
659	CRABP2
660	ISG20L2
661	MRPL24
662	ETV3
663	KIRREL1
664	IFI16
665	CADM3
666	ACKR1
667	DUSP23
668	VSIG8
669	TAGLN2
670	LINC01133
671	PIGM
672	KCNJ9
673	IGSF8
674	ATP1A2
675	PEA15
676	VANGL2
677	F11R
678	TSTD1
679	USF1
680	ARHGAP30
681	KLHDC9
682	PFDN2
683	UFC1
684	USP21
685	ADAMTS4
686	TOMM40L
687	NR1I3
688	PCP4L1
689	MPZ
690	FCGR2A
691	OLFML2B
692	C1orf226
693	UAP1
694	DDR2
695	HSD17B7
696	RGS4
697	RGS5
698	NUF2
699	PBX1
700	RXRG
701	ALDH9A1
702	TMCO1-AS1
703	FAM78B
704	ILDR2
705	MAEL
706	CD247
707	RCSD1
708	MPZL1
709	ADCY10
710	MPC2
711	GPR161
712	TBX19
713	DPT
714	LINC00970
715	CCDC181
716	F5
717	SELP
718	C1orf112
719	SELL
720	SELE
721	METTL18
722	GORAB
723	PRRX1
724	FMO4
725	MYOCOS
726	DNM3-IT1
727	DNM3OS
728	PIGC
729	C1orf105
730	TNFSF4
731	SLC9C2
732	ANKRD45
733	CENPL
734	DARS2
735	GAS5
736	RABGAP1L-DT
737	CACYBP
738	TNR
739	LINC02803
740	PAPPA2
741	ASTN1
742	BRINP2
743	SEC16B
744	RASAL2
745	RALGPS2
746	ANGPTL1
747	TOR3A
748	SOAT1
749	AXDND1
750	TDRD5
751	FAM163A
752	LINC02818
753	LHX4
754	KIAA1614
755	KIAA1614-AS1
756	MR1
757	IER5
758	CACNA1E
759	LINC01344
760	GLUL
761	RNASEL
762	RGS16
763	NPL
764	LAMC1
765	NMNAT2
766	APOBEC4
767	C1orf21
768	NIBAN1
769	HMCN1
770	PRG4
771	PDC
772	PLA2G4A
773	BRINP3
774	RGS2
775	B3GALT2
776	LINC01031
777	KCNT2
778	ASPM
779	CRB1
780	DENND1B
781	PTPRC
782	MIR181A1HG
783	LINC01222
784	LINC01221
785	NR5A2
786	LINC00862
787	ZNF281
788	KIF14
789	DDX59
790	DDX59-AS1
791	KIF21B
792	TMEM9
793	TNNT2
794	PHLDA3
795	CSRP1
796	AC096677.1
797	IPO9-AS1
798	SHISA4
799	LMOD1
800	ELF3-AS1
801	GPR37L1
802	PTPN7
803	UBE2T
804	SYT2
805	RABIF
806	PPFIA4
807	CHI3L1
808	CHIT1
809	LINC01353
810	BTG2
811	PRELP
812	ATP2B4
813	ZC3H11A
814	ZBED6
815	SNRPE
816	SOX13
817	ETNK2
818	PLEKHA6
819	AL606489.1
820	LRRN2
821	TMEM81
822	TMCC2
823	NUAK2
824	KLHDC8A
825	MFSD4A
826	RAB29
827	PM20D1
828	SLC26A9
829	RAB7B
830	RASSF5
831	DYRK3
832	PFKFB2
833	YOD1
834	C4BPA
835	CD55
836	CR2
837	CR1
838	AL137789.1
839	CR1L
840	MIR29B2CHG
841	PLXNA2
842	CAMK1G
843	LAMB3
844	HSD11B1-AS1
845	HSD11B1
846	TRAF3IP3
847	C1orf74
848	SYT14
849	SERTAD4-AS1
850	SERTAD4
851	HHAT
852	KCNH1
853	TRAF5
854	LINC00467
855	SLC30A1
856	NENF
857	LINC01740
858	ATF3
859	BATF3
860	SPATA45
861	FLVCR1-DT
862	VASH2
863	PROX1-AS1
864	LINC00538
865	LINC02775
866	SMYD2
867	PTPN14
868	CENPF
869	KCNK2
870	USH2A
871	ESRRG
872	GPATCH2
873	SPATA17
874	TGFB2
875	C1orf143
876	LYPLAL1-DT
877	LYPLAL1-AS1
878	ZC3H11B
879	SLC30A10
880	MARK1
881	C1orf115
882	MARC2
883	MARC1
884	HLX-AS1
885	LINC02817
886	DUSP10
887	DISP1
888	SUSD4
889	DEGS1
890	CNIH3
891	DNAH14
892	EPHX1
893	LEFTY1
894	PYCR2
895	H3F3A
896	ACBD3-AS1
897	LIN9
898	PARP1
899	STUM
900	ITPKB
901	ITPKB-AS1
902	PSEN2
903	JMJD4
904	WNT9A
905	C1orf35
906	MRPL55
907	GUK1
908	GJC2
909	IBA57
910	OBSCN
911	TRIM11
912	TRIM17
913	HIST3H2A
914	RNF187
915	RHOU
916	URB2
917	PGBD5
918	AGT
919	CAPN9
920	FAM89A
921	TRIM67
922	C1orf131
923	EXOC8
924	LINC00582
925	DISC1
926	SIPA1L2
927	MAP10
928	MAP3K21
929	KCNK1
930	SLC35F3
931	COA6-AS1
932	COA6
933	TARBP1
934	IRF2BP2
935	RBM34
936	GGPS1
937	TBCE
938	GNG4
939	GPR137B
940	EDARADD
941	ACTN2
942	RYR2
943	CHRM3
944	CHRM3-AS2
945	FMN2
946	GREM2
947	RGS7
948	KMO
949	OPN3
950	CHML
951	WDR64
952	PLD5
953	AKT3-IT1
954	LINC02774
955	ZBTB18
956	C1orf100
957	CATSPERE
958	EFCAB2
959	KIF26B
960	KIF26B-AS1
961	TFB2M
962	SCCPDH
963	LINC01341
964	ZNF695
965	ZNF669
966	TRIM58
967	OR2L8
968	OR2L5
969	OR2L2
970	OR2L3
971	OR2L13
972	OR2M3
973	OR2M4
974	ZNF672
975	PGBD2
976	FAM110C
977	ALKAL2
978	LINC01865
979	TMEM18
980	AC092159.2
981	LINC01115
982	SNTG2
983	PXDN
984	MYT1L
985	LINC01250
986	TRAPPC12-AS1
987	ADI1
988	RPS7
989	COLEC11
990	SOX11
991	SILC1
992	NRIR
993	RSAD2
994	RNF144A-AS1
995	LINC00298
996	LINC00299
997	LINC01814
998	ID2
999	ASAP2
1000	ITGB1BP1
1001	TAF1B
1002	GRHL1
1003	KLF11
1004	CYS1
1005	HPCAL1
1006	ODC1
1007	ODC1-DT
1008	RN7SL832P
1009	ATP6V1C2
1010	PDIA6
1011	KCNF1
1012	GREB1
1013	MIR3681HG
1014	TRIB2
1015	LINC00276
1016	LRATD1
1017	MYCNOS
1018	MYCN
1019	GACAT3
1020	VSNL1
1021	GEN1
1022	KCNS3
1023	RDH14
1024	LINC01376
1025	WDR35
1026	RHOB
1027	HS1BP3
1028	LDAH
1029	KLHL29
1030	MFSD2B
1031	WDCP
1032	FKBP1B
1033	SF3B6
1034	TP53I3
1035	PFN4
1036	FAM228A
1037	PTRHD1
1038	CENPO
1039	ADCY3
1040	DNAJC27-AS1
1041	EFR3B
1042	GAREM2
1043	ADGRF3
1044	DRC1
1045	KCNK3
1046	SLC35F6
1047	CENPA
1048	DPYSL5
1049	AGBL5
1050	OST4
1051	KHK
1052	CGREF1
1053	ABHD1
1054	PREB
1055	SLC5A6
1056	ATRAID
1057	CAD
1058	SLC30A3
1059	TRIM54
1060	UCN
1061	GTF3C2-AS1
1062	AC074117.1
1063	SNX17
1064	ZNF513
1065	KRTCAP3
1066	FNDC4
1067	CCDC121
1068	GPN1
1069	RBKS
1070	FOSL2
1071	PLB1
1072	SPDYA
1073	TOGARAM2
1074	CLIP4
1075	ALK
1076	LBH
1077	LCLAT1
1078	CAPN13
1079	GALNT14
1080	CAPN14
1081	EHD3
1082	NLRC4
1083	LINC00486
1084	LTBP1
1085	LINC01320
1086	CRIM1-DT
1087	CRIM1
1088	PRKD3
1089	QPCT
1090	CDC42EP3
1091	RMDN2
1092	RMDN2-AS1
1093	CYP1B1
1094	CYP1B1-AS1
1095	LINC02613
1096	GALM
1097	SRSF7
1098	GEMIN6
1099	DHX57
1100	MORN2
1101	ARHGEF33
1102	SOS1-IT1
1103	CDKL4
1104	TMEM178A
1105	SLC8A1-AS1
1106	SLC8A1
1107	PKDCC
1108	KCNG3
1109	HAAO
1110	LINC02580
1111	ZFP36L2
1112	PLEKHH2
1113	C1GALT1C1L
1114	ABCG5
1115	ABCG8
1116	SLC3A1
1117	PRKCE
1118	EPAS1
1119	ATP6V1E2
1120	RHOQ
1121	LINC01118
1122	STPG4
1123	EPCAM-DT
1124	EPCAM
1125	KCNK12
1126	FOXN2
1127	STON1
1128	STON1-GTF2A1L
1129	AC009975.1
1130	FSHR
1131	NRXN1
1132	CHAC2
1133	GPR75
1134	C2orf73
1135	EML6
1136	CLHC1
1137	RPS27A
1138	MTIF2
1139	EFEMP1
1140	CCDC85A
1141	VRK2
1142	LINC01122
1143	LINC01793
1144	BCL11A
1145	LINC01185
1146	PUS10
1147	C2orf74
1148	AC016747.2
1149	AC016727.1
1150	XPO1
1151	FAM161A
1152	B3GNT2
1153	TMEM17
1154	EHBP1
1155	MDH1
1156	LGALSL-DT
1157	LGALSL
1158	LINC02245
1159	SLC1A4
1160	LINC02576
1161	SPRED2
1162	MEIS1-AS3
1163	MEIS1
1164	MEIS1-AS2
1165	LINC01798
1166	LINC01829
1167	PNO1
1168	FBXO48
1169	APLF
1170	ARHGAP25
1171	ANTXR1
1172	NFU1
1173	SNRNP27
1174	ASPRV1
1175	PCBP1
1176	LINC01816
1177	FAM136A
1178	ADD2
1179	VAX2
1180	ANKRD53
1181	MCEE
1182	DYSF
1183	CYP26B1
1184	SPR
1185	EMX1
1186	RAB11FIP5
1187	PRADC1
1188	CCT7
1189	FBXO41
1190	ALMS1-IT1
1191	TPRKB
1192	DGUOK-AS1
1193	BOLA3
1194	BOLA3-AS1
1195	MTHFD2
1196	SLC4A5
1197	DCTN1-AS1
1198	C2orf81
1199	WDR54
1200	INO80B
1201	WBP1
1202	MOGS
1203	PCGF1
1204	AUP1
1205	HTRA2
1206	LOXL3
1207	DOK1
1208	HK2
1209	LINC01291
1210	TACR1
1211	EVA1A
1212	LRRTM4
1213	CTNNA2
1214	LRRTM1
1215	DNAH6
1216	TRABD2A
1217	TMSB10
1218	TCF7L1
1219	RETSAT
1220	SH2D6
1221	PARTICL
1222	GGCX
1223	VAMP8
1224	VAMP5
1225	RNF181
1226	TMEM150A
1227	ATOH8
1228	ST3GAL5
1229	ST3GAL5-AS1
1230	MRPL35
1231	REEP1
1232	RGPD1
1233	PLGLB1
1234	CYTOR
1235	PLGLB2
1236	RGPD2
1237	THNSL2
1238	EIF2AK3-DT
1239	RPIA
1240	ZNF514
1241	ZNF2
1242	PROM2
1243	KCNIP3
1244	LINC00342
1245	GPAT2
1246	NCAPH
1247	ARID5A
1248	FER1L5
1249	SEMA4C
1250	FAM178B
1251	FAHD2B
1252	AC092683.1
1253	COX5B
1254	C2orf92
1255	ZAP70
1256	VWA3B
1257	KIAA1211L
1258	TSGA10
1259	C2orf15
1260	LIPT1
1261	LYG2
1262	AFF3
1263	LONRF2
1264	PDCL3
1265	NPAS2
1266	TBC1D8
1267	CREG2
1268	RFX8
1269	IL1RL2
1270	SLC9A2
1271	MFSD9
1272	TMEM182
1273	LINC01102
1274	LINC01103
1275	PANTR1
1276	LINC01114
1277	LINC01159
1278	C2orf49
1279	FHL2
1280	NCK2
1281	RGPD3
1282	ST6GAL2
1283	LINC01885
1284	GCC2-AS1
1285	SH3RF3
1286	SOWAHC
1287	RGPD5
1288	NPHP1
1289	MTLN
1290	LINC01106
1291	BUB1
1292	ACOXL
1293	MIR4435-2HG
1294	BCL2L11
1295	MERTK
1296	FBLN7
1297	ZC3H6
1298	RGPD8
1299	CHCHD5
1300	PAX8-AS1
1301	AC017074.1
1302	LINC01191
1303	DPP10
1304	DPP10-AS3
1305	DPP10-AS1
1306	DDX18
1307	THORLNC
1308	C1QL2
1309	STEAP3-AS1
1310	DBI
1311	TMEM37
1312	CFAP221
1313	TMEM177
1314	GLI2
1315	NIFK-AS1
1316	NIFK
1317	LINC01823
1318	CNTNAP5
1319	MAP3K2-DT
1320	LIMS2
1321	GPR17
1322	SFT2D3
1323	HS6ST1
1324	LINC02572
1325	LINC01856
1326	RAB6C
1327	MZT2B
1328	CCDC115
1329	IMP4
1330	AMER3
1331	ARHGEF4
1332	ANKRD30BL
1333	GPR39
1334	LYPD1
1335	NCKAP5-AS1
1336	NCKAP5-AS2
1337	MGAT5
1338	TMEM163
1339	CCNT2-AS1
1340	ACMSD
1341	MAP3K19
1342	MCM6
1343	DARS-AS1
1344	CXCR4
1345	THSD7B
1346	HNMT
1347	NXPH2
1348	LRP1B
1349	ARHGAP15
1350	ZEB2-AS1
1351	LINC01412
1352	TEX41
1353	LYPD6B
1354	LYPD6
1355	LINC01931
1356	LINC01818
1357	RBM43
1358	NMI
1359	TNFAIP6
1360	NEB
1361	CACNB4
1362	RPRM
1363	GALNT13
1364	AC009227.1
1365	KCNJ3
1366	LINC01876
1367	ERMN
1368	ACVR1
1369	UPP2
1370	CCDC148-AS1
1371	CCDC148
1372	PKP4-AS1
1373	DAPL1
1374	TANC1
1375	CD302
1376	PLA2R1
1377	RBMS1
1378	TBR1
1379	SLC4A10
1380	DPP4
1381	FAP
1382	IFIH1
1383	KCNH7
1384	FIGN
1385	GRB14
1386	COBLL1
1387	SLC38A11
1388	SCN3A
1389	SCN2A
1390	CSRNP3
1391	GALNT3
1392	TTC21B-AS1
1393	SCN1A-AS1
1394	SCN1A
1395	SCN9A
1396	SCN7A
1397	B3GALT1
1398	CERS6
1399	SPC25
1400	LRP2
1401	KLHL41
1402	CCDC173
1403	PHOSPHO2
1404	KLHL23
1405	METTL5
1406	MYO3B
1407	ERICH2
1408	GAD1
1409	CYBRD1
1410	METAP1D
1411	DLX1
1412	ITGA6
1413	PDK1
1414	RAPGEF4-AS1
1415	RAPGEF4
1416	MAP3K20
1417	SCRN3
1418	GPR155
1419	CHN1
1420	ATP5MC3
1421	HOXD3
1422	HAGLR
1423	HAGLROS
1424	HOXD1
1425	LINC01117
1426	LINC01116
1427	TTC30B
1428	TTC30A
1429	PDE11A
1430	RBM45
1431	OSBPL6
1432	CHROMR
1433	PJVK
1434	FKBP7
1435	TTN-AS1
1436	TTN
1437	ZNF385B
1438	SCHLAP1
1439	LINC01934
1440	ITGA4
1441	CERKL
1442	NEUROD1
1443	ITPRID2
1444	PPP1R1C
1445	PDE1A
1446	FRZB
1447	DUSP19
1448	ZNF804A
1449	FSIP2
1450	ITGAV
1451	FAM171B
1452	CALCRL
1453	LINC01090
1454	GULP1
1455	COL5A2
1456	ASNSD1
1457	OSGEPL1-AS1
1458	ORMDL1
1459	C2orf88
1460	MSTN
1461	HIBCH
1462	NEMP2
1463	STAT1
1464	STAT4
1465	MYO1B
1466	NABP1
1467	TMEFF2
1468	LINC01821
1469	DNAH7
1470	STK17B
1471	CCDC150
1472	PGAP1
1473	ANKRD44-IT1
1474	HSPD1
1475	HSPE1
1476	RFTN2
1477	MARS2
1478	LINC01923
1479	SATB2-AS1
1480	LINC01877
1481	FTCDNL1
1482	C2orf69
1483	MAIP1
1484	KCTD18
1485	SGO2
1486	AOX1
1487	LINC01792
1488	BZW1
1489	NIF3L1
1490	NDUFB3
1491	CFLAR-AS1
1492	CASP10
1493	CASP8
1494	FLACC1
1495	STRADB
1496	C2CD6
1497	MPP4
1498	KIAA2012
1499	FAM117B
1500	WDR12
1501	RAPH1
1502	PARD3B
1503	NRP2
1504	AC007383.2
1505	EEF1B2
1506	GPR1
1507	ZDBF2
1508	ADAM23
1509	MDH1B
1510	CPO
1511	KLF7-IT1
1512	MYOSLID
1513	METTL21A
1514	CCNYL1
1515	FZD5
1516	C2orf80
1517	IDH1-AS1
1518	PTH2R
1519	MAP2
1520	UNC80
1521	ACADL
1522	LANCL1-AS1
1523	LANCL1
1524	CPS1
1525	ERBB4
1526	LINC01878
1527	IKZF2
1528	SPAG16-DT
1529	VWC2L
1530	BARD1
1531	SNHG31
1532	ABCA12
1533	FN1
1534	MREG
1535	TMEM169
1536	LINC01963
1537	MARCH4
1538	RPL37A
1539	LINC01280
1540	IGFBP2
1541	IGFBP5
1542	DIRC3-AS1
1543	DIRC3
1544	TNS1
1545	PNKD
1546	SLC11A1
1547	CTDSP1
1548	VIL1
1549	PLCD4
1550	BCS1L
1551	RNF25
1552	STK36
1553	CDK5R2
1554	CFAP65
1555	NHEJ1
1556	CNPPD1
1557	RETREG2
1558	ZFAND2B
1559	ABCB6
1560	GLB1L
1561	STK16
1562	TUBA4A
1563	DNAJB2
1564	PTPRN
1565	DNPEP
1566	SPEG
1567	ASIC4
1568	CHPF
1569	TMEM198
1570	OBSL1
1571	INHA
1572	STK11IP
1573	SLC4A3
1574	EPHA4
1575	SGPP2
1576	KCNE4
1577	SCG2
1578	AP1S3
1579	SERPINE2
1580	DOCK10
1581	NYAP2
1582	IRS1
1583	COL4A4
1584	COL4A3
1585	TM4SF20
1586	SPHKAP
1587	LINC01807
1588	PID1
1589	SLC16A14
1590	SP110
1591	SP140
1592	SP140L
1593	SP100
1594	ITM2C
1595	HTR2B
1596	ARMC9
1597	NCL
1598	LINC00471
1599	PTMA
1600	PDE6D
1601	NPPC
1602	CHRNG
1603	TIGD1
1604	EFHD1
1605	KCNJ13
1606	SNORC
1607	NGEF
1608	INPP5D
1609	ARL4C
1610	ASB18
1611	IQCA1
1612	COL6A3
1613	LRRFIP1
1614	RAMP1
1615	ESPNL
1616	LINC02610
1617	HES6
1618	PER2
1619	TRAF3IP1
