schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	task_mode	scientific_script	scientific_script_sha256	scientific_config_sha256	pipeline_config_sha256	execution_config_sha256	rds_manifest_sha256	phase10_status_sha256	phase10_checks_sha256	phase10_artifacts_sha256	phase10_comparison_manifest_sha256	phase10_feature_manifest_sha256	phase10_results_sha256	phase10_rank_sets_sha256	phase10_state_pairs_sha256	msigdb_sha256	mitocarta_sha256	rds_sets	fine_cell_types	comparison_families	pathway_collections	source_pathways	normalized_memberships	background_families	query_families	ora_rows	tested_ora_rows	primary_significant_ora_rows	similarity_panel_rows	pathway_panel_rows	downstream_panel_definitions	fdr_method	primary_fdr_family	global_fdr_family	fdr_threshold	failed_checks	r_version	data_table_version	yaml_version	digest_version	readxl_version	peak_ram_gib	elapsed_seconds	validation_status	git_revision	timestamp_utc
mitochondrial_pathway_status_v1	minerva_production	2	direct	minerva_production_192gb_001	global:pathway	pathway	scripts/11_prepare_mitochondrial_pathway_data.R	b14d618a3bf8bd4ce0647672a32f6676e1f9a645d4d078e7659033a22e9fb3e1	b9c672bad6542bfba255bddd66c1160415abe9535785cec7c1ee045605787caa	87d98d2466d47e8376a18f5503ef4bfa73720da7fa13448b3d088dbac083ecc9	5a5ae29447668e1a9ccb6aaac1d8d0e4939b442028bf0abe16bf6514d12836c3	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	b0f5b6bba7ab3fd3305c266432d17564ee96cf01b0d801bd33198ad82133bdb9	65cffd89628f72c8bb98ef1786737b86b9aeee8639d5f0e301718a8e036ac826	b48a4a080825d11000d6ae0ef0c0353aae30b6956a166ee770b363b7aa003b15	4de8cc2557ead673c36369ecd6b184fcb3c0cdbff015dacd2736760d526a2ae3	d2b960b44ed3828b5e7b81b7c6f8e50a5a636d98262579f6fd6473bb6d67ffb7	31d677d35beeb528841e8113d34644d401b5cddff1c5c3a772bc2ad085dc073a	04fecc29c5e4bc3ddb926e5be625e2b2e38d6cbae419da6663f172981f30ed53	f105fd875ff27a8273d5bf47e383cd66213c65b90ee1578f97aa3ad8d7e7b7bb	af1b31c091f5d296438f6ca20fba0286ca31fd8ae84efd6317675e6579968093	e6ada0ae8dcd5447a5efb6f77c69a1c10b1ffa66521540a1e81b92c61e5505f2	9	54	6	2	4264	183531	12	24	102336	14942	904	3780	75411	27	BH	comparison_id_x_analysis_universe_x_pathway_collection_x_tail	analysis_universe_x_pathway_collection	0.05	0	4.3.3	1.18.4	2.3.12	0.6.39	1.5.0	0.706214904785156	17.3735690116882	validated_complete	7ebcbd778db7a2eccfa8820480df2d0d92ac2c72	2026-07-19 17:00:33 UTC
