execution_stage	execution_phase	backend	run_id	stable_task_id	task_mode	manifest_row	rds_id	scientific_script	script_exists	scientific_script_sha256	scientific_config_sha256	manifest_sha256	argument_names	output_schema	pilot
minerva_production	2	direct	minerva_production_192gb_001	global:pathway	pathway	NA	NA	scripts/11_prepare_mitochondrial_pathway_data.R	TRUE	b14d618a3bf8bd4ce0647672a32f6676e1f9a645d4d078e7659033a22e9fb3e1	b9c672bad6542bfba255bddd66c1160415abe9535785cec7c1ee045605787caa	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,task-mode	mitochondrial_pathway_data_v1	FALSE
