execution_stage	execution_phase	backend	run_id	stable_task_id	task_mode	manifest_row	rds_id	scientific_script	script_exists	scientific_script_sha256	scientific_config_sha256	manifest_sha256	argument_names	output_schema	pilot
minerva_production	2	direct	minerva_production_192gb_001	mast:opcs	mast	7	opcs	scripts/08_run_mast.R	TRUE	c2ee3fe48a66a872fcba9ec865c234d6908fc925a73bc1efb6644fb7861e184b	e3f792d127f7aaf7d7c66a3e15f844149ce3de068382381ec0a53d829435c0c8	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	config,execution-config,manifest-row,task-mode	yu_mast_de_v2	FALSE
