execution_stage	execution_phase	backend	run_id	stable_task_id	task_mode	manifest_row	rds_id	scientific_script	script_exists	scientific_script_sha256	scientific_config_sha256	manifest_sha256	argument_names	output_schema	pilot
local_production_equivalent	genetic_support_tier2	direct	phase19_tier2_local_20260821	global:genetic_support_tier2	genetic_support_tier2	NA	NA	scripts/19_run_genetic_support_tier2.R	TRUE	f25553db7e43753fe5f7d0b7b83e300e6e6e6014d5f76d7caface0426112df5c	f5481246389e93ef8109769da18dd0ca7b4751ff8cb9854344afdc240eb803ff	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,task-mode	human_genetic_support_tier2_coloc_v1	FALSE
