execution_stage	execution_phase	backend	run_id	stable_task_id	task_mode	manifest_row	rds_id	scientific_script	script_exists	scientific_script_sha256	scientific_config_sha256	manifest_sha256	argument_names	output_schema	pilot
minerva_production	2	direct	minerva_production_192gb_001	normalize:astrocytes	normalize	1	astrocytes	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:excitatory_set1	normalize	2	excitatory_set1	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:excitatory_set2	normalize	3	excitatory_set2	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:excitatory_set3	normalize	4	excitatory_set3	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:immune	normalize	5	immune	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:inhibitory	normalize	6	inhibitory	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:opcs	normalize	7	opcs	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:oligodendrocytes	normalize	8	oligodendrocytes	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
minerva_production	2	direct	minerva_production_192gb_001	normalize:vasculature	normalize	9	vasculature	scripts/05_normalize_and_attach_metadata.R	TRUE	43deb6b263c9083c6458385464b825d7571cbd7342b7ec40a374e9e8d6276fca	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	config,execution-config,manifest-row,task-mode	normalized_rds_v1	FALSE
