schema_version	broad_network	key_driver	mean_of_log_score	mean_of_log_score_standardized	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	primary_directional_significant_runs	primary_directional_recurrence_fraction	mtDNA_encoded	in_degree	out_degree	total_degree	degree_percentile	node_size_area
phase12_kda_network_figures_v1	Astrocytes	MT-CO2	2.46801985083669	1.0	34	34	1.0	8	0.235294117647059	TRUE	0	3	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	MT-CO3	1.84836176068891	0.748924997528805	34	34	1.0	8	0.235294117647059	TRUE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	MT-ATP6	1.46234770732125	0.592518616422594	34	34	1.0	8	0.235294117647059	TRUE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	FAU	1.2813815245079	0.519194172637429	6	34	0.176470588235294	1	0.166666666666667	FALSE	1	8	9	0.9709112854556428	256.0
phase12_kda_network_figures_v1	Astrocytes	NDUFB3	1.13198533025534	0.458661355528234	2	34	0.0588235294117647	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND1	1.11269581252864	0.450845568422567	34	34	1.0	6	0.176470588235294	TRUE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	RPL13	1.06481223607774	0.431443951197053	34	34	1.0	4	0.117647058823529	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	RPL11	0.918394712446529	0.372118041163722	32	34	0.941176470588235	3	0.09375	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND4	0.891603501979363	0.361262694737686	34	34	1.0	5	0.147058823529412	TRUE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	APOE	0.853855903028334	0.345968004568062	34	34	1.0	4	0.117647058823529	FALSE	2	11	13	0.9862401931200966	400.0
phase12_kda_network_figures_v1	Astrocytes	RPL15	0.815174003365504	0.330294751514722	34	34	1.0	3	0.0882352941176471	FALSE	1	12	13	0.9862401931200966	400.0
phase12_kda_network_figures_v1	Astrocytes	CYCS	0.789057381442485	0.319712736984261	20	34	0.588235294117647	2	0.1	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	EIF1	0.787161232637696	0.318944449482787	34	34	1.0	3	0.0882352941176471	FALSE	1	31	32	0.9989136994568497	576.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND3	0.772598857786631	0.313044020907981	34	34	1.0	5	0.147058823529412	TRUE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	COX7C	0.765784839101384	0.310283095511478	34	34	1.0	2	0.0588235294117647	FALSE	1	15	16	0.992154496077248	529.0
phase12_kda_network_figures_v1	Astrocytes	LAPTM4A	0.709356603000862	0.287419326372267	34	34	1.0	2	0.0588235294117647	FALSE	1	13	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	CD63	0.682984071846644	0.276733621739349	34	34	1.0	2	0.0588235294117647	FALSE	2	39	41	0.9995171997585999	576.0
phase12_kda_network_figures_v1	Astrocytes	RPS25	0.680287373222986	0.27564096495916	32	34	0.941176470588235	2	0.0625	FALSE	0	6	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	PGK1	0.675162485570711	0.273564446956058	34	34	1.0	3	0.0882352941176471	FALSE	0	3	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	COX4I1	0.647938822508127	0.262533878035247	34	34	1.0	2	0.0588235294117647	FALSE	1	8	9	0.9709112854556428	256.0
phase12_kda_network_figures_v1	Astrocytes	RPLP1	0.624700639612887	0.253118158430171	34	34	1.0	3	0.0882352941176471	FALSE	1	8	9	0.9709112854556428	256.0
phase12_kda_network_figures_v1	Astrocytes	MSMO1	0.594186614110119	0.240754390167763	34	34	1.0	1	0.0294117647058824	FALSE	0	7	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND2	0.556590110351456	0.225520921220616	34	34	1.0	2	0.0588235294117647	TRUE	2	8	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	TMBIM1	0.542054211929054	0.21963122044796	34	34	1.0	1	0.0294117647058824	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	RPS14	0.541040827377816	0.219220614126907	29	34	0.852941176470588	1	0.0344827586206897	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	FTH1	0.530827698395444	0.215082426592107	34	34	1.0	1	0.0294117647058824	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	HSP90AA1	0.523022078444947	0.211919721094479	34	34	1.0	0	0.0	FALSE	1	10	11	0.9789981894990948	324.0
phase12_kda_network_figures_v1	Astrocytes	SLC39A14	0.516412259458015	0.209241533970217	32	34	0.941176470588235	0	0.0	FALSE	1	9	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	FGFR3	0.49019416958194	0.198618406337274	34	34	1.0	0	0.0	FALSE	3	11	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	PRDX1	0.489500882786659	0.19833749822584	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	TSC22D3	0.478508689200182	0.193883646858822	19	34	0.558823529411765	2	0.105263157894737	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND5	0.471901351749396	0.191206465211135	34	34	1.0	4	0.117647058823529	TRUE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	UQCR10	0.460862644530484	0.186733767305091	32	34	0.941176470588235	1	0.03125	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	ATP13A4	0.458165886548863	0.185641086474057	34	34	1.0	0	0.0	FALSE	0	22	22	0.9964996982498491	576.0
phase12_kda_network_figures_v1	Astrocytes	P4HA1	0.455139156208022	0.184414706410779	34	34	1.0	2	0.0588235294117647	FALSE	2	5	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	CKB	0.455037514421523	0.184373522873919	34	34	1.0	1	0.0294117647058824	FALSE	1	14	15	0.9905853952926976	484.0
phase12_kda_network_figures_v1	Astrocytes	PAQR6	0.442607142154841	0.179336945772455	34	34	1.0	0	0.0	FALSE	1	11	12	0.9828605914302957	361.0
phase12_kda_network_figures_v1	Astrocytes	CIRBP	0.434643044098736	0.176110027620477	34	34	1.0	0	0.0	FALSE	1	27	28	0.9980687990343995	576.0
phase12_kda_network_figures_v1	Astrocytes	WDR6	0.430126221198051	0.174279887194681	34	34	1.0	1	0.0294117647058824	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	PSAP	0.429266587680887	0.173931578198352	34	34	1.0	0	0.0	FALSE	1	28	29	0.9981894990947495	576.0
phase12_kda_network_figures_v1	Astrocytes	AKAP10	0.421414930140039	0.170750219045918	34	34	1.0	2	0.0588235294117647	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	TUFM	0.404976887382356	0.164089801483997	34	34	1.0	1	0.0294117647058824	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	SLC1A2	0.400279117446963	0.162186344372904	34	34	1.0	0	0.0	FALSE	2	4	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	VEGFA	0.396539031285337	0.160670924567688	34	34	1.0	1	0.0294117647058824	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	ACSS1	0.395043631310164	0.160065013730031	34	34	1.0	0	0.0	FALSE	3	4	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	GPX4	0.392224465950947	0.158922735495008	32	34	0.941176470588235	2	0.0625	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	NDUFAF8	0.390528222361555	0.158235446213758	24	34	0.705882352941177	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	HEPACAM	0.389348790500961	0.157757560324714	34	34	1.0	0	0.0	FALSE	2	2	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	KCNMB2-AS1	0.388150347361084	0.157271971386088	34	34	1.0	0	0.0	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	MRPS6	0.384457599592318	0.155775732298905	34	34	1.0	0	0.0	FALSE	1	17	18	0.9943270971635486	576.0
phase12_kda_network_figures_v1	Astrocytes	LINC00486	0.380908661838759	0.154337762603338	34	34	1.0	0	0.0	FALSE	2	30	32	0.9989136994568497	576.0
phase12_kda_network_figures_v1	Astrocytes	TNFRSF1A	0.379176019154816	0.153635725023148	34	34	1.0	0	0.0	FALSE	1	9	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	MRPL18	0.371944111085119	0.150705477899226	6	34	0.176470588235294	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	RPL19	0.369661961803706	0.149780789517712	32	34	0.941176470588235	0	0.0	FALSE	1	8	9	0.9709112854556428	256.0
phase12_kda_network_figures_v1	Astrocytes	MYO9A	0.368703009126555	0.149392238073596	34	34	1.0	2	0.0588235294117647	FALSE	2	3	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	SELENBP1	0.368441070855645	0.149286105105978	34	34	1.0	1	0.0294117647058824	FALSE	1	14	15	0.9905853952926976	484.0
phase12_kda_network_figures_v1	Astrocytes	HSPD1	0.358456406647473	0.145240487642736	34	34	1.0	2	0.0588235294117647	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	QTRT1	0.357372784719391	0.14480142232172	34	34	1.0	2	0.0588235294117647	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	HSPH1	0.354187062360376	0.143510621375392	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	ATP5F1B	0.350816488978927	0.142144921913815	34	34	1.0	1	0.0294117647058824	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	RPL13A	0.347822249959296	0.140931706785657	32	34	0.941176470588235	0	0.0	FALSE	1	10	11	0.9789981894990948	324.0
phase12_kda_network_figures_v1	Astrocytes	AGRN	0.347138358737841	0.140654605602203	28	34	0.823529411764706	1	0.0357142857142857	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	ID2	0.346409331545867	0.140359216085085	34	34	1.0	1	0.0294117647058824	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	TPST1	0.346341311857693	0.140331655655152	34	34	1.0	1	0.0294117647058824	FALSE	0	24	24	0.9972238986119493	576.0
phase12_kda_network_figures_v1	Astrocytes	HMGCS1	0.34514045520499	0.139845088801852	34	34	1.0	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	SAMD4A	0.342507456834552	0.138778242289436	34	34	1.0	0	0.0	FALSE	2	23	25	0.9975859987929994	576.0
phase12_kda_network_figures_v1	Astrocytes	EID1	0.341764443006931	0.138477185623555	34	34	1.0	0	0.0	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	GATAD1	0.337782508761706	0.136863773055631	34	34	1.0	0	0.0	FALSE	1	24	25	0.9975859987929994	576.0
phase12_kda_network_figures_v1	Astrocytes	MTERF1	0.335763380111878	0.136045656196019	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	EIF4A2	0.329717001619218	0.133595765652955	34	34	1.0	1	0.0294117647058824	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	ANKDD1A	0.327432129947776	0.132669974204937	34	34	1.0	0	0.0	FALSE	2	12	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	PFDN5	0.326921900419427	0.132463237809289	34	34	1.0	2	0.0588235294117647	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	SAT2	0.316609731357331	0.128284920905315	34	34	1.0	1	0.0294117647058824	FALSE	2	4	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	PLXNB1	0.315630810084721	0.127888278523253	34	34	1.0	0	0.0	FALSE	0	18	18	0.9943270971635486	576.0
phase12_kda_network_figures_v1	Astrocytes	ZFYVE28	0.315208056391645	0.127716985860055	34	34	1.0	0	0.0	FALSE	2	4	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	HSP90AB1	0.315163999658409	0.127699134815129	34	34	1.0	1	0.0294117647058824	FALSE	2	5	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	AGT	0.315014475757504	0.127638550253439	34	34	1.0	1	0.0294117647058824	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	ENO1	0.312311321217889	0.126543277645037	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	C3orf70	0.311466956990042	0.126201155507096	34	34	1.0	1	0.0294117647058824	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	MT-ND4L	0.306606433679046	0.124231753474391	27	34	0.794117647058823	1	0.037037037037037	TRUE	3	2	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	NTRK2	0.304987493173873	0.123575786098511	34	34	1.0	0	0.0	FALSE	1	15	16	0.992154496077248	529.0
phase12_kda_network_figures_v1	Astrocytes	SMAD1	0.298725440240555	0.121038507911225	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	UQCRB	0.297677325944096	0.120613829683412	30	34	0.88235294117647	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	ITM2B	0.293019150535824	0.11872641560662	34	34	1.0	1	0.0294117647058824	FALSE	0	14	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	CRYAB	0.292258472730976	0.118418201795215	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	RPL41	0.291987279151189	0.118308318732607	34	34	1.0	0	0.0	FALSE	2	19	21	0.995896197948099	576.0
phase12_kda_network_figures_v1	Astrocytes	SELENOO	0.289865493053564	0.117448606807314	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	RPS15	0.284908964258915	0.115440304972558	34	34	1.0	1	0.0294117647058824	FALSE	0	11	11	0.9789981894990948	324.0
phase12_kda_network_figures_v1	Astrocytes	ETV6	0.284752604442529	0.11537695061326	34	34	1.0	0	0.0	FALSE	1	12	13	0.9862401931200966	400.0
phase12_kda_network_figures_v1	Astrocytes	GAPDH	0.281830932453591	0.114193138421495	34	34	1.0	0	0.0	FALSE	1	9	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	HSPA1A	0.280739975121775	0.113751100918658	34	34	1.0	0	0.0	FALSE	2	1	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	NDUFV1	0.279090756656302	0.113082865424153	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	CACYBP	0.278958083313839	0.113029108424419	8	34	0.235294117647059	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	GPT2	0.278653999906819	0.112905898958776	34	34	1.0	1	0.0294117647058824	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	HSPB1	0.277611131941533	0.112483346455832	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	COQ9	0.276417055565171	0.1119995268561	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	TPCN1	0.272610760994069	0.110457280520516	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	USP39	0.266124041615126	0.107828971280319	34	34	1.0	0	0.0	FALSE	0	62	62	0.99987929993965	576.0
phase12_kda_network_figures_v1	Astrocytes	MT-CO1	0.265360656903935	0.107519660676139	34	34	1.0	0	0.0	TRUE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	NEAT1	0.264686485054472	0.107246497618218	34	34	1.0	0	0.0	FALSE	2	13	15	0.9905853952926976	484.0
phase12_kda_network_figures_v1	Astrocytes	ACADVL	0.263944899409707	0.106946019627933	34	34	1.0	1	0.0294117647058824	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	SESN1	0.261245565299036	0.105852294992875	34	34	1.0	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	HSPA8	0.260417268873382	0.105516683257267	34	34	1.0	1	0.0294117647058824	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	WASF3	0.25761896257527	0.104382856761843	34	34	1.0	0	0.0	FALSE	0	6	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	ENTPD1	0.256086226954121	0.103761818150411	34	34	1.0	0	0.0	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	COX5B	0.252349064106934	0.102247582822879	25	34	0.735294117647059	1	0.04	FALSE	2	4	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	RPL18	0.245743629597841	0.0995711722150578	31	34	0.911764705882353	0	0.0	FALSE	1	4	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	ATP5F1E	0.245095210600737	0.0993084437783785	28	34	0.823529411764706	1	0.0357142857142857	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	AC108866.1	0.244717511920349	0.0991554066460962	34	34	1.0	0	0.0	FALSE	1	11	12	0.9828605914302957	361.0
phase12_kda_network_figures_v1	Astrocytes	CST3	0.244684112332838	0.099141873696797	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	NDUFS8	0.23847603700356	0.0966264663238885	23	34	0.676470588235294	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	DCXR	0.238228401329412	0.0965261285271469	28	34	0.823529411764706	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	CCND3	0.237814140723421	0.0963582771195294	34	34	1.0	1	0.0294117647058824	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	DNAJB1	0.234723477357159	0.0951059924731097	34	34	1.0	0	0.0	FALSE	0	14	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	DBI	0.23403956506224	0.0948288827510434	34	34	1.0	0	0.0	FALSE	3	9	12	0.9828605914302957	361.0
phase12_kda_network_figures_v1	Astrocytes	RPS27A	0.233584730871286	0.0946445916114078	30	34	0.88235294117647	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	UQCRC2	0.231731720225016	0.0938937829638836	34	34	1.0	1	0.0294117647058824	FALSE	0	7	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	PRTFDC1	0.228520205170357	0.0925925312524879	34	34	1.0	1	0.0294117647058824	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	ADCY2	0.226516119509988	0.0917805095583799	34	34	1.0	1	0.0294117647058824	FALSE	1	8	9	0.9709112854556428	256.0
phase12_kda_network_figures_v1	Astrocytes	SPAG1	0.226221660535157	0.0916611997502635	34	34	1.0	0	0.0	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	PIK3R1	0.225767771976464	0.0914772917648642	34	34	1.0	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	INSIG1	0.224515857104562	0.0909700369826641	32	34	0.941176470588235	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	GRINA	0.222851737197619	0.0902957636755109	34	34	1.0	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	PARK7	0.222069995216332	0.089979015015235	32	34	0.941176470588235	1	0.03125	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	HES1	0.21713223742545	0.0879783188744774	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	LDHB	0.217017928224969	0.087932002715212	34	34	1.0	1	0.0294117647058824	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	NUFIP2	0.215426800674861	0.0872873046794291	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	FASN	0.212156881516609	0.085962388610726	34	34	1.0	0	0.0	FALSE	2	5	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	RGL1	0.21136849320519	0.0856429469696257	34	34	1.0	0	0.0	FALSE	2	13	15	0.9905853952926976	484.0
phase12_kda_network_figures_v1	Astrocytes	ARHGAP39	0.211289330954203	0.0856108717612515	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	LAMA5	0.211285528677533	0.0856093311429017	34	34	1.0	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	TRNT1	0.209359049261672	0.0848287541895975	12	34	0.352941176470588	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	ACSS3	0.209014879353937	0.0846893023502541	34	34	1.0	1	0.0294117647058824	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	GPAM	0.207998752791572	0.0842775850125589	34	34	1.0	0	0.0	FALSE	2	8	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	HIF3A	0.207457871120902	0.0840584288860448	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	AC138627.1	0.206923392852516	0.0838418673100895	34	34	1.0	0	0.0	FALSE	2	5	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	NIPSNAP2	0.206836408005849	0.0838066225179383	34	34	1.0	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	NDRG1	0.20431756312437	0.0827860290731065	34	34	1.0	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	TSC22D1	0.204298509314028	0.0827783087906562	34	34	1.0	0	0.0	FALSE	2	2	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	IFFO2	0.203891220443263	0.0826132822125159	19	34	0.558823529411765	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	NDUFS2	0.202593778768126	0.0820875807378308	34	34	1.0	0	0.0	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	ATP1A2	0.201699765489479	0.0817253416422482	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	CASKIN1	0.201457245217227	0.0816270765200414	34	34	1.0	0	0.0	FALSE	1	13	14	0.988292094146047	441.0
phase12_kda_network_figures_v1	Astrocytes	ADHFE1	0.200822131091531	0.0813697389927597	34	34	1.0	0	0.0	FALSE	1	19	20	0.9952926976463489	576.0
phase12_kda_network_figures_v1	Astrocytes	NFIA	0.200615566841939	0.081286042644239	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	DPY19L3	0.199431865962467	0.0808064270207782	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	BCL6	0.199254130319167	0.0807344115370942	34	34	1.0	0	0.0	FALSE	1	6	7	0.9560651780325891	196.0
phase12_kda_network_figures_v1	Astrocytes	SENP7	0.197820394310702	0.0801534858982754	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	ELL2	0.197543899060528	0.0800414546882831	34	34	1.0	0	0.0	FALSE	1	5	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	OSMR	0.197460435098102	0.0800076364990178	34	34	1.0	0	0.0	FALSE	2	10	12	0.9828605914302957	361.0
phase12_kda_network_figures_v1	Astrocytes	HIP1R	0.197141719631715	0.0798784983698091	34	34	1.0	0	0.0	FALSE	1	2	3	0.8719372359686179	100.0
phase12_kda_network_figures_v1	Astrocytes	PLXNA2	0.196338561030383	0.0795530720564595	34	34	1.0	0	0.0	FALSE	1	11	12	0.9828605914302957	361.0
phase12_kda_network_figures_v1	Astrocytes	SELENOW	0.195277660902183	0.0791232132253643	34	34	1.0	0	0.0	FALSE	1	9	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	CACHD1	0.194586008708094	0.0788429674267519	34	34	1.0	0	0.0	FALSE	2	3	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	SLC44A3	0.193718137887068	0.0784913208138887	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	TMEM9	0.191587404216246	0.0776279834829108	25	34	0.735294117647059	0	0.0	FALSE	3	3	6	0.9425467712733856	169.0
phase12_kda_network_figures_v1	Astrocytes	CHCHD2	0.191379544337887	0.077543762167475	34	34	1.0	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	AL365273.2	0.191010464148462	0.0773942171023086	34	34	1.0	0	0.0	FALSE	0	5	5	0.9269764634882317	144.0
phase12_kda_network_figures_v1	Astrocytes	SLC25A29	0.190594408092387	0.0772256382086123	34	34	1.0	0	0.0	FALSE	1	3	4	0.9060953530476765	121.0
phase12_kda_network_figures_v1	Astrocytes	ASTN1	0.190574489388604	0.0772175674859331	34	34	1.0	0	0.0	FALSE	1	7	8	0.9642727821363911	225.0
phase12_kda_network_figures_v1	Astrocytes	AHCYL1	0.189686649129873	0.0768578295938614	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
phase12_kda_network_figures_v1	Astrocytes	CDK5RAP3	0.189560908829075	0.0768068817456276	34	34	1.0	1	0.0294117647058824	FALSE	1	9	10	0.9752564876282438	289.0
phase12_kda_network_figures_v1	Astrocytes	TMEM65	0.188969803521569	0.0765673758489042	34	34	1.0	0	0.0	FALSE	1	1	2	0.8094146047073023	81.0
