schema_version	broad_network	gene	in_degree	out_degree	total_degree	degree_percentile	network_nodes	network_edges
phase12_kda_network_figures_v1	CAMs	ALKBH6	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	ALKBH7	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALLC	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ALOX12	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALOX12-AS1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALOX12B	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ALOX15B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALOX5AP	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALPK2	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ALPK3	2	2	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	ALPL	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ALS2CL	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ALS2CR12	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALX3	3	0	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ALX4	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ALYREF	1	8	9	0.9829619921363041	15260	15598
phase12_kda_network_figures_v1	CAMs	AMACR	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMDHD1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AMER1	2	4	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AMER2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMER3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMH	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AMIGO1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMIGO2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMMECR1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMMECR1L	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AMOT	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMOTL1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMOTL2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMPD1	1	5	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AMPD2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMPH	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMY2B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMZ1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AMZ2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANAPC11	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANAPC13	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANAPC15	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANAPC2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPT1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPT2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPTL1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPTL2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPTL4	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPTL5	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANGPTL7	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANK1	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKEF1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKFN1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKH	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKK1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKLE1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRA2	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD12	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD16	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD17	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD18A	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD18B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD20A1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD20A2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD20A3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD20A4	0	2	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD20A8P	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD22	1	9	10	0.9863695937090432	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD23	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD24	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD29	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD30A	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD30B	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD30BL	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD31	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD33B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD34A	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD34B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD34C	0	1	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD34C-AS1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD35	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD36B	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD37	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD40	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD42	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD44	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD49	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD50	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD54	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD55	1	6	7	0.9714941022280472	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD62	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD65	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKRD7	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKS6	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKUB1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANKZF1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANLN	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO4	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO5	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO7	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANO8	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANP32E	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANPEP	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA10	0	6	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA13	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA2R	0	4	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA3	2	2	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA6	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	ANXA9	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AOC2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AOC3	1	9	10	0.9863695937090432	15260	15598
phase12_kda_network_figures_v1	CAMs	AOX1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000146.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000229.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000253.1	2	1	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000254.1	2	6	8	0.9783748361730014	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000265.1	0	10	10	0.9863695937090432	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000275.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000282.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000302.1	0	6	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000317.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000322.1	0	3	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000345.2	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000350.4	1	7	8	0.9783748361730014	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000350.5	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000350.6	2	3	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000424.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000442.2	0	7	7	0.9714941022280472	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000446.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000462.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000462.3	0	3	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000487.1	1	5	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000547.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000550.1	0	11	11	0.9884665792922673	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000688.2	0	14	14	0.9929882044560944	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000695.1	0	7	7	0.9714941022280472	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000695.2	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000704.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000721.1	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000721.2	1	8	9	0.9829619921363041	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000753.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000755.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000755.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000757.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000763.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000766.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000787.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000790.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000812.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000842.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000844.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000844.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000845.1	0	15	15	0.9938401048492792	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000857.2	0	6	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000866.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000866.2	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000880.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000892.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000894.3	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000911.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000919.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000919.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000943.3	0	9	9	0.9829619921363041	15260	15598
phase12_kda_network_figures_v1	CAMs	AP000962.1	1	11	12	0.990170380078637	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001021.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001021.2	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001025.1	0	3	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001029.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001029.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001043.1	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001059.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001059.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001062.1	1	7	8	0.9783748361730014	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001092.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001099.1	0	1	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001107.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001107.4	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001107.9	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001157.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001160.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001160.2	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001178.3	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001266.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001267.2	1	7	8	0.9783748361730014	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001267.3	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001269.4	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001273.2	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001318.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001341.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001347.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001372.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001412.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001432.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001437.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001439.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001453.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001458.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001462.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001464.1	0	26	26	0.9984927916120576	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001496.2	0	4	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001505.1	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001528.1	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001528.2	1	12	13	0.9916120576671036	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001547.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001596.1	0	4	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001599.1	0	7	7	0.9714941022280472	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001605.1	1	6	7	0.9714941022280472	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001610.1	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001627.1	1	7	8	0.9783748361730014	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001628.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001767.3	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001781.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001790.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001816.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001825.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001830.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001831.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001922.5	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001972.3	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001978.1	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001993.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP001999.1	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002026.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002075.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002336.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002347.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002360.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002370.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002373.1	2	2	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002387.2	1	3	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002433.1	0	4	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002444.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002490.1	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002498.1	1	5	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002518.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002748.3	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002748.4	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002759.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002784.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002807.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002812.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002852.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002884.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002884.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002892.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002954.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002986.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002989.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP002991.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003025.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003025.2	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003049.2	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003059.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003059.2	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003063.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003068.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003086.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003096.1	2	1	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003108.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003110.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003174.1	1	5	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003181.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003354.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003355.2	2	1	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003390.2	1	4	5	0.9491480996068152	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003392.1	2	0	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003392.4	1	5	6	0.9629095674967234	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003392.6	2	2	4	0.9264089121887287	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003393.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003438.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003469.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003469.4	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003481.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003486.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003498.1	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003555.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003555.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003716.1	1	1	2	0.7998034076015728	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003718.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003721.1	2	1	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003733.3	0	1	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP003774.3	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP004147.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP004609.3	0	11	11	0.9884665792922673	15260	15598
phase12_kda_network_figures_v1	CAMs	AP005059.1	2	1	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP005059.2	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP005131.1	1	0	1	0.6133682830930537	15260	15598
phase12_kda_network_figures_v1	CAMs	AP005131.3	1	2	3	0.8853866317169069	15260	15598
phase12_kda_network_figures_v1	CAMs	AP005131.5	1	2	3	0.8853866317169069	15260	15598
