schema_version	query_order	query_id	background_id	contrast_id	broad_cell_type	group_id	sex	apoe_group	deg_tier	tier_order	tier_role	query_mode	query_mode_order	structural_status	structurally_available	query_size	upregulated_query_genes	downregulated_query_genes	query_status
broad_deg_pathway_ora_query_manifest_v1	75	Excitatory_neurons::AD_vs_NCI__Female__e4::strict::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	76	Excitatory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	77	Excitatory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	78	Excitatory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	79	Excitatory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	80	Excitatory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	81	Excitatory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons::AD_vs_NCI__Female__e4	Excitatory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	82	Excitatory_neurons::AD_vs_NCI__Male__e2::strict::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	2	0	2	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	83	Excitatory_neurons::AD_vs_NCI__Male__e2::strict::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	84	Excitatory_neurons::AD_vs_NCI__Male__e2::strict::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	2	0	2	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	85	Excitatory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	86	Excitatory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	87	Excitatory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	88	Excitatory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	6	2	4	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	89	Excitatory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	2	2	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	90	Excitatory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons::AD_vs_NCI__Male__e2	Excitatory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	4	0	4	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	91	Excitatory_neurons::AD_vs_NCI__Male__e33::strict::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	7	7	0	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	92	Excitatory_neurons::AD_vs_NCI__Male__e33::strict::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	7	7	0	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	93	Excitatory_neurons::AD_vs_NCI__Male__e33::strict::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	94	Excitatory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	13	12	1	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	95	Excitatory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	12	12	0	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	96	Excitatory_neurons::AD_vs_NCI__Male__e33::relaxed::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	1	0	1	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	97	Excitatory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	19	17	2	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	98	Excitatory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	17	17	0	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	99	Excitatory_neurons::AD_vs_NCI__Male__e33::exploratory::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons::AD_vs_NCI__Male__e33	Excitatory_neurons	M_e33	Male	e33	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	2	0	2	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	100	Excitatory_neurons::AD_vs_NCI__Male__e4::strict::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	101	Excitatory_neurons::AD_vs_NCI__Male__e4::strict::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	102	Excitatory_neurons::AD_vs_NCI__Male__e4::strict::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	103	Excitatory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	104	Excitatory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	105	Excitatory_neurons::AD_vs_NCI__Male__e4::relaxed::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	106	Excitatory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_any_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	107	Excitatory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_up_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	108	Excitatory_neurons::AD_vs_NCI__Male__e4::exploratory::AD_down_mito	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons::AD_vs_NCI__Male__e4	Excitatory_neurons	M_e4	Male	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	109	Inhibitory_neurons::AD_vs_NCI__Female__e2::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	110	Inhibitory_neurons::AD_vs_NCI__Female__e2::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	111	Inhibitory_neurons::AD_vs_NCI__Female__e2::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	112	Inhibitory_neurons::AD_vs_NCI__Female__e2::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	113	Inhibitory_neurons::AD_vs_NCI__Female__e2::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	114	Inhibitory_neurons::AD_vs_NCI__Female__e2::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	115	Inhibitory_neurons::AD_vs_NCI__Female__e2::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	116	Inhibitory_neurons::AD_vs_NCI__Female__e2::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	117	Inhibitory_neurons::AD_vs_NCI__Female__e2::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons::AD_vs_NCI__Female__e2	Inhibitory_neurons	F_e2	Female	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	118	Inhibitory_neurons::AD_vs_NCI__Female__e33::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	119	Inhibitory_neurons::AD_vs_NCI__Female__e33::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	120	Inhibitory_neurons::AD_vs_NCI__Female__e33::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	121	Inhibitory_neurons::AD_vs_NCI__Female__e33::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	122	Inhibitory_neurons::AD_vs_NCI__Female__e33::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	123	Inhibitory_neurons::AD_vs_NCI__Female__e33::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	124	Inhibitory_neurons::AD_vs_NCI__Female__e33::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	1	1	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	125	Inhibitory_neurons::AD_vs_NCI__Female__e33::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	1	1	0	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	126	Inhibitory_neurons::AD_vs_NCI__Female__e33::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons::AD_vs_NCI__Female__e33	Inhibitory_neurons	F_e33	Female	e33	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	127	Inhibitory_neurons::AD_vs_NCI__Female__e4::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	128	Inhibitory_neurons::AD_vs_NCI__Female__e4::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	129	Inhibitory_neurons::AD_vs_NCI__Female__e4::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	130	Inhibitory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	131	Inhibitory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	132	Inhibitory_neurons::AD_vs_NCI__Female__e4::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	133	Inhibitory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	134	Inhibitory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	135	Inhibitory_neurons::AD_vs_NCI__Female__e4::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons::AD_vs_NCI__Female__e4	Inhibitory_neurons	F_e4	Female	e4	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	3	0	3	eligible_for_pathway_testing
broad_deg_pathway_ora_query_manifest_v1	136	Inhibitory_neurons::AD_vs_NCI__Male__e2::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	137	Inhibitory_neurons::AD_vs_NCI__Male__e2::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	138	Inhibitory_neurons::AD_vs_NCI__Male__e2::strict::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	strict	1	confirmatory_thresholded_companion	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	139	Inhibitory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	140	Inhibitory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	141	Inhibitory_neurons::AD_vs_NCI__Male__e2::relaxed::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	relaxed	2	prespecified_sensitivity	AD_down_mito	3	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	142	Inhibitory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_any_mito	1	validated_complete	TRUE	1	0	1	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	143	Inhibitory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	144	Inhibitory_neurons::AD_vs_NCI__Male__e2::exploratory::AD_down_mito	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons::AD_vs_NCI__Male__e2	Inhibitory_neurons	M_e2	Male	e2	exploratory	3	hypothesis_generation_only	AD_down_mito	3	validated_complete	TRUE	1	0	1	query_below_minimum
broad_deg_pathway_ora_query_manifest_v1	145	Inhibitory_neurons::AD_vs_NCI__Male__e33::strict::AD_any_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_any_mito	1	validated_complete	TRUE	0	0	0	empty_query
broad_deg_pathway_ora_query_manifest_v1	146	Inhibitory_neurons::AD_vs_NCI__Male__e33::strict::AD_up_mito	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons::AD_vs_NCI__Male__e33	Inhibitory_neurons	M_e33	Male	e33	strict	1	confirmatory_thresholded_companion	AD_up_mito	2	validated_complete	TRUE	0	0	0	empty_query
