schema_version	contrast_id	pathway_collection	pathway_id	broad_cell_type	sex	apoe_group	collection_order	collection_role	pathway_name	hierarchy	hierarchy_depth	level_1	level_2	pathway_scope	primary_test_status	primary_nes	primary_p_value	primary_local_fdr_bh	primary_local_significant	primary_global_fdr_bh	primary_leading_edge_genes	composition_test_status	composition_testability_reason	composition_nes	composition_p_value	composition_local_fdr_bh	composition_local_significant	composition_global_fdr_bh	composition_leading_edge_genes	whole_transcriptome_logFC_pearson	whole_transcriptome_sign_concordance	upstream_sensitivity_status	both_profiles_tested	nes_sign_concordant	nes_difference	absolute_nes_difference	leading_edge_overlap_count	leading_edge_union_count	leading_edge_jaccard	primary_signal_survives_composition
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	legacy_four	mib_micos_inner_membrane_19	Astrocytes	Female	e2	1	compatibility_benchmark	MIB/MICOS inner membrane	NA	NA	NA	NA	legacy_module	tested	-0.980236512890275	0.499162479061977	0.638841567291312	FALSE	0.694486927390576	APOOL,CHCHD3,IMMT,MICOS13,OPA1	tested	tested	-0.850583737701408	0.690972222222222	0.690972222222222	FALSE	0.825847123719464	APOOL,CHCHD3,DNAJC11,IMMT,MICOS13,OPA1	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.129652775188867	0.129652775188867	5	6	0.833333333333333	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	legacy_four	mitochondrial_translation_155	Astrocytes	Female	e2	1	compatibility_benchmark	Mitochondrial translation	NA	NA	NA	NA	legacy_module	tested	-1.35479300353369	0.0395778364116095	0.079155672823219	FALSE	0.0974223665516542	EARS2,FASTKD2,GARS1,GATB,GFM1,GRSF1,GTPBP10,GUF1,HARS2,LARS2,MIEF1,MRPL13,MRPL14,MRPL18,MRPL21,MRPL22,MRPL3,MRPL34,MRPL50,MRPS10,MRPS12,MRPS15,MRPS18A,MRPS22,MRPS31,MRPS7,MTG2,MTIF2,MTRF1L,OXA1L,PTCD3,PUSL1,RMND1,SLIRP,TACO1,TIMM21,WARS2,YARS2	tested	tested	-1.14452887034808	0.17246835443038	0.229957805907173	FALSE	0.297176241480039	EARS2,FASTKD2,GARS1,GATB,GFM1,GRSF1,GTPBP10,GUF1,HARS2,LARS2,MIEF1,MRPL14,MRPL21,MRPL22,MRPL3,MRPS10,MRPS22,MRPS7,MTG2,MTIF2,MTRF1L,MTRFR,NARS2,OXA1L,PTCD3,PUSL1,RMND1,SLIRP,TACO1,TARS2,TSFM,WARS2,YARS2	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.210264133185616	0.210264133185616	29	42	0.690476190476191	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	legacy_four	mtdna_oxphos_13	Astrocytes	Female	e2	1	compatibility_benchmark	mtDNA-encoded OXPHOS	NA	NA	NA	NA	legacy_module	tested	-0.87168331888418	0.638841567291312	0.638841567291312	FALSE	0.811227387036586	MT-CO1,MT-CYB,MT-ND4L,MT-ND6	tested	tested	1.90515420481012	0.00264751081274707	0.00529502162549413	TRUE	0.0118608484411069	MT-ATP6,MT-ATP8,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5	0.965130817978081	0.893475838314254	validated_complete	TRUE	FALSE	2.7768375236943	2.7768375236943	2	13	0.153846153846154	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	legacy_four	nuclear_oxphos_structural_86	Astrocytes	Female	e2	1	compatibility_benchmark	Nuclear structural OXPHOS	NA	NA	NA	NA	legacy_module	tested	1.72527958815167	0.000601177798425613	0.00240471119370245	TRUE	0.00354188640092956	ATP5F1B,ATP5F1C,ATP5F1E,ATP5MC2,ATP5ME,ATP5MJ,ATP5PB,ATP5PD,COX4I1,COX5A,COX5B,COX6B1,COX6C,COX7A2,COX7A2L,COX7B,COX7C,COXFA4,NDUFA10,NDUFA3,NDUFA6,NDUFA8,NDUFB1,NDUFB11,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,SDHA,SDHB,UQCR11,UQCRB,UQCRQ	tested	tested	2.12535095022745	5.02844473949446e-06	2.01137789579778e-05	TRUE	6.46609790336806e-05	ATP5F1B,ATP5F1C,ATP5F1E,ATP5MC2,ATP5ME,ATP5MG,ATP5MJ,ATP5MK,ATP5PB,ATP5PD,COX4I1,COX5A,COX5B,COX6B1,COX6C,COX7A2,COX7A2L,COX7B,COX7C,COXFA4,CYC1,NDUFA1,NDUFA10,NDUFA12,NDUFA3,NDUFA6,NDUFA8,NDUFB1,NDUFB11,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,SDHA,UQCR11,UQCRB,UQCRQ	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.400071362075773	0.400071362075773	37	45	0.822222222222222	TRUE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	ABC transporters	Astrocytes	Female	e2	2	primary_expanded	ABC transporters	Small molecule transport > ABC transporters	2	Small molecule transport	ABC transporters	broad_program	tested	-1.57446853899705	0.0216405187953254	0.449572566214647	FALSE	0.276804844889461	ABCB10,ABCB8,ABCD1,ABCD3	tested	tested	-1.41144681402167	0.099437148217636	0.362145390070922	FALSE	0.520663933875412	ABCB10,ABCB8,ABCD1,ABCD3	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.163021724975382	0.163021724975382	4	4	1	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Amino acid metabolism	Astrocytes	Female	e2	2	primary_expanded	Amino acid metabolism	Metabolism > Amino acid metabolism	2	Metabolism	Amino acid metabolism	broad_program	tested	-0.833755011933745	0.761299435028249	0.935310734463277	FALSE	0.990035835840985	AADAT,AASS,ACAT1,AKR7A2,ALDH18A1,BCKDHB,CPS1,DLST,GCAT,GCDH,GLDC,GLS,GPT2,GRHPR,HMGCL,IVD,KYAT3,MAOA,MAOB,PPM1K,PYCR1,SFXN1,SHMT2,SLC25A12,SLC25A13,SLC25A21,SLC25A29	tested	tested	-0.962041039226128	0.546052631578947	0.894626010781671	FALSE	0.890416876664987	AADAT,AASS,ACAT1,AKR7A2,ALDH18A1,BCAT2,BCKDHB,DLD,DLST,GCAT,GCDH,GLDC,GLS,GLS2,GLUD1,GRHPR,HMGCL,IVD,KYAT3,MAOB,MCCC1,PPM1K,PYCR1,SFXN1,SHMT2,SLC25A12,SLC25A13,SLC25A15,SLC25A21,SLC25A29	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.128286027292382	0.128286027292382	24	33	0.727272727272727	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Apoptosis	Astrocytes	Female	e2	2	primary_expanded	Apoptosis	Mitochondrial dynamics and surveillance > Apoptosis	2	Mitochondrial dynamics and surveillance	Apoptosis	broad_program	tested	1.23144814665222	0.143661971830986	0.49002849002849	FALSE	0.589082822292607	AIFM3,BAD,BBC3,BCL2A1,BID,BOK,CHCHD2,GHITM,SPHK2	tested	tested	0.914550902501149	0.582547169811321	0.894626010781671	FALSE	0.904985576623754	AIFM3,BAD,BBC3,BCL2A1,BID,BOK,CHCHD2,GHITM,MCL1,SPHK2	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.31689724415107	0.31689724415107	9	10	0.9	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Autophagy	Astrocytes	Female	e2	2	primary_expanded	Autophagy	Mitochondrial dynamics and surveillance > Autophagy	2	Mitochondrial dynamics and surveillance	Autophagy	broad_program	tested	-0.634762586711959	0.911908646003263	0.979178162822352	FALSE	1	FUNDC1,MARCHF5,NBR1,PGAM5,PINK1,STX17,VPS13D	tested	tested	-0.676700406893092	0.9	0.976785714285714	FALSE	0.995340067340067	NBR1,NIPSNAP2,PGAM5,PINK1,PRKN,STX17,VPS13D	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.0419378201811331	0.0419378201811331	5	9	0.555555555555556	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Calcium homeostasis	Astrocytes	Female	e2	2	primary_expanded	Calcium homeostasis	Signaling > Calcium homeostasis	2	Signaling	Calcium homeostasis	broad_program	tested	-0.651542429264465	0.933634992458522	0.979178162822352	FALSE	1	SLC25A24	tested	tested	-1.13454935665714	0.276521739130435	0.630053475935829	FALSE	0.731319828644006	SLC25A13,SLC25A24,SLC25A25	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.483006927392675	0.483006927392675	1	3	0.333333333333333	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Calcium uniporter	Astrocytes	Female	e2	2	primary_expanded	Calcium uniporter	Small molecule transport > Calcium uniporter	2	Small molecule transport	Calcium uniporter	broad_program	tested	0.624114783318672	0.891358024691358	0.979178162822352	FALSE	1	MCU,MCUB,MICU1,MICU2	tested	tested	0.65907419556727	0.88470066518847	0.976785714285714	FALSE	0.995340067340067	MCU,MCUB,MICU1	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.0349594122485979	0.0349594122485979	3	4	0.75	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Carbohydrate metabolism	Astrocytes	Female	e2	2	primary_expanded	Carbohydrate metabolism	Metabolism > Carbohydrate metabolism	2	Metabolism	Carbohydrate metabolism	broad_program	tested	-1.3150860348923	0.0903873744619799	0.483982683982684	FALSE	0.485235191637631	ABHD11,ACAT1,ACLY,BDH1,CS,DLAT,DLST,FH,GLYCTK,HMGCL,IDH3A,LDHD,ME3,PCCA,PCCB,PCK2,PDHA1,PDK1,PDP2,PDPR,RPIA,SLC25A13,SUCLA2,SUCLG2	tested	tested	-1.49460402270142	0.0185779107835502	0.130212652238593	FALSE	0.260344605844613	ABHD11,ACAT1,ACLY,BDH1,CS,DLAT,DLST,FH,HMGCL,IDH3A,ME3,OXCT1,PCCA,PCCB,PCK2,PDHA1,PDK1,PDK3,PDPR,RPIA,SLC25A13,SUCLA2,SUCLG2	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.179517987809123	0.179517987809123	21	26	0.807692307692308	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Complex I	Astrocytes	Female	e2	2	primary_expanded	Complex I	OXPHOS > Complex I	2	OXPHOS	Complex I	broad_program	tested	0.952215919860974	0.563106796116505	0.922482837528604	FALSE	0.921369661266569	ACAD9,DMAC2,ECSIT,MT-ND1,MT-ND2,NDUFA1,NDUFA10,NDUFA12,NDUFA2,NDUFA3,NDUFA6,NDUFA8,NDUFAF6,NDUFAF8,NDUFB1,NDUFB11,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NDUFS8,NUBPL,TMEM186	tested	tested	1.58641077111396	0.00833751082435684	0.0896282413618361	FALSE	0.187515337785535	DMAC2,ECSIT,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,NDUFA1,NDUFA10,NDUFA12,NDUFA3,NDUFA6,NDUFA8,NDUFAF6,NDUFB1,NDUFB11,NDUFB3,NDUFB4,NDUFB6,NDUFB7,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,TMEM186	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.634194851252988	0.634194851252988	25	34	0.735294117647059	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Complex II	Astrocytes	Female	e2	2	primary_expanded	Complex II	OXPHOS > Complex II	2	OXPHOS	Complex II	broad_program	tested	0.600663928371632	0.908641975308642	0.979178162822352	FALSE	1	SDHA,SDHB	tested	tested	-0.587092308101742	0.938294010889292	0.976785714285714	FALSE	0.995340067340067	SDHAF1,SDHAF4	0.965130817978081	0.893475838314254	validated_complete	TRUE	FALSE	-1.18775623647337	1.18775623647337	0	4	0	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Complex III	Astrocytes	Female	e2	2	primary_expanded	Complex III	OXPHOS > Complex III	2	OXPHOS	Complex III	broad_program	tested	-0.860172786803022	0.681666666666667	0.922482837528604	FALSE	0.972252198407296	LYRM7,UQCC3	tested	tested	0.767986867611436	0.787671232876712	0.956136793728035	FALSE	0.984250143206641	CYC1,MT-CYB,UQCC1,UQCC2,UQCR11,UQCRB,UQCRC1,UQCRH,UQCRQ	0.965130817978081	0.893475838314254	validated_complete	TRUE	FALSE	1.62815965441446	1.62815965441446	0	11	0	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Complex IV	Astrocytes	Female	e2	2	primary_expanded	Complex IV	OXPHOS > Complex IV	2	OXPHOS	Complex IV	broad_program	tested	-0.938105700376915	0.561162079510703	0.922482837528604	FALSE	0.921369661266569	COA7,COX17,COX18,COX20,COX6A1,COX7B2,COX8A,MT-CO1,PET100,TACO1,TIMM21	tested	tested	1.09060744364961	0.307875894988067	0.630053475935829	FALSE	0.749159032350415	COA3,COA6,COX16,COX4I1,COX5A,COX5B,COX6B1,COX7A2,COX7C,MT-CO2,MT-CO3,PET117,SMIM20	0.965130817978081	0.893475838314254	validated_complete	TRUE	FALSE	2.02871314402653	2.02871314402653	0	24	0	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Complex V	Astrocytes	Female	e2	2	primary_expanded	Complex V	OXPHOS > Complex V	2	OXPHOS	Complex V	broad_program	tested	1.28000755786395	0.148148148148148	0.49002849002849	FALSE	0.599820755388008	ATP5F1B,ATP5F1C,ATP5F1E,ATP5IF1,ATP5MC2,ATP5ME,ATP5PB,ATP5PD,MT-ATP8	tested	tested	1.64007694513436	0.0211974085039569	0.130212652238593	FALSE	0.269880512481515	ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC2,ATP5ME,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATPSCKMT,MT-ATP6,MT-ATP8	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.360069387270418	0.360069387270418	8	16	0.5	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Cristae formation	Astrocytes	Female	e2	2	primary_expanded	Cristae formation	Mitochondrial dynamics and surveillance > Cristae formation	2	Mitochondrial dynamics and surveillance	Cristae formation	broad_program	tested	-1.33122547476026	0.134453781512605	0.49002849002849	FALSE	0.580488114641323	APOOL,CHCHD3,IMMT,MICOS13,OPA1	tested	tested	-1.16079848467471	0.281081081081081	0.630053475935829	FALSE	0.731547267791809	APOOL,CHCHD3,IMMT,MICOS13,OPA1	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.170426990085548	0.170426990085548	5	5	1	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Cytochrome C	Astrocytes	Female	e2	2	primary_expanded	Cytochrome C	OXPHOS > Cytochrome C	2	OXPHOS	Cytochrome C	broad_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.965130817978081	0.893475838314254	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Detoxification	Astrocytes	Female	e2	2	primary_expanded	Detoxification	Metabolism > Detoxification	2	Metabolism	Detoxification	broad_program	tested	-0.629376384833704	0.984939759036145	0.990963855421687	FALSE	1	AKR7A2,ALDH2,ALDH3A2,BPHL,CAT,CBR3,CYB5B,EPHX2,GLRX2,MAOA,MAOB,MSRA,MTARC1,PRDX3,SOD2,TXN2,TXNRD1	tested	tested	0.803565028348277	0.800486618004866	0.956136793728035	FALSE	0.984250143206641	ACSM5,ALDH7A1,CYB5R3,GSR,MPST,MSRB3,MTARC2,PRDX5,PRDX6,PRXL2A,SOD1	0.965130817978081	0.893475838314254	validated_complete	TRUE	FALSE	1.43294141318198	1.43294141318198	0	28	0	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Electron carriers	Astrocytes	Female	e2	2	primary_expanded	Electron carriers	Metabolism > Electron carriers	2	Metabolism	Electron carriers	broad_program	tested	1.00565419598978	0.455470737913486	0.922482837528604	FALSE	0.874218191247161	CHDH,ETFB,PRODH,SQOR	tested	tested	1.31938575505938	0.141573033707865	0.468280034572169	FALSE	0.566292134831461	CHDH,CYC1,ETFB,GPD2,MT-CYB,PRODH,SQOR	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.313731559069602	0.313731559069602	4	7	0.571428571428571	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Fission	Astrocytes	Female	e2	2	primary_expanded	Fission	Mitochondrial dynamics and surveillance > Fission	2	Mitochondrial dynamics and surveillance	Fission	broad_program	tested	-1.5149915691081	0.0426929392446634	0.449572566214647	FALSE	0.396016727894457	DNM1L,MIEF1,MIEF2,MTFR1,MUL1,STX17	tested	tested	-1.47436711088987	0.0502692998204668	0.258840361811886	FALSE	0.422743654627713	DNM1L,MIEF1,MTFR1	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.0406244582182296	0.0406244582182296	3	6	0.5	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Fusion	Astrocytes	Female	e2	2	primary_expanded	Fusion	Mitochondrial dynamics and surveillance > Fusion	2	Mitochondrial dynamics and surveillance	Fusion	broad_program	tested	0.839011729716529	0.683168316831683	0.922482837528604	FALSE	0.972252198407296	MFN1,MIGA1,MIGA2	tested	tested	0.549063473332873	0.970149253731343	0.976785714285714	FALSE	1	MFN1,MIGA1,MIGA2	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.289948256383656	0.289948256383656	3	3	1	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Immune response	Astrocytes	Female	e2	2	primary_expanded	Immune response	Signaling > Immune response	2	Signaling	Immune response	broad_program	not_testable	NA	NA	NA	FALSE	NA		not_testable	below_minimum_rank_members	NA	NA	NA	FALSE	NA		0.965130817978081	0.893475838314254	validated_complete	FALSE	NA	NA	NA	0	0	NA	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Intramitochondrial membrane interactions	Astrocytes	Female	e2	2	primary_expanded	Intramitochondrial membrane interactions	Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	2	Mitochondrial dynamics and surveillance	Intramitochondrial membrane interactions	broad_program	tested	0.899559077170941	0.565110565110565	0.922482837528604	FALSE	0.921560123574145	ATAD3A,ATAD3B	tested	tested	0.791435407101671	0.727069351230425	0.919528885379655	FALSE	0.953105719023063	ATAD3A,SAMM50	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.108123670069269	0.108123670069269	1	3	0.333333333333333	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Lipid metabolism	Astrocytes	Female	e2	2	primary_expanded	Lipid metabolism	Metabolism > Lipid metabolism	2	Metabolism	Lipid metabolism	broad_program	tested	1.24300039350839	0.0522758797924008	0.449572566214647	FALSE	0.409822049617436	ACAA2,ACAD11,ACADM,ACOT9,ACSM3,ACSM5,ACSS3,CBR4,CPT1B,CROT,CYB5R3,CYP11A1,DECR1,ECI1,ECI2,EHHADH,ETFB,FABP1,HADHB,LACTB,MGST3,PGS1,PISD,PRDX6,PRELID1,SERAC1,SLC25A1,SLC25A20,SPHK2,TAMM41,TSPO	tested	tested	1.2232071387048	0.101063829787234	0.362145390070922	FALSE	0.521506861932394	ACAA2,ACAD11,ACADM,ACOT9,ACSS3,CPT1B,CROT,CYB5R3,CYP11A1,ECI1,ECI2,EHHADH,ETFB,FABP1,LACTB,MGST3,PISD,PRDX6,SLC25A1,SLC25A20,SPHK2,TSPO	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.0197932548035926	0.0197932548035926	22	31	0.709677419354839	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Metabolism	Astrocytes	Female	e2	2	primary_expanded	Metabolism	Metabolism	1	Metabolism	NA	broad_program	tested	-0.987301055534797	0.50453514739229	0.922482837528604	FALSE	0.895258794454279	AADAT,AASS,ABCB10,ABHD11,ACACA,ACADS,ACADVL,ACAT1,ACLY,ACOT11,ACOT13,ACOT7,ACSF3,ACSL1,ACSL6,AGK,AK2,AK4,AKR7A2,ALAS1,ALDH18A1,ALDH1L2,ALDH2,ALDH3A2,ANTKMT,BCAT2,BCKDHB,BCO2,BDH1,BOLA3,BPHL,CAT,CBR3,CISD1,CKMT1A,COASY,COQ10A,COQ3,COQ4,COQ7,COQ8B,COX15,COX17,CPS1,CPT1C,CRAT,CRLS1,CS,CYB5B,CYP27A1,DCXR,DHODH,DHRS1,DHRS4,DLAT,DLD,DLST,EPHX2,ETFBKMT,FASN,FDPS,FDXR,FH,FTH1,GCAT,GCDH,GLDC,GLRX2,GLRX5,GLS,GLS2,GLYCTK,GPT2,GRHPR,GRPEL1,HCCS,HMGCL,HSCB,IDH3A,IDI1,ISCA1,IVD,KYAT3,LDHD,LYPLAL1,LYRM4,MAOA,MAOB,MCAT,ME3,MLYCD,MMAA,MMAB,MMUT,MOCS1,MPC2,MSRA,MT-CO1,MT-CYB,MTARC1,MTO1,NDUFV2,NEU4,NFU1,NOCT,NTHL1,NUDT13,OXSM,PANK2,PCCA,PCCB,PCK2,PDHA1,PDK1,PDK3,PDP2,PDPR,PHYH,PPM1K,PRDX3,PRELID3A,PYCR1,RFK,RPIA,SFXN1,SHMT2,SIRT3,SLC25A12,SLC25A13,SLC25A21,SLC25A23,SLC25A24,SLC25A25,SLC25A29,SLC25A32,SLC25A36,SLC25A41,SOD2,SPTLC2,SUCLA2,SUCLG2,TMLHE,TXN2,TXNRD1	tested	tested	-1.08674285945853	0.245205479452055	0.630053475935829	FALSE	0.710216396435227	AADAT,AASS,ABCB10,ABHD11,ACACA,ACAT1,ACLY,ACOT11,ACOT13,ACOT7,ACSF3,ACSL1,ACSL6,AGK,AGPAT4,AK2,AK4,AKR7A2,ALAS1,ALDH1L2,ALDH3A2,ANTKMT,BCKDHB,BDH1,BPHL,CAT,CBR3,COQ10A,COQ4,COQ7,COX15,CRLS1,CS,CYP27A1,D2HGDH,DHODH,DHRS1,DHRS4,DLAT,DLST,EPHX2,FASN,FDPS,FH,GCAT,GLDC,GLRX5,GLS,GLS2,GLUD1,GRHPR,GRPEL1,HCCS,HMGCL,IDH3A,IDI1,ISCA1,IVD,LYPLAL1,LYRM4,MAOB,MCAT,ME3,MLYCD,MMAB,MSRA,MTARC1,NTHL1,NUDT13,OXCT1,OXSM,PANK2,PCCA,PCCB,PCK2,PDHA1,PDK1,PDK3,PDPR,PHYH,PPM1K,PRELID3A,PYCR1,RPIA,SFXN1,SHMT2,SLC25A13,SLC25A21,SLC25A24,SLC25A25,SLC25A29,SLC25A32,SLC25A33,SLC25A36,SLC25A41,SOD2,SPTLC2,SUCLA2,SUCLG2,TMLHE	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	-0.0994418039237298	0.0994418039237298	95	149	0.63758389261745	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Metals and cofactors	Astrocytes	Female	e2	2	primary_expanded	Metals and cofactors	Metabolism > Metals and cofactors	2	Metabolism	Metals and cofactors	broad_program	tested	-0.99176690327317	0.465863453815261	0.922482837528604	FALSE	0.880363792546149	ABCB10,ALAS1,BOLA3,CISD1,COASY,COQ10A,COQ3,COQ4,COQ7,COQ8B,COX15,COX17,CPT1C,CYB5B,CYP27A1,FDXR,FTH1,GLRX2,GLRX5,GRPEL1,HCCS,HSCB,ISCA1,KYAT3,LYRM4,MOCS1,MT-CO1,MT-CYB,MTARC1,NDUFV2,NFU1,NOCT,NTHL1,NUDT13,PANK2,SIRT3,TMLHE	tested	tested	-0.888206099579298	0.704	0.919528885379655	FALSE	0.943008761833956	ALAS1,COQ10A,COQ4,COQ7,GLRX5,GRPEL1,ISCA1,LYRM4,MTARC1,NTHL1,NUDT13,PANK2,TMLHE	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.103560803693872	0.103560803693872	13	37	0.351351351351351	FALSE
broad_deg_pathway_composition_concordance_v1	Astrocytes::AD_vs_NCI__Female__e2	mitocarta_broad_46	Mitochondrial central dogma	Astrocytes	Female	e2	2	primary_expanded	Mitochondrial central dogma	Mitochondrial central dogma	1	Mitochondrial central dogma	NA	broad_program	tested	-1.09895125023819	0.260975609756098	0.701371951219512	FALSE	0.72147128245476	EARS2,FASTKD2,GARS1,GATB,GFM1,GRSF1,GTPBP10,GUF1,HARS2,LARS2,LIG3,METTL15,MIEF1,MRPL13,MRPL14,MRPL18,MRPL21,MRPL22,MRPL3,MRPL34,MRPL50,MRPS10,MRPS12,MRPS15,MRPS18A,MRPS22,MRPS31,MRPS7,MTG2,MTIF2,MTRF1L,NSUN2,OSGEPL1,OXA1L,POLG,POLG2,PTCD3,PUS1,PUSL1,RMND1,RNASEH1,SLIRP,TACO1,TEFM,TIMM21,TRNT1,WARS2,YARS2	tested	tested	-1.05975919422224	0.301801801801802	0.630053475935829	FALSE	0.749159032350415	EARS2,FASTKD2,GARS1,GATB,GFM1,GRSF1,GTPBP10,GUF1,HARS2,LACTB2,LARS2,LIG3,METTL15,MIEF1,MRPL14,MRPL21,MRPL22,MRPL3,MRPS10,MRPS22,MRPS7,MTG2,MTIF2,MTRF1L,NARS2,NSUN2,NSUN3,OSGEPL1,OXA1L,POLG,POLG2,PTCD3,PUS1,PUSL1,RCC1L,RMND1,RNASEH1,SLIRP,TACO1,TARS2,TEFM,TRMT2B,TRNT1,TSFM,WARS2,YARS2	0.965130817978081	0.893475838314254	validated_complete	TRUE	TRUE	0.0391920560159516	0.0391920560159516	39	55	0.709090909090909	FALSE
