schema_version	rds_id	artifact	path	bytes	sha256	records	validation_status
descriptive_manifest_v1	astrocytes	astrocytes_group_coverage.tsv	results/minerva_production/06_descriptive/astrocytes_group_coverage.tsv	9331	20ddd202ac7539ca2892f7d7e61daa73edc079afc184874c4f2b4163d1e99a39	36	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_contrast_coverage.tsv	results/minerva_production/06_descriptive/astrocytes_contrast_coverage.tsv	2379	9673da4c31a893fc44ce7da1576f058e2690f408459e2e88dfd6799818de8d67	18	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_sample_eligibility.tsv	results/minerva_production/06_descriptive/astrocytes_sample_eligibility.tsv	208426	3da544bec18e13b45e7984db507de84d2ea05b6d3799cab578e6abbf186605b3	804	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_mito_detection.tsv	results/minerva_production/06_descriptive/astrocytes_mito_detection.tsv	5080	784559d179866fb43016d41549a981480bc99e892a23434ac60bc58c72cef48c	39	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_mitocarta_coverage.tsv	results/minerva_production/06_descriptive/astrocytes_mitocarta_coverage.tsv	603	062d79ad4aeec0571b67e9b0ff1cd1bf7aabbb4c5b0733b4c82e9c075f7932ba	3	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_descriptive_figures.pdf	results/minerva_production/06_descriptive/astrocytes_descriptive_figures.pdf	412110	d8f269ab69185b161a2257c198e6da7747a55c4122f9c6b8b33f6c05fdab23ef	NA	validated_complete
descriptive_manifest_v1	astrocytes	astrocytes_descriptive_checks.tsv	results/minerva_production/06_descriptive/astrocytes_descriptive_checks.tsv	1971	6a9487946a95a60d8e23e919ce011916a7f755fd7598be97b5a967816480e987	20	validated_complete
