schema_version	rds_id	check	passed	observed	expected
descriptive_checks_v1	excitatory_set1	phase01_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set1	phase03_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set1	phase04_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set1	phase05_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set1	source_feature_count_matches_audit	TRUE	33538	33538
descriptive_checks_v1	excitatory_set1	source_nucleus_count_matches_audit	TRUE	296936	296936
descriptive_checks_v1	excitatory_set1	qc_barcode_join_complete	TRUE	296936	296936
descriptive_checks_v1	excitatory_set1	analytic_donor_count_matches_cohort	TRUE	276	276
descriptive_checks_v1	excitatory_set1	sample_cell_conservation	TRUE	203994	203994
descriptive_checks_v1	excitatory_set1	group_row_count	TRUE	12	12
descriptive_checks_v1	excitatory_set1	twelve_groups_per_cell_type	TRUE	12	12
descriptive_checks_v1	excitatory_set1	group_nucleus_conservation	TRUE	203994	203994
descriptive_checks_v1	excitatory_set1	contrast_row_count	TRUE	6	6
descriptive_checks_v1	excitatory_set1	eligibility_thresholds	TRUE	20 50	20 50
descriptive_checks_v1	excitatory_set1	all_expected_mtdna_features	TRUE	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB
descriptive_checks_v1	excitatory_set1	mtdna_rows_per_cell_type	TRUE	13	13
descriptive_checks_v1	excitatory_set1	mtdna_detection_ranges	TRUE	0.050427953763346;0.973665892134082	0..1
descriptive_checks_v1	excitatory_set1	mitocarta_cell_type_rows	TRUE	1	1
descriptive_checks_v1	excitatory_set1	mitocarta_coverage_bounds	TRUE	1101	1134
descriptive_checks_v1	excitatory_set1	source_rds_unchanged	TRUE	8acdbac7fd7578b0594b5456eb2cadad054a8407ea103954497098f2d7d8df12	8acdbac7fd7578b0594b5456eb2cadad054a8407ea103954497098f2d7d8df12
