schema_version	rds_id	check	passed	observed	expected
descriptive_checks_v1	excitatory_set2	phase01_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set2	phase03_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set2	phase04_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set2	phase05_status_validated	TRUE	validated_complete	validated_complete
descriptive_checks_v1	excitatory_set2	source_feature_count_matches_audit	TRUE	33538	33538
descriptive_checks_v1	excitatory_set2	source_nucleus_count_matches_audit	TRUE	421529	421529
descriptive_checks_v1	excitatory_set2	qc_barcode_join_complete	TRUE	421529	421529
descriptive_checks_v1	excitatory_set2	analytic_donor_count_matches_cohort	TRUE	275	275
descriptive_checks_v1	excitatory_set2	sample_cell_conservation	TRUE	290983	290983
descriptive_checks_v1	excitatory_set2	group_row_count	TRUE	48	48
descriptive_checks_v1	excitatory_set2	twelve_groups_per_cell_type	TRUE	12;12;12;12	12
descriptive_checks_v1	excitatory_set2	group_nucleus_conservation	TRUE	290983	290983
descriptive_checks_v1	excitatory_set2	contrast_row_count	TRUE	24	24
descriptive_checks_v1	excitatory_set2	eligibility_thresholds	TRUE	20 50	20 50
descriptive_checks_v1	excitatory_set2	all_expected_mtdna_features	TRUE	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB	MT-ND1;MT-ND2;MT-CO1;MT-CO2;MT-ATP8;MT-ATP6;MT-CO3;MT-ND3;MT-ND4L;MT-ND4;MT-ND5;MT-ND6;MT-CYB
descriptive_checks_v1	excitatory_set2	mtdna_rows_per_cell_type	TRUE	52	52
descriptive_checks_v1	excitatory_set2	mtdna_detection_ranges	TRUE	0.0468476690242604;0.987945851395543	0..1
descriptive_checks_v1	excitatory_set2	mitocarta_cell_type_rows	TRUE	4	4
descriptive_checks_v1	excitatory_set2	mitocarta_coverage_bounds	TRUE	1103	1134
descriptive_checks_v1	excitatory_set2	source_rds_unchanged	TRUE	e23f7a2bb47d5f75900f88b455ff1341632a3830eea27da55ff829081ecb053d	e23f7a2bb47d5f75900f88b455ff1341632a3830eea27da55ff829081ecb053d
