schema_version	rds_id	cell_type_high_resolution	feature	measured	nuclei	donors	total_raw_counts	nuclei_detected	nucleus_detection_fraction	donors_detected	donor_detection_fraction
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND1	TRUE	2307	254	112080	2153	0.933246640658864	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND2	TRUE	2307	254	64959	2057	0.891634156913741	253	0.996062992125984
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-CO1	TRUE	2307	254	261526	2248	0.974425661031643	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-CO2	TRUE	2307	254	293061	2243	0.972258344169918	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ATP8	TRUE	2307	254	909	521	0.225834416991764	187	0.736220472440945
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ATP6	TRUE	2307	254	219403	2217	0.960988296488947	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-CO3	TRUE	2307	254	348013	2265	0.981794538361508	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND3	TRUE	2307	254	117826	2089	0.905504984828782	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND4L	TRUE	2307	254	5703	1166	0.505418292154313	243	0.956692913385827
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND4	TRUE	2307	254	153113	2177	0.943649761595145	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND5	TRUE	2307	254	20675	1749	0.758127438231469	252	0.992125984251969
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-ND6	TRUE	2307	254	238	189	0.081924577373212	118	0.464566929133858
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5 ET	MT-CYB	TRUE	2307	254	187425	2199	0.953185955786736	254	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND1	TRUE	15511	273	526038	14851	0.957449551930888	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND2	TRUE	15511	273	234471	14317	0.923022371220424	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-CO1	TRUE	15511	273	964414	15250	0.983173231899942	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-CO2	TRUE	15511	273	1042542	15173	0.978209012958546	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ATP8	TRUE	15511	273	4799	3275	0.211140480949004	252	0.923076923076923
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ATP6	TRUE	15511	273	935181	15050	0.970279156727484	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-CO3	TRUE	15511	273	1586820	15305	0.986719102572368	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND3	TRUE	15511	273	553303	14557	0.938495261427374	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND4L	TRUE	15511	273	24109	8138	0.524659918767326	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND4	TRUE	15511	273	610544	14988	0.966281993424022	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND5	TRUE	15511	273	86725	12352	0.796338082651022	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-ND6	TRUE	15511	273	1040	955	0.0615692089484882	221	0.80952380952381
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5-6 RORB LINC02196	MT-CYB	TRUE	15511	273	678742	14973	0.965314937786087	273	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ND1	TRUE	12686	272	432064	12026	0.94797414472647	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ND2	TRUE	12686	272	237706	11703	0.922513006463818	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-CO1	TRUE	12686	272	972281	12421	0.979110830837143	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-CO2	TRUE	12686	272	1062198	12393	0.976903673340691	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ATP8	TRUE	12686	272	4232	2793	0.220163960271165	258	0.948529411764706
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ATP6	TRUE	12686	272	961593	12304	0.969888065584108	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-CO3	TRUE	12686	272	1280779	12446	0.981081507173262	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ND3	TRUE	12686	272	522083	11847	0.933864102159861	272	1
descriptive_mtdna_detection_v1	excitatory_set3	Exc L5/6 IT Car3	MT-ND4L	TRUE	12686	272	21450	7011	0.552656471701088	272	1
