schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase03_annotation_status_sha256	phase04_qc_sha256	phase05_normalization_status_sha256	fine_cell_types	analytic_nuclei	analytic_donors	donor_celltype_samples	primary_eligible_samples	sensitivity_eligible_samples	primary_eligible_contrasts	sensitivity_eligible_contrasts	zero_nucleus_groups	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
descriptive_status_v1	2	direct	minerva_production_192gb_001	descriptive:astrocytes	data/processed/Astrocytes.rds	f2e22b3adfbe97e092786b2f108d38b8a67e128cd95fc1ac46dd44d9e33882d7	scripts/06_summarize_celltypes.R	1755d7610a44b8bf86d59f0000e36b378db9bca2242a421d0e2093a54fcd0743	124d43671d16833d59f271ba3c5c8f898e2a234abf52c21bb7cbf8dfb428d310	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	c9b781b70cb2fe7365ecca7525bcb8c92180049629bed735449e137d9eeb8643	1ec1a7fb9cede9bd85d536e81c0f7f2d6e9c16e4476a9ad23ffcc781d76d27a1	1d473be15f1071c659257654dedbc0199c5c2a9e0e3b41b0182b93444cd0675b	398066e01c9fde221d2f7b384040e028231488542c1a8fd2250bd88b487005cb	28423bbb201a14bc11ba3dee0a8ec3bbe4eac28938c968000dcbac3b5a8f8ad7	3	99034	276	804	579	447	15	12	0	13.1155776977539	64.324010848999	validated_complete		604f73119d952151edb6135d6643dd2bc6e2437c	2026-07-14 16:29:32 UTC
