schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase03_annotation_status_sha256	phase04_qc_sha256	phase05_normalization_status_sha256	fine_cell_types	analytic_nuclei	analytic_donors	donor_celltype_samples	primary_eligible_samples	sensitivity_eligible_samples	primary_eligible_contrasts	sensitivity_eligible_contrasts	zero_nucleus_groups	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
descriptive_status_v1	2	direct	minerva_production_192gb_001	descriptive:excitatory_set2	data/processed/Excitatory_neurons_set2.rds	e23f7a2bb47d5f75900f88b455ff1341632a3830eea27da55ff829081ecb053d	scripts/06_summarize_celltypes.R	1755d7610a44b8bf86d59f0000e36b378db9bca2242a421d0e2093a54fcd0743	124d43671d16833d59f271ba3c5c8f898e2a234abf52c21bb7cbf8dfb428d310	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	1011c076ceddef52c555b5040b54ecc1705126dae411a04612940bb46ca57008	b2324a66b4f07a0dff2356e76e06fc6d27afa495be293ddfaba2d958281cb97f	1d473be15f1071c659257654dedbc0199c5c2a9e0e3b41b0182b93444cd0675b	ee75bcfe5ccd768b9ea0760ddb6d03beef61e78c240405ae33820c7978abd4fd	ad8b1584ac6e78f009cb32f92e4c87951ff064a9eb967ca76bc6142ece828adb	4	290983	275	1091	1048	952	24	22	0	74.1102027893066	354.134470939636	validated_complete		604f73119d952151edb6135d6643dd2bc6e2437c	2026-07-14 16:38:56 UTC
