schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	contrast	minimum_donors_per_side	nci_nuclei	ad_nuclei	nci_primary_eligible_donors	ad_primary_eligible_donors	nci_sensitivity_eligible_donors	ad_sensitivity_eligible_donors	primary_contrast_eligible	sensitivity_contrast_eligible	primary_ineligibility_reason
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Female	e2	AD_vs_NCI	5	12562	3671	17	8	16	8	TRUE	TRUE	
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Female	e33	AD_vs_NCI	5	34425	26574	45	36	45	35	TRUE	TRUE	
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Female	e4	AD_vs_NCI	5	14571	15950	11	25	11	25	TRUE	TRUE	
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Male	e2	AD_vs_NCI	5	3277	4010	6	7	6	7	TRUE	TRUE	
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Male	e33	AD_vs_NCI	5	46703	19824	52	28	51	28	TRUE	TRUE	
descriptive_contrast_coverage_v1	excitatory_set1	Exc L2-3 CBLN2 LINC02306	Male	e4	AD_vs_NCI	5	6766	15661	10	27	10	25	TRUE	TRUE	
