schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase03_annotation_status_sha256	phase04_qc_sha256	phase05_normalization_status_sha256	fine_cell_types	analytic_nuclei	analytic_donors	donor_celltype_samples	primary_eligible_samples	sensitivity_eligible_samples	primary_eligible_contrasts	sensitivity_eligible_contrasts	zero_nucleus_groups	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
descriptive_status_v1	2	direct	minerva_production_192gb_001	descriptive:vasculature	data/processed/Vasculature_cells.rds	cbcfe98fd66208ec0215e594f962a807f789cd6aa0b9f49c470e303aecfcff16	scripts/06_summarize_celltypes.R	1755d7610a44b8bf86d59f0000e36b378db9bca2242a421d0e2093a54fcd0743	124d43671d16833d59f271ba3c5c8f898e2a234abf52c21bb7cbf8dfb428d310	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	671f39c765c7e359bbc6ff264183732409d710dd51883014d8365d19096d8cd2	cd3d78d013403ed020e8586788f239c37532311eb194fe1b1833118b583329c3	1d473be15f1071c659257654dedbc0199c5c2a9e0e3b41b0182b93444cd0675b	da397b10ca740b536efc33e1c6e5ec01e29774b9c7863925851eec1d82c6809f	32bd56b2dddf52c540a0ff75955e3af82ffc572c2b213991b7186b5dcc161ad4	5	12904	274	1053	196	37	3	0	1	1.72725677490234	14.6937747001648	validated_complete		604f73119d952151edb6135d6643dd2bc6e2437c	2026-07-14 16:54:00 UTC
