schema_version	rds_id	cell_type_high_resolution	feature	measured	nuclei	donors	total_raw_counts	nuclei_detected	nucleus_detection_fraction	donors_detected	donor_detection_fraction
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ATP6	TRUE	1131	237	34741	1065	0.941644562334218	236	0.9957805907173
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-CO3	TRUE	1131	237	49881	1091	0.964633068081344	237	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ND3	TRUE	1131	237	20336	1020	0.901856763925729	235	0.991561181434599
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ND4L	TRUE	1131	237	1026	497	0.439434129089302	197	0.831223628691983
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ND4	TRUE	1131	237	23162	1057	0.934571175950486	236	0.9957805907173
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ND5	TRUE	1131	237	3601	802	0.709106984969054	222	0.936708860759494
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-ND6	TRUE	1131	237	59	53	0.0468611847922193	45	0.189873417721519
descriptive_mtdna_detection_v1	inhibitory	Inh L1-2 PAX6 SCGN	MT-CYB	TRUE	1131	237	22018	1050	0.928381962864722	235	0.991561181434599
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND1	TRUE	10459	272	232214	9609	0.918730280141505	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND2	TRUE	10459	272	107258	9155	0.875322688593556	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-CO1	TRUE	10459	272	356855	9958	0.952098671001052	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-CO2	TRUE	10459	272	479679	10003	0.956401185581796	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ATP8	TRUE	10459	272	2206	1642	0.156993976479587	241	0.886029411764706
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ATP6	TRUE	10459	272	395793	9843	0.941103355961373	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-CO3	TRUE	10459	272	577738	10106	0.966249163399943	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND3	TRUE	10459	272	260215	9440	0.902571947604934	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND4L	TRUE	10459	272	13096	5024	0.48035185008127	268	0.985294117647059
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND4	TRUE	10459	272	297066	9734	0.93068170953246	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND5	TRUE	10459	272	44634	7698	0.736016827612582	271	0.996323529411765
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-ND6	TRUE	10459	272	657	586	0.0560283009847978	199	0.731617647058823
descriptive_mtdna_detection_v1	inhibitory	Inh L1-6 LAMP5 CA13	MT-CYB	TRUE	10459	272	253787	9694	0.926857252127354	272	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND1	TRUE	15994	268	155704	14247	0.890771539327248	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND2	TRUE	15994	268	89184	13328	0.833312492184569	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-CO1	TRUE	15994	268	295192	15082	0.942978616981368	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-CO2	TRUE	15994	268	391322	15202	0.950481430536451	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ATP8	TRUE	15994	268	2062	1696	0.106039764911842	229	0.854477611940298
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ATP6	TRUE	15994	268	334834	15006	0.938226835063149	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-CO3	TRUE	15994	268	400096	15334	0.958734525447043	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND3	TRUE	15994	268	163179	13785	0.861885707140178	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND4L	TRUE	15994	268	11738	6167	0.385582093284982	267	0.996268656716418
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND4	TRUE	15994	268	196067	14621	0.91415530824059	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND5	TRUE	15994	268	37100	10687	0.668188070526447	267	0.996268656716418
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-ND6	TRUE	15994	268	775	713	0.0445792172064524	192	0.716417910447761
descriptive_mtdna_detection_v1	inhibitory	Inh L3-5 SST MAFB	MT-CYB	TRUE	15994	268	197276	14579	0.911529323496311	268	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND1	TRUE	3668	258	74495	3357	0.915212649945474	257	0.996124031007752
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND2	TRUE	3668	258	40902	3169	0.863958560523446	258	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-CO1	TRUE	3668	258	172738	3529	0.962104689203926	258	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-CO2	TRUE	3668	258	261729	3557	0.969738276990185	258	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ATP8	TRUE	3668	258	1145	718	0.195747001090513	200	0.775193798449612
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ATP6	TRUE	3668	258	195931	3516	0.95856052344602	258	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-CO3	TRUE	3668	258	258604	3590	0.978735005452563	258	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND3	TRUE	3668	258	86684	3299	0.899400218102508	257	0.996124031007752
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND4L	TRUE	3668	258	5865	1879	0.51226826608506	249	0.965116279069767
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND4	TRUE	3668	258	113532	3434	0.936205016357688	257	0.996124031007752
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND5	TRUE	3668	258	19754	2777	0.757088331515812	253	0.98062015503876
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-ND6	TRUE	3668	258	348	285	0.0776990185387132	140	0.542635658914729
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 PVALB STON2	MT-CYB	TRUE	3668	258	112948	3440	0.937840785169029	256	0.992248062015504
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND1	TRUE	3129	261	49414	2915	0.931607542345797	260	0.996168582375479
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND2	TRUE	3129	261	28297	2799	0.894534995206136	260	0.996168582375479
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-CO1	TRUE	3129	261	99295	3026	0.96708213486737	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-CO2	TRUE	3129	261	141048	3044	0.97283477149249	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ATP8	TRUE	3129	261	668	519	0.165867689357622	195	0.747126436781609
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ATP6	TRUE	3129	261	116163	2996	0.957494407158837	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-CO3	TRUE	3129	261	147518	3068	0.980504953659316	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND3	TRUE	3129	261	60202	2878	0.91978267817194	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND4L	TRUE	3129	261	3412	1444	0.461489293704059	246	0.942528735632184
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND4	TRUE	3129	261	70036	2969	0.948865452221157	261	1
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND5	TRUE	3129	261	11674	2366	0.756152125279642	258	0.988505747126437
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-ND6	TRUE	3129	261	370	191	0.0610418664109939	110	0.421455938697318
descriptive_mtdna_detection_v1	inhibitory	Inh L5-6 SST TH	MT-CYB	TRUE	3129	261	70685	2967	0.948226270373921	260	0.996168582375479
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND1	TRUE	990	231	20002	919	0.928282828282828	230	0.995670995670996
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND2	TRUE	990	231	10903	890	0.898989898989899	229	0.991341991341991
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-CO1	TRUE	990	231	40446	964	0.973737373737374	231	1
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-CO2	TRUE	990	231	49255	967	0.976767676767677	230	0.995670995670996
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ATP8	TRUE	990	231	215	140	0.141414141414141	86	0.372294372294372
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ATP6	TRUE	990	231	45854	954	0.963636363636364	230	0.995670995670996
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-CO3	TRUE	990	231	57425	973	0.982828282828283	231	1
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND3	TRUE	990	231	24607	913	0.922222222222222	229	0.991341991341991
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND4L	TRUE	990	231	1337	483	0.487878787878788	201	0.87012987012987
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND4	TRUE	990	231	28309	949	0.958585858585859	231	1
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND5	TRUE	990	231	4803	783	0.790909090909091	222	0.961038961038961
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-ND6	TRUE	990	231	95	55	0.0555555555555556	44	0.19047619047619
descriptive_mtdna_detection_v1	inhibitory	Inh L6 SST NPY	MT-CYB	TRUE	990	231	34408	941	0.950505050505051	231	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND1	TRUE	17989	271	281879	16486	0.916448941019512	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND2	TRUE	17989	271	130266	15559	0.864917449552504	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-CO1	TRUE	17989	271	517559	17225	0.957529601423092	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-CO2	TRUE	17989	271	544248	17169	0.954416587914837	271	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ATP8	TRUE	17989	271	2812	2266	0.125965868030463	255	0.940959409594096
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ATP6	TRUE	17989	271	489652	16966	0.943131913947412	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-CO3	TRUE	17989	271	718999	17387	0.966535104786258	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND3	TRUE	17989	271	263179	16049	0.892156317749736	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND4L	TRUE	17989	271	14557	7217	0.401189615876369	267	0.985239852398524
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND4	TRUE	17989	271	349364	16761	0.931736060926121	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND5	TRUE	17989	271	52181	12561	0.698260047806993	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-ND6	TRUE	17989	271	859	790	0.0439157262771694	200	0.738007380073801
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 NRG1 (Rosehip)	MT-CYB	TRUE	17989	271	306600	16623	0.92406470620935	270	0.996309963099631
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND1	TRUE	6220	252	64313	5380	0.864951768488746	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND2	TRUE	6220	252	29626	4942	0.794533762057878	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-CO1	TRUE	6220	252	133769	5753	0.92491961414791	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-CO2	TRUE	6220	252	130349	5694	0.915434083601286	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ATP8	TRUE	6220	252	558	482	0.077491961414791	162	0.642857142857143
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ATP6	TRUE	6220	252	105128	5584	0.897749196141479	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-CO3	TRUE	6220	252	169271	5854	0.941157556270096	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND3	TRUE	6220	252	56528	5195	0.835209003215434	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND4L	TRUE	6220	252	3017	1887	0.303376205787781	236	0.936507936507937
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND4	TRUE	6220	252	75782	5439	0.87443729903537	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND5	TRUE	6220	252	12351	3827	0.615273311897106	250	0.992063492063492
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-ND6	TRUE	6220	252	287	268	0.0430868167202572	118	0.468253968253968
descriptive_mtdna_detection_v1	inhibitory	Inh LAMP5 RELN	MT-CYB	TRUE	6220	252	63125	5407	0.869292604501608	252	1
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND1	TRUE	7314	263	63667	6273	0.857670221493027	262	0.996197718631179
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-ND2	TRUE	7314	263	32830	5703	0.779737489745693	262	0.996197718631179
descriptive_mtdna_detection_v1	inhibitory	Inh PTPRK FAM19A1	MT-CO1	TRUE	7314	263	144670	6842	0.935466229149576	263	1
