schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase03_annotation_status_sha256	phase04_qc_sha256	phase05_normalization_status_sha256	fine_cell_types	analytic_nuclei	analytic_donors	donor_celltype_samples	primary_eligible_samples	sensitivity_eligible_samples	primary_eligible_contrasts	sensitivity_eligible_contrasts	zero_nucleus_groups	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
descriptive_status_v1	2	direct	minerva_production_192gb_001	descriptive:opcs	data/processed/OPCs.rds	29f479c26992af4d0b9b1f1e4af090abab72ba567e7b9731b54eb93213101ab0	scripts/06_summarize_celltypes.R	1755d7610a44b8bf86d59f0000e36b378db9bca2242a421d0e2093a54fcd0743	124d43671d16833d59f271ba3c5c8f898e2a234abf52c21bb7cbf8dfb428d310	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	3bad956e6430ab83368525ed975d0e82078dd6d8e8d1e4e2864800566a4bf1c4	1ec1a7fb9cede9bd85d536e81c0f7f2d6e9c16e4476a9ad23ffcc781d76d27a1	1d473be15f1071c659257654dedbc0199c5c2a9e0e3b41b0182b93444cd0675b	80584e42df813f2597b0101c27ffe55d6531aa01d508c9b6c1a9ef68c0141327	c50f079846a730661ff26d7db41681993d9aad7e401335e93bd44b089731b790	1	61883	276	276	268	255	6	6	0	9.43881225585938	44.9320540428162	validated_complete		604f73119d952151edb6135d6643dd2bc6e2437c	2026-07-14 16:48:44 UTC
