schema_version	execution_phase	backend	run_id	stable_task_id	source_rds	source_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	manifest_sha256	phase01_audit_sha256	phase02_cohort_sha256	phase03_annotation_status_sha256	phase04_qc_sha256	phase05_normalization_status_sha256	fine_cell_types	analytic_nuclei	analytic_donors	donor_celltype_samples	primary_eligible_samples	sensitivity_eligible_samples	primary_eligible_contrasts	sensitivity_eligible_contrasts	zero_nucleus_groups	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
descriptive_status_v1	2	direct	minerva_production_192gb_001	descriptive:excitatory_set1	data/processed/Excitatory_neurons_set1.rds	8acdbac7fd7578b0594b5456eb2cadad054a8407ea103954497098f2d7d8df12	scripts/06_summarize_celltypes.R	1755d7610a44b8bf86d59f0000e36b378db9bca2242a421d0e2093a54fcd0743	124d43671d16833d59f271ba3c5c8f898e2a234abf52c21bb7cbf8dfb428d310	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	81068eb0dac601908de7790fe4e113fbdcedacf2edd2359a8b513116b08151b8	1ec1a7fb9cede9bd85d536e81c0f7f2d6e9c16e4476a9ad23ffcc781d76d27a1	1d473be15f1071c659257654dedbc0199c5c2a9e0e3b41b0182b93444cd0675b	52d1e80b35915fe83a9ed7bc04f56c659a41eb3c398bcbcdc66bb5d21dbd0afb	e53ae14ec844fe7b692b99c3f6ac6dd37a63882c2a7ab0f843cc40be69b58006	1	203994	276	276	272	267	6	6	0	44.7043533325195	198.898409843445	validated_complete		604f73119d952151edb6135d6643dd2bc6e2437c	2026-07-14 16:32:56 UTC
