schema_version	analysis_scope	signature_group	sex	apoe_group	broad_network	current_symbol	case_id	is_core_mito	mitocarta_canonical_symbol	mito_tier	genome_origin	returned_call_count	returned_fine_cell_type_count	returned_fine_cell_types	returned_signature_group_count	returned_signature_groups	returned_broad_network_count	returned_broad_networks	returned_direction_count	returned_directions	minimum_returned_within_call_q	median_returned_within_call_q	maximum_returned_within_call_q	acat_of_returned_within_call_q	returned_run_q_acat_score	requested_final_q	final_value_method	input_statistic	inferential_status	multiple_testing_after_acat	additional_across_gene_bh_applied	formal_fdr_controlled_q	returned_run_ids	rank
phase20_simple_returned_only_acat_v1_global_gene_aggregates_v1	all_phase20_calls	ALL	ALL	ALL	ALL	MT-CO2	mt_driver	TRUE	MT-CO2	core_mito_protein	mtDNA	107	41	Ast CHI3L1|Ast DPP10|Ast GRM3|End|Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5 ET|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 CT|Exc L6 THEMIS NFIA|Exc L6b|Exc NRGN|Exc RELN CHD7|Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh ENOX2 SPHKAP|Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh L6 SST NPY|Inh LAMP5 NRG1 (Rosehip)|Inh LAMP5 RELN|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh SORCS1 TTN|Inh VIP ABI3BP|Inh VIP CLSTN2|Inh VIP THSD7B|Inh VIP TSHZ2|Mic P2RY12|Mic TPT1|OPC|Oli|Per	6	F_e2|F_e33|F_e4|M_e2|M_e33|M_e4	7	Astrocytes|Excitatory_neurons|Inhibitory_neurons|Microglia|OPCs|Oligodendrocytes|Vasculature_cells	2	AD_down_mito|AD_up_mito	2.1527656696445e-27	1.7829662743674e-08	0.0461408403620047	1.0425583002958166e-25	1.0425583002958166e-25	1.0425583002958166e-25	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_F_e4_AD_down_mito|primary_Ast_CHI3L1_M_e33_AD_up_mito|primary_Ast_CHI3L1_M_e4_AD_up_mito|primary_Ast_DPP10_M_e2_AD_down_mito|primary_Ast_DPP10_M_e4_AD_up_mito|primary_Ast_GRM3_F_e33_AD_up_mito|primary_Ast_GRM3_M_e2_AD_down_mito|primary_Ast_GRM3_M_e33_AD_up_mito|primary_End_F_e4_AD_up_mito|primary_End_M_e2_AD_down_mito|primary_End_M_e33_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_F_e33_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_M_e4_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_F_e33_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e33_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e4_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_F_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_up_mito|primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_GABRG1_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e4_AD_up_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito|primary_Exc_L5_6_IT_Car3_F_e33_AD_up_mito|primary_Exc_L5_6_IT_Car3_M_e4_AD_up_mito|primary_Exc_L5_6_NP_F_e2_AD_up_mito|primary_Exc_L5_6_NP_F_e33_AD_up_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L5_6_NP_M_e4_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_F_e33_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_M_e33_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e4_AD_up_mito|primary_Exc_L5_ET_F_e33_AD_up_mito|primary_Exc_L6_CT_F_e2_AD_up_mito|primary_Exc_L6_CT_F_e33_AD_up_mito|primary_Exc_L6_CT_M_e33_AD_up_mito|primary_Exc_L6_CT_M_e4_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e33_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_M_e4_AD_up_mito|primary_Exc_L6b_F_e2_AD_up_mito|primary_Exc_L6b_F_e33_AD_up_mito|primary_Exc_L6b_M_e2_AD_down_mito|primary_Exc_L6b_M_e4_AD_up_mito|primary_Exc_NRGN_M_e2_AD_up_mito|primary_Exc_NRGN_M_e33_AD_down_mito|primary_Exc_NRGN_M_e4_AD_down_mito|primary_Exc_RELN_CHD7_F_e2_AD_up_mito|primary_Exc_RELN_CHD7_F_e33_AD_up_mito|primary_Exc_RELN_CHD7_M_e4_AD_up_mito|primary_Inh_ALCAM_TRPM3_F_e2_AD_up_mito|primary_Inh_ALCAM_TRPM3_F_e33_AD_up_mito|primary_Inh_ALCAM_TRPM3_M_e33_AD_up_mito|primary_Inh_CUX2_MSR1_F_e2_AD_up_mito|primary_Inh_ENOX2_SPHKAP_M_e2_AD_down_mito|primary_Inh_FBN2_EPB41L4A_F_e33_AD_up_mito|primary_Inh_FBN2_EPB41L4A_M_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_F_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_down_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_up_mito|primary_Inh_L3_5_SST_MAFB_F_e4_AD_up_mito|primary_Inh_L3_5_SST_MAFB_M_e4_AD_up_mito|primary_Inh_L6_SST_NPY_M_e33_AD_up_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_up_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e33_AD_up_mito|primary_Inh_LAMP5_RELN_F_e4_AD_down_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_down_mito|primary_Inh_PVALB_HTR4_F_e2_AD_up_mito|primary_Inh_PVALB_HTR4_F_e33_AD_up_mito|primary_Inh_PVALB_SULF1_F_e2_AD_up_mito|primary_Inh_PVALB_SULF1_F_e33_AD_up_mito|primary_Inh_PVALB_SULF1_F_e4_AD_down_mito|primary_Inh_PVALB_SULF1_M_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e4_AD_down_mito|primary_Inh_SORCS1_TTN_F_e33_AD_up_mito|primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito|primary_Inh_VIP_THSD7B_F_e33_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e33_AD_up_mito|primary_Mic_P2RY12_F_e4_AD_up_mito|primary_Mic_P2RY12_M_e2_AD_down_mito|primary_Mic_P2RY12_M_e33_AD_up_mito|primary_Mic_P2RY12_M_e4_AD_down_mito|primary_Mic_TPT1_F_e4_AD_up_mito|primary_Mic_TPT1_M_e4_AD_down_mito|primary_OPC_F_e33_AD_up_mito|primary_OPC_F_e4_AD_up_mito|primary_OPC_M_e2_AD_down_mito|primary_Oli_F_e4_AD_down_mito|primary_Oli_M_e2_AD_down_mito|primary_Per_F_e4_AD_up_mito|primary_Per_M_e2_AD_down_mito	1
phase20_simple_returned_only_acat_v1_global_gene_aggregates_v1	all_phase20_calls	ALL	ALL	ALL	ALL	MT-CO3	mt_driver	TRUE	MT-CO3	core_mito_protein	mtDNA	78	38	Ast CHI3L1|Ast DPP10|Ast GRM3|End|Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5 ET|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc L6 CT|Exc L6 THEMIS NFIA|Exc L6b|Exc NRGN|Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh ENOX2 SPHKAP|Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh LAMP5 RELN|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh SORCS1 TTN|Inh VIP ABI3BP|Inh VIP CLSTN2|Inh VIP THSD7B|Inh VIP TSHZ2|Mic P2RY12|Mic TPT1|OPC|Oli|Per	6	F_e2|F_e33|F_e4|M_e2|M_e33|M_e4	7	Astrocytes|Excitatory_neurons|Inhibitory_neurons|Microglia|OPCs|Oligodendrocytes|Vasculature_cells	2	AD_down_mito|AD_up_mito	2.71619041502471e-21	0.00010678816189435565	0.0481895102869636	2.1172515804829924e-19	2.1172515804829924e-19	2.1172515804829924e-19	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_CHI3L1_F_e2_AD_down_mito|primary_Ast_CHI3L1_F_e4_AD_down_mito|primary_Ast_CHI3L1_M_e4_AD_up_mito|primary_Ast_DPP10_M_e33_AD_up_mito|primary_Ast_DPP10_M_e4_AD_up_mito|primary_Ast_GRM3_F_e33_AD_up_mito|primary_Ast_GRM3_M_e2_AD_down_mito|primary_Ast_GRM3_M_e33_AD_up_mito|primary_End_F_e4_AD_up_mito|primary_End_M_e2_AD_down_mito|primary_End_M_e33_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_F_e33_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_F_e33_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_F_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_F_e2_AD_up_mito|primary_Exc_L5_6_NP_F_e33_AD_up_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_F_e33_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_M_e33_AD_up_mito|primary_Exc_L5_ET_F_e33_AD_up_mito|primary_Exc_L6_CT_F_e2_AD_up_mito|primary_Exc_L6_CT_F_e33_AD_up_mito|primary_Exc_L6_CT_M_e4_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e33_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_M_e4_AD_up_mito|primary_Exc_L6b_F_e33_AD_up_mito|primary_Exc_NRGN_M_e2_AD_up_mito|primary_Exc_NRGN_M_e33_AD_down_mito|primary_Exc_NRGN_M_e4_AD_down_mito|primary_Inh_ALCAM_TRPM3_F_e33_AD_up_mito|primary_Inh_CUX2_MSR1_F_e2_AD_up_mito|primary_Inh_ENOX2_SPHKAP_M_e2_AD_down_mito|primary_Inh_FBN2_EPB41L4A_F_e33_AD_up_mito|primary_Inh_FBN2_EPB41L4A_M_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_F_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_down_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_up_mito|primary_Inh_L3_5_SST_MAFB_F_e4_AD_up_mito|primary_Inh_L3_5_SST_MAFB_M_e4_AD_up_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_up_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e33_AD_up_mito|primary_Inh_LAMP5_RELN_F_e4_AD_down_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_down_mito|primary_Inh_PVALB_HTR4_F_e2_AD_up_mito|primary_Inh_PVALB_HTR4_F_e33_AD_up_mito|primary_Inh_PVALB_SULF1_F_e2_AD_up_mito|primary_Inh_PVALB_SULF1_F_e33_AD_up_mito|primary_Inh_PVALB_SULF1_F_e4_AD_down_mito|primary_Inh_PVALB_SULF1_M_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e4_AD_down_mito|primary_Inh_SORCS1_TTN_F_e33_AD_up_mito|primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito|primary_Inh_VIP_THSD7B_F_e33_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e33_AD_up_mito|primary_Mic_P2RY12_F_e4_AD_up_mito|primary_Mic_P2RY12_M_e2_AD_down_mito|primary_Mic_P2RY12_M_e33_AD_up_mito|primary_Mic_TPT1_F_e4_AD_up_mito|primary_Mic_TPT1_M_e4_AD_down_mito|primary_OPC_F_e33_AD_up_mito|primary_OPC_F_e4_AD_up_mito|primary_OPC_M_e2_AD_down_mito|primary_Oli_M_e2_AD_down_mito|primary_Per_F_e4_AD_up_mito|primary_Per_M_e2_AD_down_mito	2
phase20_simple_returned_only_acat_v1_global_gene_aggregates_v1	all_phase20_calls	ALL	ALL	ALL	ALL	RPS15	non_mt_driver	FALSE	NA	non_mito	nuclear	28	21	Ast GRM3|Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 NP|Exc L6 THEMIS NFIA|Inh CUX2 MSR1|Inh ENOX2 SPHKAP|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh VIP CLSTN2|Mic P2RY12|OPC	6	F_e2|F_e33|F_e4|M_e2|M_e33|M_e4	5	Astrocytes|Excitatory_neurons|Inhibitory_neurons|Microglia|OPCs	2	AD_down_mito|AD_up_mito	4.5741181951196e-14	0.004562127843085185	0.0486780215746502	1.280965481441904e-12	1.280965481441904e-12	1.280965481441904e-12	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_F_e2_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_NP_F_e33_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito|primary_Inh_CUX2_MSR1_M_e2_AD_down_mito|primary_Inh_ENOX2_SPHKAP_M_e2_AD_down_mito|primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_down_mito|primary_Inh_L3_5_SST_MAFB_M_e2_AD_down_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e4_AD_down_mito|primary_Inh_LAMP5_NRG1_Rosehip_M_e2_AD_down_mito|primary_Inh_LAMP5_NRG1_Rosehip_M_e4_AD_down_mito|primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_down_mito|primary_Inh_PVALB_HTR4_F_e2_AD_up_mito|primary_Inh_PVALB_HTR4_M_e2_AD_down_mito|primary_Inh_PVALB_HTR4_M_e4_AD_down_mito|primary_Inh_PVALB_SULF1_M_e2_AD_down_mito|primary_Inh_RYR3_TSHZ2_M_e2_AD_down_mito|primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito|primary_Mic_P2RY12_M_e4_AD_down_mito|primary_OPC_F_e33_AD_up_mito|primary_OPC_M_e2_AD_down_mito	3
phase20_simple_returned_only_acat_v1_global_gene_aggregates_v1	all_phase20_calls	ALL	ALL	ALL	ALL	UQCR10	mt_driver	TRUE	UQCR10	core_mito_protein	nuclear	29	16	Ast GRM3|Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L6 THEMIS NFIA|Exc L6b|Exc NRGN|Exc RELN CHD7|Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4	6	F_e2|F_e33|F_e4|M_e2|M_e33|M_e4	3	Astrocytes|Excitatory_neurons|Inhibitory_neurons	2	AD_down_mito|AD_up_mito	9.13183510192165e-14	5.77332188710077e-05	0.0440229741623709	2.645356891266068e-12	2.645356891266068e-12	2.645356891266068e-12	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Ast_GRM3_M_e2_AD_down_mito|primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_down_mito|primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e2_AD_down_mito|primary_Exc_L3_5_RORB_PLCH1_F_e2_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_down_mito|primary_Exc_L5_6_IT_Car3_M_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_F_e2_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L6_THEMIS_NFIA_F_e2_AD_up_mito|primary_Exc_L6b_M_e2_AD_up_mito|primary_Exc_NRGN_M_e33_AD_down_mito|primary_Exc_NRGN_M_e4_AD_down_mito|primary_Exc_RELN_CHD7_F_e33_AD_up_mito|primary_Exc_RELN_CHD7_F_e4_AD_down_mito|primary_Exc_RELN_CHD7_M_e33_AD_down_mito|primary_Exc_RELN_CHD7_M_e4_AD_up_mito|primary_Inh_L3_5_SST_MAFB_M_e2_AD_down_mito|primary_Inh_L3_5_SST_MAFB_M_e4_AD_down_mito|primary_Inh_LAMP5_NRG1_Rosehip_M_e4_AD_down_mito|primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_down_mito|primary_Inh_PVALB_HTR4_F_e2_AD_up_mito	4
phase20_simple_returned_only_acat_v1_global_gene_aggregates_v1	all_phase20_calls	ALL	ALL	ALL	ALL	MT-CYB	mt_driver	TRUE	MT-CYB	core_mito_protein	mtDNA	78	36	Exc L2-3 CBLN2 LINC02306|Exc L3-4 RORB CUX2|Exc L3-5 RORB PLCH1|Exc L4-5 RORB GABRG1|Exc L4-5 RORB IL1RAPL2|Exc L5 ET|Exc L5-6 RORB LINC02196|Exc L5/6 IT Car3|Exc L5/6 NP|Exc L6 CT|Exc L6 THEMIS NFIA|Exc L6b|Exc NRGN|Exc RELN CHD7|Inh ALCAM TRPM3|Inh CUX2 MSR1|Inh ENOX2 SPHKAP|Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh L3-5 SST MAFB|Inh L6 SST NPY|Inh LAMP5 NRG1 (Rosehip)|Inh LAMP5 RELN|Inh PVALB CA8 (Chandelier)|Inh PVALB HTR4|Inh PVALB SULF1|Inh RYR3 TSHZ2|Inh SORCS1 TTN|Inh VIP ABI3BP|Inh VIP CLSTN2|Inh VIP THSD7B|Inh VIP TSHZ2|Mic P2RY12|Mic TPT1|OPC|Oli	6	F_e2|F_e33|F_e4|M_e2|M_e33|M_e4	5	Excitatory_neurons|Inhibitory_neurons|Microglia|OPCs|Oligodendrocytes	2	AD_down_mito|AD_up_mito	7.00560560781497e-14	3.748916854527775e-06	0.0499032083682691	4.068910041440128e-12	4.068910041440128e-12	4.068910041440128e-12	acat_of_returned_within_call_q_values	stock_within_call_bh_q	exploratory_postselection	none	FALSE	FALSE	primary_Exc_L2_3_CBLN2_LINC02306_F_e2_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_F_e33_AD_up_mito|primary_Exc_L2_3_CBLN2_LINC02306_M_e2_AD_down_mito|primary_Exc_L3_4_RORB_CUX2_F_e2_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_F_e33_AD_up_mito|primary_Exc_L3_4_RORB_CUX2_M_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_F_e33_AD_up_mito|primary_Exc_L3_5_RORB_PLCH1_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_GABRG1_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_GABRG1_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e33_AD_up_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito|primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_up_mito|primary_Exc_L5_6_IT_Car3_F_e2_AD_up_mito|primary_Exc_L5_6_IT_Car3_F_e33_AD_up_mito|primary_Exc_L5_6_IT_Car3_M_e2_AD_down_mito|primary_Exc_L5_6_NP_F_e2_AD_up_mito|primary_Exc_L5_6_NP_F_e33_AD_up_mito|primary_Exc_L5_6_NP_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_F_e33_AD_up_mito|primary_Exc_L5_6_RORB_LINC02196_M_e2_AD_down_mito|primary_Exc_L5_6_RORB_LINC02196_M_e33_AD_up_mito|primary_Exc_L5_ET_F_e33_AD_up_mito|primary_Exc_L6_CT_F_e2_AD_up_mito|primary_Exc_L6_CT_F_e33_AD_up_mito|primary_Exc_L6_CT_M_e33_AD_up_mito|primary_Exc_L6_CT_M_e4_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_F_e33_AD_up_mito|primary_Exc_L6_THEMIS_NFIA_M_e4_AD_up_mito|primary_Exc_L6b_F_e33_AD_up_mito|primary_Exc_L6b_M_e2_AD_down_mito|primary_Exc_NRGN_M_e2_AD_up_mito|primary_Exc_NRGN_M_e33_AD_down_mito|primary_Exc_NRGN_M_e4_AD_down_mito|primary_Exc_RELN_CHD7_F_e2_AD_up_mito|primary_Inh_ALCAM_TRPM3_F_e2_AD_up_mito|primary_Inh_ALCAM_TRPM3_F_e33_AD_up_mito|primary_Inh_ALCAM_TRPM3_M_e33_AD_up_mito|primary_Inh_CUX2_MSR1_F_e2_AD_up_mito|primary_Inh_ENOX2_SPHKAP_M_e2_AD_down_mito|primary_Inh_ENOX2_SPHKAP_M_e33_AD_up_mito|primary_Inh_FBN2_EPB41L4A_F_e33_AD_up_mito|primary_Inh_FBN2_EPB41L4A_M_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_F_e33_AD_up_mito|primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_down_mito|primary_Inh_L3_5_SST_MAFB_F_e2_AD_up_mito|primary_Inh_L3_5_SST_MAFB_F_e4_AD_up_mito|primary_Inh_L3_5_SST_MAFB_M_e4_AD_up_mito|primary_Inh_L6_SST_NPY_M_e33_AD_up_mito|primary_Inh_LAMP5_NRG1_Rosehip_F_e33_AD_up_mito|primary_Inh_LAMP5_RELN_F_e4_AD_down_mito|primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_up_mito|primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_down_mito|primary_Inh_PVALB_HTR4_F_e2_AD_up_mito|primary_Inh_PVALB_HTR4_F_e33_AD_up_mito|primary_Inh_PVALB_HTR4_M_e4_AD_up_mito|primary_Inh_PVALB_SULF1_F_e2_AD_up_mito|primary_Inh_PVALB_SULF1_F_e33_AD_up_mito|primary_Inh_PVALB_SULF1_F_e4_AD_down_mito|primary_Inh_PVALB_SULF1_M_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e2_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e33_AD_up_mito|primary_Inh_RYR3_TSHZ2_F_e4_AD_down_mito|primary_Inh_SORCS1_TTN_F_e33_AD_up_mito|primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito|primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito|primary_Inh_VIP_THSD7B_F_e33_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e2_AD_up_mito|primary_Inh_VIP_TSHZ2_F_e33_AD_up_mito|primary_Mic_P2RY12_M_e2_AD_down_mito|primary_Mic_P2RY12_M_e33_AD_up_mito|primary_Mic_TPT1_M_e4_AD_down_mito|primary_OPC_M_e2_AD_down_mito|primary_Oli_F_e4_AD_down_mito|primary_Oli_M_e2_AD_down_mito	5
