schema_version	library	network	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_nonredundant_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	36	6	NDUFA12;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	40.351851851851855	4.9080559634440354e-09	7.61194861239593e-07	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	37	6	NDUFA12;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	39.26126126126126	5.841820379215472e-09	7.666265820724304e-07	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	37	6	NDUFA12;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	39.26126126126126	5.841820379215472e-09	7.666265820724304e-07	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_ALZHEIMERS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ALZHEIMERS_DISEASE	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	111	8	ATP5PF;COX5A;COX7C;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	17.44944944944945	9.103198517526474e-09	1.1092897622071547e-06	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	43	6	NDUFA12;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	33.78294573643411	1.5067214633190027e-08	1.713644544281479e-06	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	48	6	NDUFA12;NDUFB1;NDUFB2;NDUFB4;NDUFB9;NDUFS3	30.263888888888886	2.991183155650699e-08	3.189349039712558e-06	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	44	4	COX5A;NDUFA12;NDUFB9;NDUFS3	22.01010101010101	2.799703573244797e-05	0.0028095848799738962	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	78	4	ATP5MG;ATP5PF;COX5A;NDUFS3	12.415954415954415	0.000267273616677336	0.02533159944730751	True	D	Mitochondrial protein degradation	#D55E00	nonredundant representative; FDR-significant unless explicitly labeled contextual
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	40	3	COX5A;COX7C;NDUFS3	18.15833333333333	0.0005608169749539423	0.05035546101428556	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_TP53_REGULATES_METABOLIC_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TP53_REGULATES_METABOLIC_GENES	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	64	3	COX5A;COX7C;LAMTOR5	11.348958333333332	0.002213935034846156	0.1888486584723771	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	PID_HNF3A_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_HNF3A_PATHWAY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	21	2	ATP5PF;SOD1	23.058201058201057	0.003287256814118597	0.2670504821374441	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	22	2	COX5A;COX7C	22.01010101010101	0.0036067968095423	0.2796906980490529	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_PROTEIN_EXPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_PROTEIN_EXPORT	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	23	2	SPCS2;SRP14	21.053140096618357	0.003940268435801091	0.29226512832507223	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_CRISTAE_FORMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CRISTAE_FORMATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	24	2	ATP5MG;ATP5PF	20.175925925925924	0.004287559862687556	0.30477404690604043	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_CDH1_POSTTRANSLATIONAL_PROCESSING_AND_TRAFFICKING_TO_PLASMA_MEMBRANE	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	26	2	DAD1;SPCS2	18.62393162393162	0.0050231579302809455	0.34191045639761475	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSLATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	281	5	MRPL50;MRPS14;RPS15;SPCS2;SRP14	4.308026888098062	0.0052463372012107	0.34191045639761475	True	T	Translation	#7B3294	nonredundant representative; FDR-significant unless explicitly labeled contextual
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_COMPLEX_IV_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COMPLEX_IV_ASSEMBLY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	27	2	COX5A;COX7C	17.93415637860082	0.005411244034428838	0.34191045639761475	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	94	3	RPS15;SPCS2;SRP14	7.7269503546099285	0.00655991252171401	0.39968609864443216	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	PID_NOTCH_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_NOTCH_PATHWAY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	37	2	MAML1;RAB11A	13.087087087087086	0.010010196042223215	0.5888756706218209	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_CYTOPROTECTION_BY_HMOX1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CYTOPROTECTION_BY_HMOX1	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	38	2	COX5A;COX7C	12.742690058479532	0.010539568350080205	0.599350120174561	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_MATURATION_OF_DENV_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MATURATION_OF_DENV_PROTEINS	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	43	2	DAD1;SPCS2	11.260981912144702	0.013367635106183143	0.7356511448757562	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	PID_ERA_GENOMIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_ERA_GENOMIC_PATHWAY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	44	2	ATP5PF;SOD1	11.005050505050505	0.013968782579713056	0.7447107212809523	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	127	3	COX5A;COX7C;SOD1	5.7191601049868765	0.01490579725244033	0.7629740823851163	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_CARDIAC_MUSCLE_CONTRACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CARDIAC_MUSCLE_CONTRACTION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	46	2	COX5A;COX7C	10.526570048309178	0.015205814068636551	0.7629740823851163	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	246	4	COX5A;COX7C;LAMTOR5;POLR2K	3.9367660343270097	0.017371463910958014	0.8467347837741249	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	61	2	MRPL50;MRPS14	7.938069216757741	0.025886051518490893	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	69	2	DAD1;SPCS2	7.017713365539452	0.03252292925146246	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_MITOCHONDRIAL_BIOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_BIOGENESIS	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	71	2	ATP5MG;ATP5PF	6.820031298904538	0.03427695772330479	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	WP_5Q35_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_5Q35_COPY_NUMBER_VARIATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	73	2	COX5A;COX7C	6.63318112633181	0.036067535712264995	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_MITOCHONDRIAL_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_TRANSLATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	81	2	MRPL50;MRPS14	5.978052126200274	0.04358200011144033	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	209	3	ATP5MG;ATP5PF;RAB11A	3.475279106858054	0.05363973847951672	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_PURINE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_PURINE_METABOLISM	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	92	2	PAICS;POLR2K	5.263285024154589	0.05477541718929005	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	15	1	CISD1	16.14074074074074	0.0602581257971876	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	15	1	POLR2K	16.14074074074074	0.0602581257971876	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	15	1	POLR2K	16.14074074074074	0.0602581257971876	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SIGNALING_BY_FGFR2_IIIA_TM	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	15	1	POLR2K	16.14074074074074	0.0602581257971876	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	16	1	SOD1	15.131944444444443	0.06414850154135748	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	16	1	SPCS2	15.131944444444443	0.06414850154135748	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	16	1	RAB11A	15.131944444444443	0.06414850154135748	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	KEGG_PRION_DISEASES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_PRION_DISEASES	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	17	1	SOD1	14.241830065359478	0.06802336589626982	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	17	1	SOD1	14.241830065359478	0.06802336589626982	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	WP_FOLATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_FOLATE_METABOLISM	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	17	1	SOD1	14.241830065359478	0.06802336589626982	1.0	False				
phase18_lamtor5_inhibitory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Inhibitory_neurons	PID_IL8_CXCR2_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_IL8_CXCR2_PATHWAY	all inhibitory-neuron Bayesian-network genes represented in MSigDB C2:CP	6537	27	18	1	RAB11A	13.450617283950617	0.07188277833811042	1.0	False				
