schema_version	check	passed
broad_deg_model_stage_checks_v1	manifest_size	TRUE
broad_deg_model_stage_checks_v1	one_terminal_status_per_manifest	TRUE
broad_deg_model_stage_checks_v1	estimable_completed	TRUE
broad_deg_model_stage_checks_v1	not_estimable_explicit	TRUE
broad_deg_model_stage_checks_v1	no_failed_contrasts	TRUE
broad_deg_model_stage_checks_v1	result_keys_unique	TRUE
broad_deg_model_stage_checks_v1	p_values_in_range	TRUE
broad_deg_model_stage_checks_v1	within_fdr_in_range	TRUE
broad_deg_model_stage_checks_v1	global_fdr_in_range	TRUE
