schema_version	check	passed
broad_deg_finalize_stage_checks_v1	all_results_annotated	TRUE
broad_deg_finalize_stage_checks_v1	result_keys_unique	TRUE
broad_deg_finalize_stage_checks_v1	strict_implies_exploratory	TRUE
broad_deg_finalize_stage_checks_v1	relaxed_implies_exploratory	TRUE
broad_deg_finalize_stage_checks_v1	handoff_core_mito_only	TRUE
broad_deg_finalize_stage_checks_v1	physical_contrast_file_count	TRUE
broad_deg_finalize_stage_checks_v1	all_structural_contrasts_in_funnel	TRUE
