schema_version	rds_id	source_rds	projid	nuclei	fine_cell_types	raw_counts	xist_counts	uty_counts	xist_cpm	uty_cpm
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10205244	353	9	4708927	12	770	2.54835124859655	163.519205118279
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10222853	166	9	3002853	0	339	0	112.892639100216
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10246987	161	9	1850993	0	378	0	204.214710698528
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10248033	135	9	2038362	0	274	0	134.421658174554
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10249336	588	9	17786984	0	3358	0	188.789735235608
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10253148	620	9	12740399	2	2108	0.156980954835088	165.457926396183
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10260309	60	8	889719	0	78	0	87.6681289260991
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10261026	131	8	1678144	4	215	2.38358567560352	128.117730063689
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10263208	484	9	9342665	51	1583	5.45882786121519	169.437735378503
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10271474	382	9	7324357	26	1101	3.54979966159487	150.320362592921
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10277308	1730	9	17564911	15524	15	883.807495523319	0.853975291989809
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10288185	411	9	5551755	0	548	0	98.7075258184124
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10290265	103	7	320125	0	41	0	128.074970714565
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10290427	401	9	11805881	0	2290	0	193.971123374867
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10291856	1071	9	20282931	419	4147	20.6577639099596	204.457629915519
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10292311	537	9	12274654	0	2087	0	170.025159161309
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10298957	408	8	11320096	5	2201	0.44169236727321	194.432980073667
rds_donor_inventory_v1	excitatory_set3	data/processed/Excitatory_neurons_set3.rds	10300914	250	9	4134356	18	545	4.35376150481478	131.822223340225
