schema_version	rds_id	stable_task_id	source_rds	source_rds_bytes	source_rds_sha256	object_class	object_version	seurat_version	seurat_object_version	assays	default_assay	audited_assay	assay_class	layers	raw_counts_class	raw_counts_sparse	raw_counts_integer_valued	raw_counts_nonnegative	raw_counts_nnz	raw_counts_total	normalized_data_present	normalized_data_dimensions	features	nuclei	donors	fine_cell_types	expected_features	expected_nuclei	expected_donors	expected_fine_cell_types	metadata_fields	master_metadata_rows_matched	master_metadata_missing_barcodes	master_metadata_duplicate_barcodes	master_projid_mismatches	master_cell_type_mismatches	master_broad_cell_types	mtdna_protein_genes_observed	mtdna_protein_genes_missing	reductions	graphs	commands	normalize_command_present	validation_status	failed_checks
rds_audit_v1	opcs	audit:opcs	data/processed/OPCs.rds	1222819608	29f479c26992af4d0b9b1f1e4af090abab72ba567e7b9731b54eb93213101ab0	Seurat	3.1.5	5.5.1	5.4.0	RNA	RNA	RNA	Assay	counts;data	dgCMatrix	TRUE	TRUE	TRUE	250265679	638596880	TRUE	33538x90502	33538	90502	427	1	33538	90502	427	1	projid;cell_type_high_resolution	90502	0	0	0	0	OPCs	13		umap		NormalizeData.RNA	TRUE	validated_complete	
