schema_version	rds_id	source_rds	projid	nuclei	fine_cell_types	raw_counts	xist_counts	uty_counts	xist_cpm	uty_cpm
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10203224	7	3	32667	0	11	0	336.731257844308
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10205244	107	5	304128	0	94	0	309.080387205387
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10222853	9	2	20209	0	4	0	197.931614627146
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10246987	10	3	20710	0	5	0	241.429261226461
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10248033	2	2	1368	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10249336	17	4	55421	0	11	0	198.480720304578
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10253148	16	3	46197	0	11	0	238.110699828993
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10260309	18	3	32128	0	10	0	311.254980079681
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10261026	3	2	2665	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10263208	144	5	439904	34	114	77.2895904560995	259.147450352804
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10271474	56	5	205706	0	35	0	170.145741981274
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10277308	81	5	118147	147	0	1244.21271805463	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10288185	31	4	47532	0	10	0	210.384583017756
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10290265	1	1	642	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10290427	40	4	139488	0	22	0	157.719660472585
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10291856	199	5	469937	4	105	8.51177923849367	223.434205010459
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10292311	26	4	77444	0	16	0	206.600898713909
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10298957	21	5	55051	0	23	0	417.794408820912
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10300914	18	3	68658	0	11	0	160.214395991727
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10315029	6	2	32569	0	8	0	245.632349780466
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10345561	30	3	108440	0	16	0	147.547030616009
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10383017	126	5	401617	0	108	0	268.912919522829
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10394182	56	3	113083	0	31	0	274.134927442675
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10405008	21	5	96858	1	23	10.3243924095067	237.461025418654
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10435090	15	3	34582	0	11	0	318.084552657452
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10436131	9	3	27841	0	5	0	179.591250314285
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10438999	30	4	137871	0	33	0	239.354178906369
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10460587	30	4	78962	0	27	0	341.936627744991
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10473384	30	4	63260	0	11	0	173.885551691432
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10484873	73	5	139101	0	36	0	258.804753380637
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10490993	95	5	188872	0	32	0	169.426913465204
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10502798	82	4	193514	0	60	0	310.055086453693
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10510090	19	4	98731	0	27	0	273.470338596793
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10514454	5	3	11201	0	4	0	357.110972234622
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10516762	57	4	111489	0	37	0	331.87130568935
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10518782	50	4	131307	0	27	0	205.624985720487
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10536568	3	1	3777	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10551157	9	3	45171	0	15	0	332.071461778575
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10557081	16	3	49651	0	11	0	221.546393828926
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10577337	35	4	98384	1	28	10.1642543503009	284.599121808424
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10669174	43	4	187270	0	47	0	250.974528755273
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10684501	40	4	46633	0	5	0	107.220208864967
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10866165	13	4	60085	0	13	0	216.360156445036
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10901987	20	4	73497	0	15	0	204.089962855627
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	10929637	39	4	133399	0	22	0	164.91877750208
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11157783	37	5	119337	0	18	0	150.83335428241
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11159965	1	1	1401	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11165535	19	4	82728	0	20	0	241.756116429746
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11173549	92	4	155745	0	44	0	282.513082281935
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11200645	8	2	14602	0	2	0	136.96753869333
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11259716	128	4	377886	0	79	0	209.057758159868
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11302830	6	2	11647	0	4	0	343.43607795999
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11310718	2	2	2470	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11310844	57	3	207079	0	40	0	193.162995764901
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11326252	7	3	27837	15	0	538.851169307037	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11327005	41	4	121914	0	33	0	270.682612333284
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11331231	55	4	170080	0	45	0	264.581373471308
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11336574	4	1	5508	0	1	0	181.554103122731
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11342432	2	2	4074	0	1	0	245.459008345606
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11345331	3	2	6015	0	1	0	166.251039068994
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11349119	149	4	845929	1	214	1.18213230661202	252.976313614972
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11371707	28	4	127985	0	31	0	242.215884673985
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11392518	49	5	113423	0	36	0	317.395942621867
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11395417	90	4	196723	0	49	0	249.081195386406
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11399871	3	3	5264	0	1	0	189.969604863222
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11409232	1	1	5197	0	2	0	384.837406195882
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11413170	46	3	103674	0	43	0	414.761656731678
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11430815	35	4	92013	0	26	0	282.568767456772
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11444465	24	4	156415	4	33	25.5729949173673	210.97720806828
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11453772	23	3	79395	0	34	0	428.238554065117
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11455530	20	5	75937	0	17	0	223.86978679695
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11460357	35	3	105380	0	12	0	113.873600303663
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11467746	49	5	166268	0	42	0	252.604229316525
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11469504	135	4	416584	0	76	0	182.436195341156
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11471260	28	3	93091	0	20	0	214.843540191855
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11606935	38	4	93590	0	28	0	299.177262528048
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11609672	6	3	11050	0	4	0	361.990950226244
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11612505	141	5	434297	0	115	0	264.795750373592
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11615242	127	5	430282	0	133	0	309.099613741686
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11616707	45	3	212311	0	37	0	174.272647201511
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11619606	56	5	194230	1	57	5.14853524172373	293.466508778253
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11624423	6	2	32576	0	9	0	276.277013752456
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11630705	49	5	242745	0	63	0	259.531607242168
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11632851	49	4	166735	0	59	0	353.854919483012
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11652071	34	4	135767	0	34	0	250.429043876642
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11681508	75	5	192720	0	70	0	363.221253632213
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	11697592	39	4	122898	0	40	0	325.473156601409
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	12365619	103	5	393692	0	100	0	254.005669406541
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	14184286	31	4	71335	64	0	897.175299642532	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	14498577	13	5	49071	59	0	1202.33946730248	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15113169	33	4	70785	0	19	0	268.418450236632
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15114174	7	3	23700	47	0	1983.1223628692	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15121461	33	4	125459	0	35	0	278.975601590958
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15144878	6	3	23517	0	4	0	170.089722328528
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15161351	53	4	166614	0	52	0	312.09862316492
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15176592	53	4	143626	0	39	0	271.538579365853
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15218541	35	4	47079	0	6	0	127.445357802842
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15413198	133	5	207325	0	42	0	202.580489569516
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15420223	54	5	119696	0	42	0	350.888918593771
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15483818	58	3	189831	0	53	0	279.195705653976
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15495024	29	4	96378	0	22	0	228.267861960198
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15738428	133	5	323913	0	82	0	253.154396396563
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	15844425	63	4	93031	0	23	0	247.229418150939
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	16068769	85	5	262323	0	72	0	274.470786015713
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	17929065	49	4	192664	190	0	986.172819000955	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	18414513	22	5	67272	0	8	0	118.920204542752
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	18659212	31	4	99159	0	17	0	171.441825754596
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	18920002	66	3	285178	245	0	859.112554264354	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20104101	22	5	52614	55	0	1045.34914661497	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20112377	2	1	1212	3	0	2475.24752475248	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20124321	34	3	133004	140	0	1052.59992180686	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20139562	38	4	103471	112	2	1082.42889311981	19.3290873771395
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20139850	106	5	192925	207	0	1072.95581184398	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20143248	172	5	936918	936	1	999.020191735029	1.06732926467418
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20147440	8	4	21262	11	0	517.354905465149	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20149910	3	2	6749	4	0	592.680397095866	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20151388	172	5	629504	561	1	891.177816185441	1.58855225701505
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20156469	77	5	270213	206	0	762.361544411261	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20170043	3	3	5087	3	0	589.738549243169	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20173942	4	2	5339	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20179164	3	2	5241	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20195344	39	4	136215	120	0	880.960246668869	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20201189	34	4	52796	61	0	1155.3905598909	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20201927	37	4	119303	84	0	704.089587017929	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20205705	51	4	210183	282	0	1341.68795763692	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20207013	14	3	24849	30	0	1207.29204394543	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20223617	102	5	271972	184	0	676.540232082714	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20225925	4	3	4282	4	0	934.142923867352	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20244554	38	4	150742	169	0	1121.12085550145	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20249897	3	2	5231	6	0	1147.00822022558	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20254588	57	4	161091	161	0	999.435101898927	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20254740	9	4	12862	16	0	1243.97449852278	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20254876	60	4	185660	162	3	872.562749111279	16.1585694279866
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20254902	58	4	195842	196	0	1000.80677280665	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20263921	33	4	117978	101	0	856.091813727983	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20282398	4	3	7733	12	0	1551.79102547524	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20288196	34	3	138569	111	0	801.044966767459	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20311676	27	4	74042	91	0	1229.03217093001	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20344143	5	3	18441	22	0	1192.99387234966	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20376029	10	3	47179	44	0	932.618325950105	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20380417	27	3	66482	49	0	737.041605246533	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20399274	74	4	87472	73	1	834.552771172489	11.4322297420889
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20416210	44	4	99043	105	0	1060.14559332815	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20455807	49	4	158459	171	0	1079.14350084249	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20487369	32	3	29092	14	0	481.231953801732	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20500815	38	4	192747	173	0	897.549637607849	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20504017	49	4	153670	130	0	845.968634086028	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20521752	34	4	97484	151	0	1548.97213901768	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20532115	16	3	97378	155	0	1591.73529955431	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20561642	13	4	46340	23	0	496.331463098835	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20569910	16	3	64091	74	0	1154.60829133576	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20583594	4	3	12864	20	0	1554.7263681592	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20584923	46	4	86452	66	0	763.42941748022	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20594407	198	4	433592	368	0	848.724146201959	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20611993	26	4	57414	61	0	1062.4586337827	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20630946	38	4	188464	170	0	902.029034722812	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20646778	72	4	182496	184	1	1008.24127652113	5.47957215500614
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20674902	99	5	325088	340	0	1045.87065656069	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20682204	31	4	114979	130	0	1130.64124753216	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20726273	49	4	127015	121	0	952.643388576152	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20730959	9	3	29925	36	0	1203.00751879699	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20767628	10	3	36021	50	0	1388.0791760362	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20774339	6	3	21059	8	0	379.88508476186	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20779834	9	2	27571	28	0	1015.55982735483	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20780035	67	5	158030	151	0	955.514775675505	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20798913	40	4	143788	86	0	598.1027624002	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20821943	27	4	46291	23	0	496.856840422544	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20834164	19	4	125538	147	0	1170.96018735363	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20875195	25	3	103491	104	0	1004.91830207458	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20892128	14	4	74442	73	0	980.629214690632	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20898476	18	4	93091	64	0	687.499328613937	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20904509	20	4	44023	44	0	999.477545828317	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20906079	155	5	343810	415	0	1207.06204008028	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20907534	40	3	127256	161	0	1265.16627899667	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20929774	79	4	158569	294	0	1854.0824499114	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20939708	19	4	81131	100	0	1232.57447831285	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20942767	25	4	96749	120	0	1240.32289739429	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20947550	41	5	85880	83	0	966.464834653004	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20956605	25	4	69090	73	0	1056.59284990592	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20956867	8	4	13255	20	0	1508.864579404	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20963578	129	5	383341	481	1	1254.75751354538	2.60864347930433
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20963866	23	5	54650	42	0	768.526989935956	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20970441	29	4	98136	95	0	968.044346621016	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20974481	17	3	58142	56	0	963.159162051529	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20976799	113	5	295139	392	1	1328.1877352705	3.38823401854719
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20977678	4	2	7349	10	0	1360.7293509321	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20978133	7	2	8257	4	0	484.437447014654	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20993308	100	5	118823	100	0	841.587908064937	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20996621	21	4	60033	75	0	1249.31287791715	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	20998065	165	5	290502	385	0	1325.2920806053	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21001519	26	4	123005	112	0	910.532092191374	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21001771	75	4	215818	234	1	1084.24691174972	4.63353381089622
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21001933	15	3	107063	129	0	1204.89805068044	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21002524	29	4	84624	44	0	519.947059935716	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21101658	57	4	318716	269	0	844.011596531081	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21112011	65	4	163174	120	0	735.411278757645	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21126823	2	2	2595	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21135554	11	5	15601	19	0	1217.87064931735	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21142003	8	2	17349	12	0	691.682517724365	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21156815	66	4	176410	178	0	1009.01309449578	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21159840	9	3	28638	11	0	384.105035267826	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21171080	24	3	61968	37	0	597.08236509166	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21172121	1	1	522	0	0	0	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21189544	2	1	3602	2	0	555.247084952804	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21191200	46	5	98607	102	0	1034.40932185342	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21193068	19	4	94535	107	0	1131.85592637647	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21272396	88	5	172314	174	0	1009.78446324733	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21362537	16	4	71164	0	18	0	252.936878196841
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21401399	111	5	313868	413	0	1315.83977978003	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21402016	50	5	172589	226	0	1309.46931727978	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21406920	37	4	107203	108	0	1007.43449343768	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21411323	17	4	92443	127	0	1373.81954285343	0
rds_donor_inventory_v1	vasculature	data/processed/Vasculature_cells.rds	21412626	3	3	5501	2	0	363.570259952736	0
