schema_version	check_id	source_id	role	path	expected	observed	status	detail
human_genetic_support_tier2_classical_coloc_recovery_v1	source_19	QTD000583	splicing_event_gene_mapping_statistics	data/reference/phase19_genetic_support/tier2_recovery/regional_qtl/QTD000583.cc.tsv.gz	295789816	295789816	pass	registered_size_and_checksum_validation
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_1	tier1	immutable_baseline_artifact	genetic_support_analysis_manifest.tsv	ab424a5c2bacb65ae0341d911bdf31b97d1df25f4efade7b1bfc721e2f7f81f7	ab424a5c2bacb65ae0341d911bdf31b97d1df25f4efade7b1bfc721e2f7f81f7	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_2	tier1	immutable_baseline_artifact	genetic_support_candidate_manifest.tsv	c79b0a10065357469d12246dd46c9d63124b446388e4c5cd7031998033703a04	c79b0a10065357469d12246dd46c9d63124b446388e4c5cd7031998033703a04	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_3	tier1	immutable_baseline_artifact	genetic_support_candidate_loci.tsv	f4eaddd30b73fa3a911c4bd2a294856341a2dce1bd95de3e827e0bbd6086c267	f4eaddd30b73fa3a911c4bd2a294856341a2dce1bd95de3e827e0bbd6086c267	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_4	tier1	immutable_baseline_artifact	genetic_support_dataset_registry.tsv	c1df18b659a8b6a2cf8768b53ea8819bd77e2dee4186f91c106d3b9f24cf3833	c1df18b659a8b6a2cf8768b53ea8819bd77e2dee4186f91c106d3b9f24cf3833	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_5	tier1	immutable_baseline_artifact	genetic_support_input_inventory.tsv	15053b2979550e329cbb2d53d45b83ab3a1fd603c7d7422a53780bcbef627427	15053b2979550e329cbb2d53d45b83ab3a1fd603c7d7422a53780bcbef627427	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_6	tier1	immutable_baseline_artifact	genetic_support_source_checks.tsv	19dfb7f241e465cdab160e9611489d75fcccc7578a305d9fb5fd023e5fadd666	19dfb7f241e465cdab160e9611489d75fcccc7578a305d9fb5fd023e5fadd666	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_7	tier1	immutable_baseline_artifact	genetic_support_search_log.tsv	b30d994c4741825fdb49ddcc49f2c726caef13315f52d3613bfb8601fcabb0f9	b30d994c4741825fdb49ddcc49f2c726caef13315f52d3613bfb8601fcabb0f9	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_8	tier1	immutable_baseline_artifact	genetic_support_common_variant_evidence.tsv.gz	5d0bf3d2e180cfbce72a14cb42a1b9d97656e67daed98bac18b4d847af97f374	5d0bf3d2e180cfbce72a14cb42a1b9d97656e67daed98bac18b4d847af97f374	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_9	tier1	immutable_baseline_artifact	genetic_support_colocalization.tsv.gz	82ffb1a644c215387665c3d0e6c4eb3ab7c3bc48683ebd8e228a9ba6054e0308	82ffb1a644c215387665c3d0e6c4eb3ab7c3bc48683ebd8e228a9ba6054e0308	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_10	tier1	immutable_baseline_artifact	genetic_support_colocalization_qc.tsv	570a97dfb02e584a113a768a18b79dc5c30d143cac55ffb1ae11f35b844fc8ad	570a97dfb02e584a113a768a18b79dc5c30d143cac55ffb1ae11f35b844fc8ad	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_11	tier1	immutable_baseline_artifact	genetic_support_coloc_prior_sensitivity.tsv.gz	34493e1e26810084edd055c6c5dded9336f39d3f3c2f5bc849ab837db030a656	34493e1e26810084edd055c6c5dded9336f39d3f3c2f5bc849ab837db030a656	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_12	tier1	immutable_baseline_artifact	genetic_support_rare_variant_evidence.tsv	2c728fcabe5751b5762c700119baa34677e39b1e5e654d098d9e057df36258e0	2c728fcabe5751b5762c700119baa34677e39b1e5e654d098d9e057df36258e0	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_13	tier1	immutable_baseline_artifact	genetic_support_mtdna_evidence.tsv	8953742fc469041ddd2aed07f69ad6618ed32d609a3356f1ca03e429cb57b136	8953742fc469041ddd2aed07f69ad6618ed32d609a3356f1ca03e429cb57b136	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_14	tier1	immutable_baseline_artifact	genetic_support_assessability.tsv	80555568098e1b408d86d367d07a6578b44f7a1c02cb8bef9833efcf580a9734	80555568098e1b408d86d367d07a6578b44f7a1c02cb8bef9833efcf580a9734	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_15	tier1	immutable_baseline_artifact	genetic_support_evidence_summary.tsv	a183215ecf344a56cc5f4c2980b01fc16618809c25968d87673a7c0c6ed1bfcc	a183215ecf344a56cc5f4c2980b01fc16618809c25968d87673a7c0c6ed1bfcc	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_16	tier1	immutable_baseline_artifact	genetic_support_figure_data.tsv.gz	fe2649ad63c102bdfd7d2f9fa7bd98eac225cba5c34ef213a73622999dd8a1df	fe2649ad63c102bdfd7d2f9fa7bd98eac225cba5c34ef213a73622999dd8a1df	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_17	tier1	immutable_baseline_artifact	genetic_support_evidence_matrix.pdf	187fe028cce2b506c51171cf66d6da6f540952f8d46df4cdc33841f03dfcf27b	187fe028cce2b506c51171cf66d6da6f540952f8d46df4cdc33841f03dfcf27b	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_18	tier1	immutable_baseline_artifact	genetic_support_evidence_matrix.png	07c22d0eff2e72a0d2d949cde8950463c88785855020ae2a9aeb8f396e219f62	07c22d0eff2e72a0d2d949cde8950463c88785855020ae2a9aeb8f396e219f62	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_19	tier1	immutable_baseline_artifact	genetic_support_locus_plots.pdf	c4af0f54814b34adfdb80772b87aad7c6c1f4a8ba45a49a072686d5c93307c36	c4af0f54814b34adfdb80772b87aad7c6c1f4a8ba45a49a072686d5c93307c36	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_20	tier1	immutable_baseline_artifact	genetic_support_stage_status.tsv	143e01668e36ef92b2602a5f4ddaa0619daab5c3a41bbe510d1ca0f86ccd3e63	143e01668e36ef92b2602a5f4ddaa0619daab5c3a41bbe510d1ca0f86ccd3e63	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier1_21	tier1	immutable_baseline_artifact	genetic_support_checks.tsv	d0af07b854c5f156e45de1268806a41a04f64f49b43c3cb416bc3c8dd12df7da	d0af07b854c5f156e45de1268806a41a04f64f49b43c3cb416bc3c8dd12df7da	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_22	tier2	immutable_baseline_artifact	tier2_analysis_manifest.tsv	3a183c4d1ba37a8f7d63fa3007f74d18f57f40ef59f6a1b7e2df3bacb030c9d0	3a183c4d1ba37a8f7d63fa3007f74d18f57f40ef59f6a1b7e2df3bacb030c9d0	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_23	tier2	immutable_baseline_artifact	tier2_candidate_route_manifest.tsv	38fe2c58e3f8de3f24704f321de6047746be3935083856d288caaf452f996e06	38fe2c58e3f8de3f24704f321de6047746be3935083856d288caaf452f996e06	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_24	tier2	immutable_baseline_artifact	tier2_dataset_registry.tsv	f237d7428ba8c596f758610b846364e306f51063008d5f2b891a1af95832ead9	f237d7428ba8c596f758610b846364e306f51063008d5f2b891a1af95832ead9	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_25	tier2	immutable_baseline_artifact	tier2_input_inventory.tsv	27f59210dd64b93de09ae05ae87a8c4d3e2077265c2969cc4f3b1a67379e5327	27f59210dd64b93de09ae05ae87a8c4d3e2077265c2969cc4f3b1a67379e5327	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_26	tier2	immutable_baseline_artifact	tier2_source_checks.tsv	da586816362e836c50a8412ca8a77dc5b665fdeb5b5ff13ea2589a9edd9f4ab4	da586816362e836c50a8412ca8a77dc5b665fdeb5b5ff13ea2589a9edd9f4ab4	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_27	tier2	immutable_baseline_artifact	tier2_rerun_decisions.tsv	a5592ef13479acaaa251135d5cb11ffa2045616569b4a8c83e48de093a0d03e7	a5592ef13479acaaa251135d5cb11ffa2045616569b4a8c83e48de093a0d03e7	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_28	tier2	immutable_baseline_artifact	tier2_gwas_finemapping.tsv.gz	bedc31c54e4927be8081fd0334ea98ad0359e2439a142713887162027a7931de	bedc31c54e4927be8081fd0334ea98ad0359e2439a142713887162027a7931de	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_29	tier2	immutable_baseline_artifact	tier2_qtl_finemapping.tsv.gz	cbe2ee2bb971a422b5ba1ce1ead0fd1b70a524adf43431be1560652e0fc629cf	cbe2ee2bb971a422b5ba1ce1ead0fd1b70a524adf43431be1560652e0fc629cf	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_30	tier2	immutable_baseline_artifact	tier2_variant_harmonization.tsv.gz	9e2238ec0a2a5dfe77c503d53d8fb79380847cb419e1dbb02df2d400f80e5cbd	9e2238ec0a2a5dfe77c503d53d8fb79380847cb419e1dbb02df2d400f80e5cbd	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_31	tier2	immutable_baseline_artifact	tier2_variant_harmonization_summary.tsv	a490e13eecc6ca7f8726ec392a9104e710de1198fc9f90a4ba719499b4b283ab	a490e13eecc6ca7f8726ec392a9104e710de1198fc9f90a4ba719499b4b283ab	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_32	tier2	immutable_baseline_artifact	tier2_colocalization.tsv.gz	cb74403438e50ed2969e4588f2d9fe2f304d849277c669560c6aa758b64f2f37	cb74403438e50ed2969e4588f2d9fe2f304d849277c669560c6aa758b64f2f37	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_33	tier2	immutable_baseline_artifact	tier2_colocalization_qc.tsv	888d26243c0bc209f7f24074b79e3b740a3b8fb17cba2e6e706d5a528214e608	888d26243c0bc209f7f24074b79e3b740a3b8fb17cba2e6e706d5a528214e608	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_34	tier2	immutable_baseline_artifact	tier2_prior_sensitivity.tsv.gz	c9a85d65a2b9226a7f02687d7d6e951785329aaa63740297c3d16840b500bf52	c9a85d65a2b9226a7f02687d7d6e951785329aaa63740297c3d16840b500bf52	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_35	tier2	immutable_baseline_artifact	tier2_assessability.tsv	94edfae377fb6e935764786883b947786fdf5432ce80dcabf854030d0dc17114	94edfae377fb6e935764786883b947786fdf5432ce80dcabf854030d0dc17114	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_36	tier2	immutable_baseline_artifact	tier2_evidence_summary.tsv	1bc6912aac2de8fb3342a323ed0002dd2b141514574f9e98e92937308a3a621c	1bc6912aac2de8fb3342a323ed0002dd2b141514574f9e98e92937308a3a621c	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_37	tier2	immutable_baseline_artifact	tier2_figure_data.tsv.gz	fb7f80d9850a322715745f01a1989a2bc56bedafea4f1303a545cee521d24946	fb7f80d9850a322715745f01a1989a2bc56bedafea4f1303a545cee521d24946	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_38	tier2	immutable_baseline_artifact	tier2_evidence_matrix.pdf	c0a2cfaf5033cb1337a9a20a0fd4a32034a8e31bbfdbdef4b44c5e1335e4dca9	c0a2cfaf5033cb1337a9a20a0fd4a32034a8e31bbfdbdef4b44c5e1335e4dca9	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_39	tier2	immutable_baseline_artifact	tier2_evidence_matrix.png	f90c04d91ef6020fd88fc0d6dd53276138c393eefa4c16b9f57368dd2726cd7e	f90c04d91ef6020fd88fc0d6dd53276138c393eefa4c16b9f57368dd2726cd7e	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_40	tier2	immutable_baseline_artifact	tier2_locus_plots.pdf	29cb5da010350859f062489adb545a5d5478aba340bc5b6d641c9799968ad1e0	29cb5da010350859f062489adb545a5d5478aba340bc5b6d641c9799968ad1e0	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_41	tier2	immutable_baseline_artifact	tier2_stage_status.tsv	a8894a122b60a648c547a4b1a44c3b0a4658b9241f62107d8a768fb566093821	a8894a122b60a648c547a4b1a44c3b0a4658b9241f62107d8a768fb566093821	pass	baseline_hash_reproduced
human_genetic_support_tier2_classical_coloc_recovery_v1	baseline_tier2_42	tier2	immutable_baseline_artifact	tier2_checks.tsv	8e2c827002eac55be87b1841d3af14521a8b08357fe9dd0a15e24cd02c783bcd	8e2c827002eac55be87b1841d3af14521a8b08357fe9dd0a15e24cd02c783bcd	pass	baseline_hash_reproduced
