schema_version	network	target_gene	null_model	control_rank	control_gene	matching_distance	caliper_pass	control_aggregate_acat_p	control_conservative_support_count	control_supporting_fine_cell_type_count	control_is_cytosolic_ribosomal	target_out_degree	target_total_degree	target_log_layer1_size	target_log_layer2_size	target_log_layer3_size	target_coverage_fraction	control_out_degree	control_total_degree	control_log_layer1_size	control_log_layer2_size	control_log_layer3_size	control_coverage_fraction	target_log1p_counts_per_nucleus	target_detected_fraction	control_log1p_counts_per_nucleus	control_detected_fraction
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	33	ATP6V0E2	2.10836004303537	FALSE	0.25478459271143	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	11	2.484906649788	3.2188758248682	3.61091791264422	1	0.429179587795415	0.326139969134323	0.667187422007405	0.427176173998064
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	34	CHORDC1	2.12808159979459	FALSE	0.12853989314484	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.09104245335832	3.43398720448515	1	0.429179587795415	0.326139969134323	0.553499851594755	0.402866098559282
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	35	CIRBP	2.12878012433765	FALSE	0.544366634274329	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.2188758248682	3.78418963391826	1	0.429179587795415	0.326139969134323	0.792209615334262	0.543358607402011
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	36	PPP1CC	2.13500634394054	FALSE	0.489176011687675	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	10	2.39789527279837	2.77258872223978	3.25809653802148	0.979381443298969	0.429179587795415	0.326139969134323	0.304989470599524	0.256243589620697
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	37	RPL36	2.13518247256632	FALSE	0.00501224197297369	2	2	TRUE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	7	2.19722457733622	3.3322045101752	4.15888308335967	1	0.429179587795415	0.326139969134323	0.353115324784506	0.281871686972192
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	38	CRTC1	2.15547084632753	FALSE	0.579083570902572	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	3.40119738166216	3.95124371858143	1	0.429179587795415	0.326139969134323	0.996814816427529	0.663468266825149
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	39	KIAA1958	2.1804367489531	FALSE	0.558952977737654	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	2.99573227355399	3.52636052461616	1	0.429179587795415	0.326139969134323	0.962316513140851	0.520603318539536
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	40	RPTOR	2.19117900344297	FALSE	0.761850853817527	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	3.78418963391826	4.40671924726425	1	0.429179587795415	0.326139969134323	1.12548329297001	0.671159763427049
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	41	API5	2.19796735503752	FALSE	0.612758820834299	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.13549421592915	3.46573590279973	1	0.429179587795415	0.326139969134323	0.644503066516638	0.487896245315031
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	42	VPS35L	2.20235646766601	FALSE	0.0245646810232819	1	1	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.61091791264422	4.70953020131233	1	0.429179587795415	0.326139969134323	0.916375465111163	0.599167968712556
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	43	DPH6-DT	2.20440748292163	FALSE	0.531006143599475	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	10	2.39789527279837	2.89037175789616	3.40119738166216	0.979381443298969	0.429179587795415	0.326139969134323	0.850989032531066	0.456391208074921
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	44	CRLF3	2.22003098383659	FALSE	0.0458235255063807	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	2.89037175789616	3.36729582998647	1	0.429179587795415	0.326139969134323	0.814142621980733	0.553982343299177
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	45	DNMT3A	2.23407474315259	FALSE	0.835918475906433	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	10	2.30258509299405	3.55534806148941	4.47733681447821	1	0.429179587795415	0.326139969134323	1.08915560051149	0.66416322383367
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	46	HNRNPUL1	2.24187052717058	FALSE	0.558103723927752	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	2.99573227355399	3.43398720448515	0.979381443298969	0.429179587795415	0.326139969134323	0.437489334891192	0.363910163626429
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	47	TCEAL1	2.25423386309692	FALSE	0.0376996711018433	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.29583686600433	4.11087386417331	0.958762886597938	0.429179587795415	0.326139969134323	0.374093269848947	0.302811460559992
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	48	ATP6V1B2	2.25918625419058	FALSE	0.568390907896644	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	3.04452243772342	3.8286413964891	1	0.429179587795415	0.326139969134323	1.0353335458099	0.610742597509658
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	49	TCF20	2.26633285619476	FALSE	0.546459845254454	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.61091791264422	4.36944785246702	1	0.429179587795415	0.326139969134323	1.0069060284167	0.63880927504002
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	50	YIPF3	2.27882416909563	FALSE	0.204421027258854	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	7	2.19722457733622	3.36729582998647	4.0943445622221	0.979381443298969	0.429179587795415	0.326139969134323	0.292144270192959	0.240944949819311
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	51	TBC1D8	2.29003746119787	FALSE	0.335976917251435	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	2.94443897916644	3.52636052461616	1	0.429179587795415	0.326139969134323	0.705666380410349	0.495328930341344
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	52	GNA11	2.29596178025253	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	2.89037175789616	3.17805383034795	1	0.429179587795415	0.326139969134323	0.423383359040039	0.352953806926565
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	53	TMEM9	2.29854973595342	FALSE	0.532447559386627	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	10	2.19722457733622	2.94443897916644	3.55534806148941	0.979381443298969	0.429179587795415	0.326139969134323	0.398103163608844	0.325727787736166
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	54	SUGT1	2.30218113376248	FALSE	0.523572337410611	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.04452243772342	3.29583686600433	1	0.429179587795415	0.326139969134323	0.625551291923771	0.465868504548374
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	55	C1orf216	2.31277943823238	FALSE	0.355565823345868	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	2.99573227355399	3.49650756146648	0.979381443298969	0.429179587795415	0.326139969134323	0.364403977183418	0.288024692541434
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	56	SPRYD3	2.314835314373	FALSE	0.86255197479316	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	12	2.484906649788	3.49650756146648	4.39444915467244	0.979381443298969	0.429179587795415	0.326139969134323	0.51600471613934	0.359530496630657
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	57	SPEN	2.32775961586604	FALSE	0.572092995416451	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.25809653802148	3.66356164612965	1	0.429179587795415	0.326139969134323	0.868144935077277	0.59857653633427
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	58	DEXI	2.33333131405118	FALSE	0.0191404790172005	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.43398720448515	4.04305126783455	0.958762886597938	0.429179587795415	0.326139969134323	0.231131652755577	0.19388437832501
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	59	SLC8A3	2.34914137758065	FALSE	0.216752211094414	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	2.99573227355399	3.25809653802148	1	0.429179587795415	0.326139969134323	0.757768224437184	0.439159149947758
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	60	RBM14-RBM4	2.35218210538002	FALSE	0.51718311401218	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.09104245335832	3.73766961828337	0.958762886597938	0.429179587795415	0.326139969134323	0.442666626793936	0.362448357505056
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	61	FGF17	2.35226894486387	FALSE	0.5285038885717	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	10	2.30258509299405	3.49650756146648	4.15888308335967	0.938144329896907	0.429179587795415	0.326139969134323	0.39194791116164	0.332695570487812
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	62	CCAR1	2.37157094350724	FALSE	0.351358799069299	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	2.83321334405622	3.49650756146648	1	0.429179587795415	0.326139969134323	0.898855607432463	0.620526633628251
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	63	MTMR3	2.39016972795623	FALSE	0.512106848142274	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	2.94443897916644	3.09104245335832	1	0.429179587795415	0.326139969134323	0.818816118641634	0.566778179308494
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	64	UBC	2.40691445630823	FALSE	0.0157032544995245	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.40119738166216	4.24849524204936	1	0.429179587795415	0.326139969134323	1.03008044738817	0.590718250050325
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	65	REV1	2.41287717531383	FALSE	0.707464555704892	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	11	2.484906649788	3.61091791264422	4.27666611901606	1	0.429179587795415	0.326139969134323	1.00545827121456	0.651351092280705
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	66	ORC3	2.41557115261978	FALSE	0.441049505224745	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.04452243772342	3.52636052461616	0.979381443298969	0.429179587795415	0.326139969134323	0.759744487932779	0.527627656413255
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	67	DYNLRB1	2.41742259371032	FALSE	0.272384604346394	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.09104245335832	3.52636052461616	1	0.429179587795415	0.326139969134323	0.783666603036282	0.530303959817107
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	68	MARK4	2.43031059860877	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	10	2.30258509299405	2.83321334405622	3.13549421592915	1	0.429179587795415	0.326139969134323	0.774589293066482	0.534037556435302
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	69	STIP1	2.43265917894921	FALSE	0.600019158684735	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	7	2.19722457733622	2.89037175789616	3.76120011569356	1	0.429179587795415	0.326139969134323	0.363178771371821	0.2968568771987
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	70	QRICH1	2.43983449255233	FALSE	0.400856765534622	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	12	2.484906649788	3.49650756146648	4.12713438504509	1	0.429179587795415	0.326139969134323	0.687053288361572	0.512568656959635
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	71	POLR2K	2.44493320895635	FALSE	0.00865708551370615	4	4	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	3.2188758248682	4.04305126783455	0.938144329896907	0.429179587795415	0.326139969134323	0.237819038262962	0.195149679361215
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	72	TMEM106B	2.45621984499131	FALSE	0.467281074784822	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	2.99573227355399	3.29583686600433	1	0.429179587795415	0.326139969134323	0.77909162897615	0.547263786509207
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	73	CERS4	2.45934682670752	FALSE	0.080568181255007	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	10	2.30258509299405	2.89037175789616	3.3322045101752	1	0.429179587795415	0.326139969134323	0.899373226684166	0.583190667446297
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	74	SSB	2.46281644604033	FALSE	0.0530326866408163	2	2	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	11	2.56494935746154	3.17805383034795	3.43398720448515	1	0.429179587795415	0.326139969134323	0.503379471537742	0.395260872482578
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	75	VPS54	2.46536586633587	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	2.94443897916644	3.13549421592915	1	0.429179587795415	0.326139969134323	0.900993393473848	0.587375746479683
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	76	RABAC1	2.4653683830517	FALSE	0.000430490910454161	11	8	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	2.89037175789616	3.13549421592915	1	0.429179587795415	0.326139969134323	0.410046108348915	0.299352012499641
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	77	CEP192	2.4670038708397	FALSE	0.69488583552843	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	10	2.484906649788	3.25809653802148	3.68887945411394	1	0.429179587795415	0.326139969134323	1.07700981980122	0.651195805335353
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	78	TRIM23	2.46715421009304	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	12	2.484906649788	3.3322045101752	4.0943445622221	1	0.429179587795415	0.326139969134323	0.69813171762032	0.493430020225645
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	79	TRIM28	2.4691838674899	FALSE	0.75456602871636	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	11	2.56494935746154	3.43398720448515	4.36944785246702	0.958762886597938	0.429179587795415	0.326139969134323	0.299517567599986	0.258563308187073
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	80	NCDN	2.46965907394093	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	9	2.30258509299405	3.17805383034795	3.66356164612965	1	0.429179587795415	0.326139969134323	1.16118082430178	0.621457396738974
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	81	BSG	2.48442955206869	FALSE	0.190218310603519	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.09104245335832	3.55534806148941	1	0.429179587795415	0.326139969134323	0.918150910314959	0.601226958580562
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	82	FXR1	2.48917196487778	FALSE	0.415964520988396	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.17805383034795	3.66356164612965	1	0.429179587795415	0.326139969134323	0.93980062223133	0.610685083826194
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	83	LHPP	2.49131343360185	FALSE	0.720375093020029	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.2188758248682	3.76120011569356	0.958762886597938	0.429179587795415	0.326139969134323	0.634161941816475	0.464832299684633
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	84	PNMA8A	2.50164549361392	FALSE	0.0191492674047059	1	1	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	12	2.56494935746154	3.76120011569356	4.51085950651685	1	0.429179587795415	0.326139969134323	0.557517625380782	0.382735350785541
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	85	SKP1	2.50314362849972	FALSE	0.250166254841325	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.09104245335832	3.52636052461616	1	0.429179587795415	0.326139969134323	0.935913095791705	0.594000364253329
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	86	RPS11	2.50516612831772	FALSE	0.0073857113234203	3	3	TRUE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	12	2.56494935746154	3.80666248977032	4.43081679884331	1	0.429179587795415	0.326139969134323	0.323347306654401	0.266403381804588
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	87	DNM2	2.52808901012002	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	2.70805020110221	3.3322045101752	1	0.429179587795415	0.326139969134323	0.698521267113885	0.512396115909243
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	88	TGOLN2	2.53514019802854	FALSE	0.691616558402994	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	6	8	2.07944154167984	3.2188758248682	4.0943445622221	1	0.429179587795415	0.326139969134323	0.639351434950836	0.449722496477287
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	89	RNF208	2.56379197583579	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	6	8	2.07944154167984	3.17805383034795	4.04305126783455	0.979381443298969	0.429179587795415	0.326139969134323	0.448936963259943	0.347858094571667
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	90	CAPNS1	2.58852175059937	FALSE	0.782873586373983	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	12	2.56494935746154	3.66356164612965	4.38202663467388	0.979381443298969	0.429179587795415	0.326139969134323	0.470727680008829	0.344274992091869
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	91	SCFD2	2.58981534412426	FALSE	0.25383132696558	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	3.25809653802148	3.91202300542815	1	0.429179587795415	0.326139969134323	1.12586581001768	0.634004965348006
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	92	RPS27A	2.61531607042851	FALSE	0.0211138751635046	2	2	TRUE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	12	2.56494935746154	3.3322045101752	4.06044301054642	1	0.429179587795415	0.326139969134323	0.476420932183231	0.335269307822819
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	93	TTLL11	2.6200447044653	FALSE	0.601925686267166	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	10	2.484906649788	4.02535169073515	4.60517018598809	1	0.429179587795415	0.326139969134323	1.29418747009954	0.705387115017781
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	94	SCRN1	2.63000045588913	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.04452243772342	3.36729582998647	1	0.429179587795415	0.326139969134323	0.920975159906656	0.596616278289543
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	95	MIRLET7BHG	2.63120016936134	FALSE	0.278150033188229	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	12	2.484906649788	3.17805383034795	3.68887945411394	0.979381443298969	0.429179587795415	0.326139969134323	0.560714790663525	0.439431381382821
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	96	SELENOW	2.63142158867821	FALSE	4.74305122867583e-09	14	9	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.40119738166216	4.26267987704132	1	0.429179587795415	0.326139969134323	1.16358925551073	0.622731324827699
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	97	KIFC2	2.63632144899841	FALSE	0.758836932415744	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	7	2.19722457733622	3.63758615972639	4.18965474202643	1	0.429179587795415	0.326139969134323	0.93577096744581	0.63900769724797
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	98	MAPKAP1	2.65107032267786	FALSE	0.763537555420959	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	11	11	2.56494935746154	3.58351893845611	4.23410650459726	1	0.429179587795415	0.326139969134323	0.993828163790786	0.623754109831964
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	99	ZFC3H1	2.65545095221017	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	2.94443897916644	3.29583686600433	1	0.429179587795415	0.326139969134323	0.803619985997125	0.568027184801051
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	100	RAD9A	2.65794899597921	FALSE	0.543684549980126	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	3.52636052461616	4.14313472639153	0.979381443298969	0.429179587795415	0.326139969134323	1.10754346279207	0.675247069198547
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	101	SLMAP	2.66219854099173	FALSE	0.662250602363241	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	3.55534806148941	4.06044301054642	1	0.429179587795415	0.326139969134323	1.10646205122451	0.670349779051599
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	102	UBB	2.67112895567541	FALSE	0.0484329159270205	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	6	8	2.07944154167984	3.2188758248682	4.07753744390572	1	0.429179587795415	0.326139969134323	0.816287829589758	0.488825091302973
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	103	BAG4	2.67470243722125	FALSE	1	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	6	8	2.07944154167984	3.29583686600433	3.80666248977032	1	0.429179587795415	0.326139969134323	0.707642894587957	0.501491521524496
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	104	RPLP2	2.67576319118444	FALSE	2.48662660138138e-05	16	10	TRUE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	2.70805020110221	2.94443897916644	1	0.429179587795415	0.326139969134323	0.389903506090643	0.314673657774412
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	105	MTR	2.69584074209121	FALSE	0.402066006015633	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	9	2.19722457733622	2.77258872223978	3.3322045101752	1	0.429179587795415	0.326139969134323	0.892221861910957	0.567304429512188
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	106	BRD1	2.69677955430295	FALSE	0.348641896806893	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	7	8	2.19722457733622	2.77258872223978	3.04452243772342	0.979381443298969	0.429179587795415	0.326139969134323	0.531237597645615	0.416423990874496
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	107	MED14	2.71079737924024	FALSE	0.339315234145802	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	11	2.484906649788	3.46573590279973	3.85014760171006	0.938144329896907	0.429179587795415	0.326139969134323	0.421997081456405	0.336010275778112
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	108	SLC38A6	2.71320274602047	FALSE	0.567069616502868	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	9	11	2.39789527279837	2.94443897916644	3.29583686600433	0.979381443298969	0.429179587795415	0.326139969134323	0.923833316223943	0.57083672823826
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	109	RAB11A	2.72297064988365	FALSE	0.365532564286207	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	11	2.484906649788	3.04452243772342	3.2188758248682	1	0.429179587795415	0.326139969134323	0.895456544070109	0.588151222645054
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	110	RNF44	2.72435697456237	FALSE	0.677519463951796	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	8	10	2.30258509299405	2.99573227355399	3.58351893845611	0.938144329896907	0.429179587795415	0.326139969134323	0.27924430452623	0.244000843534024
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	111	CHFR	2.74836348657208	FALSE	0.409127406931311	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	10	12	2.484906649788	3.36729582998647	3.76120011569356	0.979381443298969	0.429179587795415	0.326139969134323	0.788376315071672	0.537729934913682
phase18_rpl11_deep_dive_v1	Excitatory_neurons	RPL11	topology_expression	112	TPRG1L	2.75029936552462	FALSE	0.807838967354518	0	0	FALSE	9	9	2.39789527279837	3.8286413964891	4.75359019110636	1	6	7	2.07944154167984	3.36729582998647	4.12713438504509	0.979381443298969	0.429179587795415	0.326139969134323	0.437345120711222	0.314478111250635
