node_order	source_symbol
234	GRIK3
235	LINC01137
236	DNALI1
237	CDCA8
238	EPHA10
239	YRDC
240	C1orf122
241	UTP11
242	POU3F1
243	MIR3659HG
244	MYCBP
245	GJA9
246	RHBDL2
247	NDUFS5
248	BMP8A
249	PABPC4
250	NT5C1A
251	HPCAL4
252	ZFP69B
253	ZFP69
254	EXO5
255	ZNF684
256	NFYC-AS1
257	KCNQ4
258	CITED4
259	SLFNL1-AS1
260	SLFNL1
261	FOXO6
262	ZMYND12
263	PPCS
264	CCDC30
265	TMEM269
266	SVBP
267	ERMAP
268	ZNF691
269	SLC2A1-AS1
270	EBNA1BP2
271	CFAP57
272	ELOVL1
273	MED8
274	HYI
275	HYI-AS1
276	KDM4A-AS1
277	AL357079.1
278	DPH2
279	ATP6V0B
280	B4GALT2
281	CCDC24
282	SLC6A9
283	RNF220
284	ARMH1
285	KIF2C
286	RPS8
287	BEST4
288	PLK3
289	BTBD19
290	HECTD3
291	UROD
292	MUTYH
293	TOE1
294	TESK2
295	PRDX1
296	AKR1A1
297	TMEM69
298	IPP
299	TSPAN1
300	POMGNT1
301	LURAP1
302	RAD54L
303	UQCRH
304	FAAH
305	MKNK1-AS1
306	MOB3C
307	EFCAB14-AS1
308	CYP4X1
309	CYP4Z1
310	CYP4A22-AS1
311	LINC01389
312	SPATA6
313	BEND5
314	ELAVL4
315	LINC01562
316	TTC39A
317	RAB3B
318	KTI12
319	CC2D1B
320	ORC1
321	GPX7
322	SHISAL2A
323	COA7
324	ZYG11A
325	PODN
326	CPT2
327	CZIB
328	LRP8
329	LINC01771
330	GLIS1
331	DIO1
332	HSPB11
333	SSBP3
334	ACOT11
335	FAM151A
336	MROH7
337	TTC4
338	PARS2
339	DHCR24
340	MIR4422HG
341	PLPP3
342	FYB2
343	DAB1-AS1
344	OMA1
345	JUN
346	LINC01135
347	LINC02777
348	LINC01358
349	FGGY
350	LINC01748
351	NFIA
352	NFIA-AS2
353	PATJ
354	L1TD1
355	KANK4
356	ATG4C
357	ALG6
358	ITGB3BP
359	DLEU2L
360	ROR1
361	ROR1-AS1
362	CACHD1
363	JAK1
364	LINC01359
365	AK4
366	AL139294.1
367	LEPROT
368	LEPR
369	PDE4B
370	TCTEX1D1
371	IL12RB2
372	GADD45A
373	GNG12
374	GNG12-AS1
375	DIRAS3
376	WLS
377	DEPDC1
378	DEPDC1-AS1
379	LRRC7
380	HHLA3
381	PTGER3
382	ZRANB2-AS1
383	ZRANB2-AS2
384	NEGR1
385	LRRIQ3
386	FPGT
387	TNNI3K
388	LRRC53
389	ERICH3-AS1
390	CRYZ
391	TYW3
392	RABGGTB
393	MSH4
394	ASB17
395	ST6GALNAC5
396	AK5
397	NEXN-AS1
398	NEXN
399	DNAJB4
400	GIPC2
401	PTGFR
402	IFI44
403	ADGRL4
404	ADGRL2
405	LINC01362
406	LINC01725
407	TTLL7-IT1
408	SAMD13
409	GNG5
410	SPATA1
411	CTBS
412	WDR63
413	SYDE2
414	DDAH1
415	COL24A1
416	LINC02795
417	CLCA4-AS1
418	LINC01140
419	LMO4
420	PKN2-AS1
421	KYAT3
422	GBP2
423	GBP4
424	GBP5
425	LRRC8C-DT
426	LINC02609
427	HFM1
428	TGFBR3
429	C1orf146
430	GLMN
431	RPL5
432	CCDC18
433	FNBP1L
434	BCAR3
435	DNTTIP2
436	ABCA4
437	F3
438	SLC44A3
439	RWDD3
440	LINC02607
441	DPYD
442	DPYD-AS1
443	MIR137HG
444	LINC01776
445	SNX7
446	PLPPR5
447	PALMD
448	SASS6
449	LRRC39
450	RTCA-AS1
451	RTCA
452	CDC14A
453	GPR88
454	LINC01709
455	OLFM3
456	COL11A1
457	RNPC3
458	LINC01676
459	PRMT6
460	NTNG1
461	VAV3
462	SLC25A24
463	GPSM2
464	TAF13
465	C1orf194
466	SARS
467	PSRC1
468	MYBPHL
469	PSMA5
470	ATXN7L2
471	CYB561D1
472	AMIGO1
473	AMPD2
474	GSTM2
475	GSTM5
476	GSTM3
477	LINC01768
478	CSF1
479	KCNC4
480	RBM15-AS1
481	SLC16A4
482	LAMTOR5
483	KCNA3
484	CD53
485	LRIF1
486	PIFO
487	OVGP1
488	WDR77
489	C1orf162
490	INKA2
491	DDX20
492	KCND3
493	LINC01750
494	WNT2B
495	PPM1J
496	LINC01356
497	SLC16A1
498	LRIG2-DT
499	MAGI3
500	PTPN22
501	AP4B1-AS1
502	BCL2L15
503	DCLRE1B
504	HIPK1-AS1
505	SYT6
506	BCAS2
507	DENND2C
508	NRAS
509	TSPAN2
510	NGF-AS1
511	NGF
512	VANGL1
513	LINC01649
514	ATP1A1-AS1
515	CD58
516	CD101
517	TTF2
518	TRIM45
519	SPAG17
520	WARS2
521	WARS2-AS1
522	LINC00622
523	PHGDH
524	NOTCH2
525	NBPF26
526	LINC00623
527	SRGAP2-AS1
528	LINC02798
529	LINC02591
530	HIST2H3PS2
531	LINC02802
532	NBPF15
533	SRGAP2B
534	NBPF20
535	GPR89A
536	PDZK1
537	CD160
538	NUDT17
539	PIAS3
540	ANKRD35
541	ITGA10
542	PEX11B
543	RBM8A
544	LIX1L-AS1
545	LIX1L
546	ANKRD34A
547	POLR3GL
548	TXNIP
549	HJV
550	LINC01719
551	NOTCH2NLA
552	FMO5
553	CHD1L
554	LINC00624
555	ACP6
556	GPR89B
557	NBPF11
558	LINC02805
559	PPIAL4G
560	NBPF14
561	NOTCH2NLC
562	NBPF19
563	HIST2H2BF
564	HIST2H2BE
565	BOLA1
566	SF3B4
567	MTMR11
568	ANP32E
569	APH1A
570	C1orf54
571	CIART
572	MRPS21
573	TARS2
574	ECM1
575	FALEC
576	ADAMTSL4-AS1
577	MCL1
578	ENSA
579	GOLPH3L
580	HORMAD1
581	CTSS
582	CTSK
583	MINDY1
584	BNIPL
585	C1orf56
586	CDC42SE1
587	MLLT11
588	GABPB2
589	SEMA6C
590	SCNM1
591	VPS72
592	ZNF687
593	RFX5
594	PSMB4
595	RIIAD1
596	MRPL9
597	TDRKH
598	TDRKH-AS1
599	FLG-AS1
600	FLG
601	S100A6
602	SNAPIN
603	ILF2
604	SLC27A3
605	CRTC2
606	SLC39A1
607	JTB
608	RPS27
609	NUP210L
610	HAX1
611	IL6R
612	UBE2Q1
613	CHRNB2
614	KCNN3
615	PMVK
616	PBXIP1
617	PYGO2
618	AL451085.2
619	CKS1B
620	DCST2
621	ADAM15
622	EFNA3
623	EFNA1
624	SLC50A1
625	DPM3
626	KRTCAP2
627	TRIM46
628	THBS3
629	MTX1
630	GBA
631	HCN3
632	PKLR
633	FDPS
634	RUSC1
635	ASH1L-AS1
636	SYT11
637	SSR2
638	UBQLN4
639	LAMTOR2
640	MEX3A
641	LMNA
642	SEMA4A
643	SLC25A44
644	BGLAP
645	PAQR6
646	TMEM79
647	GLMP
648	CCT3
649	TSACC
650	C1orf61
651	NAXE
652	GPATCH4
653	HAPLN2
654	BCAN
655	NES
656	CRABP2
657	MRPL24
658	IFI16
659	AIM2
660	CADM3-AS1
661	ACKR1
662	VSIG8
663	LINC01133
664	KCNJ10
665	KCNJ9
666	IGSF8
667	ATP1A2
668	CASQ1
669	PEA15
670	VANGL2
671	F11R
672	TSTD1
673	USF1
674	KLHDC9
675	PFDN2
676	NIT1
677	DEDD
678	UFC1
679	USP21
680	B4GALT3
681	NDUFS2
682	NR1I3
683	PCP4L1
684	MPZ
685	FCRLB
686	OLFML2B
687	C1orf226
688	DDR2
689	HSD17B7
690	RGS4
691	RGS5
692	NUF2
693	RXRG
694	ALDH9A1
695	TMCO1-AS1
696	FAM78B
697	ILDR2
698	MAEL
699	CD247
700	RCSD1
701	ADCY10
702	MPC2
703	GPR161
704	SFT2D2
705	DPT
706	LINC00626
707	LINC00970
708	ATP1B1
709	BLZF1
710	CCDC181
711	F5
712	SELP
713	C1orf112
714	METTL18
715	SCYL3
716	GORAB-AS1
717	PRRX1
718	PRRC2C
719	MYOCOS
720	DNM3-IT1
721	DNM3OS
722	PIGC
723	C1orf105
724	TNFSF18
725	TNFSF4
726	PRDX6
727	SLC9C2
728	ANKRD45
729	GAS5
730	RC3H1-IT1
731	RABGAP1L-IT1
732	CACYBP
733	TNR
734	LINC02803
735	PAPPA2
736	LINC01645
737	SEC16B
738	RASAL2-AS1
739	C1orf220
740	ANGPTL1
741	AXDND1
742	TDRD5
743	FAM163A
744	LINC02818
745	LHX4
746	KIAA1614
747	MR1
748	IER5
749	LINC01344
750	GLUL
751	RGSL1
752	RNASEL
753	RGS16
754	RGS8
755	NPL
756	APOBEC4
757	TSEN15
758	NIBAN1
759	HMCN1
760	PDC
761	PTGS2
762	PLA2G4A
763	LINC01035
764	BRINP3
765	RGS2
766	B3GALT2
767	LINC01031
768	KCNT2
769	ASPM
770	CRB1
771	DENND1B
772	C1orf53
773	PTPRC
774	MIR181A1HG
775	LINC00862
776	ZNF281
777	KIF14
778	DDX59
779	DDX59-AS1
780	TNNT2
781	PHLDA3
782	CSRP1
783	AC096677.1
784	IPO9-AS1
785	SHISA4
786	LMOD1
787	TIMM17A
788	ELF3-AS1
789	ARL8A
790	LGR6
791	UBE2T
792	SYT2
793	CYB5R1
794	ADORA1
795	CHI3L1
796	BTG2
797	PRELP
798	ATP2B4
799	ZC3H11A
800	ZBED6
801	SNRPE
802	SOX13
803	REN
804	GOLT1A
805	AL606489.1
806	PPP1R15B
807	TMEM81
808	KLHDC8A
809	LEMD1
810	BLACAT1
811	CDK18
812	MFSD4A
813	RAB29
814	PM20D1
815	IKBKE
816	DYRK3
817	YOD1
818	C4BPA
819	CR1L
820	CD46
821	MIR29B2CHG
822	CAMK1G
823	LAMB3
824	HSD11B1-AS1
825	G0S2
826	HSD11B1
827	TRAF3IP3
828	C1orf74
829	SERTAD4
830	HHAT
831	KCNH1
832	TRAF5
833	LINC00467
834	SLC30A1
835	INTS7
836	PACC1
837	NENF
838	BATF3
839	TATDN3
840	SPATA45
841	FLVCR1-DT
842	FLVCR1
843	VASH2
844	PROX1-AS1
845	PROX1
846	LINC02775
847	PTPN14
848	USH2A
849	ESRRG
850	GPATCH2
851	SPATA17
852	TGFB2
853	LYPLAL1-DT
854	LYPLAL1-AS1
855	C1orf115
856	HLX-AS1
857	DUSP10
858	LINC01655
859	LINC02257
860	LINC01705
861	TAF1A-AS1
862	DISP1
863	TLR5
864	SUSD4
865	DEGS1
866	LINC02813
867	DNAH14
868	SRP9
869	TMEM63A
870	LEFTY1
871	PYCR2
872	SDE2
873	H3F3A
874	LINC01703
875	ACBD3-AS1
876	LIN9
877	STUM
878	ITPKB
879	PSEN2
880	JMJD4
881	WNT9A
882	ARF1
883	C1orf35
884	MRPL55
885	GUK1
886	GJC2
887	OBSCN-AS1
888	OBSCN
889	TRIM17
890	HIST3H2A
891	HIST3H2BB
892	RNF187
893	RHOU
894	AGT
895	FAM89A
896	TRIM67
897	C1orf131
898	SPRTN
899	DISC1
900	MAP10
901	KCNK1
902	SLC35F3
903	COA6-AS1
904	TARBP1
905	IRF2BP2
906	TOMM20
907	RBM34
908	GGPS1
909	TBCE
910	GNG4
911	NID1
912	EDARADD
913	CHRM3
914	CHRM3-AS2
915	GREM2
916	RGS7
917	KMO
918	OPN3
919	CHML
920	WDR64
921	EXO1
922	PLD5
923	AKT3-IT1
924	LINC02774
925	ZBTB18
926	C1orf100
927	CATSPERE
928	COX20
929	EFCAB2
930	KIF26B-AS1
931	LINC01341
932	ZNF695
933	ZNF670
934	ZNF669
935	ZNF124
936	NLRP3
937	TRIM58
938	OR2L5
939	OR2L2
940	OR2L3
941	OR2L13
942	OR2M2
943	OR2M3
944	OR2M4
945	OR2T6
946	ZNF692
947	PGBD2
948	SH3YL1
949	ALKAL2
950	LINC01865
951	TMEM18
952	LINC01115
953	SNTG2
954	PXDN
955	MYT1L
956	MYT1L-AS1
957	LINC01250
958	TRAPPC12-AS1
959	ADI1
960	RNASEH1
961	RNASEH1-AS1
962	RPS7
963	COLEC11
964	ALLC
965	DCDC2C
966	SOX11
967	NRIR
968	CMPK2
969	RSAD2
970	RNF144A-AS1
971	LINC00298
972	LINC00299
973	ID2
974	KLF11
975	CYS1
976	RRM2
977	HPCAL1
978	ODC1
979	ATP6V1C2
980	LINC01954
981	KCNF1
982	C2orf50
983	SLC66A3
984	NTSR2
985	MIR3681HG
986	TRIB2
987	LINC00276
988	LRATD1
989	MYCNOS
990	MYCN
991	RAD51AP2
992	KCNS3
993	RDH14
994	LINC01376
995	TTC32
996	WDR35
997	LAPTM4A
998	RHOB
999	HS1BP3
1000	GDF7
1001	KLHL29
1002	MFSD2B
1003	WDCP
1004	FKBP1B
1005	SF3B6
1006	FAM228B
1007	TP53I3
1008	PFN4
1009	FAM228A
1010	PTRHD1
1011	CENPO
1012	GAREM2
1013	ADGRF3
1014	DRC1
1015	OTOF
1016	CIB4
1017	SLC35F6
1018	TMEM214
1019	AGBL5
1020	OST4
1021	KHK
1022	ABHD1
1023	PREB
1024	SLC5A6
1025	ATRAID
1026	CAD
1027	SLC30A3
1028	TRIM54
1029	UCN
1030	GTF3C2-AS1
1031	AC074117.1
1032	EIF2B4
1033	SNX17
1034	ZNF513
1035	KRTCAP3
1036	FNDC4
1037	GCKR
1038	C2orf16
1039	CCDC121
1040	RBKS
1041	FOSL2
1042	PLB1
1043	PPP1CB
1044	SPDYA
1045	TOGARAM2
1046	PCARE
1047	ALK
1048	LBH
1049	CAPN13
1050	GALNT14
1051	CAPN14
1052	EHD3
1053	MEMO1
1054	NLRC4
1055	TTC27
1056	LINC00486
1057	LTBP1
1058	RASGRP3
1059	LINC01320
1060	CRIM1-DT
1061	CRIM1
1062	GPATCH11
1063	CEBPZ
1064	PRKD3
1065	QPCT
1066	AC006369.1
1067	RMDN2
1068	RMDN2-AS1
1069	CYP1B1
1070	CYP1B1-AS1
1071	LINC02613
1072	GALM
1073	SRSF7
1074	MORN2
1075	SOS1-IT1
1076	CDKL4
1077	TMEM178A
1078	SLC8A1-AS1
1079	SLC8A1
1080	PKDCC
1081	COX7A2L
1082	KCNG3
1083	HAAO
1084	ZFP36L2
1085	THADA
1086	PLEKHH2
1087	DYNC2LI1
1088	ABCG5
1089	ABCG8
1090	SLC3A1
1091	CAMKMT
1092	EPAS1
1093	ATP6V1E2
1094	LINC01118
1095	SOCS5
1096	LINC01119
1097	MCFD2
1098	STPG4
1099	CALM2
1100	EPCAM-DT
1101	EPCAM
1102	FOXN2
1103	AC009975.1
1104	NRXN1
1105	CHAC2
1106	ERLEC1
1107	GPR75
1108	PSME4
1109	ACYP2
1110	C2orf73
1111	CLHC1
1112	RPS27A
1113	EFEMP1
1114	CCDC85A
1115	VRK2
1116	LINC01122
1117	LINC01793
1118	BCL11A
1119	LINC01185
1120	PEX13
1121	KIAA1841
1122	C2orf74
1123	AC016747.2
1124	AC016727.1
1125	XPO1
1126	TMEM17
1127	WDPCP
1128	MDH1
1129	PELI1
1130	LGALSL
1131	SERTAD2
1132	LINC01800
1133	LINC02576
1134	SPRED2
1135	AC007389.3
1136	MEIS1
1137	LINC01828
1138	LINC01829
1139	FBXO48
1140	APLF
1141	ARHGAP25
1142	ANXA4
1143	SNRNP27
1144	ASPRV1
1145	PCBP1
1146	FAM136A
1147	TGFA
1148	ANKRD53
1149	PAIP2B
1150	DYSF
1151	EMX1
1152	CCT7
1153	DGUOK-AS1
1154	TET3
1155	BOLA3
1156	MTHFD2
1157	SLC4A5
1158	DCTN1
1159	DCTN1-AS1
1160	C2orf81
1161	WDR54
1162	RTKN
1163	INO80B
1164	WBP1
1165	MOGS
1166	PCGF1
1167	AUP1
1168	HTRA2
1169	LOXL3
1170	M1AP
1171	LINC01291
1172	POLE4
1173	TACR1
1174	EVA1A
1175	MRPL19
1176	LRRTM4
1177	CTNNA2
1178	LRRTM1
1179	DNAH6
1180	TRABD2A
1181	TMSB10
1182	TCF7L1
1183	RETSAT
1184	PARTICL
1185	MAT2A
1186	GGCX
1187	VAMP8
1188	RNF181
1189	TMEM150A
1190	ATOH8
1191	MRPL35
1192	KDM3A
1193	CD8A
1194	RGPD1
1195	PLGLB1
1196	CYTOR
1197	PLGLB2
1198	RGPD2
1199	KRCC1
1200	THNSL2
1201	MAL
1202	ZNF514
1203	ZNF2
1204	PROM2
1205	KCNIP3
1206	LINC00342
1207	DUSP2
1208	STARD7-AS1
1209	SNRNP200
1210	ARID5A
1211	FER1L5
1212	LMAN2L
1213	CNNM3
1214	ANKRD23
1215	ANKRD39
1216	SEMA4C
1217	FAM178B
1218	FAHD2B
1219	AC092683.1
1220	ANKRD36B
1221	COX5B
1222	ACTR1B
1223	C2orf92
1224	VWA3B
1225	UNC50
1226	LINC02611
1227	KIAA1211L
1228	TSGA10
1229	C2orf15
1230	LIPT1
1231	MITD1
1232	LYG2
1233	LYG1
1234	TXNDC9
1235	PDCL3
1236	NPAS2
1237	RPL31
1238	TBC1D8
1239	TBC1D8-AS1
1240	CNOT11
1241	CREG2
1242	RFX8
1243	IL1R1
1244	IL1RL2
1245	IL18R1
1246	SLC9A2
1247	TMEM182
1248	LINC01965
1249	LINC01102
1250	LINC01103
1251	PANTR1
1252	LINC01114
1253	POU3F3
1254	LINC01918
1255	C2orf49
1256	FHL2
1257	ECRG4
1258	RGPD3
1259	ST6GAL2
1260	LINC01789
1261	LINC01885
1262	RGPD4
1263	GCC2-AS1
1264	SEPTIN10
1265	SOWAHC
1266	LINC01123
1267	NPHP1
1268	MTLN
1269	LINC01106
1270	ACOXL
1271	MIR4435-2HG
1272	BCL2L11
1273	MERTK
1274	TMEM87B
1275	FBLN7
1276	RGPD8
1277	CHCHD5
1278	PSD4
1279	PAX8-AS1
1280	PAX8
1281	CBWD2
1282	AC017074.1
1283	AC104653.1
1284	LINC01191
1285	DPP10
1286	DPP10-AS3
1287	DPP10-AS2
1288	DPP10-AS1
1289	DDX18
1290	C1QL2
1291	STEAP3
1292	STEAP3-AS1
1293	DBI
1294	SCTR
1295	CFAP221
1296	TMEM177
1297	TMEM185B
1298	INHBB
1299	GLI2
1300	NIFK-AS1
1301	NIFK
1302	CNTNAP5
1303	LINC01889
1304	BIN1
1305	CYP27C1
1306	MAP3K2-DT
1307	SFT2D3
1308	HS6ST1
1309	LINC02572
1310	SMPD4
1311	MZT2B
1312	CCDC115
1313	IMP4
1314	PTPN18
1315	CCDC74A
1316	LINC01945
1317	ANKRD30BL
1318	GPR39
1319	LYPD1
1320	NCKAP5
1321	NCKAP5-AS2
1322	TMEM163
1323	CCNT2-AS1
1324	ACMSD
1325	MAP3K19
1326	MCM6
1327	DARS-AS1
1328	THSD7B
1329	HNMT
1330	LINC02631
1331	NXPH2
1332	LRP1B
1333	ARHGAP15
1334	GTDC1
1335	ZEB2
1336	ZEB2-AS1
1337	LINC01412
1338	TEX41
1339	EPC2
1340	LYPD6B
1341	LYPD6
1342	LINC01931
1343	LINC01818
1344	RND3
1345	RBM43
1346	NEB
1347	RPRM
1348	GALNT13
1349	AC009227.1
1350	KCNJ3
1351	LINC01876
1352	NR4A2
1353	ERMN
1354	ACVR1C
1355	ACVR1
1356	UPP2
1357	CCDC148-AS1
1358	CCDC148
1359	PKP4
1360	PKP4-AS1
1361	DAPL1
1362	TANC1
1363	BAZ2B
1364	CD302
1365	LY75
1366	PLA2R1
1367	RBMS1
1368	TBR1
1369	DPP4
1370	FAP
1371	IFIH1
1372	GCA
1373	KCNH7
1374	FIGN
1375	GRB14
1376	COBLL1
1377	SLC38A11
1378	GALNT3
1379	TTC21B-AS1
1380	SCN1A-AS1
1381	SCN9A
1382	XIRP2
1383	B3GALT1
1384	CERS6-AS1
1385	NOSTRIN
1386	SPC25
1387	LRP2
1388	BBS5
1389	CCDC173
1390	PHOSPHO2
1391	MYO3B
1392	MYO3B-AS1
1393	ERICH2
1394	AC007405.2
1395	CYBRD1
1396	DYNC1I2
1397	HAT1
1398	METAP1D
1399	DLX1
1400	DLX2
1401	ITGA6
1402	PDK1
1403	RAPGEF4-AS1
1404	MAP3K20
1405	MAP3K20-AS1
1406	CDCA7
1407	LINC01305
1408	SP9
1409	WIPF1
1410	ATP5MC3
1411	LINC01117
1412	LINC01116
1413	TTC30B
1414	TTC30A
1415	PDE11A
1416	CHROMR
1417	PJVK
1418	FKBP7
1419	TTN-AS1
1420	TTN
1421	CCDC141
1422	ZNF385B
1423	SCHLAP1
1424	UBE2E3
1425	LINC01934
1426	ITGA4
1427	CERKL
1428	NEUROD1
1429	PPP1R1C
1430	PDE1A
1431	FRZB
1432	DUSP19
1433	ZNF804A
1434	FSIP2
1435	LINC01473
1436	ITGAV
1437	CALCRL
1438	LINC01090
1439	GULP1
1440	COL5A2
1441	WDR75
1442	ASNSD1
1443	OSGEPL1
1444	ORMDL1
1445	C2orf88
1446	MSTN
1447	HIBCH
1448	INPP1
1449	NEMP2
1450	STAT1
1451	STAT4
1452	MYO1B
1453	NABP1
1454	TMEFF2
1455	LINC01821
1456	DNAH7
1457	STK17B
1458	CCDC150
1459	GTF3C3
1460	C2orf66
1461	PGAP1
1462	HSPD1
1463	HSPE1
1464	RFTN2
1465	MARS2
1466	PLCL1
1467	SATB2
1468	LINC01877
1469	FTCDNL1
1470	C2orf69
1471	MAIP1
1472	SPATS2L
1473	SGO2
1474	AOX1
1475	CLK1
1476	PPIL3
1477	NIF3L1
1478	NDUFB3
1479	CFLAR-AS1
1480	CASP10
1481	CASP8
1482	FLACC1
1483	STRADB
1484	C2CD6
1485	MPP4
1486	CDK15
1487	KIAA2012
1488	KIAA2012-AS1
1489	FAM117B
1490	WDR12
1491	CARF
1492	PARD3B
1493	NRP2
1494	EEF1B2
1495	DYTN
1496	MDH1B
1497	FASTKD2
1498	CPO
1499	METTL21A
1500	CCNYL1
1501	FZD5
1502	C2orf80
1503	PTH2R
1504	MAP2
1505	KANSL1L
1506	ACADL
1507	LANCL1-AS1
1508	LANCL1
1509	CPS1
1510	ERBB4
1511	IKZF2
1512	SPAG16-DT
1513	SPAG16
1514	VWC2L
1515	BARD1
1516	SNHG31
1517	ABCA12
1518	FN1
1519	LINC00607
1520	LINC01963
1521	MARCH4
1522	RPL37A
1523	IGFBP2
1524	IGFBP5
1525	DIRC3-AS1
1526	DIRC3
1527	TNS1
1528	AAMP
1529	TMBIM1
1530	CATIP-AS2
1531	CATIP
1532	SLC11A1
1533	CTDSP1
1534	VIL1
1535	PLCD4
1536	BCS1L
1537	RNF25
1538	STK36
1539	CYP27A1
1540	WNT10A
1541	LINC01494
1542	CDK5R2
1543	CFAP65
1544	NHEJ1
1545	CNPPD1
1546	RETREG2
1547	ZFAND2B
1548	ABCB6
1549	ATG9A
1550	ANKZF1
1551	GLB1L
1552	STK16
1553	TUBA4A
1554	DNAJB2
1555	PTPRN
1556	GMPPA
1557	ASIC4
1558	CHPF
1559	TMEM198
1560	OBSL1
1561	INHA
1562	STK11IP
1563	SLC4A3
1564	EPHA4
1565	SGPP2
1566	MOGAT1
1567	KCNE4
1568	SCG2
1569	MRPL44
1570	SERPINE2
1571	DOCK10
1572	NYAP2
1573	IRS1
1574	COL4A4
1575	COL4A3
1576	SLC19A3
1577	DAW1
1578	SPHKAP
1579	LINC01807
1580	PID1
1581	SP110
1582	SP140
1583	SP140L
1584	SP100
1585	ITM2C
1586	C2orf72
1587	HTR2B
1588	NCL
1589	LINC00471
1590	NMUR1
1591	PTMA
1592	PDE6D
1593	COPS7B
1594	NPPC
1595	TIGD1
1596	EFHD1
1597	KCNJ13
1598	NGEF
1599	INPP5D
1600	TRPM8
1601	LINC01891
1602	ARL4C
1603	SH3BP4
1604	IQCA1
1605	ACKR3
1606	COPS8
1607	COL6A3
1608	RAB17
1609	RBM44
1610	RAMP1
1611	LINC02610
1612	HES6
1613	PER2
1614	LINC01937
1615	HDAC4
1616	HDAC4-AS1
1617	COPS9
1618	GPC1
1619	ANKMY1
1620	DUSP28
1621	RNPEPL1
1622	CAPN10-DT
1623	GPR35
1624	SNED1
1625	PASK
