schema_version	manifest_row	contrast_id	rds_id	cell_type_high_resolution	sex	apoe_group	yu_stratum	yu_contrast	contrast_family	contrast_name	contrast_kind	numerator	denominator	cells_ad_expected	cells_nci_expected	donors_ad_expected	donors_nci_expected	analysis_population	modeling_status	modeling_reason
yu_mast_contrast_manifest_v2	12	inhibitory::Inh CUX2 MSR1::AD_vs_NCI__Male__e4	inhibitory	Inh CUX2 MSR1	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1387	534	27	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	13	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e2	inhibitory	Inh ENOX2 SPHKAP	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	119	524	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	14	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e33	inhibitory	Inh ENOX2 SPHKAP	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1059	1545	35	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	15	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Female__e4	inhibitory	Inh ENOX2 SPHKAP	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	552	423	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	16	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e2	inhibitory	Inh ENOX2 SPHKAP	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	196	198	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	17	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e33	inhibitory	Inh ENOX2 SPHKAP	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	700	2076	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	18	inhibitory::Inh ENOX2 SPHKAP::AD_vs_NCI__Male__e4	inhibitory	Inh ENOX2 SPHKAP	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	711	240	25	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	19	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e2	inhibitory	Inh FBN2 EPB41L4A	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	95	216	8	15	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	20	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e33	inhibitory	Inh FBN2 EPB41L4A	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	786	797	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	21	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Female__e4	inhibitory	Inh FBN2 EPB41L4A	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	395	239	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	22	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e2	inhibitory	Inh FBN2 EPB41L4A	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	125	101	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	23	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e33	inhibitory	Inh FBN2 EPB41L4A	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	412	986	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	24	inhibitory::Inh FBN2 EPB41L4A::AD_vs_NCI__Male__e4	inhibitory	Inh FBN2 EPB41L4A	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	395	145	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	25	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e2	inhibitory	Inh GPC5 RIT2	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	65	186	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	26	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e33	inhibitory	Inh GPC5 RIT2	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	505	659	35	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	27	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Female__e4	inhibitory	Inh GPC5 RIT2	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	289	161	25	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	28	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e2	inhibitory	Inh GPC5 RIT2	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	50	77	5	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	29	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e33	inhibitory	Inh GPC5 RIT2	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	297	748	26	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	30	inhibitory::Inh GPC5 RIT2::AD_vs_NCI__Male__e4	inhibitory	Inh GPC5 RIT2	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	260	94	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	31	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e2	inhibitory	Inh L1 PAX6 CA4	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	62	180	8	15	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	32	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e33	inhibitory	Inh L1 PAX6 CA4	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	436	650	36	44	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	33	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Female__e4	inhibitory	Inh L1 PAX6 CA4	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	294	224	23	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	34	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e2	inhibitory	Inh L1 PAX6 CA4	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	71	65	6	4	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	35	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e33	inhibitory	Inh L1 PAX6 CA4	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	320	853	25	49	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	36	inhibitory::Inh L1 PAX6 CA4::AD_vs_NCI__Male__e4	inhibitory	Inh L1 PAX6 CA4	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	250	116	24	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	37	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e2	inhibitory	Inh L1-2 PAX6 SCGN	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	19	59	5	13	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	38	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e33	inhibitory	Inh L1-2 PAX6 SCGN	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	141	206	33	40	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	39	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Female__e4	inhibitory	Inh L1-2 PAX6 SCGN	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	104	59	22	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	40	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e2	inhibitory	Inh L1-2 PAX6 SCGN	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	34	13	6	4	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	41	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e33	inhibitory	Inh L1-2 PAX6 SCGN	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	97	254	23	49	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	42	inhibitory::Inh L1-2 PAX6 SCGN::AD_vs_NCI__Male__e4	inhibitory	Inh L1-2 PAX6 SCGN	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	106	39	23	9	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	43	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e2	inhibitory	Inh L1-6 LAMP5 CA13	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	173	621	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	44	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e33	inhibitory	Inh L1-6 LAMP5 CA13	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1540	1741	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	45	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Female__e4	inhibitory	Inh L1-6 LAMP5 CA13	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	941	505	26	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	46	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e2	inhibitory	Inh L1-6 LAMP5 CA13	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	265	220	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	47	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e33	inhibitory	Inh L1-6 LAMP5 CA13	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	924	2302	27	53	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	48	inhibitory::Inh L1-6 LAMP5 CA13::AD_vs_NCI__Male__e4	inhibitory	Inh L1-6 LAMP5 CA13	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	892	335	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	49	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e2	inhibitory	Inh L3-5 SST MAFB	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	168	916	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	50	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e33	inhibitory	Inh L3-5 SST MAFB	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	1924	3338	35	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	51	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Female__e4	inhibitory	Inh L3-5 SST MAFB	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	1075	850	25	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	52	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e2	inhibitory	Inh L3-5 SST MAFB	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	364	292	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	53	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e33	inhibitory	Inh L3-5 SST MAFB	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	1276	4114	27	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	54	inhibitory::Inh L3-5 SST MAFB::AD_vs_NCI__Male__e4	inhibitory	Inh L3-5 SST MAFB	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	1267	410	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	55	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e2	inhibitory	Inh L5-6 PVALB STON2	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	68	205	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	56	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e33	inhibitory	Inh L5-6 PVALB STON2	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	568	685	32	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	57	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Female__e4	inhibitory	Inh L5-6 PVALB STON2	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	323	175	22	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	58	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e2	inhibitory	Inh L5-6 PVALB STON2	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	76	90	5	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	59	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e33	inhibitory	Inh L5-6 PVALB STON2	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	304	767	26	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	60	inhibitory::Inh L5-6 PVALB STON2::AD_vs_NCI__Male__e4	inhibitory	Inh L5-6 PVALB STON2	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	302	105	26	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	61	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e2	inhibitory	Inh L5-6 SST TH	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	59	164	8	16	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	62	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e33	inhibitory	Inh L5-6 SST TH	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	405	590	35	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	63	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Female__e4	inhibitory	Inh L5-6 SST TH	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	280	201	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	64	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e2	inhibitory	Inh L5-6 SST TH	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	70	63	6	5	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	65	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e33	inhibitory	Inh L5-6 SST TH	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	269	704	26	52	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	66	inhibitory::Inh L5-6 SST TH::AD_vs_NCI__Male__e4	inhibitory	Inh L5-6 SST TH	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	238	86	23	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	67	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e2	inhibitory	Inh L6 SST NPY	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	15	32	7	13	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	68	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e33	inhibitory	Inh L6 SST NPY	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	128	189	30	42	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	69	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Female__e4	inhibitory	Inh L6 SST NPY	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	85	51	20	10	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	70	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e2	inhibitory	Inh L6 SST NPY	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	25	16	7	4	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	71	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e33	inhibitory	Inh L6 SST NPY	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	122	222	20	46	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	72	inhibitory::Inh L6 SST NPY::AD_vs_NCI__Male__e4	inhibitory	Inh L6 SST NPY	Male	e4	M_e4x	M_e4x_AD_vs_M_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e4	single_df	AD	NCI	82	23	24	8	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	73	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e2	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e2	F_e2x	F_e2x_AD_vs_F_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e2	single_df	AD	NCI	299	965	8	17	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	74	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e33	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e33	F_e33	F_e33_AD_vs_F_e33_NCI	AD_vs_NCI	AD_vs_NCI__Female__e33	single_df	AD	NCI	2462	3211	37	45	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	75	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Female__e4	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Female	e4	F_e4x	F_e4x_AD_vs_F_e4x_NCI	AD_vs_NCI	AD_vs_NCI__Female__e4	single_df	AD	NCI	1329	914	24	11	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	76	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e2	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e2	M_e2x	M_e2x_AD_vs_M_e2x_NCI	AD_vs_NCI	AD_vs_NCI__Male__e2	single_df	AD	NCI	420	333	7	6	yu_all_cohort_included_nuclei	estimable	
yu_mast_contrast_manifest_v2	77	inhibitory::Inh LAMP5 NRG1 (Rosehip)::AD_vs_NCI__Male__e33	inhibitory	Inh LAMP5 NRG1 (Rosehip)	Male	e33	M_e33	M_e33_AD_vs_M_e33_NCI	AD_vs_NCI	AD_vs_NCI__Male__e33	single_df	AD	NCI	1647	4297	27	53	yu_all_cohort_included_nuclei	estimable	
