schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_name	cells_ad	cells_nci	donors_ad	donors_nci	tested_genes	latent_vars	min_pct	logfc_threshold	spearman_logfc_with_pseudobulk	overlap_genes	model_status	message
mast_model_diagnostics_v1	excitatory_set1	43	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e2	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Female__e2	3671	12562	8	17	10468	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.571213971182506	10468	fitted	
mast_model_diagnostics_v1	excitatory_set1	44	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e33	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Female__e33	26557	34425	36	45	10586	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.863316893501803	10586	fitted	
mast_model_diagnostics_v1	excitatory_set1	45	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Female__e4	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Female__e4	15947	14571	25	11	10682	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.554842984841972	10682	fitted	
mast_model_diagnostics_v1	excitatory_set1	46	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Male__e2	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Male__e2	4010	3277	7	6	10846	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.582783777351217	10846	fitted	
mast_model_diagnostics_v1	excitatory_set1	47	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Male__e33	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Male__e33	19822	46696	28	52	10427	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.732941384031191	10427	fitted	
mast_model_diagnostics_v1	excitatory_set1	48	excitatory_set1::Exc.L2.3.CBLN2.LINC02306::AD_vs_NCI__Male__e4	Exc L2-3 CBLN2 LINC02306	AD_vs_NCI__Male__e4	15661	6766	27	10	10325	nCount_RNA;age_death_scaled;pmi_scaled	0.1	0	0.783887468140297	10325	fitted	
