schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	paper_matched	eligibility_status	terminal_status	genes_returned	cells_ad	cells_nci	donors_ad	donors_nci	message
mast_contrast_status_v1	excitatory_set3	133	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_Female_minus_Male__e2	Exc L5-6 RORB LINC02196	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	134	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_Female_minus_Male__e33	Exc L5-6 RORB LINC02196	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	135	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_Female_minus_Male__e4	Exc L5-6 RORB LINC02196	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	136	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e2_minus_e33__Female	Exc L5-6 RORB LINC02196	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	137	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e4_minus_e33__Female	Exc L5-6 RORB LINC02196	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	138	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e2_minus_e33__Male	Exc L5-6 RORB LINC02196	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	139	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_e4_minus_e33__Male	Exc L5-6 RORB LINC02196	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	140	excitatory_set3::Exc.L5.6.RORB.LINC02196::AD_effect_heterogeneity_across_sex_APOE	Exc L5-6 RORB LINC02196	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	141	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Female__e2	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	12656	141	664	5	13	
mast_contrast_status_v1	excitatory_set3	142	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Female__e33	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	12230	1889	1920	29	36	
mast_contrast_status_v1	excitatory_set3	143	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Female__e4	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	12546	1048	549	20	10	
mast_contrast_status_v1	excitatory_set3	144	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Male__e2	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	excitatory_set3	145	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Male__e33	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	11688	1299	2399	21	39	
mast_contrast_status_v1	excitatory_set3	146	excitatory_set3::Exc.L5.6.IT.Car3::AD_vs_NCI__Male__e4	Exc L5/6 IT Car3	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	12258	1080	398	22	7	
mast_contrast_status_v1	excitatory_set3	147	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_Female_minus_Male__e2	Exc L5/6 IT Car3	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	148	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_Female_minus_Male__e33	Exc L5/6 IT Car3	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	149	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_Female_minus_Male__e4	Exc L5/6 IT Car3	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	150	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_e2_minus_e33__Female	Exc L5/6 IT Car3	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	151	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_e4_minus_e33__Female	Exc L5/6 IT Car3	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	152	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_e2_minus_e33__Male	Exc L5/6 IT Car3	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	153	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_e4_minus_e33__Male	Exc L5/6 IT Car3	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	154	excitatory_set3::Exc.L5.6.IT.Car3::AD_effect_heterogeneity_across_sex_APOE	Exc L5/6 IT Car3	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	155	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Female__e2	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	11354	189	562	6	10	
mast_contrast_status_v1	excitatory_set3	156	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Female__e33	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	11003	1679	1997	28	39	
mast_contrast_status_v1	excitatory_set3	157	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Female__e4	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	11465	904	544	19	10	
mast_contrast_status_v1	excitatory_set3	158	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Male__e2	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	excitatory_set3	159	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Male__e33	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	10964	879	2578	19	43	
mast_contrast_status_v1	excitatory_set3	160	excitatory_set3::Exc.L5.6.NP::AD_vs_NCI__Male__e4	Exc L5/6 NP	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	10872	876	358	21	6	
mast_contrast_status_v1	excitatory_set3	161	excitatory_set3::Exc.L5.6.NP::AD_effect_Female_minus_Male__e2	Exc L5/6 NP	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	162	excitatory_set3::Exc.L5.6.NP::AD_effect_Female_minus_Male__e33	Exc L5/6 NP	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	163	excitatory_set3::Exc.L5.6.NP::AD_effect_Female_minus_Male__e4	Exc L5/6 NP	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	164	excitatory_set3::Exc.L5.6.NP::AD_effect_e2_minus_e33__Female	Exc L5/6 NP	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	165	excitatory_set3::Exc.L5.6.NP::AD_effect_e4_minus_e33__Female	Exc L5/6 NP	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	166	excitatory_set3::Exc.L5.6.NP::AD_effect_e2_minus_e33__Male	Exc L5/6 NP	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	167	excitatory_set3::Exc.L5.6.NP::AD_effect_e4_minus_e33__Male	Exc L5/6 NP	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	168	excitatory_set3::Exc.L5.6.NP::AD_effect_heterogeneity_across_sex_APOE	Exc L5/6 NP	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	169	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Female__e2	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	10945	269	669	5	12	
mast_contrast_status_v1	excitatory_set3	170	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Female__e33	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	11032	2215	2991	30	43	
mast_contrast_status_v1	excitatory_set3	171	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Female__e4	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	11337	1308	816	18	10	
mast_contrast_status_v1	excitatory_set3	172	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Male__e2	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	excitatory_set3	173	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Male__e33	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	10719	1528	3401	24	42	
mast_contrast_status_v1	excitatory_set3	174	excitatory_set3::Exc.L6.CT::AD_vs_NCI__Male__e4	Exc L6 CT	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	11220	1047	500	20	7	
mast_contrast_status_v1	excitatory_set3	175	excitatory_set3::Exc.L6.CT::AD_effect_Female_minus_Male__e2	Exc L6 CT	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	176	excitatory_set3::Exc.L6.CT::AD_effect_Female_minus_Male__e33	Exc L6 CT	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	177	excitatory_set3::Exc.L6.CT::AD_effect_Female_minus_Male__e4	Exc L6 CT	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	178	excitatory_set3::Exc.L6.CT::AD_effect_e2_minus_e33__Female	Exc L6 CT	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	179	excitatory_set3::Exc.L6.CT::AD_effect_e4_minus_e33__Female	Exc L6 CT	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	180	excitatory_set3::Exc.L6.CT::AD_effect_e2_minus_e33__Male	Exc L6 CT	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	181	excitatory_set3::Exc.L6.CT::AD_effect_e4_minus_e33__Male	Exc L6 CT	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	182	excitatory_set3::Exc.L6.CT::AD_effect_heterogeneity_across_sex_APOE	Exc L6 CT	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	183	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Female__e2	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	12416	826	2577	7	15	
mast_contrast_status_v1	excitatory_set3	184	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Female__e33	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	12341	7445	7539	35	45	
mast_contrast_status_v1	excitatory_set3	185	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Female__e4	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	12778	4415	1837	25	11	
mast_contrast_status_v1	excitatory_set3	186	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Male__e2	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	excitatory_set3	187	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Male__e33	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	12109	4543	9666	26	53	
mast_contrast_status_v1	excitatory_set3	188	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_vs_NCI__Male__e4	Exc L6 THEMIS NFIA	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	12327	3535	1548	24	9	
mast_contrast_status_v1	excitatory_set3	189	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_Female_minus_Male__e2	Exc L6 THEMIS NFIA	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	190	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_Female_minus_Male__e33	Exc L6 THEMIS NFIA	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	191	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_Female_minus_Male__e4	Exc L6 THEMIS NFIA	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	192	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_e2_minus_e33__Female	Exc L6 THEMIS NFIA	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	193	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_e4_minus_e33__Female	Exc L6 THEMIS NFIA	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	194	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_e2_minus_e33__Male	Exc L6 THEMIS NFIA	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	195	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_e4_minus_e33__Male	Exc L6 THEMIS NFIA	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	196	excitatory_set3::Exc.L6.THEMIS.NFIA::AD_effect_heterogeneity_across_sex_APOE	Exc L6 THEMIS NFIA	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	197	excitatory_set3::Exc.L6b::AD_vs_NCI__Female__e2	Exc L6b	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	12740	221	730	5	14	
mast_contrast_status_v1	excitatory_set3	198	excitatory_set3::Exc.L6b::AD_vs_NCI__Female__e33	Exc L6b	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	12153	2615	3078	29	41	
mast_contrast_status_v1	excitatory_set3	199	excitatory_set3::Exc.L6b::AD_vs_NCI__Female__e4	Exc L6b	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	12798	1502	846	22	11	
mast_contrast_status_v1	excitatory_set3	200	excitatory_set3::Exc.L6b::AD_vs_NCI__Male__e2	Exc L6b	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	excitatory_set3	201	excitatory_set3::Exc.L6b::AD_vs_NCI__Male__e33	Exc L6b	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	11767	2205	3400	23	39	
mast_contrast_status_v1	excitatory_set3	202	excitatory_set3::Exc.L6b::AD_vs_NCI__Male__e4	Exc L6b	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	12442	1209	451	21	7	
mast_contrast_status_v1	excitatory_set3	203	excitatory_set3::Exc.L6b::AD_effect_Female_minus_Male__e2	Exc L6b	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	excitatory_set3	204	excitatory_set3::Exc.L6b::AD_effect_Female_minus_Male__e33	Exc L6b	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
