schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	contrast_manifest_sha256	pseudobulk_samples_sha256	pseudobulk_de_sha256	seurat_version	mast_version	manifest_rows	eligible_paper_contrasts	completed_contrasts	ineligible_contrasts	not_applicable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mast_de_status_v1	minerva_production	2	direct	minerva_production_192gb_001	mast:excitatory_set1	data/processed/Excitatory_neurons_set1.rds	results/minerva_production/05_normalized/Excitatory_neurons_set1.normalized.rds	d82d2b2baed656b02b11dc97dbff671d0e0a52deeeb8787e1fe9caa200d4571e	scripts/08_run_mast.R	9f4a2ae1d942c78a6e2ec4d4020902aded8a51f9991a53e989b6f2d47cfc7c85	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	f0b0304d4458abaf5866b778729e27dcd99dc5e7396db83a6465d505a2d0721b	4d9115eaef19f1356e8c1ad12d37da8256c3a6d87af24a75f13c5f23a367a75b	b70d0937aeefa5e9bd4bf2e63948f1e7968f22406fe57d30bd90ae7e34af0418	5.5.1	1.28.0	14	6	6	0	8	0	63334	7354	94.6557998657227	16481.4693281651	validated_complete		07d0c8a43a88caf02f953bd8959c08d70d0d3cb6	2026-07-13 20:23:23 UTC
