schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	contrast_manifest_sha256	pseudobulk_samples_sha256	pseudobulk_de_sha256	seurat_version	mast_version	manifest_rows	eligible_paper_contrasts	completed_contrasts	ineligible_contrasts	not_applicable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mast_de_status_v1	minerva_production	2	direct	minerva_production_192gb_001	mast:inhibitory	data/processed/Inhibitory_neurons.rds	results/minerva_production/05_normalized/Inhibitory_neurons.normalized.rds	177bcb29bf4c778b1ee5d75ef51cef6d068cfee4e7790fcaeae6ea098d1e0309	scripts/08_run_mast.R	9f4a2ae1d942c78a6e2ec4d4020902aded8a51f9991a53e989b6f2d47cfc7c85	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	f0b0304d4458abaf5866b778729e27dcd99dc5e7396db83a6465d505a2d0721b	b7e9c3f3aab1c59d6b5d396e9e24803970217841db17a67a3e55a378df97dcff	19cf8a81f8707f1bcdede5e7238aec86fd096dc7b8739ac2ad28038870dc4aac	5.5.1	1.28.0	350	81	81	69	200	0	731987	8141	49.7131080627441	17434.1228702068	validated_complete		07d0c8a43a88caf02f953bd8959c08d70d0d3cb6	2026-07-13 19:52:47 UTC
