schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	contrast_manifest_sha256	pseudobulk_samples_sha256	pseudobulk_de_sha256	seurat_version	mast_version	manifest_rows	eligible_paper_contrasts	completed_contrasts	ineligible_contrasts	not_applicable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mast_de_status_v1	minerva_production	2	direct	minerva_production_192gb_001	mast:vasculature	data/processed/Vasculature_cells.rds	results/minerva_production/05_normalized/Vasculature_cells.normalized.rds	b5ad54a5f1f64cb3fd49ce0f160477664a7a7017bf9b13ba4bb3839fd088897b	scripts/08_run_mast.R	9f4a2ae1d942c78a6e2ec4d4020902aded8a51f9991a53e989b6f2d47cfc7c85	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	f0b0304d4458abaf5866b778729e27dcd99dc5e7396db83a6465d505a2d0721b	c1733a3d4fd79d4f259c1278fbc37a9a304c1cf7a583c8a1f288165404aa4fe4	f20371a762f09cd5ee068a486d4645b3fcfac2cdab0caf251a146016446a66e1	5.5.1	1.28.0	70	3	3	27	40	0	14958	73	3.00381851196289	223.62464261055	validated_complete		bf6904febeddfdbdfe17c8f77fa569287cbee4ff	2026-07-13 10:57:09 UTC
