schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:immune	/sc/arion/projects/zhangb03a/shared/ROSMAP/Synapse/snRNAseq_MIT/GeneExpression/10x/processed/Immune_cells.rds	results/minerva_production/05_normalized/Immune_cells.normalized.rds	82c3654fc77d229cb77bdc528aab987b74037e00ad07fb7809a4759f1ea11385	da2f41f89dfbd7bd134cdc395f2bbbf44c1b8ae4da9131efe0de71ab6747886e	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	39be2371e51f992969ad6ab03a68ed00878ca6014a0030076797de17ede1ac07	faa8f21d33ec49d32eea4b74379342837ea064f139720661cc4e12edc7de1000	af25eb6e2144b6a25e4438fd89571364d5c731e6c4ba8140a30626ef21c50bef	790352b252b1e6de0bbadae8ded88a8c3f8ce438ec84d06724ba86af78609efe	5.5.1	5.4.0	1.28.0	30	28	28	2	0	151110	3322	12.243335723877	2810.51820349693	validated_complete		641f565c4c76aa61429e43c939d7b098d824c610	2026-07-23 08:50:53 UTC
