schema_version	rds_id	check	passed	observed	expected
yu_mast_de_checks_v2	oligodendrocytes	expected_fine_cell_types	TRUE	1	1
yu_mast_de_checks_v2	oligodendrocytes	six_yu_contrasts_per_cell_type	TRUE	6	6
yu_mast_de_checks_v2	oligodendrocytes	six_yu_contrast_labels	TRUE	6	6
yu_mast_de_checks_v2	oligodendrocytes	one_status_per_manifest_row	TRUE	6	6
yu_mast_de_checks_v2	oligodendrocytes	all_rows_have_terminal_outcome	TRUE	validated_complete	validated_complete;not_estimable;failed
yu_mast_de_checks_v2	oligodendrocytes	all_estimable_rows_completed	TRUE	6	6
yu_mast_de_checks_v2	oligodendrocytes	no_failed_contrasts	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	result_keys_unique	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	result_population_is_all_cohort_nuclei	TRUE	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei
yu_mast_de_checks_v2	oligodendrocytes	p_values_in_range	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	fdr_in_range	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	detection_threshold_respected	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	paper_deg_rule_reproduced	TRUE	0	0
yu_mast_de_checks_v2	oligodendrocytes	normalized_rds_unchanged	TRUE	62940d95f115e09f05328546f3ee8855927900e9c90892c4796d0bfbfc1ee07f	62940d95f115e09f05328546f3ee8855927900e9c90892c4796d0bfbfc1ee07f
