schema_version	rds_id	check	passed	observed	expected
yu_mast_de_checks_v2	astrocytes	expected_fine_cell_types	TRUE	3	3
yu_mast_de_checks_v2	astrocytes	six_yu_contrasts_per_cell_type	TRUE	18	18
yu_mast_de_checks_v2	astrocytes	six_yu_contrast_labels	TRUE	6	6
yu_mast_de_checks_v2	astrocytes	one_status_per_manifest_row	TRUE	18	18
yu_mast_de_checks_v2	astrocytes	all_rows_have_terminal_outcome	TRUE	validated_complete	validated_complete;not_estimable;failed
yu_mast_de_checks_v2	astrocytes	all_estimable_rows_completed	TRUE	18	18
yu_mast_de_checks_v2	astrocytes	no_failed_contrasts	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	result_keys_unique	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	result_population_is_all_cohort_nuclei	TRUE	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei
yu_mast_de_checks_v2	astrocytes	p_values_in_range	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	fdr_in_range	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	detection_threshold_respected	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	paper_deg_rule_reproduced	TRUE	0	0
yu_mast_de_checks_v2	astrocytes	normalized_rds_unchanged	TRUE	cc85c94a4d6a16b443e5d2163ccfde34632aa4be73edaea5c3ae89958d09289f	cc85c94a4d6a16b443e5d2163ccfde34632aa4be73edaea5c3ae89958d09289f
