schema_version	rds_id	artifact	path	bytes	sha256	records	validation_status
mast_de_artifacts_v1	vasculature	vasculature.mast_de.tsv.gz	results/minerva_production/08_mast/vasculature.mast_de.tsv.gz	640057	979137dbd8c7fcc26556ed2fa9f2fe37c5de64eaaa2efacc97e857f32d12325e	14958	validated_complete
mast_de_artifacts_v1	vasculature	vasculature.mast_model_diagnostics.tsv	results/minerva_production/08_mast/vasculature.mast_model_diagnostics.tsv	851	aa74d343b0b7a0766b736842840b3f6e9c70161a9e23be91c270003c17f33af8	3	validated_complete
mast_de_artifacts_v1	vasculature	vasculature.mast_contrast_status.tsv	results/minerva_production/08_mast/vasculature.mast_contrast_status.tsv	17802	070c3b23946dcb4c0bb38cd107abd8e6b15091e7a7c822c99e8fec3b40f5c43a	70	validated_complete
mast_de_artifacts_v1	vasculature	vasculature.mast_de_checks.tsv	results/minerva_production/08_mast/vasculature.mast_de_checks.tsv	818	a52e60aa16171fbb618229d0484a64302feb787c30b66fb565d0b67faedd6d04	10	validated_complete
