schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	contrast_manifest_sha256	pseudobulk_samples_sha256	pseudobulk_de_sha256	seurat_version	mast_version	manifest_rows	eligible_paper_contrasts	completed_contrasts	ineligible_contrasts	not_applicable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
mast_de_status_v1	minerva_production	2	direct	minerva_production_192gb_001	mast:excitatory_set2	data/processed/Excitatory_neurons_set2.rds	results/minerva_production/05_normalized/Excitatory_neurons_set2.normalized.rds	afe9b462a30f1df2614eefdb0b98cf469e1027a4e05f86a36e6a046b2a8e36d2	scripts/08_run_mast.R	9f4a2ae1d942c78a6e2ec4d4020902aded8a51f9991a53e989b6f2d47cfc7c85	8b7847757b19b1a0585a125f77d4850e23e2c18cc37cee2195893628f246e3d5	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	f0b0304d4458abaf5866b778729e27dcd99dc5e7396db83a6465d505a2d0721b	8516121325c3629a5a3400e45171de8f27d61c40e874844dfc36f4c8a2d6b940	5970678c713fa18608c544d61a517d4e12814a8d752f9e7ab82c9760e211fa4f	5.5.1	1.28.0	56	24	24	0	32	0	277197	19804	124.420558929443	27192.6390862465	validated_complete		13a0ba3a22499c8a5df4cf44d42dabdfa54e863f	2026-07-13 23:51:01 UTC
