schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:astrocytes	data/processed/Astrocytes.rds	results/minerva_production/05_normalized/Astrocytes.normalized.rds	cc85c94a4d6a16b443e5d2163ccfde34632aa4be73edaea5c3ae89958d09289f	28423bbb201a14bc11ba3dee0a8ec3bbe4eac28938c968000dcbac3b5a8f8ad7	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	be419fbfcfab2858ce9bbfb004f2642f2f28fe844ad4858b38ee791a0e664852	e3f792d127f7aaf7d7c66a3e15f844149ce3de068382381ec0a53d829435c0c8	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	ba16174518aecdf9c9d81b04b3f110061466230f9a6306e57ba4f9320fee9e1b	5.5.1	5.4.0	1.28.0	18	18	18	0	0	131107	13452	28.297233581543	5203.20659661293	validated_complete		0f9cd2cd82a14c0327a5b2850f8cc36de5061f4b	2026-07-19 01:53:29 UTC
