schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:vasculature	data/processed/Vasculature_cells.rds	results/minerva_production/05_normalized/Vasculature_cells.normalized.rds	b5ad54a5f1f64cb3fd49ce0f160477664a7a7017bf9b13ba4bb3839fd088897b	32bd56b2dddf52c540a0ff75955e3af82ffc572c2b213991b7186b5dcc161ad4	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	be419fbfcfab2858ce9bbfb004f2642f2f28fe844ad4858b38ee791a0e664852	e3f792d127f7aaf7d7c66a3e15f844149ce3de068382381ec0a53d829435c0c8	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	6dbcf044738e6b9e6af1fd539b08449cc2669d60b86f525b91d37233d24265a6	5.5.1	5.4.0	1.28.0	30	29	29	1	0	157308	645	3.3350944519043	1782.3181707859	validated_complete		0f9cd2cd82a14c0327a5b2850f8cc36de5061f4b	2026-07-19 01:02:32 UTC
