schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:excitatory_set1	data/processed/Excitatory_neurons_set1.rds	results/minerva_production/05_normalized/Excitatory_neurons_set1.normalized.rds	d82d2b2baed656b02b11dc97dbff671d0e0a52deeeb8787e1fe9caa200d4571e	e53ae14ec844fe7b692b99c3f6ac6dd37a63882c2a7ab0f843cc40be69b58006	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	be419fbfcfab2858ce9bbfb004f2642f2f28fe844ad4858b38ee791a0e664852	e3f792d127f7aaf7d7c66a3e15f844149ce3de068382381ec0a53d829435c0c8	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	f7e0c1490a676659adf48b642bf1f88faac8945b321dbfa469ab907c6f8a05b6	5.5.1	5.4.0	1.28.0	6	6	6	0	0	63333	7355	99.0905151367188	15795.9146780968	validated_complete		4c28eb82f427dd4adbb4d7f1086992485c0f01b7	2026-07-19 04:48:07 UTC
