schema_version	rds_id	check	passed	observed	expected
yu_mast_de_checks_v2	immune	expected_fine_cell_types	TRUE	5	5
yu_mast_de_checks_v2	immune	six_yu_contrasts_per_cell_type	TRUE	30	30
yu_mast_de_checks_v2	immune	six_yu_contrast_labels	TRUE	6	6
yu_mast_de_checks_v2	immune	one_status_per_manifest_row	TRUE	30	30
yu_mast_de_checks_v2	immune	all_rows_have_terminal_outcome	TRUE	not_estimable,validated_complete	validated_complete;not_estimable;failed
yu_mast_de_checks_v2	immune	all_estimable_rows_completed	TRUE	28	28
yu_mast_de_checks_v2	immune	no_failed_contrasts	TRUE	0	0
yu_mast_de_checks_v2	immune	result_keys_unique	TRUE	0	0
yu_mast_de_checks_v2	immune	result_population_is_all_cohort_nuclei	TRUE	yu_all_cohort_included_nuclei	yu_all_cohort_included_nuclei
yu_mast_de_checks_v2	immune	p_values_in_range	TRUE	0	0
yu_mast_de_checks_v2	immune	fdr_in_range	TRUE	0	0
yu_mast_de_checks_v2	immune	detection_threshold_respected	TRUE	0	0
yu_mast_de_checks_v2	immune	paper_deg_rule_reproduced	TRUE	0	0
yu_mast_de_checks_v2	immune	normalized_rds_unchanged	TRUE	ff3272dd5ae7298f1a68038aaf44a3c0b5777eaee2950c9efea168b3d4c03fbe	ff3272dd5ae7298f1a68038aaf44a3c0b5777eaee2950c9efea168b3d4c03fbe
