schema_version	execution_stage	execution_phase	backend	run_id	stable_task_id	source_rds	normalized_rds	normalized_rds_sha256	normalization_status_sha256	analysis_population	scientific_script	scientific_code_bundle_sha256	scientific_config_sha256	rds_manifest_sha256	yu_manifest_sha256	seurat_version	seuratobject_version	mast_version	manifest_rows	estimable_contrasts	completed_contrasts	not_estimable_contrasts	failed_contrasts	result_rows	paper_degs	peak_ram_gib	elapsed_seconds	validation_status	failed_checks	git_revision	timestamp_utc
yu_mast_de_status_v2	minerva_production	2	direct	minerva_production_192gb_001	mast:oligodendrocytes	data/processed/Oligodendrocytes.rds	results/minerva_production/05_normalized/Oligodendrocytes.normalized.rds	62940d95f115e09f05328546f3ee8855927900e9c90892c4796d0bfbfc1ee07f	2865b63406f57ad0493c594c6d24be58ebb69d5ef9a264d5850ce78557740543	yu_all_cohort_included_nuclei	scripts/08_run_mast.R	be419fbfcfab2858ce9bbfb004f2642f2f28fe844ad4858b38ee791a0e664852	e3f792d127f7aaf7d7c66a3e15f844149ce3de068382381ec0a53d829435c0c8	f0a2556e0bdb59e90d06f052165a98b3af7e2339d8b0d46f68313927a6e27a58	05fb7febf24c41bb740366898230336347d85b517d7d84b1ac3048cf02c784ea	5.5.1	5.4.0	1.28.0	6	6	6	0	0	34284	1600	110.80220413208	17851.2846808434	validated_complete		4c28eb82f427dd4adbb4d7f1086992485c0f01b7	2026-07-19 05:29:48 UTC
