schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	1	Female__e2	-0.521128467075955	0.358217299022324	-1.22653046888368	0.184273534731771	0.146944863482416	estimated	
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	2	Female__e33	-0.141001723811958	0.218305400989874	-0.570889022063566	0.28888557443965	0.518923321063313	estimated	
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	3	Female__e4	-0.226564330800716	0.52208479477279	-1.25465443239894	0.801525770797506	0.664679577240635	estimated	
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	4	Male__e2	0.759148929877562	1.22603836492889	-1.65516751791635	3.17346537767148	0.536338511863677	estimated	
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	5	Male__e33	-0.473267105414975	0.242969899938683	-0.951723769187343	0.0051895583573931	0.0525183233535377	estimated	
phase13_module_stratum_v1	inhibitory_neurons	mib_micos_inner_membrane_19	6	Male__e4	-0.596389375028056	0.3898666776575	-1.36411537711761	0.1713366270615	0.127309581209433	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	1	Female__e2	0.0365683025942796	0.480175972770254	-0.909155978731805	0.982292583920364	0.939356105670839	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	2	Female__e33	0.600422554720622	0.217561127024872	0.171927894079751	1.02891721536149	0.00621372594614293	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	3	Female__e4	0.469239048468607	0.419138261182073	-0.356269209568157	1.29474730650537	0.263991639278588	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	4	Male__e2	-0.505478273854408	0.655839924168529	-1.79717918377478	0.78622263606596	0.44159517275537	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	5	Male__e33	0.417574084154778	0.308626414642106	-0.190277017810507	1.02542518612006	0.177280167978616	estimated	
phase13_module_stratum_v1	immune_cells	mtdna_oxphos_13	6	Male__e4	0.109390178858771	0.530779727898545	-0.936000063833526	1.15478042155107	0.836886390798523	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	1	Female__e2	0.158833067693949	0.549421381639837	-0.92327259931561	1.24093873470351	0.772751878609263	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	2	Female__e33	-0.0652562913811094	0.199922953299134	-0.459011918591294	0.328499335829076	0.744390470320977	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	3	Female__e4	0.0822951954310676	0.293778195899178	-0.496311792301232	0.660902183163368	0.779612674525727	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	4	Male__e2	-0.138872731894426	1.25472157512523	-2.61009313272735	2.33234766893849	0.911959170036512	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	5	Male__e33	-0.258712618658907	0.222036529011	-0.696021748508966	0.178596511191153	0.245060965238249	estimated	
phase13_module_stratum_v1	immune_cells	nuclear_oxphos_structural_86	6	Male__e4	0.0795991383547107	0.494389518624104	-0.894119245550428	1.05331752225985	0.872220087636379	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	1	Female__e2	-0.0335193946202444	0.390250105629899	-0.802131365258871	0.735092576018382	0.931621229375139	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	2	Female__e33	-0.157034371477927	0.239277951058893	-0.628301117701861	0.314232374746006	0.512247204324425	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	3	Female__e4	-0.448228004874397	0.246230317316392	-0.933187692759814	0.0367316830110193	0.0699045073252527	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	4	Male__e2	0.566037226530496	0.96287782284016	-1.33038614458647	2.46246059764746	0.557159112905725	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	5	Male__e33	-0.293118156584228	0.165812961033976	-0.619692896473256	0.0334565833047998	0.078325066266382	estimated	
phase13_module_stratum_v1	immune_cells	mitochondrial_translation_155	6	Male__e4	0.0400809693351025	0.466622318733414	-0.878948890674183	0.959110829344388	0.931618155402026	estimated	
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	1	Female__e2	-0.549062069358913	0.471669948041559	-1.47803342138477	0.379909282666946	0.24550531362168	estimated	
phase13_module_stratum_v1	immune_cells	mib_micos_inner_membrane_19	2	Female__e33	-0.278685437625921	0.225108151057068	-0.722044240339169	0.164673365087328	0.216879515532682	estimated	
