schema_version	library	network	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_nonredundant_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_HIV_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HIV_INFECTION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	194	3	AP1S1;PSMD8;SLC25A4	4.674137158225012	0.02512608175889322	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	83	2	CLPP;PRELID1	7.2833944473546355	0.030293401997460168	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_PARKINSONS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_PARKINSONS_DISEASE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	99	2	CYC1;SLC25A4	6.106280193236715	0.041830838789172375	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	102	2	PSEN1;STRAP	5.926683716965047	0.0441539475847456	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABBERANT_ATXN2_3_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	SLC25A4	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MACHR_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	SLC25A4	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_TRANSPORT_OF_CALCIUM	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	SLC25A4	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	AP1S1	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	PSEN1	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_DEREGULATING_CELLULAR_METABOLISM_THROUGH_NONGENOTOXIC_CARCINOGENS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	15	1	CLPP	20.15072463768116	0.04854081083654939	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_PTEN_REGULATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_PTEN_REGULATION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	109	2	LAMTOR5;PSMD8	5.5460710011966485	0.049758383823086526	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_NONALCOHOLIC_FATTY_LIVER_DISEASE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	110	2	CYC1;NDUFB11	5.495652173913043	0.05057944588201313	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	BIOCARTA_PDZS_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/BIOCARTA_PDZS_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	16	1	GUK1	18.891304347826086	0.051695425417889934	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	16	1	SLC25A4	18.891304347826086	0.051695425417889934	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	16	1	PSEN1	18.891304347826086	0.051695425417889934	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_ALZHEIMERS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_ALZHEIMERS_DISEASE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	115	2	CYC1;PSEN1	5.256710775047258	0.0547588265354408	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	BRK1	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_VGCC_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	SLC25A4	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	SLC25A4	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	SLC25A4	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	SLC25A4	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	17	1	PSEN1	17.78005115089514	0.054840034012957485	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_PHOTODYNAMIC_THERAPYINDUCED_UNFOLDED_PROTEIN_RESPONSE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	18	1	DNAJB9	16.792270531400966	0.057974666921061596	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	119	2	PSMD8;STRAP	5.080014614541469	0.05818892109202405	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_COMPLEX_III_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COMPLEX_III_ASSEMBLY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	19	1	CYC1	15.908466819221967	0.061099354354118354	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	19	1	PSEN1	15.908466819221967	0.061099354354118354	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_SIGNALING_BY_NOTCH	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SIGNALING_BY_NOTCH	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	124	2	PSEN1;PSMD8	4.875175315568023	0.06258083200364392	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	20	1	AP1S1	15.113043478260868	0.06421412643688992	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	21	1	BRK1	14.393374741200828	0.06731901320722337	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	21	1	GUK1	14.393374741200828	0.06731901320722337	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_MTORC1_MEDIATED_SIGNALLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MTORC1_MEDIATED_SIGNALLING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	21	1	LAMTOR5	14.393374741200828	0.06731901320722337	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	132	2	PSMD8;STRAP	4.579710144927536	0.06983813552078963	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	22	1	STRAP	13.73913043478261	0.070414044616289	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	22	1	PRELID1	13.73913043478261	0.070414044616289	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_HUNTINGTONS_DISEASE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_HUNTINGTONS_DISEASE	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	134	2	CYC1;SLC25A4	4.511356262167423	0.07169495022254187	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_SIGNALING_BY_NOTCH2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SIGNALING_BY_NOTCH2	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	23	1	PSEN1	13.141776937618147	0.07349925052881792	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPGD_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	24	1	BRK1	12.594202898550725	0.07657466072333909	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	REACTOME_DRUG_ADME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DRUG_ADME	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	24	1	GUK1	12.594202898550725	0.07657466072333909	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_MITOCHONDRIAL_COMPLEX_IV_ASSEMBLY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	24	1	COA3	12.594202898550725	0.07657466072333909	1.0	False				
phase18_selenow_excitatory_consensus_v1	MSigDB C2:CP v2026.1 Hs symbols	Excitatory_neurons	KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY	all excitatory-neuron Bayesian-network genes represented in MSigDB C2:CP	6952	23	25	1	BRK1	12.090434782608696	0.07964030489241576	1.0	False				
