feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
50	SCNN1D	ENSG00000162572	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.148527487708619	TRUE		TRUE		-0.567071491787242	-0.0860216519244166	0.394135012653585	11
51	ACAP3	ENSG00000131584	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0761208279941319	TRUE		TRUE		-0.343771476704046	0.0265293062939896	0.408562305219489	12
52	PUSL1	ENSG00000169972	phase18_exact	phase18	50	66	TRUE	TRUE	TRUE	0.22631437991152	TRUE		TRUE		-0.817121277769671	-0.158227248959365	0.417936272680159	13
53	INTS11	ENSG00000127054	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0668938859835717	TRUE		TRUE		-0.328027730009642	-0.0163291932782329	0.370291524376833	14
55	CPTP	ENSG00000224051	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.141222636215228	TRUE		TRUE		-0.518677216136843	-0.0411964559426324	0.477580292379292	15
57	DVL1	ENSG00000107404	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0793927625711688	TRUE		TRUE		-0.328283295803312	0.0510463841687044	0.311891525588933	16
59	AURKAIP1	ENSG00000175756	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.343495777258837	TRUE		TRUE		-0.598159976204118	0.221371669859193	0.899579234771327	17
61	MRPL20-AS1	ENSG00000224870	exact	unique_symbol	57	68	TRUE	TRUE	TRUE	0.144087427878446	TRUE		TRUE		-0.498906831896546	-0.0741082589585262	0.405420973600381	18
62	MRPL20	ENSG00000242485	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0573157047424713	TRUE		TRUE		-0.279800431613163	-0.0414920578535596	0.311427924601445	19
64	ANKRD65	ENSG00000235098	phase18_exact	phase18	38	64	TRUE	TRUE	TRUE	0.406610475942501	TRUE		TRUE		-0.823811272165986	0.0322049524291692	0.76860278228741	20
68	VWA1	ENSG00000179403	phase18_exact	phase18	69	68	TRUE	TRUE	TRUE	0.27486265784205	TRUE		TRUE		-0.768005868787248	-0.033824831922984	0.56555989640289	21
69	ATAD3C	ENSG00000215915	phase18_exact	phase18	75	68	TRUE	TRUE	TRUE	0.40872754203202	TRUE		TRUE		-0.600209830285879	0.107344521236624	0.954926536282932	22
70	ATAD3B	ENSG00000160072	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0808041533926006	TRUE		TRUE		-0.675364340321879	-0.123374333181285	0.208295872741376	23
72	TMEM240	ENSG00000205090	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.211003713067865	TRUE		TRUE		-0.491377298279781	0.138981315339777	0.634971795237415	24
73	SSU72	ENSG00000160075	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0570098222356523	TRUE		TRUE		-0.252216688788485	0.0472162696342057	0.341044632407162	25
75	FNDC10	ENSG00000228594	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.263865520958818	TRUE		TRUE		-0.898395134514773	-0.165443839417671	0.43733491101965	26
78	MIB2	ENSG00000197530	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0652765073500407	TRUE		TRUE		-0.265474075082256	0.0734455189118694	0.388823807427547	27
79	MMP23B	ENSG00000189409	phase18_exact	phase18	76	67	TRUE	TRUE	TRUE	0.241757926606377	TRUE		TRUE		-0.488311833027067	0.0917339433926608	0.790659647633034	28
80	CDK11B	ENSG00000248333	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0564988407114189	TRUE		TRUE		-0.322313287443242	0.00800513208236422	0.303634645917726	29
83	CDK11A	ENSG00000008128	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.179891218632068	TRUE		TRUE		-0.827069652451282	-0.0432588904013482	0.599719746112294	30
84	SLC35E2A	ENSG00000215790	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0972573667216172	TRUE		TRUE		-0.737451019554449	-0.0531355068725594	0.247461169299776	31
90	CFAP74	ENSG00000142609	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.122073410982294	TRUE		TRUE		-0.437326358235644	-0.0136900326280572	0.385841571539457	32
92	GABRD	ENSG00000187730	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.100116926573356	TRUE		TRUE		-0.536059703855105	-0.106723060358177	0.314151190816146	33
97	FAAP20	ENSG00000162585	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0537259965698271	TRUE		TRUE		-0.198534891617369	0.0864196669981878	0.35803285577797	34
101	MORN1	ENSG00000116151	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0748848696636582	TRUE		TRUE		-0.453755588346199	-0.128845263393209	0.229679581847665	35
105	PEX10	ENSG00000157911	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.195228768609839	TRUE		TRUE		-0.470523687331885	0.0315821934142259	0.51548857162733	36
109	PANK4	ENSG00000157881	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.141440895534886	TRUE		TRUE		-0.437044702605144	0.0179094872553189	0.524500791432689	37
113	TNFRSF14	ENSG00000157873	phase18_exact	phase18	51	67	TRUE	TRUE	TRUE	0.333472054791044	TRUE		TRUE		-0.795545959984751	-0.109948140189924	0.644448749079534	38
115	PRXL2B	ENSG00000157870	exact	unique_symbol	78	72	TRUE	TRUE	TRUE	0.112357685094897	TRUE		TRUE		-0.421480246016318	0.0290500064820919	0.478696976106427	39
118	TTC34	ENSG00000215912	phase18_exact	phase18	77	67	TRUE	TRUE	TRUE	0.13227528035072	TRUE		TRUE		-0.454730893902898	0.0241327817559814	0.432821792349477	40
127	PRDM16	ENSG00000142611	phase18_exact	phase18	55	61	TRUE	TRUE	TRUE	0.493065135435782	TRUE		TRUE		-0.642013074562263	0.207140323549197	1.00178221723371	41
134	MEGF6	ENSG00000162591	phase18_exact	phase18	77	72	TRUE	TRUE	TRUE	0.095517976099005	TRUE		TRUE		-0.327565045100198	0.0642358074975983	0.461571200025974	42
136	TPRG1L	ENSG00000158109	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.140309581144866	TRUE		TRUE		-0.444925705211371	0.0215323584384005	0.454053702502004	43
137	WRAP73	ENSG00000116213	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.0809053576946954	TRUE		TRUE		-0.387496993094858	-0.0688634973277046	0.257805788418463	44
143	LRRC47	ENSG00000130764	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0555777302844903	TRUE		TRUE		-0.350737307696266	-0.0422665448070161	0.262496991280907	45
147	C1orf174	ENSG00000198912	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0931937581901232	TRUE		TRUE		-0.404961978799613	-0.0230021146614537	0.371063453433103	46
148	LINC01134	ENSG00000236423	phase18_exact	phase18	18	61	TRUE	TRUE	TRUE	0.331859326111452	TRUE		TRUE		-0.47692871151519	0.276786346124519	1.17651807968977	47
169	CHD5	ENSG00000116254	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0801411995882416	TRUE		TRUE		-0.265506856241765	0.0491647180251778	0.530130867823129	48
170	RPL22	ENSG00000116251	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0794855791413855	TRUE		TRUE		-0.213100878123965	0.153471920128415	0.590425485604306	49
172	RNF207	ENSG00000158286	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0560034220204862	TRUE		TRUE		-0.420173103105962	-0.0113041987166028	0.257660073692295	50
173	ICMT	ENSG00000116237	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0518369468365754	TRUE		TRUE		-0.217734530423712	0.0758252091193198	0.327365548693526	51
176	GPR153	ENSG00000158292	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.141725121091237	TRUE		TRUE		-0.576397410207508	-0.0645971873995238	0.421497738289984	52
182	TNFRSF25	ENSG00000215788	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.122609349314962	TRUE		TRUE		-0.391238681983668	0.00715498786620303	0.501140610761775	53
183	PLEKHG5	ENSG00000171680	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0795814885345016	TRUE		TRUE		-0.422227424094732	-0.0382826187245062	0.32610139548653	54
186	ZBTB48	ENSG00000204859	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.103974484934099	TRUE		TRUE		-0.475025714384126	-0.0449579453287819	0.339775537653829	55
187	KLHL21	ENSG00000162413	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.0746663365367852	TRUE		TRUE		-0.22587881703248	0.0922925892765123	0.473419261765242	56
188	PHF13	ENSG00000116273	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.0571848271256256	TRUE		TRUE		-0.27847466567023	-0.0338643957602297	0.293684659348376	57
193	CAMTA1-DT	ENSG00000237436	phase18_exact	phase18	31	69	TRUE	TRUE	TRUE	0.490904751926785	TRUE		TRUE		-3.69428821654039	-0.58162978468489	0.387965848060648	58
195	AL512330.1	ENSG00000237365	phase18_exact	phase18	54	76	TRUE	TRUE	TRUE	2.05937728337683	TRUE		TRUE		-3.1110972895992	-0.50134409090153	1.29156564288607	59
208	PARK7	ENSG00000116288	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0924082408893434	TRUE		TRUE		-0.254098641623224	0.102729376153597	0.54208549433405	60
215	SLC45A1	ENSG00000162426	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0607040105512181	TRUE		TRUE		-0.351426992999731	-0.0411111553104574	0.233649944458999	61
217	RERE-AS1	ENSG00000232912	exact	unique_symbol	58	74	TRUE	TRUE	TRUE	0.701403625567519	TRUE		TRUE		-0.963835774892214	0.0750537235254478	1.0330559628329	62
219	ENO1	ENSG00000074800	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.114921560952322	TRUE		TRUE		-0.361890011999673	0.0047309499377396	0.421236900629969	63
223	SLC2A5	ENSG00000142583	phase18_exact	phase18	50	60	TRUE	TRUE	TRUE	0.152737683345046	TRUE		TRUE		-0.463359043705429	-0.0325967902845065	0.413116939101297	64
224	GPR157	ENSG00000180758	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.076672721007729	TRUE		TRUE		-0.533353926329026	-0.150727387800075	0.210681113581326	65
225	MIR34AHG	ENSG00000228526	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.127153854896421	TRUE		TRUE		-0.405996002579108	-0.0132741434333194	0.444361581482683	66
226	LNCTAM34A	ENSG00000234546	exact	unique_symbol	76	74	TRUE	TRUE	TRUE	0.411785875136375	TRUE		TRUE		-0.854221504020488	-0.0252579951843469	0.688180227934957	67
227	H6PD	ENSG00000049239	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0807998955607825	TRUE		TRUE		-0.38027765008016	-0.0725799598913371	0.290489960266472	68
228	SPSB1	ENSG00000171621	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.195144460426332	TRUE		TRUE		-0.229147759884735	0.414143520341764	2.20538678568863	69
234	PIK3CD	ENSG00000171608	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0701563224176692	TRUE		TRUE		-0.719152883491185	-0.134833980222424	0.203437758472948	70
243	NMNAT1	ENSG00000173614	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0882861506852724	TRUE		TRUE		-0.381620685054709	0.047027049426167	0.402593220683325	71
253	CORT	ENSG00000241563	phase18_exact	phase18	74	74	TRUE	TRUE	TRUE	0.791854379159956	TRUE		TRUE		-0.941241183173598	-0.0559031732340282	1.07467977799088	72
254	DFFA	ENSG00000160049	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0624498045386673	TRUE		TRUE		-0.29026581463866	-0.0318198857028165	0.372623165869479	73
258	CASZ1	ENSG00000130940	phase18_exact	phase18	39	64	TRUE	TRUE	TRUE	0.330562712447206	TRUE		TRUE		-0.607029841128963	0.0389797214902358	0.997734431230419	74
262	MASP2	ENSG00000009724	phase18_exact	phase18	34	64	TRUE	TRUE	TRUE	0.671292775244032	TRUE		TRUE		-0.669380505074524	0.365111342516262	1.28661057018505	75
264	SRM	ENSG00000116649	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.08133258344269	TRUE		TRUE		-0.388164332290486	0.0155772257718965	0.338380525420763	76
270	ANGPTL7	ENSG00000171819	phase18_exact	phase18	38	66	TRUE	TRUE	TRUE	0.519639208025296	TRUE		TRUE		-1.27103186622393	-0.195455054942765	0.727718485318945	77
273	DISP3	ENSG00000204624	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0851508163845066	TRUE		TRUE		-0.359854445715436	0.0438138936150228	0.467075992218422	78
277	FBXO2	ENSG00000116661	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0778514141046925	TRUE		TRUE		-0.220731385421495	0.1432483482016	0.574939555569586	79
278	FBXO44	ENSG00000132879	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0513303044556145	TRUE		TRUE		-0.271315405442914	-0.0161598732957049	0.273093797613802	80
279	FBXO6	ENSG00000116663	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.095956743956017	TRUE		TRUE		-0.352274660511678	0.0175075495966948	0.375642385240655	81
280	MAD2L2	ENSG00000116670	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.100432913539332	TRUE		TRUE		-0.447910896236623	-0.0586209536257412	0.314391159947352	82
281	DRAXIN	ENSG00000162490	phase18_exact	phase18	78	65	TRUE	TRUE	TRUE	0.122867538356325	TRUE		TRUE		-0.472058130879726	-0.0335260404008122	0.424204718208501	83
283	C1orf167	ENSG00000215910	phase18_exact	phase18	17	51	TRUE	TRUE	TRUE	0.156585949543684	TRUE		TRUE		-0.585755128580698	-0.0603039083287255	0.463994760440194	84
290	KIAA2013	ENSG00000116685	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0796505213811935	TRUE		TRUE		-0.408308217142681	-0.0856852090854075	0.287653738296713	85
291	PLOD1	ENSG00000083444	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.188568769874681	TRUE		TRUE		-0.323573488276876	0.175150266783745	1.00207964367405	86
294	MIIP	ENSG00000116691	phase18_exact	phase18	78	71	TRUE	TRUE	TRUE	0.0743252136941065	TRUE		TRUE		-0.319611879076272	-0.0387601612889128	0.304362094636847	87
300	DHRS3	ENSG00000162496	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.130598518114715	TRUE		TRUE		-0.379771896420051	-0.00276119367550567	0.50464094712992	88
334	LRRC38	ENSG00000162494	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.159817189411138	TRUE		TRUE		-1.74226140780062	-0.306667773590758	0.269597680370355	89
336	PDPN	ENSG00000162493	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.183973826861244	TRUE		TRUE		-0.835254044141995	-0.0801718230405633	0.365125738513574	90
341	KAZN-AS1	ENSG00000234593	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	1.08195887843267	TRUE		TRUE		-1.23084176952079	0.110131657040656	1.28978630645584	91
343	TMEM51-AS1	ENSG00000175147	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.112537807622371	TRUE		TRUE		-0.531951826307953	-0.105130373384796	0.287693855529922	92
344	TMEM51	ENSG00000171729	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.160595064303474	TRUE		TRUE		-0.569167919787886	-0.0223645385323256	0.419239120942311	93
346	FHAD1	ENSG00000142621	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.0905747848699858	TRUE		TRUE		-0.342610158172602	0.0186975156663374	0.451388355831827	94
350	EFHD2	ENSG00000142634	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0744934010724984	TRUE		TRUE		-0.357758723466194	0.0109073706381967	0.352789641649535	95
353	CELA2B	ENSG00000215704	phase18_exact	phase18	65	73	TRUE	TRUE	TRUE	1.03574265843242	TRUE		TRUE		-1.22054001991907	0.14720849621485	1.2705612163441	96
357	AGMAT	ENSG00000116771	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.114220121629172	TRUE		TRUE		-0.484770832708259	-0.012432880091276	0.351868958148156	97
364	SLC25A34	ENSG00000162461	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.133240421626552	TRUE		TRUE		-0.582506704644274	-0.106707602625496	0.361051805008305	98
367	FBLIM1	ENSG00000162458	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.0943355717809452	TRUE		TRUE		-0.489295736370668	-0.0632933838404084	0.277360268502576	99
368	UQCRHL	ENSG00000233954	phase18_exact	phase18	77	65	TRUE	TRUE	TRUE	0.132198358613199	TRUE		TRUE		-0.322944113593816	0.108680285345189	0.77554509898562	100
377	FAM131C	ENSG00000185519	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0815170771373491	TRUE		TRUE		-0.409885281362056	-0.0470517354699389	0.303430516646869	101
385	FBXO42	ENSG00000037637	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0671462199897168	TRUE		TRUE		-0.276229476081769	-0.00930255703770828	0.321223537259412	102
387	SPATA21	ENSG00000187144	phase18_exact	phase18	75	67	TRUE	TRUE	TRUE	0.264184061002955	TRUE		TRUE		-0.542282774814015	-0.00773725686104386	0.782415594082059	103
388	NECAP2	ENSG00000157191	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.124643610923178	TRUE		TRUE		-0.28856513106587	0.156596552936784	0.585494431856315	104
389	LINC01772	ENSG00000226029	phase18_exact	phase18	77	72	TRUE	TRUE	TRUE	0.313806372722435	TRUE		TRUE		-0.556685373874436	0.0610573675805436	0.749547746198893	105
393	NBPF1	ENSG00000219481	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.108920376300138	TRUE		TRUE		-0.365482319885539	0.0755962496035061	0.503134313616227	106
398	CROCC	ENSG00000058453	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.208374874998471	TRUE		TRUE		-0.338567049689856	0.166225057663293	0.754490344170106	107
408	PADI2	ENSG00000117115	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.152432151240093	TRUE		TRUE		-0.413144365776741	0.0271914209245048	0.47137235531122	108
416	RCC2	ENSG00000179051	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.114511625650751	TRUE		TRUE		-0.229847381484548	0.131842571931411	0.745249751033938	109
422	IGSF21	ENSG00000117154	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.10656666774897	TRUE		TRUE		-0.388639138923758	0.0391276688293208	0.493335640392229	110
426	PAX7	ENSG00000009709	phase18_exact	phase18	48	56	TRUE	TRUE	TRUE	0.101541371866361	TRUE		TRUE		-0.375476443691591	-0.00277879989659189	0.476639904343042	111
428	ALDH4A1	ENSG00000159423	phase18_exact	phase18	78	64	TRUE	TRUE	TRUE	0.0809243240926331	TRUE		TRUE		-0.423877073948894	-0.0251537928723902	0.29256000953537	112
432	EMC1-AS1	ENSG00000230424	exact	unique_symbol	78	78	TRUE	TRUE	TRUE	0.0848772280896958	TRUE		TRUE		-0.258762412833303	0.0401219296694372	0.512114553005503	113
434	MRTO4	ENSG00000053372	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.095230704550352	TRUE		TRUE		-0.383756150887871	0.0222014558697331	0.367897428487266	114
435	AKR7A3	ENSG00000162482	phase18_exact	phase18	69	67	TRUE	TRUE	TRUE	0.0552661116997913	TRUE		TRUE		-0.321448288291486	-0.0436717794459932	0.257387459337742	115
437	SLC66A1	ENSG00000040487	exact	unique_symbol	78	75	TRUE	TRUE	TRUE	0.0562314711826579	TRUE		TRUE		-0.329298679115844	-0.0196170326224514	0.243508825949114	116
439	MICOS10	ENSG00000173436	exact	unique_symbol	78	76	TRUE	TRUE	TRUE	0.0528862421965515	TRUE		TRUE		-0.306516475921952	-0.0272290563439517	0.271542792684493	117
441	NBL1	ENSG00000158747	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0969046363489865	TRUE		TRUE		-0.347887561118281	0.00465874822879141	0.388762174221113	118
442	HTR6	ENSG00000158748	phase18_exact	phase18	70	68	TRUE	TRUE	TRUE	0.121022830536275	TRUE		TRUE		-0.639659283997101	-0.0971600165584048	0.279117017702185	119
443	TMCO4	ENSG00000162542	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.174083032918022	TRUE		TRUE		-0.621427621262302	-0.0446749117281345	0.482974382089562	120
458	VWA5B1	ENSG00000158816	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.140937589986651	TRUE		TRUE		-0.52153303012161	0.00168131601119147	0.394078513117203	121
460	LINC01141	ENSG00000236963	phase18_exact	phase18	75	70	TRUE	TRUE	TRUE	0.164998587176875	TRUE		TRUE		-0.522205336718415	0.0421267746822506	0.414521814430009	122
464	CAMK2N1	ENSG00000162545	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.146639714130636	TRUE		TRUE		-0.444477216491073	0.00999884250095406	0.430565783446267	123
465	MUL1	ENSG00000090432	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.0657829608497597	TRUE		TRUE		-0.24596445668524	0.0901115514704945	0.466739911262627	124
466	FAM43B	ENSG00000183114	phase18_exact	phase18	78	73	TRUE	TRUE	TRUE	0.136070887054815	TRUE		TRUE		-0.477185866848289	-0.0514171027923763	0.456164278547266	125
468	PINK1	ENSG00000158828	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.104945491911109	TRUE		TRUE		-0.400684151275731	-0.0277229390674009	0.371028442311081	126
469	PINK1-AS	ENSG00000117242	phase18_exact	phase18	76	66	TRUE	TRUE	TRUE	0.181968755193664	TRUE		TRUE		-0.419276928864236	0.134631663603044	0.69045638072373	127
470	DDOST	ENSG00000244038	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.0763785318503731	TRUE		TRUE		-0.317025665560335	-0.030360946010384	0.314309913161109	128
471	KIF17	ENSG00000117245	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.165738410263107	TRUE		TRUE		-0.670573894648151	-0.0838923630705015	0.388456444596451	129
472	SH2D5	ENSG00000189410	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.230578367583221	TRUE		TRUE		-0.511751102843213	0.109457263282633	0.699868444314521	130
477	ECE1	ENSG00000117298	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.061005009460447	TRUE		TRUE		-0.248503260651757	0.0434835293423305	0.417810866103879	131
487	HSPG2	ENSG00000142798	phase18_exact	phase18	74	69	TRUE	TRUE	TRUE	0.0942076759381745	TRUE		TRUE		-0.202067118938198	0.162367708760027	1.04289486877448	132
491	LINC00339	ENSG00000218510	exact	unique_symbol	78	72	TRUE	TRUE	TRUE	0.0867349422010577	TRUE		TRUE		-0.401503566839552	-0.0175514623182201	0.357621991820788	133
493	CDC42-AS1	ENSG00000285752	exact	unique_symbol	78	69	TRUE	TRUE	TRUE	0.116393359605624	TRUE		TRUE		-0.305118461361216	0.108733352666871	0.574546700078454	134
494	CDC42-IT1	ENSG00000230068	exact	unique_symbol	75	70	TRUE	TRUE	TRUE	0.109309032954031	TRUE		TRUE		-0.381825914101448	-0.00901027720875657	0.36209217362384	135
495	WNT4	ENSG00000162552	phase18_exact	phase18	78	70	TRUE	TRUE	TRUE	0.126071607563027	TRUE		TRUE		-0.463471139306676	0.0440783414646642	0.438953575651899	136
497	ZBTB40	ENSG00000184677	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0755279258065033	TRUE		TRUE		-0.327922078859058	-0.00541242965501917	0.321627213362085	137
499	EPHA8	ENSG00000070886	phase18_exact	phase18	77	73	TRUE	TRUE	TRUE	0.237377123477302	TRUE		TRUE		-0.635069272971583	0.0267739404270738	0.563607582611621	138
502	C1QB	ENSG00000173369	phase18_exact	phase18	19	64	TRUE	TRUE	TRUE	1.22819748720431	TRUE		TRUE		-1.68671330899749	-0.00582519263831854	1.27755914592051	139
503	EPHB2	ENSG00000133216	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0750074534780316	TRUE		TRUE		-0.284706095894871	0.0845297507180023	0.459058065633629	140
506	TEX46	ENSG00000227868	phase18_exact	phase18	41	62	TRUE	TRUE	TRUE	0.168510310648629	TRUE		TRUE		-0.478250455440571	0.0302512774839469	0.477725911413064	141
511	LINC01355	ENSG00000261326	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.114063569684188	TRUE		TRUE		-0.439040454015075	-0.043756382951833	0.468745880587896	142
514	ZNF436	ENSG00000125945	phase18_exact	phase18	78	69	TRUE	TRUE	TRUE	0.122297363571484	TRUE		TRUE		-0.490445554235473	-0.0262337372512033	0.476424906476658	143
515	ZNF436-AS1	ENSG00000249087	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.376845228879642	TRUE		TRUE		-0.763039805118197	0.0632317600580544	0.702875792536489	144
517	TCEA3	ENSG00000204219	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.237005613847234	TRUE		TRUE		-1.12394495262551	-0.157537389810347	0.445341336259588	145
