schema_version	figure_id	figure_number	format	artifact_path	width_in	height_in	dpi	page_count	pixel_width	pixel_height	bytes	sha256	profile_id	analysis_universe	pathway_collection	source_comparison_ids	source_query_ids	script_sha256	config_sha256	similarity_status_sha256	similarity_panel_sha256	pathway_status_sha256	pathway_panel_sha256	pathway_ora_sha256	query_manifest_sha256	r_version	ggplot2_version	patchwork_version	created_utc	validation_status
yu_mitochondrial_figure_manifest_v3	figure03	3	svg	results/figures/figures03_to_06/figure03_mitochondrial_yu_analogue.svg	11	15	NA	NA	NA	NA	627731	23630d8115dd8519d71b32b8af6c270fc6b272bce3185d9f3f469a4da8fdfce3	primary_yu_mito	core_mito	msigdb_c2_cp_v2026_1	female_vs_male_all_apoe	female_vs_male_all_apoe::core_mito::high_score::200;female_vs_male_all_apoe::core_mito::low_score::200	8ce5a1e49edd7d040db78dc125f8d1b62a861b579c719051ba2b09668c594eb8	faa0afce01ecec01dcad0770dcaee2b338e155ba763a13a115f959d3a82adcfc	6f15e96cc013c7df6b9b152d30cdaaa97937b2442a0081f98aab91486003676b	5e362b320e5cfda6fc3ce07ed5ccfb16ed55d6651efbce24bad9708b69887113	7e0f005c3823f393b751c56ecf31c38c2d6333679c734614998f2f4b2cfae3bb	0c25a62a6ac5f1a6d3b4532af98c5cb5ca016434b5b6d17aa066ca45715d37ef	797235830aa8ec816a94901b0e758f264f105b03a10e1d18890810118ed1e087	1373d2dce4fcfd8abdbe6cf690dbdbdafd0040ecafa20b9a1b795162040c3cb4	4.3.3	4.0.3	1.3.2	2026-07-23 17:07:09 UTC	validated_complete
yu_mitochondrial_figure_manifest_v3	figure04	4	svg	results/figures/figures03_to_06/figure04_mitochondrial_yu_analogue.svg	11	15	NA	NA	NA	NA	627056	9cbe53b340ad73c566c88b73de0d5d82bcb320397792344db3b3e534d4c3589f	primary_yu_mito	core_mito	msigdb_c2_cp_v2026_1	e2_vs_e33_all_sexes	e2_vs_e33_all_sexes::core_mito::high_score::200;e2_vs_e33_all_sexes::core_mito::low_score::200	8ce5a1e49edd7d040db78dc125f8d1b62a861b579c719051ba2b09668c594eb8	faa0afce01ecec01dcad0770dcaee2b338e155ba763a13a115f959d3a82adcfc	6f15e96cc013c7df6b9b152d30cdaaa97937b2442a0081f98aab91486003676b	5e362b320e5cfda6fc3ce07ed5ccfb16ed55d6651efbce24bad9708b69887113	7e0f005c3823f393b751c56ecf31c38c2d6333679c734614998f2f4b2cfae3bb	0c25a62a6ac5f1a6d3b4532af98c5cb5ca016434b5b6d17aa066ca45715d37ef	797235830aa8ec816a94901b0e758f264f105b03a10e1d18890810118ed1e087	1373d2dce4fcfd8abdbe6cf690dbdbdafd0040ecafa20b9a1b795162040c3cb4	4.3.3	4.0.3	1.3.2	2026-07-23 17:07:10 UTC	validated_complete
yu_mitochondrial_figure_manifest_v3	figure05	5	svg	results/figures/figures03_to_06/figure05_mitochondrial_yu_analogue.svg	11	15	NA	NA	NA	NA	629054	9dd946e437ce014a361fc4910264c207774cdbf1b935b13d08ad55954dc9baee	primary_yu_mito	core_mito	msigdb_c2_cp_v2026_1	e4_vs_e33_all_sexes	e4_vs_e33_all_sexes::core_mito::high_score::200;e4_vs_e33_all_sexes::core_mito::low_score::200	8ce5a1e49edd7d040db78dc125f8d1b62a861b579c719051ba2b09668c594eb8	faa0afce01ecec01dcad0770dcaee2b338e155ba763a13a115f959d3a82adcfc	6f15e96cc013c7df6b9b152d30cdaaa97937b2442a0081f98aab91486003676b	5e362b320e5cfda6fc3ce07ed5ccfb16ed55d6651efbce24bad9708b69887113	7e0f005c3823f393b751c56ecf31c38c2d6333679c734614998f2f4b2cfae3bb	0c25a62a6ac5f1a6d3b4532af98c5cb5ca016434b5b6d17aa066ca45715d37ef	797235830aa8ec816a94901b0e758f264f105b03a10e1d18890810118ed1e087	1373d2dce4fcfd8abdbe6cf690dbdbdafd0040ecafa20b9a1b795162040c3cb4	4.3.3	4.0.3	1.3.2	2026-07-23 17:07:11 UTC	validated_complete
yu_mitochondrial_figure_manifest_v3	figure06	6	svg	results/figures/figures03_to_06/figure06_mitochondrial_yu_analogue.svg	12	22	NA	NA	NA	NA	730685	5590be38ccbe37d4894eb7a87c82bfbb7c67e2a575ae5aa4052b07b5bf6ed621	primary_yu_mito	core_mito	msigdb_c2_cp_v2026_1	female_vs_male_e2;female_vs_male_e33;female_vs_male_e4	female_vs_male_e2::core_mito::low_score::200;female_vs_male_e33::core_mito::low_score::200;female_vs_male_e4::core_mito::low_score::200	8ce5a1e49edd7d040db78dc125f8d1b62a861b579c719051ba2b09668c594eb8	faa0afce01ecec01dcad0770dcaee2b338e155ba763a13a115f959d3a82adcfc	6f15e96cc013c7df6b9b152d30cdaaa97937b2442a0081f98aab91486003676b	5e362b320e5cfda6fc3ce07ed5ccfb16ed55d6651efbce24bad9708b69887113	7e0f005c3823f393b751c56ecf31c38c2d6333679c734614998f2f4b2cfae3bb	0c25a62a6ac5f1a6d3b4532af98c5cb5ca016434b5b6d17aa066ca45715d37ef	797235830aa8ec816a94901b0e758f264f105b03a10e1d18890810118ed1e087	1373d2dce4fcfd8abdbe6cf690dbdbdafd0040ecafa20b9a1b795162040c3cb4	4.3.3	4.0.3	1.3.2	2026-07-23 17:07:13 UTC	validated_complete
