schema_version	stage_order	stage_id	terminal_status	elapsed_seconds
mitochondrial_key_driver_selection_v1_stage_status_v1	1	validate_upstream	completed	0.04871678352355957
mitochondrial_key_driver_selection_v1_stage_status_v1	2	build_run_manifest	completed	0.005485057830810547
mitochondrial_key_driver_selection_v1_stage_status_v1	3	load_queries_backgrounds_annotation	completed	11.966099977493286
mitochondrial_key_driver_selection_v1_stage_status_v1	4	reconstruct_phase12_and_self_exclude	completed	5.247321844100952
mitochondrial_key_driver_selection_v1_stage_status_v1	5	aggregate_and_filter	completed	2.6836752891540527
mitochondrial_key_driver_selection_v1_stage_status_v1	6	rank_and_stability	completed	24.89423704147339
mitochondrial_key_driver_selection_v1_stage_status_v1	7	sensitivities_and_funnel	completed	1.3354499340057373
mitochondrial_key_driver_selection_v1_stage_status_v1	8	write_scientific_outputs	completed	24.916659116744995
