schema_version	rds_id	bundle_path	bundle_bytes	bundle_sha256	status_path	status_sha256
broad_deg_input_authority_v1	astrocytes	results/minerva_production/07_pseudobulk/Astrocytes.pseudobulk_counts.rds	40615076	072e797500cd4b2444afbe9fcaa8f2b54461e8a45f60587a45652b72cc61025d	results/minerva_production/07_pseudobulk/Astrocytes.pseudobulk_status.tsv	d4aef7738ed6b84ffeed5265dfdc694f2b9934d0f4da12e1bb002fe1527e4ea5
broad_deg_input_authority_v1	excitatory_set1	results/minerva_production/07_pseudobulk/Excitatory_neurons_set1.pseudobulk_counts.rds	26981219	f5f82c3c80b0bf60bc1dab5cfad621f31ff23b89a95abe46e9033e28295130cf	results/minerva_production/07_pseudobulk/Excitatory_neurons_set1.pseudobulk_status.tsv	0609573fefdb77bcb22f89149eaf4696c8c2c4a69b99a1d5b8bdcac7ef8981b9
broad_deg_input_authority_v1	excitatory_set2	results/minerva_production/07_pseudobulk/Excitatory_neurons_set2.pseudobulk_counts.rds	93588252	be9fae812c787512b8a4ffe21a234a731e6e047023e5f0b05d46bd19e213f064	results/minerva_production/07_pseudobulk/Excitatory_neurons_set2.pseudobulk_status.tsv	28a9e91bb86e88f89d3a12b4fa7c16d597f1a741a825e761b489ceb6cc331d30
broad_deg_input_authority_v1	excitatory_set3	results/minerva_production/07_pseudobulk/Excitatory_neurons_set3.pseudobulk_counts.rds	150916068	5596bc2b2122d6487b6db84aa72acc83d8af5c845ec7ae2d0486ee46e0641571	results/minerva_production/07_pseudobulk/Excitatory_neurons_set3.pseudobulk_status.tsv	8a6c3db8006eb78f855004676c9cf443afd56562e4a1fdda5c14f5750fc06839
broad_deg_input_authority_v1	immune	results/minerva_production/07_pseudobulk/Immune_cells.pseudobulk_counts.rds	25866212	28185fe58580d85e9f4b12e5466c63bd9b62e173bf5ba8a2d0883c187402869d	results/minerva_production/07_pseudobulk/Immune_cells.pseudobulk_status.tsv	69081ee3f2958ce0184df2aefb0245ac6c66e454d3f63cd2d281f479d624aa96
broad_deg_input_authority_v1	inhibitory	results/minerva_production/07_pseudobulk/Inhibitory_neurons.pseudobulk_counts.rds	295910710	1609b58d73c211b6e1eb12fb1995ac9f138980eb5a2ee72b2f1e04cb53728bb5	results/minerva_production/07_pseudobulk/Inhibitory_neurons.pseudobulk_status.tsv	4fa6d819cc76bd5f735079188188616b2dbc35f7ba164ee91c06bdce2a8d0125
broad_deg_input_authority_v1	opcs	results/minerva_production/07_pseudobulk/OPCs.pseudobulk_counts.rds	19935548	84e1555f4a211fbd9206c02ed950704fd3768de5e0e5a34dd15283c00aee5388	results/minerva_production/07_pseudobulk/OPCs.pseudobulk_status.tsv	9a6c8f2d0738e1e108d1dfeddd820438c20884c5bf8d1a428efc99234e2d113e
broad_deg_input_authority_v1	oligodendrocytes	results/minerva_production/07_pseudobulk/Oligodendrocytes.pseudobulk_counts.rds	24234991	bd415a266a085b85b5325965e9c2492f01871b7cddbbc0607044db3ef5035adb	results/minerva_production/07_pseudobulk/Oligodendrocytes.pseudobulk_status.tsv	04e9fae53f1d32334ac04141206a107adc4519149efcbe71bbedce5d2207a837
broad_deg_input_authority_v1	vasculature	results/minerva_production/07_pseudobulk/Vasculature_cells.pseudobulk_counts.rds	19557609	13a2405f8b7926cd583d43300c93bc56ade3021117a6f8311d38c905ebab1585	results/minerva_production/07_pseudobulk/Vasculature_cells.pseudobulk_status.tsv	4cd60bd752a9b85ad9d2bd207d76f7a56b4e456debddd28386049df5947f5bce
