node_order	source_symbol
1578	PRR7-AS1
1579	PRR7
1580	DBN1
1581	FAM153A
1582	COL23A1
1583	ZNF454
1584	GRM6
1585	ADAMTS2
1586	CBY3
1587	LTC4S
1588	RASGEF1C
1589	GFPT2
1590	BTNL9
1591	TRIM7
1592	IRF4
1593	LINC01622
1594	SERPINB9P1
1595	TUBB2A
1596	TUBB2B
1597	FAM50B
1598	FAM217A
1599	C6orf201
1600	PPP1R3G
1601	NRN1
1602	F13A1
1603	CAGE1
1604	BMP6
1605	C6orf52
1606	SYCP2L
1607	ELOVL2
1608	ADTRP
1609	RNF182
1610	CD83
1611	GMPR
1612	RBM24
1613	MIR548A1HG
1614	ID4
1615	E2F3-IT1
1616	NBAT1
1617	DCDC2
1618	LINC02828
1619	HIST1H4B
1620	HIST1H2BB
1621	HIST1H1C
1622	HIST1H2BC
1623	HIST1H2AC
1624	HIST1H1E
1625	HIST1H2BD
1626	AL353759.1
1627	HIST1H2BE
1628	HIST1H4D
1629	HIST1H3D
1630	HIST1H2AD
1631	HIST1H2BF
1632	HIST1H4E
1633	HIST1H2BG
1634	HIST1H2AE
1635	HIST1H1D
1636	HIST1H2BH
1637	HIST1H4H
1638	LINC00240
1639	HIST1H2BJ
1640	HIST1H2AG
1641	HIST1H4I
1642	HIST1H2BK
1643	HIST1H2AH
1644	HIST1H2BL
1645	HIST1H2AI
1646	HIST1H3H
1647	HIST1H2BM
1648	HIST1H4J
1649	HIST1H2BN
1650	HIST1H2AK
1651	HIST1H2AL
1652	HIST1H1B
1653	HIST1H3J
1654	HIST1H2AM
1655	NKAPL
1656	ZSCAN31
1657	ZBED9
1658	ZNF311
1659	MOG
1660	ZFP57
1661	NRM
1662	MDC1-AS1
1663	HCG20
1664	LINC00243
1665	MUC22
1666	HCG22
1667	TCF19
1668	POU5F1
1669	ATP6V1G2
1670	TNF
1671	LTB
1672	AIF1
1673	APOM
1674	LY6G5C
1675	SAPCD1
1676	SAPCD1-AS1
1677	HSPA1L
1678	HSPA1A
1679	HSPA1B
1680	EHMT2-AS1
1681	C2-AS1
1682	CFB
1683	TNXB
1684	FKBPL
1685	NOTCH4
1686	TSBP1
1687	HLA-DRB5
1688	HLA-DQA1
1689	HLA-DQB1
1690	HLA-DQA2
1691	HLA-DQB2
1692	HLA-DOB
1693	COL11A2
1694	HSD17B8
1695	RPS18
1696	KIFC1
1697	ZBTB9
1698	ITPR3
1699	GRM4
1700	RPS10
1701	SCUBE3
1702	Z97832.2
1703	FANCE
1704	FKBP5
1705	ARMC12
1706	SLC26A8
1707	BRPF3
1708	PNPLA1
1709	PXT1
1710	CDKN1A
1711	PPIL1
1712	PI16
1713	PIM1
1714	CCDC167
1715	DNAH8
1716	LINC00951
1717	LRFN2
1718	UNC5CL
1719	APOBEC2
1720	TREML4
1721	TREM1
1722	PRICKLE4
1723	BYSL
1724	C6orf226
1725	PTCRA
1726	GNMT
1727	TTBK1
1728	CRIP3
1729	DLK2
1730	LRRC73
1731	POLH-AS1
1732	RSPH9
1733	VEGFA
1734	AL109615.3
1735	SLC35B2
1736	TMEM151B
1737	RUNX2-AS1
1738	CLIC5
1739	ENPP5
1740	CYP39A1
1741	TDRD6
1742	MEP1A
1743	ADGRF5
1744	TNFRSF21
1745	PTCHD4
1746	PKHD1
1747	HCRTR2
1748	ZNF451-AS1
1749	FKBP1C
1750	EYS
1751	AL391807.1
1752	COL19A1
1753	COL9A1
1754	B3GAT2
1755	OOEP
1756	DDX43
1757	CD109
1758	COL12A1
1759	MEI4
1760	HMGN3-AS1
1761	TTK
1762	TENT5A
1763	TPBG
1764	RIPPLY2
1765	MRAP2
1766	TBX18
1767	NT5E
1768	GJB7
1769	C6orf163
1770	CFAP206
1771	SRSF12
1772	GABRR1
1773	GABRR2
1774	GPR63
1775	POU3F2
1776	MCHR2
1777	LIN28B-AS1
1778	LIN28B
1779	POPDC3
1780	PRDM1
1781	CRYBG1
1782	CD24
1783	BEND3
1784	SCML4
1785	NR2E1
1786	LINC00222
1787	PPIL6
1788	METTL24
1789	SLC22A16
1790	SLC16A10
1791	LAMA4
1792	LINC02541
1793	FRK
1794	COL10A1
1795	CALHM6
1796	FAM162B
1797	ROS1
1798	PLN
1799	GJA1
1800	FABP7
1801	SMPDL3A
1802	TRDN
1803	RNF217-AS1
1804	TPD52L1
1805	NCOA7-AS1
1806	CENPW
1807	RSPO3
1808	THEMIS
1809	TMEM244
1810	SAMD3
1811	TMEM200A
1812	SMLR1
1813	ENPP3
1814	ENPP1
1815	CCN2
1816	MOXD1
1817	VNN1
1818	LINC00326
1819	EYA4
1820	TARID
1821	SLC2A12
1822	LINC01010
1823	CT69
1824	ALDH8A1
1825	MTFR2
1826	WAKMAR2
1827	NHSL1
1828	TXLNB
1829	CITED2
1830	LINC01625
1831	FILNC1
1832	LINC01277
1833	PHACTR2-AS1
1834	ZC2HC1B
1835	ADGB
1836	TAB2-AS1
1837	PPP1R14C
1838	PLEKHG1
1839	CCDC170
1840	VIP
1841	LINC02840
1842	FBXO5
1843	OPRM1
1844	CNKSR3
1845	CLDN20
1846	C6orf99
1847	PNLDC1
1848	MAS1
1849	AIRN
1850	SLC22A3
1851	PACRG-AS3
1852	PRR18
1853	RAMACL
1854	AFDN-DT
1855	KIF25
1856	THBS2
1857	LINC02519
1858	LINC01624
1859	DLL1
1860	PDGFA
1861	GET4
1862	GPR146
1863	GPER1
1864	TMEM184A
1865	ELFN1
1866	NUDT1
1867	LFNG
1868	AMZ1
1869	AC073316.3
1870	RADIL
1871	MMD2
1872	SLC29A4
1873	OCM
1874	ZNF853
1875	RSPH10B2
1876	COL28A1
1877	RPA3
1878	VWDE
1879	ETV1
1880	AGMO
1881	CRPPA-AS1
1882	SOSTDC1
1883	TWIST1
1884	TMEM196
1885	MACC1
1886	ABCB5
1887	DNAH11
1888	CDCA7L
1889	IL6
1890	SNHG26
1891	GPNMB
1892	IGF2BP3
1893	STK31
1894	NPY
1895	CYCS
1896	LINC02860
1897	HOTAIRM1
1898	HOXA-AS2
1899	JAZF1-AS1
1900	CREB5
1901	TRIL
1902	PRR15
1903	WIPF3
1904	CRHR2
1905	MINDY4
1906	AQP1
1907	NEUROD6
1908	LINC00997
1909	NPSR1-AS1
1910	ANLN
1911	ELMO1-AS1
1912	GPR141
1913	NME8
1914	SFRP4
1915	TRG-AS1
1916	AC072061.1
1917	INHBA
1918	INHBA-AS1
1919	GLI3
1920	BLVRA
1921	SPDYE1
1922	LINC00957
1923	AEBP1
1924	MYO1G
1925	SNHG15
1926	NACAD
1927	IGFBP3
1928	SUN3
1929	ABCA13
1930	ZPBP
1931	LINC01446
1932	LINC01445
1933	VSTM2A
1934	VSTM2A-OT1
1935	EGFR
1936	SEPTIN14
1937	LINC02848
1938	ZNF727
1939	LINC02604
1940	SPDYE21P
1941	TRIM50
1942	FKBP6
1943	VPS37D
1944	CLDN4
1945	METTL27
1946	ELN
1947	SPDYE5
1948	HSPB1
1949	SSC4D
1950	UPK3B
1951	SPDYE16
1952	CD36
1953	SEMA3E
1954	SEMA3D
1955	ABCB4
1956	ABCB1
1957	STEAP2-AS1
1958	STEAP1
1959	FZD1
1960	CYP51A1-AS1
1961	LRRD1
1962	ERVW-1
1963	AC002454.1
1964	CALCR
1965	GNGT1
1966	PEG10
1967	PDK4
1968	DLX6-AS1
1969	TAC1
1970	ASNS
1971	BAIAP2L1
1972	NPTX2
1973	TMEM225B
1974	CYP3A5
1975	CYP3A7
1976	CYP3A4
1977	CYP3A43
1978	AZGP1
1979	CNPY4
1980	MBLAC1
1981	SPDYE3
1982	C7orf61
1983	NYAP1
1984	FBXO24
1985	PCOLCE-AS1
1986	PCOLCE
1987	TFR2
1988	POP7
1989	ZAN
1990	SLC12A9-AS1
1991	UFSP1
1992	ACHE
1993	SERPINE1
1994	VGF
1995	IFT22
1996	COL26A1
1997	SPDYE6
1998	LRWD1
1999	RASA4B
2000	UPK3BL2
2001	SPDYE2
2002	RASA4
2003	SPDYE2B
2004	POLR2J2
2005	SLC26A5
2006	EFCAB10
2007	NAMPT
2008	AC007032.1
2009	GPR22
2010	SLC26A3
2011	LAMB4
2012	DOCK4-AS1
2013	MDFIC
2014	TES
2015	AC002066.1
2016	CAV2
2017	MET
2018	ST7-OT4
2019	ST7-AS2
2020	CFTR
2021	LINC02476
2022	GPR37
2023	C7orf77
2024	GCC1
2025	PRRT4
2026	HILPDA
2027	KCP
2028	ATP6V1FNB
2029	SMO
2030	STRIP2
2031	MKLN1-AS
2032	PODXL
2033	SLC13A4
2034	CHRM2
2035	AKR1D1
2036	SVOPL
2037	ATP6V0A4
2038	ZC3HAV1L
2039	FMC1
2040	KDM7A-DT
2041	ADCK2
2042	NDUFB2-AS1
2043	WEE2-AS1
2044	TAS2R5
2045	MGAM
2046	CLEC5A
2047	MGAM2
2048	KEL
2049	FAM131B
2050	EPHA1-AS1
2051	TCAF2
2052	OR2A1-AS1
2053	PDIA4
2054	ACTR3C
2055	ZBED6CL
2056	LRRC61
2057	LINC00996
2058	TMEM176A
2059	AOC1
2060	KCNH2
2061	ATG9B
2062	ASIC3
2063	WDR86
2064	PRKAG2-AS1
2065	LINC01003
2066	XRCC2
2067	HTR5A-AS1
2068	HTR5A
2069	INSIG1
2070	LINC01006
2071	RNF32
2072	VIPR2
2073	DLGAP2-AS1
2074	MYOM2
2075	ANGPT2
2076	FAM66B
2077	FAM85B
2078	CLDN23
2079	PRSS51
2080	SOX7
2081	SLC35G5
2082	FAM66D
2083	FAM86B1
2084	FAM66A
2085	SLC7A2
2086	PDGFRL
2087	FGL1
2088	NAT1
2089	LPL
2090	SLC18A1
2091	LZTS1
2092	LINC02153
2093	GFRA2
2094	FGF17
2095	NUDT18
2096	HR
2097	LGI3
2098	SFTPC
2099	PIWIL2
2100	C8orf58
2101	EGR3
2102	PEBP4
2103	LOXL2
2104	AC090197.1
2105	NKX3-1
2106	NEFM
2107	NEFL
2108	GNRH1
2109	CDCA2
2110	ADRA1A
2111	STMN4
2112	EPHX2
2113	SCARA3
2114	ESCO2
2115	PNOC
2116	ZNF395
2117	EXTL3-AS1
2118	DUSP4
2119	LINC02099
2120	SMIM18
2121	TEX15
2122	DUSP26
2123	LINC01605
2124	ADGRA2
2125	BRF2
2126	STAR
2127	LETM2
2128	C8orf86
2129	ADAM18
2130	IDO1
2131	SFRP1
2132	GINS4
2133	PLAT
2134	CHRNA6
2135	CEBPD
2136	MCM4
2137	EFCAB1
2138	ST18
2139	OPRK1
2140	RGS20
2141	SDR16C5
2142	FAM110B
2143	CA8
2144	TTPA
2145	YTHDF3-AS1
2146	LINC01289
2147	LINC01299
2148	DNAJC5B
2149	RRS1
2150	MYBL1
2151	PPP1R42
2152	AC021321.1
2153	CPA6
2154	PREX2
2155	SLCO5A1
2156	LACTB2-AS1
2157	XKR9
2158	MSC-AS1
2159	SBSPON
2160	RDH10-AS1
2161	AC115837.2
2162	PI15
2163	CRISPLD1
2164	HNF4G
2165	ZFHX4-AS1
2166	PKIA-AS1
2167	IL7
2168	HEY1
2169	FABP5
2170	PMP2
2171	LINC02235
2172	E2F5
2173	CA1
2174	CA3-AS1
2175	CNGB3
2176	CNBD1
2177	CALB1
2178	C8orf88
2179	SLC26A7
2180	LINC00535
2181	CDH17
2182	GEM
2183	RAD54B
2184	FSBP
2185	ESRP1
2186	CCNE2
2187	C8orf37
2188	SDC2
2189	AP003352.1
2190	KCNS2
2191	RGS22
2192	SNX31
2193	BAALC-AS1
2194	FZD6
2195	CTHRC1
2196	AC012213.3
2197	DPYS
2198	ZFPM2-AS1
2199	ANGPT1
2200	TMEM74
2201	KCNV1
2202	LINC01608
2203	LINC01609
2204	LINC02237
2205	LINC00536
2206	SAMD12-AS1
2207	TNFRSF11B
2208	MAL2
2209	CCN3
2210	ENPP2
2211	DSCC1
2212	COL14A1
2213	SNTB1
2214	HAS2-AS1
2215	LINC01151
2216	FER1L6
2217	FER1L6-AS2
2218	LINC00964
2219	ZNF572
2220	SQLE
2221	WASHC5-AS1
2222	LINC00861
2223	LRATD2
2224	PCAT1
2225	CASC19
2226	PRNCR1
2227	CASC11
2228	MYC
2229	PVT1
2230	CCDC26
2231	HHLA1
2232	HPYR1
2233	TMEM71
2234	LINC01591
2235	COL22A1
2236	KCNK9
2237	PEG13
2238	PTP4A3
2239	LINC00051
2240	PSCA
2241	LNCOC1
2242	LY6E-DT
2243	LY6E
2244	LY6H
2245	MINCR
2246	ZNF696
2247	TOP1MT
2248	RHPN1
2249	MROH6
2250	PYCR3
2251	TSTA3
2252	FAM83H
2253	IQANK1
2254	SPATC1
2255	OPLAH
2256	EXOSC4
2257	WDR97
2258	HGH1
2259	SCX
2260	SCRT1
2261	TMEM249
2262	SLC39A4
2263	GPT
2264	RECQL4
2265	LRRC24
2266	ZNF252P-AS1
2267	DOCK8-AS1
2268	KCNV2
2269	PLPP6
2270	CDC37L1-DT
2271	IGHEP2
2272	INSL6
2273	CD274
2274	MLANA
2275	IL33
2276	GLDC
2277	PTPRD-AS1
2278	LURAP1L-AS1
2279	LURAP1L
2280	LINC01235
2281	FREM1
2282	C9orf92
2283	SAXO1
2284	PLIN2
2285	RPS6
2286	ACER2
2287	MIR31HG
2288	IFNE
2289	CDKN2B
2290	LINC01239
2291	IZUMO3
2292	TUSC1
2293	LRRC19
2294	TEK
2295	LINC01242
2296	ANKRD18B
2297	CYP4F26P
2298	PRSS3
2299	AL354989.1
2300	KIF24
2301	MYORG
2302	C9orf24
2303	DNAI1
2304	ENHO
2305	CNTFR
2306	RPP25L
2307	SIGMAR1
2308	PHF24
2309	DNAJB5
2310	FAM166B
2311	CD72
2312	RMRP
2313	ARHGEF39
2314	TPM2
2315	NPR2
2316	SPAG8
2317	HINT2
2318	TMEM8B
2319	GLIPR2
2320	MELK
2321	PAX5
2322	FRMPD1
2323	ALDH1B1
2324	ANKRD18A
2325	CNTNAP3
2326	CNTNAP3B
2327	CNTNAP3C
2328	FAM27C
2329	LINC01189
2330	LERFS
2331	ANKRD20A4
2332	ANKRD20A3
2333	FAM27E3
2334	ANKRD20A1
2335	TMEM252-DT
2336	FAM189A2
2337	CEMIP2
2338	LINC01504
2339	TMC1
2340	ALDH1A1
2341	ANXA1
2342	RORB-AS1
2343	TRPM6
2344	PCA3
2345	GNA14
2346	GNA14-AS1
2347	PSAT1
2348	C9orf153
2349	GAS1
2350	GAS1RR
2351	CDK20
2352	NXNL2
2353	CKS2
2354	GADD45G
2355	LINC01508
2356	DIRAS2
2357	ROR2
2358	OGN
2359	OMD
2360	ASPN
2361	ECM2
2362	C9orf129
2363	PCAT7
2364	ZNF367
2365	NUTM2G
2366	PTCSC2
2367	COL15A1
2368	NR4A3
2369	CAVIN4
2370	BAAT
2371	ALDOB
2372	TMEM246-AS1
2373	TMEM246
2374	ZNF462
2375	KLF4
2376	CTNNAL1
2377	PTPN3
2378	SVEP1
2379	MUSK
2380	SHOC1
2381	C9orf147
2382	SLC46A2
2383	AL139041.1
2384	C9orf43
2385	RGS3
2386	COL27A1
2387	WHRN
2388	TEX53
2389	TEX48
2390	TNFSF15
2391	TNC
2392	PAPPA
2393	ASTN2-AS1
2394	B3GNT10
2395	GSN-AS1
2396	DAB2IP
2397	LHX6
2398	OR1L8
2399	MIR600HG
2400	CRB2
2401	HSPA5
2402	ANGPTL2
2403	NIBAN2
2404	PIP5KL1
2405	NAIF1
2406	WDR34
2407	PKN3
2408	ZDHHC12
2409	PHYHD1
2410	DOLK
2411	DOLPP1
2412	C9orf106
2413	HMCN2
2414	ASS1
2415	LAMC3
2416	AIF1L
2417	CFAP77
2418	AK8
2419	SPACA9
2420	CEL
2421	ABO
2422	STKLD1
2423	CACFD1
2424	SLC2A6
2425	ADAMTSL2
2426	SARDH
2427	BRD3OS
2428	COL5A1
2429	C9orf116
2430	SOHLH1
2431	CCDC187
2432	GPSM1
2433	DNLZ
2434	NALT1
2435	DIPK1B
2436	CCDC183-AS1
2437	AJM1
2438	LCN12
2439	LCNL1
2440	C9orf139
2441	MAN1B1-DT
2442	RNF208
2443	NRARP
2444	TUBB8
2445	IDI2-AS1
2446	LINC00200
2447	ADARB2-AS1
2448	LINC02645
2449	PITRM1-AS1
2450	LINC02668
2451	LINC02669
2452	AKR1E2
2453	AKR1C1
2454	AKR1C3
2455	IL2RA
2456	LINC02649
2457	LINC02656
2458	PRKCQ
2459	PRKCQ-AS1
2460	LINC02642
2461	ITIH5
2462	ITIH2
2463	LINC00710
2464	CELF2-AS2
2465	CELF2-AS1
2466	ECHDC3
2467	MCM10
2468	BEND7
2469	AL157392.2
2470	CDNF
2471	MEIG1
2472	ACBD7
2473	C1QL3
2474	VIM-AS1
2475	VIM
2476	ST8SIA6
2477	HACD1
2478	STAM-AS1
2479	TMEM236
2480	SLC39A12
2481	SKIDA1
2482	ARMC3
2483	C10orf67
2484	OTUD1
2485	ENKUR
2486	LINC00836
2487	MYO3A
2488	GAD2
2489	LINC02680
2490	MKX
2491	ARMC4
2492	LINC02652
2493	LINC01517
2494	JCAD
2495	MAP3K8
2496	LINC02664
2497	ZEB1-AS1
2498	FZD8
2499	ANKRD30A
2500	LINC00839
2501	RET
2502	ZNF487
2503	ZNF32-AS3
2504	CXCL12
2505	DEPP1
2506	C10orf25
2507	SYT15
2508	PTPN20
2509	FAM25G
2510	FRMPD2
2511	VSTM4
2512	OGDHL
2513	ASAH2B
2514	PRKG1-AS1
2515	ZWINT
2516	LINC00844
2517	SLC16A9
2518	TMEM26
2519	CABCOCO1
2520	LINC02625
2521	ADO
2522	EGR2
2523	LINC01515
2524	MYPN
2525	SRGN
2526	LINC02636
2527	PPA1
2528	NPFFR1
2529	ADAMTS14
2530	CHST3
2531	SPOCK2
2532	DDIT4
2533	DNAJC9-AS1
2534	SYNPO2L
2535	ZSWIM8-AS1
2536	PLAU
2537	ZNF503-AS1
2538	KCNMA1
2539	KCNMA1-AS1
2540	KCNMA1-AS3
2541	LINC00595
2542	ZMIZ1-AS1
2543	SFTPD
2544	SFTPD-AS1
2545	TMEM254-AS1
2546	SH2D4B
2547	CERNA2
2548	CDHR1
2549	LDB3
2550	MMRN2
2551	SNCG
2552	ADIRF
2553	PAPSS2
2554	LIPK
2555	LIPN
2556	ANKRD22
2557	ACTA2-AS1
2558	CH25H
2559	IFIT2
2560	IFIT3
2561	IFIT1
2562	LINC00865
2563	LINC01375
2564	LINC02653
2565	HTR7
2566	PPP1R3C
2567	FGFBP3
2568	KIF11
2569	CYP26C1
2570	CYP26A1
2571	CEP55
2572	RBP4
2573	PDE6C
2574	LGI1
2575	HELLS
2576	CYP2C8
2577	ACSM6
2578	CC2D2B
2579	OPALIN
2580	TLL2
2581	HOGA1
2582	AVPI1
2583	GOLGA7B
2584	CRTAC1
2585	HPSE2
2586	DNMBP-AS1
2587	PKD2L1
2588	SEMA4G
2589	TWNK
2590	PDZD7
2591	NPM3
2592	KCNIP2-AS1
2593	HPS6
2594	C10orf95
2595	INA
2596	SH3PXD2A-AS1
2597	SFR1
2598	CFAP43
2599	CFAP58
2600	LINC02627
2601	LINC01435
2602	ADD3-AS1
2603	DUSP5
2604	PDCD4-AS1
2605	AL158212.1
2606	ADRB1
2607	AFAP1L2
2608	GFRA1
2609	ENO4
2610	SLC18A2
2611	EMX2OS
2612	EMX2
2613	BAG3
2614	PLPP4
2615	CUZD1
2616	LINC02641
2617	GPR26
2618	CPXM2
2619	FAM53B-AS1
2620	EDRF1-DT
2621	EDRF1-AS1
2622	MMP21
2623	ADAM12
2624	DOCK1
2625	INSYN2A
2626	CLRN3
2627	MKI67
2628	EBF3
2629	TCERG1L
2630	DPYSL4
2631	NKX6-2
2632	CFAP46
2633	ADGRA1
2634	ADAM8
2635	CALY
2636	FUOM
2637	SPRN
2638	SCART1
2639	CYP2E1
2640	SYCE1
2641	LINC01001
2642	NLRP6
2643	IFITM2
2644	IFITM3
2645	LRRC56
2646	LMNTD2
2647	MIR210HG
2648	DRD4
2649	EPS8L2
2650	SLC25A22
2651	PANO1
2652	CD151
2653	TSPAN4
2654	MUC6
2655	TNNI2
2656	LSP1
2657	C11orf21
2658	TSPAN32
2659	KCNQ1OT1
2660	CDKN1C
2661	CARS-AS1
2662	CHRNA10
2663	OR52K2
2664	OR52K1
2665	OR52I1
2666	TRIM68
2667	MMP26
2668	HBB
2669	OR51I2
2670	UBQLNL
2671	OR52N4
2672	C11orf42
2673	CNGA4
2674	CCKBR
2675	DCHS1
2676	ZNF215
2677	ZNF214
2678	OLFML1
2679	TUB
2680	LMO1
2681	STK33
2682	C11orf16
2683	SCUBE2
2684	WEE1
2685	ADM
2686	LYVE1
2687	LINC00958
2688	RASSF10-DT
2689	FAR1-IT1
2690	SPON1
2691	INSC
2692	NCR3LG1
2693	KCNJ11
2694	ABCC8
2695	TPH1
2696	LDHC
2697	LDHAL6A
2698	IGSF22
2699	CSRP3-AS1
2700	NAV2
2701	NAV2-IT1
2702	NAV2-AS4
2703	SLC17A6
2704	LINC02718
2705	BBOX1
2706	BBOX1-AS1
2707	BDNF
2708	KIF18A
2709	LINC02742
2710	LINC02755
2711	KCNA4
2712	PAX6
2713	PAUPAR
2714	PRRG4
2715	DEPDC7
2716	CSTF3-DT
2717	ABTB2
2718	CD44
2719	PAMR1
2720	LDLRAD3
2721	PRR5L
2722	RAG1
2723	ALKBH3-AS1
2724	C11orf96
2725	TSPAN18
2726	PRDM11
2727	SYT13
2728	CREB3L1
2729	MDK
2730	HARBI1
2731	ZNF408
2732	LRP4-AS1
2733	LRP4
2734	MYBPC3
2735	RAPSN
2736	KBTBD4
2737	FAM180B
2738	AGBL2
2739	FOLH1
2740	RTN4RL2
2741	TIMM10
2742	SMTNL1
2743	YPEL4
2744	CLP1
2745	BTBD18
2746	OR9Q1
2747	CNTF
2748	GLYATL2
2749	GLYATL1
2750	FAM111B
2751	FAM111A-DT
2752	DTX4
2753	MPEG1
2754	LINC02705
2755	MS4A4E
2756	MS4A6E
2757	MS4A14
2758	CCDC86
2759	TMEM132A
2760	CD6
2761	CD5
2762	VWCE
2763	TKFC
2764	MYRF
2765	FEN1
2766	FTH1
2767	AHNAK
2768	ROM1
2769	C11orf98
2770	LBHD1
2771	GNG3
2772	CHRM1
2773	SLC22A6
2774	SLC22A10
2775	SLC22A25
2776	SLC22A9
2777	RCOR2
2778	FLRT1
2779	PPP1R14B
2780	KCNK4
2781	PRDX5
2782	LINC02723
2783	LINC02724
2784	PYGM
2785	CDC42BPG
2786	EHD1
2787	BATF2
2788	NAALADL1
2789	CDCA5
2790	ZNHIT2
2791	SSSCA1-AS1
2792	ZNRD2
2793	EFEMP2
2794	FOSL1
2795	TSGA10IP
2796	GAL3ST3
2797	CNIH2
2798	YIF1A
2799	TMEM151A
2800	RIN1
2801	TBC1D10C
2802	CARNS1
2803	CDK2AP2
2804	NUDT8
2805	ACY3
2806	LRP5
2807	TESMIN
2808	MYEOV
2809	ANO1
2810	FADD
2811	SHANK2-AS1
2812	DHCR7
2813	AP002387.2
2814	KRTAP5-11
2815	FAM86C1
2816	DEFB131B
2817	LRTOMT
2818	ARAP1-AS2
2819	STARD10
2820	UCP3
2821	P4HA3
2822	CHRDL2
2823	KLHL35
2824	SERPINH1
2825	DGAT2
2826	GDPD4
2827	RSF1-IT2
2828	KCTD14
2829	LINC02728
2830	MIR4300HG
2831	FAM181B
2832	DDIAS
2833	PCF11-AS1
2834	CCDC89
2835	CCDC83
2836	CCDC81
2837	PRSS23
2838	FZD4
2839	FZD4-DT
2840	GRM5-AS1
2841	NOX4
2842	DISC1FP1
2843	DEUP1
2844	SCARNA9
2845	VSTM5
2846	HEPHL1
2847	GPR83
2848	LINC02700
2849	KDM4D
2850	TRPC6
2851	ANGPTL5
2852	CFAP300
2853	YAP1
2854	BIRC3
2855	AP002989.1
2856	PDGFD
2857	LINC02552
2858	CASP5
2859	CARD16
2860	CARD18
2861	C11orf65
2862	C11orf87
2863	LINC02550
2864	LAYN
2865	ALG9-IT1
2866	FDXACB1
2867	C11orf1
2868	CRYAB
2869	PIH1D2
2870	TIMM8B
2871	TEX12
2872	BCO2
2873	PLET1
2874	LINC02763
2875	TMPRSS5
2876	HTR3B
2877	ZBTB16
2878	NNMT
2879	NXPE1
2880	LINC02698
2881	LINC00900
2882	APOA1
2883	APOA1-AS
2884	TAGLN
2885	FXYD2
2886	TMPRSS13
2887	SMIM35
2888	TMPRSS4
2889	SCN4B
2890	SCN2B
2891	JAML
2892	MPZL3
2893	UPK2
2894	AP003392.1
2895	RPS25
2896	HYOU1
2897	ABCG4
2898	MCAM
2899	RNF26
2900	USP2-AS1
2901	OAF
2902	TLCD5
2903	GRIK4
2904	SPA17
2905	ESAM
2906	ROBO4
2907	HEPN1
2908	CCDC15-DT
2909	CCDC15
2910	CHEK1
2911	DDX25
2912	GSEC
2913	LINC02712
2914	SENCR
2915	KCNJ1
2916	TMEM45B
2917	ST14
2918	ZBTB44-DT
2919	ADAMTS8
2920	ADAMTS15
2921	LINC02551
2922	NTM-AS1
2923	LINC02731
2924	GLB1L3
2925	AP004608.1
2926	SLC6A12
2927	SLC6A13
2928	WNT5B
2929	LRTM2
2930	CACNA1C-AS1
2931	LINC02371
2932	FKBP4
2933	NRIP2
2934	TEX52
2935	FOXM1
2936	TEAD4
2937	PRMT8
2938	FGF23
2939	RAD51AP1
2940	AKAP3
2941	GAU1
2942	KCNA1
2943	ANO2
2944	CD9
2945	PLEKHG6
2946	SCNN1A
2947	MRPL51
2948	ACRBP
2949	LAG3
2950	P3H3
2951	GNB3
2952	CDCA3
2953	C1R
2954	C1RL-AS1
2955	RBP5
2956	ACSM4
2957	CD163L1
2958	CD163
2959	SLC2A14
2960	SLC2A3
2961	FAM90A1
2962	CLEC4E
2963	A2ML1-AS1
2964	A2ML1
2965	A2M-AS1
2966	PZP
2967	LINC00987
2968	LINC02367
2969	KLRB1
2970	CLECL1
2971	CD69
2972	KLRF1
2973	CLEC12A
2974	CLEC1A
2975	TMEM52B
2976	KLRD1
2977	STYK1
2978	TAS2R31
2979	PRB1
2980	PRB2
2981	LINC01252
2982	BCL2L14
2983	LOH12CR2
2984	GPR19
2985	APOLD1
2986	DDX47
2987	GPRC5D-AS1
2988	GPRC5D
2989	GSG1
2990	EMP1
2991	GUCY2C
2992	HIST4H4
2993	C12orf60
2994	RERG
2995	MGST1
2996	RERGL
2997	PIK3C2G
2998	LINC02398
2999	PDE3A
3000	SLCO1C1
3001	SLCO1A2
3002	GYS2
3003	ABCC9
3004	SOX5-AS1
3005	LINC00477
3006	CASC1
3007	LMNTD1
3008	AC024896.1
3009	ARNTL2
3010	OVCH1-AS1
3011	OVCH1
3012	TSPAN11
3013	DENND5B-AS1
3014	PKP2
3015	SYT10
3016	LINC02406
3017	ABCD2
3018	LINC02471
3019	LINC02400
3020	ADAMTS20
3021	SLC38A4
3022	AMIGO2
3023	RAPGEF3
3024	VDR
3025	CCDC184
3026	C12orf54
3027	RND1
3028	WNT10B
3029	DDN
3030	RHEBL1
3031	FAM186B
3032	BCDIN3D-AS1
3033	ASIC1
3034	COX14
3035	FAM186A
3036	TMPRSS12
3037	SMAGP
3038	FIGNL2
3039	GRASP
3040	NR4A1
3041	KRT8
3042	IGFBP6
3043	ITGB7
3044	RARG
3045	ESPL1
3046	PCBP2-OT1
3047	HOXC4
3048	FAM242C
3049	GPR84
3050	GTSF1
3051	PPP1R1A
3052	METTL7B
3053	ITGA7
3054	MMP19
3055	PMEL
3056	RPS26
3057	ERBB3
3058	IL23A
3059	HSD17B6
3060	RDH16
3061	TAC3
3062	MYO1A
3063	NDUFA4L2
3064	GLI1
3065	DDIT3
3066	SLC26A10
3067	B4GALNT1
3068	METTL1
3069	LRIG3
3070	C12orf56
3071	LINC02231
