schema_version	case_order	case_id	case_label	broad_network	network_display_order	display_network	network_color	slot_rank	slot_status	list_status	empty_result_reason	total_passing_candidate_count	displayed_candidate_count	display_rank	current_symbol	is_core_mito	mitocarta_canonical_symbol	mapping_status	mito_tier	genome_origin	is_mtdna_gene	extended_reference_member	aggregate_acat_p	aggregate_acat_q	negative_log10_acat_q	capped_negative_log10_acat_q	display_score	coverage_numerator	coverage_denominator	coverage_fraction	conservative_support_count	evidence_tier	supporting_groups	supporting_directions	supporting_fine_cell_types	selected_network_count_within_case	sector_start_degrees	sector_end_degrees	sector_mid_degrees	source_top5_sha256	source_candidates_sha256	source_figure_data_sha256
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	1	ranked_candidate	ranked_candidates	NA	12	5	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.85393966801442e-22	1.42938748403911e-18	17.8448500249748	15	1	5	5	1	5	tier1_recurrent_stable	F_e2|F_e33|M_e33	AD_up_mito	Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh PVALB HTR4|Inh PVALB SULF1|Inh SORCS1 TTN	7	-12.8571428571429	-21.1428571428572	-17	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	2	ranked_candidate	ranked_candidates	NA	12	5	2	MT-CO3	TRUE	MT-CO3	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.04041398558778e-12	1.17207959144409e-08	7.93104289603864	7.93104289603864	0.528736193069243	4	4	1	4	tier1_recurrent_stable	F_e2|F_e33|M_e33	AD_up_mito	Inh FBN2 EPB41L4A|Inh PVALB HTR4|Inh PVALB SULF1|Inh SORCS1 TTN	4	-22.1428571428572	-30.4285714285714	-26.2857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	3	ranked_candidate	ranked_candidates	NA	12	5	3	MT-CYB	TRUE	MT-CYB	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	5.13181655074751e-12	1.31887685354211e-08	7.87979575359989	7.87979575359989	0.525319716906659	5	5	1	5	tier1_recurrent_stable	F_e2|F_e33|M_e33	AD_up_mito	Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh PVALB HTR4|Inh PVALB SULF1|Inh SORCS1 TTN	2	-31.4285714285714	-39.7142857142857	-35.5714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	4	ranked_candidate	ranked_candidates	NA	12	5	4	MT-ND5	TRUE	MT-ND5	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.74412540009636e-10	7.21680170868574e-07	6.14165522736215	6.14165522736215	0.409443681824143	7	7	1	5	tier1_recurrent_stable	F_e2|F_e33|M_e33	AD_up_mito	Inh FBN2 EPB41L4A|Inh L1-6 LAMP5 CA13|Inh PVALB HTR4|Inh PVALB SULF1|Inh SORCS1 TTN	1	-40.7142857142857	-49	-44.8571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Inhibitory_neurons	3	Inhibitory neurons	#0072B2	5	ranked_candidate	ranked_candidates	NA	12	5	5	COX7C	TRUE	COX7C	mapped_ensembl	core_mito_protein	nuclear	FALSE	FALSE	1.54957714464276e-09	2.38944795703913e-06	5.62170242411656	5.62170242411656	0.37478016160777	10	10	1	5	tier1_recurrent_stable	F_e2|F_e4|M_e2	AD_down_mito|AD_up_mito	Inh L3-5 SST MAFB|Inh LAMP5 NRG1 (Rosehip)|Inh PVALB HTR4	2	-50	-58.2857142857143	-54.1428571428572	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Microglia	4	Microglia	#CC79A7	1	ranked_candidate	ranked_candidates	NA	2	2	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	7.83289002436384e-19	3.18328650590146e-15	14.4971242717364	14.4971242717364	0.966474951449093	2	2	1	2	tier1_recurrent_stable	M_e2|M_e4	AD_down_mito	Mic P2RY12|Mic TPT1	7	-64.2857142857143	-72.5714285714286	-68.4285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Microglia	4	Microglia	#CC79A7	2	ranked_candidate	ranked_candidates	NA	2	2	2	MT-ND4	TRUE	MT-ND4	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	3.23990812299862e-06	0.0065834933059332	2.18154360168782	2.18154360168782	0.145436240112522	3	3	1	3	tier1_recurrent_stable	M_e2|M_e4	AD_down_mito	Mic P2RY12|Mic TPT1	4	-73.5714285714286	-81.8571428571429	-77.7142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Microglia	4	Microglia	#CC79A7	3	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-82.8571428571429	-91.1428571428572	-87	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Microglia	4	Microglia	#CC79A7	4	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-92.1428571428572	-100.428571428571	-96.2857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Microglia	4	Microglia	#CC79A7	5	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-101.428571428571	-109.714285714286	-105.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	OPCs	5	OPCs	#56B4E9	1	ranked_candidate	ranked_candidates	NA	4	4	1	MT-CO3	TRUE	MT-CO3	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	6.37704853340537e-13	2.21251698866499e-09	8.65511338591595	8.65511338591595	0.577007559061063	2	2	1	2	tier_not_assessable	F_e4|M_e2	AD_down_mito|AD_up_mito	OPC	4	-115.714285714286	-124	-119.857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	OPCs	5	OPCs	#56B4E9	2	ranked_candidate	ranked_candidates	NA	4	4	2	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.74971322704752e-07	0.000303531502062068	3.51779622893222	3.51779622893222	0.234519748595481	2	2	1	1	tier_not_assessable	M_e2	AD_down_mito	OPC	7	-125	-133.285714285714	-129.142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	OPCs	5	OPCs	#56B4E9	3	ranked_candidate	ranked_candidates	NA	4	4	3	MT-ND4	TRUE	MT-ND4	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	8.23324952097309e-06	0.00952175307100538	2.02128308533686	2.02128308533686	0.134752205689124	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	OPC	4	-134.285714285714	-142.571428571429	-138.428571428571	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	OPCs	5	OPCs	#56B4E9	4	ranked_candidate	ranked_candidates	NA	4	4	4	PSAP	TRUE	MTCH1	mapped_ensembl	core_mito_protein	nuclear	FALSE	FALSE	5.6679033681497e-05	0.0393295814715908	1.40528067513985	1.40528067513985	0.0936853783426569	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	OPC	1	-143.571428571429	-151.857142857143	-147.714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	OPCs	5	OPCs	#56B4E9	5	unused_display_slot	ranked_candidates	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-152.857142857143	-161.142857142857	-157	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	1	ranked_candidate	ranked_candidates	NA	2	2	1	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	1.00582867186536e-17	4.70224904097055e-14	13.3276943734554	13.3276943734554	0.888512958230361	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	Oli	7	-167.142857142857	-175.428571428571	-171.285714285714	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	2	ranked_candidate	ranked_candidates	NA	2	2	2	MT-ND4	TRUE	MT-ND4	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	2.45433777178331e-07	0.000573701454154348	3.24131404931503	3.24131404931503	0.216087603287669	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	Oli	4	-176.428571428571	-184.714285714286	-180.571428571429	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	3	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-185.714285714286	-194	-189.857142857143	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	4	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-195	-203.285714285714	-199.142857142857	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Oligodendrocytes	6	Oligodendrocytes	#F0E442	5	unused_display_slot	ranked_candidates	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-204.285714285714	-212.571428571429	-208.428571428571	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Vasculature_cells	7	Vasculature	#D55E00	1	ranked_candidate	ranked_candidates	NA	4	4	1	MT-CO3	TRUE	MT-CO3	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	6.44023572893537e-18	2.37387088968558e-14	13.6245429051885	13.6245429051885	0.908302860345898	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	End	4	-218.571428571429	-226.857142857143	-222.714285714286	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
phase18_three_case_circular_plot_data_v1	1	case1_core_mito_in_query	MT-related and in query	Vasculature_cells	7	Vasculature	#D55E00	2	ranked_candidate	ranked_candidates	NA	4	4	2	MT-CO2	TRUE	MT-CO2	mapped_ensembl	core_mito_protein	mtDNA	TRUE	FALSE	4.98048731380665e-10	9.17903811934565e-07	6.0372028265708	6.0372028265708	0.402480188438053	1	1	1	1	tier_not_assessable	M_e2	AD_down_mito	End	7	-227.857142857143	-236.142857142857	-232	8a5c1e669a264da403175844c607068476298ec2bd936b8dc3ae6c4a8c8f8327	3c4f2b98bc87e1d6d60badd6688f3b5086975f2611a8545a87f7013a19c70ad1	ca34f4b01c474205622972dddb39bb9b9f5df471835fef11f66b490d31f51679
