schema_version	artifact	path	bytes	sha256	records	validation_status
similarity_artifacts_v1	similarity_results.tsv	results/minerva_production/10_downstream/similarity_results.tsv	86170067	49c52f7d5446dfd5475d79b3d239e5ed550e6b667ef2d72c84f375a69a18a3dd	398090	validated_complete
similarity_artifacts_v1	similarity_comparison_status.tsv	results/minerva_production/10_downstream/similarity_comparison_status.tsv	2647	c9b083a10544cb37cd41b9d4c85ecd848de64d7abd4f2eeb7e327ab729a3e940	20	validated_complete
similarity_artifacts_v1	similarity_toy_checks.tsv	results/minerva_production/10_downstream/similarity_toy_checks.tsv	303	32d449c4f87ecb5fb11883282f4edf17a870cf46c8200817345f5c06876e9ec0	4	validated_complete
similarity_artifacts_v1	similarity_permutation_diagnostics.tsv	results/minerva_production/10_downstream/similarity_permutation_diagnostics.tsv	4781	dc80f4730184181fd8986b1ee45501cfea8eb1a222344a2439ad628aa142f41a	20	validated_complete
similarity_artifacts_v1	similarity_checks.tsv	results/minerva_production/10_downstream/similarity_checks.tsv	949	d521a337a88cdcdca66c66519789297c7630c46527dbd42875b0ec009676c9da	12	validated_complete
